gen, gen_time, fitness_min, fitness_max, fitness_avg, champ_id, champ_mean, champ_std, champ_teams, champ_learners, champ_instructions, champ_act_instructions, champ_real_acts, pop_roots, pop_teams, pop_learners, hh_learners_removed, hh_teams_affected, b_teams, b_learners, b_teams_new, b_learners_new
0, 85.7003743648529, -206.07342741943907, -4.722234077907602, -107.45068531143937, 14255e61-80dc-4480-a1d8-8da8ad6c492b, -4.722234077907602, 2.326048784929615, 1, 2, 107,59, 2, 360, 360, 720, -1, -1, 1, 3, 1, 3
1, 62.49154615402222, -173.11853463687945, -3.925391448280652, -94.09655006876929, bbfb0fa0-c2ad-48ae-b59e-c02be3e0fb2f, -3.925391448280652, 1.4806333481471181, 1, 3, 120,61, 3, 332, 361, 648, -1, -1, 4, 14, 4, 14
2, 57.72246313095093, -153.40481969791784, 140.9519769444077, -83.0959807989494, 55649585-cae8-4258-adf5-0db289bca621, 140.9519769444077, 9.10993580376844, 2, 6, 178,120, 5, 313, 363, 621, -1, -1, 5, 18, 5, 18
3, 68.98180603981018, -126.04107561676248, 154.19962131224486, -66.46719293453256, 9a778e8f-7cbc-4d4a-98c5-c439cb227ff2, 154.19962131224486, 15.822111014242534, 1, 3, 117,34, 3, 299, 361, 627, -1, -1, 9, 32, 9, 32
4, 78.67434024810791, -192.71103505374975, 154.19962131224486, -54.04572462516362, 9a778e8f-7cbc-4d4a-98c5-c439cb227ff2, 154.19962131224486, 15.822111014242534, 1, 3, 117,34, 3, 306, 364, 641, -1, -1, 11, 37, 11, 37
5, 81.32910537719727, -120.15836081277322, 154.19962131224486, -41.91094869120209, 9a778e8f-7cbc-4d4a-98c5-c439cb227ff2, 154.19962131224486, 15.822111014242534, 1, 3, 117,34, 3, 300, 362, 640, -1, -1, 13, 42, 13, 42
6, 155.81084632873535, -124.32177963165213, 154.19962131224486, -29.564408798785845, 9a778e8f-7cbc-4d4a-98c5-c439cb227ff2, 154.19962131224486, 15.822111014242534, 1, 3, 117,34, 3, 297, 362, 616, -1, -1, 14, 43, 14, 43
7, 77.82580542564392, -129.24284224705147, 154.19962131224486, -25.743005698938276, 9a778e8f-7cbc-4d4a-98c5-c439cb227ff2, 154.19962131224486, 15.822111014242534, 1, 3, 117,34, 3, 289, 361, 615, -1, -1, 14, 43, 14, 43
8, 82.57548451423645, -129.15953428305505, 154.19962131224486, -17.916422019697514, 9a778e8f-7cbc-4d4a-98c5-c439cb227ff2, 154.19962131224486, 15.822111014242534, 1, 3, 117,34, 3, 290, 360, 624, -1, -1, 14, 43, 14, 43
9, 84.62734842300415, -122.36938757355274, 154.19962131224486, -12.410181965651281, 9a778e8f-7cbc-4d4a-98c5-c439cb227ff2, 154.19962131224486, 15.822111014242534, 1, 3, 117,34, 3, 285, 360, 649, -1, -1, 15, 47, 15, 47
10, 88.23340940475464, -116.84744613313403, 154.19962131224486, -4.310206718971889, 9a778e8f-7cbc-4d4a-98c5-c439cb227ff2, 154.19962131224486, 15.822111014242534, 1, 3, 117,34, 3, 290, 361, 673, -1, -1, 16, 50, 16, 50
11, 59.222317695617676, -147.52473741068985, 154.19962131224486, -24.116123019846814, 9a778e8f-7cbc-4d4a-98c5-c439cb227ff2, 154.19962131224486, 15.822111014242534, 1, 3, 117,34, 3, 270, 361, 799, -1, -1, 16, 50, 16, 50
12, 75.03373122215271, -136.7481008158614, 154.38737561425208, 4.060626055275413, 83417df4-ba2b-42ed-9c89-205e3b8c1c46, 154.38737561425208, 17.744448743634564, 1, 4, 133,66, 4, 280, 360, 692, -1, -1, 16, 50, 16, 50
13, 81.65944957733154, -126.0859683542157, 154.94960711761544, 18.741903186292298, 571cb1a9-b2cf-425b-abb8-793a7c2a88fb, 154.94960711761544, 12.569154590510191, 2, 5, 183,64, 4, 281, 360, 690, -1, -1, 18, 55, 18, 55
14, 80.34318661689758, -124.56851847907885, 162.82273888188598, 27.28807474239656, 1aa00420-e87c-4ee1-bfd8-ac992585e522, 162.82273888188598, 12.086462558467998, 1, 4, 134,67, 4, 280, 362, 721, -1, -1, 19, 58, 19, 58
15, 88.46891522407532, -149.77266959041293, 162.82273888188598, 43.58453898939268, 1aa00420-e87c-4ee1-bfd8-ac992585e522, 162.82273888188598, 12.086462558467998, 1, 4, 134,67, 4, 278, 361, 719, -1, -1, 20, 61, 20, 61
16, 61.79105758666992, -145.72064076064552, 162.82273888188598, 16.419122294694056, 1aa00420-e87c-4ee1-bfd8-ac992585e522, 162.82273888188598, 12.086462558467998, 1, 4, 134,67, 4, 262, 361, 823, -1, -1, 20, 61, 20, 61
17, 204.32389497756958, -126.38349540582537, 166.86208693091822, 59.81454591504303, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 271, 360, 723, -1, -1, 20, 61, 20, 61
18, 88.64230537414551, -125.39256430793753, 166.86208693091822, 72.29266013878589, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 274, 360, 711, -1, -1, 20, 61, 20, 61
19, 84.1299991607666, -128.614842569156, 166.86208693091822, 70.45411476959981, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 272, 360, 733, -1, -1, 19, 61, 19, 61
20, 90.25666666030884, -122.60028411571511, 166.86208693091822, 82.24576905630077, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 281, 360, 705, -1, -1, 19, 61, 19, 61
21, 70.6531183719635, -127.54761660928061, 166.86208693091822, 29.452239930409547, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 260, 360, 822, -1, -1, 19, 61, 19, 61
22, 91.08376264572144, -126.2009239806029, 166.86208693091822, 89.72503134931883, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 282, 360, 712, -1, -1, 18, 61, 18, 61
23, 84.55202746391296, -129.5173222388126, 166.86208693091822, 82.56490664716685, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 283, 360, 713, -1, -1, 19, 61, 19, 61
24, 87.20010137557983, -122.35546780838327, 166.86208693091822, 80.43062974302104, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 274, 361, 744, -1, -1, 18, 61, 18, 61
25, 86.5124442577362, -126.08598231850172, 166.86208693091822, 77.98509785861748, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 288, 360, 725, -1, -1, 17, 61, 17, 61
26, 195.5326156616211, -136.60044988500402, 166.86208693091822, 31.965601425928707, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 267, 361, 839, -1, -1, 17, 61, 17, 61
27, 80.90288186073303, -126.7180958000611, 166.86208693091822, 79.35581053703915, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 272, 360, 706, -1, -1, 17, 61, 17, 61
28, 74.59029388427734, -168.6659071579024, 166.86208693091822, 75.19602775789706, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 268, 360, 738, -1, -1, 16, 61, 16, 61
29, 86.3179202079773, -164.5959566511604, 166.86208693091822, 88.77681087129692, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 270, 361, 732, -1, -1, 17, 61, 17, 61
30, 86.690753698349, -130.5622493281737, 166.86208693091822, 82.42062443204004, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 276, 362, 717, -1, -1, 17, 61, 17, 61
31, 68.2650818824768, -130.49954160227648, 166.86208693091822, 40.214590465634416, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 257, 361, 830, -1, -1, 17, 61, 17, 61
32, 84.11690950393677, -135.5485376602747, 166.86208693091822, 89.96900396375791, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 266, 360, 730, -1, -1, 16, 61, 16, 61
33, 76.16372799873352, -130.54685247881812, 166.86208693091822, 76.35074229166946, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 277, 361, 741, -1, -1, 15, 61, 15, 61
34, 81.62966227531433, -146.76962788055283, 166.86208693091822, 74.75280454754505, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 263, 360, 716, -1, -1, 13, 61, 13, 61
35, 87.78161144256592, -132.11993498908615, 166.86208693091822, 96.27454782946442, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 268, 360, 717, -1, -1, 15, 61, 15, 61
36, 167.2148187160492, -128.40702146750394, 166.86208693091822, 47.745859468415595, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 257, 362, 822, -1, -1, 15, 61, 15, 61
37, 81.62826108932495, -130.00875147065616, 166.86208693091822, 90.56552960078558, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 253, 360, 728, -1, -1, 13, 61, 13, 61
38, 77.54327178001404, -133.3558409466954, 166.86208693091822, 91.70534856047318, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 269, 360, 728, -1, -1, 14, 61, 14, 61
39, 76.47291588783264, -151.06469542200736, 166.86208693091822, 73.86687613948534, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 267, 361, 733, -1, -1, 13, 61, 13, 61
40, 79.06491303443909, -130.57274075332418, 166.86208693091822, 83.42146164860735, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 275, 360, 721, -1, -1, 15, 61, 15, 61
41, 65.65541625022888, -168.8207137700853, 166.86208693091822, 40.27509955443971, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 253, 362, 832, -1, -1, 15, 61, 15, 61
42, 78.11536073684692, -177.72118606402432, 166.86208693091822, 90.09434318450879, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 268, 360, 728, -1, -1, 13, 61, 13, 61
43, 84.70342969894409, -130.43220565187198, 166.86208693091822, 87.37844187449764, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 268, 361, 728, -1, -1, 13, 61, 13, 61
44, 79.54147028923035, -150.67522346404812, 166.86208693091822, 76.25992525215884, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 264, 360, 736, -1, -1, 14, 61, 14, 61
45, 85.58902668952942, -127.99356927677324, 166.86208693091822, 92.05789048303993, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 270, 362, 729, -1, -1, 14, 61, 14, 61
46, 181.7656524181366, -160.04538432117357, 166.86208693091822, 37.951207173653025, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 250, 360, 839, -1, -1, 14, 61, 14, 61
47, 82.02381753921509, -124.88312152734152, 166.86208693091822, 89.47844514776183, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 256, 360, 748, -1, -1, 14, 61, 14, 61
48, 74.99512267112732, -147.6728766750091, 166.86208693091822, 85.9876494383324, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 265, 360, 746, -1, -1, 15, 61, 15, 61
49, 77.01825213432312, -134.6602122014217, 166.86208693091822, 80.20521492658911, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 269, 361, 741, -1, -1, 16, 61, 16, 61
50, 78.44252943992615, -126.67073246060457, 166.86208693091822, 83.20230986396858, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 271, 361, 749, -1, -1, 15, 61, 15, 61
51, 52.13922882080078, -128.54082317260776, 166.86208693091822, 37.730524379281775, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 258, 360, 837, -1, -1, 15, 61, 15, 61
52, 79.48665642738342, -126.88933318923095, 166.86208693091822, 89.29424914344598, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 267, 361, 741, -1, -1, 14, 61, 14, 61
53, 81.48328471183777, -151.04373486451595, 166.86208693091822, 82.49069017484445, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 263, 360, 743, -1, -1, 13, 61, 13, 61
54, 79.47474455833435, -125.74518791999041, 166.86208693091822, 85.16762282872955, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 270, 361, 735, -1, -1, 14, 61, 14, 61
55, 77.86821961402893, -130.64167074142944, 166.86208693091822, 86.81721906037282, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 272, 361, 729, -1, -1, 17, 61, 17, 61
56, 66.04119992256165, -166.1780637047769, 166.86208693091822, 42.60746060484876, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 249, 364, 838, -1, -1, 16, 61, 16, 61
57, 193.34055185317993, -164.48892703233605, 166.86208693091822, 97.1746264551319, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 257, 360, 732, -1, -1, 15, 61, 15, 61
58, 81.7659044265747, -131.00492843558163, 166.86208693091822, 82.20525668754017, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 271, 363, 735, -1, -1, 14, 61, 14, 61
59, 73.27282166481018, -132.26076577784676, 166.86208693091822, 82.99714379229027, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 272, 360, 743, -1, -1, 14, 61, 14, 61
60, 78.51937747001648, -147.22457422739802, 166.86208693091822, 78.77681069724525, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 265, 363, 724, -1, -1, 15, 61, 15, 61
61, 59.0119411945343, -130.74133400952076, 166.86208693091822, 48.22014011949818, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 246, 361, 836, -1, -1, 14, 61, 14, 61
62, 74.41513848304749, -126.5264220885741, 166.86208693091822, 95.19966474922218, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 265, 362, 743, -1, -1, 13, 61, 13, 61
63, 77.45822954177856, -131.47984168413268, 166.86208693091822, 90.56539699613433, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 271, 360, 739, -1, -1, 14, 61, 14, 61
64, 74.35790777206421, -135.8835450858418, 166.86208693091822, 85.98022216024326, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 266, 363, 728, -1, -1, 14, 61, 14, 61
65, 83.54746794700623, -129.11450128093392, 166.86208693091822, 88.14030884192283, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 270, 360, 714, -1, -1, 13, 61, 13, 61
66, 62.582966327667236, -157.85826756705762, 166.86208693091822, 42.23079194520331, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 251, 363, 839, -1, -1, 13, 61, 13, 61
67, 90.46481132507324, -144.94342220927825, 166.86208693091822, 94.75073330422366, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 261, 360, 739, -1, -1, 12, 61, 12, 61
68, 95.31909275054932, -121.23321900977525, 166.86208693091822, 96.05852815980977, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 275, 362, 729, -1, -1, 14, 61, 14, 61
69, 82.86291813850403, -121.64066739980123, 166.86208693091822, 87.87280672438028, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 263, 362, 736, -1, -1, 13, 61, 13, 61
70, 74.1528832912445, -125.01404600806336, 166.86208693091822, 83.24247484891512, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 261, 361, 741, -1, -1, 14, 61, 14, 61
71, 53.585943937301636, -150.66717177276726, 166.86208693091822, 41.82590344777223, 089b8592-7e34-450a-8245-e913027ee2de, 166.86208693091822, 8.479565266084126, 2, 6, 196,96, 5, 243, 364, 822, -1, -1, 15, 61, 15, 61
72, 69.09269881248474, -124.09193812989706, 167.45659248525754, 93.28721468137233, 71efb752-cfd5-4164-a63f-d1b988817ea6, 167.45659248525754, 19.079809048856482, 4, 9, 279,91, 6, 259, 361, 726, -1, -1, 12, 61, 12, 61
73, 81.86100220680237, -124.8328857628662, 167.45659248525754, 90.84356929278614, 71efb752-cfd5-4164-a63f-d1b988817ea6, 167.45659248525754, 19.079809048856482, 4, 9, 279,91, 6, 258, 361, 722, -1, -1, 11, 61, 11, 61
74, 75.85832619667053, -132.8324927696658, 167.45659248525754, 93.14110965693223, 71efb752-cfd5-4164-a63f-d1b988817ea6, 167.45659248525754, 19.079809048856482, 4, 9, 279,91, 6, 268, 361, 747, -1, -1, 11, 61, 11, 61
75, 78.91015911102295, -144.3820642269942, 167.45659248525754, 82.1717746524293, 71efb752-cfd5-4164-a63f-d1b988817ea6, 167.45659248525754, 19.079809048856482, 4, 9, 279,91, 6, 260, 361, 732, -1, -1, 16, 61, 16, 61
76, 61.34833288192749, -126.54442080771082, 167.45659248525754, 53.093570269672924, 71efb752-cfd5-4164-a63f-d1b988817ea6, 167.45659248525754, 19.079809048856482, 4, 9, 279,91, 6, 257, 366, 837, -1, -1, 17, 61, 17, 61
77, 70.5804615020752, -132.28869441460975, 172.338680856157, 98.61127828288227, 07df3439-164e-4909-8a88-e26c140c0efa, 172.338680856157, 13.559400688124978, 3, 9, 265,117, 6, 258, 361, 733, -1, -1, 12, 61, 12, 61
78, 77.17361044883728, -132.8374295513495, 172.338680856157, 90.83309010976475, 07df3439-164e-4909-8a88-e26c140c0efa, 172.338680856157, 13.559400688124978, 3, 9, 265,117, 6, 260, 360, 744, -1, -1, 11, 61, 11, 61
79, 127.65090584754944, -132.4671676152345, 172.338680856157, 83.53597853316796, 07df3439-164e-4909-8a88-e26c140c0efa, 172.338680856157, 13.559400688124978, 3, 9, 265,117, 6, 263, 362, 734, -1, -1, 12, 61, 12, 61
80, 65.55682373046875, -141.20472157810306, 172.338680856157, 88.78800930015633, 07df3439-164e-4909-8a88-e26c140c0efa, 172.338680856157, 13.559400688124978, 3, 9, 265,117, 6, 257, 361, 743, -1, -1, 13, 61, 13, 61
81, 58.633960008621216, -143.2866165054815, 172.338680856157, 43.34923771593163, 07df3439-164e-4909-8a88-e26c140c0efa, 172.338680856157, 13.559400688124978, 3, 9, 265,117, 6, 243, 361, 855, -1, -1, 10, 61, 10, 61
82, 68.43089628219604, -144.25933808914718, 172.338680856157, 80.01986097476892, 07df3439-164e-4909-8a88-e26c140c0efa, 172.338680856157, 13.559400688124978, 3, 9, 265,117, 6, 255, 360, 764, -1, -1, 11, 61, 11, 61
83, 78.71774888038635, -127.42924918056949, 172.338680856157, 87.95746461974815, 07df3439-164e-4909-8a88-e26c140c0efa, 172.338680856157, 13.559400688124978, 3, 9, 265,117, 6, 257, 362, 759, -1, -1, 11, 61, 11, 61
84, 78.61973285675049, -130.81728456067842, 172.338680856157, 93.01891738718106, 07df3439-164e-4909-8a88-e26c140c0efa, 172.338680856157, 13.559400688124978, 3, 9, 265,117, 6, 256, 360, 760, -1, -1, 12, 61, 12, 61
85, 75.77775144577026, -126.3907468248577, 172.338680856157, 85.79011545635949, 07df3439-164e-4909-8a88-e26c140c0efa, 172.338680856157, 13.559400688124978, 3, 9, 265,117, 6, 258, 363, 767, -1, -1, 14, 61, 14, 61
86, 61.745715618133545, -186.50139409090033, 172.338680856157, 49.1696794474292, 07df3439-164e-4909-8a88-e26c140c0efa, 172.338680856157, 13.559400688124978, 3, 9, 265,117, 6, 243, 362, 846, -1, -1, 13, 61, 13, 61
87, 63.89317560195923, -180.06915653503523, 172.338680856157, 87.34501260748077, 07df3439-164e-4909-8a88-e26c140c0efa, 172.338680856157, 13.559400688124978, 3, 9, 265,117, 6, 255, 360, 765, -1, -1, 12, 61, 12, 61
88, 78.74843716621399, -125.71625348477474, 173.11527853519414, 93.93791632532167, 05d97da5-229c-4efe-a58f-ae8bd4728e3d, 173.11527853519414, 14.326929068222697, 3, 10, 277,204, 8, 262, 363, 770, -1, -1, 13, 61, 13, 61
89, 79.1431212425232, -130.0259617461225, 173.11527853519414, 89.30049822648006, 05d97da5-229c-4efe-a58f-ae8bd4728e3d, 173.11527853519414, 14.326929068222697, 3, 10, 277,204, 8, 263, 362, 742, -1, -1, 14, 61, 14, 61
90, 85.55530667304993, -136.74541924096735, 173.11527853519414, 88.79850357992909, 05d97da5-229c-4efe-a58f-ae8bd4728e3d, 173.11527853519414, 14.326929068222697, 3, 10, 277,204, 8, 254, 364, 780, -1, -1, 14, 61, 14, 61
91, 125.28285622596741, -131.4572148796978, 173.11527853519414, 50.17930875646316, 05d97da5-229c-4efe-a58f-ae8bd4728e3d, 173.11527853519414, 14.326929068222697, 3, 10, 277,204, 8, 250, 362, 853, -1, -1, 13, 61, 13, 61
92, 60.120322465896606, -161.07887977312674, 173.11527853519414, 85.14215413409491, 05d97da5-229c-4efe-a58f-ae8bd4728e3d, 173.11527853519414, 14.326929068222697, 3, 10, 277,204, 8, 258, 361, 744, -1, -1, 10, 61, 10, 61
93, 79.31669807434082, -152.98785467828938, 173.11527853519414, 92.70492119522929, 05d97da5-229c-4efe-a58f-ae8bd4728e3d, 173.11527853519414, 14.326929068222697, 3, 10, 277,204, 8, 258, 361, 748, -1, -1, 11, 61, 11, 61
94, 77.5112075805664, -125.30154366694765, 173.11527853519414, 88.5519638608765, 05d97da5-229c-4efe-a58f-ae8bd4728e3d, 173.11527853519414, 14.326929068222697, 3, 10, 277,204, 8, 262, 362, 742, -1, -1, 13, 61, 13, 61
95, 69.78784322738647, -153.85164573069113, 173.4243769713599, 82.75854593351448, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 8, 187,97, 6, 261, 362, 745, -1, -1, 11, 61, 11, 61
96, 59.11117386817932, -141.90259156518783, 173.4243769713599, 45.76639498088669, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 8, 187,97, 6, 241, 361, 862, -1, -1, 11, 61, 11, 61
97, 73.46140193939209, -129.04238843631637, 173.4243769713599, 91.42832853390418, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 8, 187,97, 6, 256, 361, 756, -1, -1, 9, 61, 9, 61
98, 80.13583040237427, -129.24803401544173, 173.4243769713599, 93.01081122817625, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 8, 187,97, 6, 261, 360, 745, -1, -1, 9, 61, 9, 61
99, 77.11112070083618, -152.89465038218904, 173.4243769713599, 87.69714691129127, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 8, 187,97, 6, 257, 361, 768, -1, -1, 10, 61, 10, 61
100, 174.80444192886353, -202.34095810665403, 173.4243769713599, 54.44967042476819, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 7, 172,67, 5, 260, 361, 764, 276, 194, 11, 57, 11, 57
101, 46.90746283531189, -134.7161458972605, 173.4243769713599, 39.89060348620885, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 7, 172,67, 5, 259, 361, 742, -1, -1, 10, 57, 10, 57
102, 75.0569498538971, -170.10885127695724, 173.4243769713599, 64.09465098204046, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 7, 172,67, 5, 281, 360, 637, -1, -1, 11, 57, 11, 57
103, 74.80133271217346, -145.74568600315587, 173.4243769713599, 55.86602370240766, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 7, 172,67, 5, 279, 363, 621, -1, -1, 12, 57, 12, 57
104, 76.53121995925903, -160.27418785415563, 173.4243769713599, 55.004889318325866, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 7, 172,67, 5, 283, 362, 618, -1, -1, 11, 57, 11, 57
105, 77.73258090019226, -123.19776347222724, 173.4243769713599, 57.84561350042018, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 7, 172,67, 5, 276, 361, 638, -1, -1, 9, 57, 9, 57
106, 59.78644418716431, -186.40667537464222, 173.4243769713599, 36.6306045017594, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 7, 172,67, 5, 258, 361, 752, -1, -1, 12, 57, 12, 57
107, 74.26454067230225, -131.24132724165943, 173.4243769713599, 65.49970250214425, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 7, 172,67, 5, 277, 363, 620, -1, -1, 12, 57, 12, 57
108, 70.2968258857727, -183.72717601594053, 173.4243769713599, 55.662464715418075, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 7, 172,67, 5, 282, 362, 608, -1, -1, 11, 57, 11, 57
109, 71.81143927574158, -183.02468063018165, 173.4243769713599, 57.30104783618066, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 7, 172,67, 5, 277, 362, 620, -1, -1, 10, 57, 10, 57
110, 73.7429301738739, -174.452281256209, 173.4243769713599, 63.03920687024901, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 7, 172,67, 5, 282, 360, 607, -1, -1, 10, 57, 10, 57
111, 65.22908782958984, -127.9512762537488, 173.4243769713599, 38.63404822138865, 8b93e03c-f575-442c-b6e2-730f0c82eb56, 173.4243769713599, 10.273391959744892, 3, 7, 172,67, 5, 263, 363, 754, -1, -1, 11, 57, 11, 57
