gen,tpg-gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-teams,champ-learners,champ-bid-inst,champ-act-inst,champ-real-acts,pop-roots,pop-teams,pop-learners,hh-learners-rem,hh-teams-affected,b-teams,b-learners,b-teams-new,b-learners-new
0,0,357,-186.9631,-42.9142,-112.9321,-42.9142,bc195aa1-b24a-4b0a-a4de-5862af127245,-42.9142,50.2027,1,2,238,91,2,360,360,720,-1,-1,0,0,0,0
1,1,264,-167.0089,-42.8098,-104.4354,-42.8098,dae817e1-defd-4139-a7bf-622ad59a83f2,-42.8098,5.1107,1,3,116,234,3,360,412,723,-1,-1,0,0,0,0
2,2,291,-144.2956,5.2762,-97.7075,5.2762,7fcbda0c-ff00-4f2b-98c9-88079944efc7,5.2762,1.187,1,2,153,124,2,360,421,747,-1,-1,0,0,0,0
3,3,371,-152.2635,5.2762,-92.4849,-17.5756,7fcbda0c-ff00-4f2b-98c9-88079944efc7,5.2762,1.187,1,2,153,124,2,360,446,811,-1,-1,0,0,0,0
4,4,326,-210.8664,5.7994,-86.064,5.7994,c53ac73f-70f7-47c9-b7c5-8f026c6e083f,5.7994,0.675,1,2,154,124,2,360,448,839,-1,-1,0,0,0,0
5,5,422,-160.5802,5.7994,-81.2208,5.5171,c53ac73f-70f7-47c9-b7c5-8f026c6e083f,5.7994,0.675,1,2,154,124,2,361,447,851,-1,-1,0,0,0,0
6,6,442,-174.658,5.7994,-76.2845,2.5517,c53ac73f-70f7-47c9-b7c5-8f026c6e083f,5.7994,0.675,1,2,154,124,2,361,448,864,-1,-1,0,0,0,0
7,7,517,-216.4463,5.7994,-70.5504,4.643,c53ac73f-70f7-47c9-b7c5-8f026c6e083f,5.7994,0.675,1,2,154,124,2,361,477,951,-1,-1,0,0,0,0
8,8,432,-178.8298,5.7994,-64.1565,-0.8074,c53ac73f-70f7-47c9-b7c5-8f026c6e083f,5.7994,0.675,1,2,154,124,2,360,478,959,-1,-1,0,0,0,0
9,9,459,-148.0736,5.9268,-56.3163,5.9268,dad9ddf5-c3b2-4f0d-87f4-89c1c1f25e69,5.9268,0.9453,1,2,153,124,2,360,473,973,-1,-1,0,0,0,0
10,10,462,-121.1781,7.0176,-49.7319,7.0176,fd47f907-d314-4e9f-bfce-785ca7d468d4,7.0176,0.2595,1,4,226,194,4,360,470,1009,-1,-1,0,0,0,0
11,11,483,-181.9082,23.1612,-64.7791,23.1612,466524a7-7bb2-43df-a1a1-de294a7bf9c8,23.1612,5.3986,1,2,98,68,2,361,524,1362,-1,-1,0,0,0,0
12,12,370,-136.1536,31.2483,-43.5881,31.2483,baa86ee8-c99c-438f-87b8-73301af18c6c,31.2483,10.2835,1,2,99,68,2,360,496,1137,-1,-1,0,0,0,0
13,13,423,-120.8505,31.2483,-38.8888,30.5041,baa86ee8-c99c-438f-87b8-73301af18c6c,31.2483,10.2835,1,2,99,68,2,360,477,1066,-1,-1,0,0,0,0
14,14,479,-115.6304,31.2483,-36.4502,29.4416,baa86ee8-c99c-438f-87b8-73301af18c6c,31.2483,10.2835,1,2,99,68,2,360,473,1056,-1,-1,0,0,0,0
15,15,527,-160.8132,31.2483,-35.5252,21.9092,baa86ee8-c99c-438f-87b8-73301af18c6c,31.2483,10.2835,1,2,99,68,2,361,479,1068,-1,-1,0,0,0,0
16,16,432,-126.7527,31.2483,-51.027,21.2577,baa86ee8-c99c-438f-87b8-73301af18c6c,31.2483,10.2835,1,2,99,68,2,360,517,1339,-1,-1,0,0,0,0
17,17,413,-183.2283,32.9709,-31.0083,32.9709,5d156b94-4e0f-4d1c-8d80-6ec9bf21be81,32.9709,2.9491,1,2,99,68,2,360,485,1121,-1,-1,0,0,0,0
18,18,489,-169.9731,32.9709,-29.1194,32.8919,5d156b94-4e0f-4d1c-8d80-6ec9bf21be81,32.9709,2.9491,1,2,99,68,2,360,483,1059,-1,-1,0,0,0,0
19,19,465,-124.2798,32.9709,-28.1613,31.682,5d156b94-4e0f-4d1c-8d80-6ec9bf21be81,32.9709,2.9491,1,2,99,68,2,360,478,997,-1,-1,0,0,0,0
20,20,468,-131.6808,33.9673,-22.2676,33.9673,a9120961-44b1-46b4-ad4c-dbfe55a5d1e7,33.9673,2.9592,1,2,100,68,2,360,464,953,-1,-1,0,0,0,0
21,21,508,-161.89,33.9673,-41.1756,25.905,a9120961-44b1-46b4-ad4c-dbfe55a5d1e7,33.9673,2.9592,1,2,100,68,2,360,504,1260,-1,-1,0,0,0,0
22,22,470,-142.4632,34.1913,-16.5074,34.1913,65e9eac6-cbd1-4125-acce-6a40efe2d4de,34.1913,5.5897,1,2,99,69,2,360,490,1044,-1,-1,0,0,0,0
23,23,473,-140.6967,34.1913,-9.312,33.2787,65e9eac6-cbd1-4125-acce-6a40efe2d4de,34.1913,5.5897,1,2,99,69,2,360,468,944,-1,-1,0,0,0,0
24,24,531,-126.176,36.714,-7.2882,36.714,a4aea5e5-3f41-40b2-80a2-1759fcc2e5eb,36.714,5.5185,1,2,99,69,2,360,453,895,-1,-1,0,0,0,0
25,25,622,-117.946,37.4718,-3.1187,37.4718,75aee550-fc8b-4874-83e1-543a8523faf9,37.4718,8.326,1,2,98,68,2,360,459,881,-1,-1,0,0,0,0
26,26,615,-165.0837,37.4718,-24.1274,35.987,75aee550-fc8b-4874-83e1-543a8523faf9,37.4718,8.326,1,2,98,68,2,361,504,1183,-1,-1,0,0,0,0
27,27,515,-129.4487,39.1466,5.6695,39.1466,42c584aa-d9fa-4122-862f-1b102a86afe3,39.1466,8.4262,2,4,102,72,3,361,482,987,-1,-1,0,0,0,0
28,28,607,-123.8074,39.1466,13.6054,37.9394,42c584aa-d9fa-4122-862f-1b102a86afe3,39.1466,8.4262,2,4,102,72,3,360,470,924,-1,-1,0,0,0,0
29,29,697,-182.8394,42.3602,12.3648,42.3602,ee59e86b-e90c-4e5e-963f-11bc7737d91e,42.3602,9.0248,4,10,639,271,7,360,481,954,-1,-1,0,0,0,0
30,30,595,-158.0225,42.3602,16.5875,38.7505,ee59e86b-e90c-4e5e-963f-11bc7737d91e,42.3602,9.0248,4,10,639,271,7,360,472,894,-1,-1,0,0,0,0
31,31,650,-163.6772,48.2907,-8.2684,48.2907,19280d27-75e5-4018-bf7f-de3416e0df97,48.2907,0.928,2,5,201,136,4,360,497,1167,-1,-1,0,0,0,0
32,32,611,-166.7751,48.2907,16.8714,44.2722,19280d27-75e5-4018-bf7f-de3416e0df97,48.2907,0.928,2,5,201,136,4,360,486,982,-1,-1,0,0,0,0
33,33,680,-116.5075,48.2907,17.0222,43.5445,19280d27-75e5-4018-bf7f-de3416e0df97,48.2907,0.928,2,5,201,136,4,360,496,1032,-1,-1,0,0,0,0
34,34,626,-130.5875,48.992,15.7459,48.992,c447194b-ce6a-469d-92e2-48f65eb72190,48.992,1.6846,2,5,201,136,4,360,497,1008,-1,-1,0,0,0,0
35,35,585,-120.4409,54.235,17.5183,54.235,50e8718f-1834-40cd-b699-c228fa694433,54.235,4.0688,1,3,102,70,3,361,490,1028,-1,-1,0,0,0,0
36,36,558,-146.3949,54.235,-9.4136,45.3495,50e8718f-1834-40cd-b699-c228fa694433,54.235,4.0688,1,3,102,70,3,361,516,1274,-1,-1,0,0,0,0
37,37,560,-187.0936,63.7871,18.3848,63.7871,f1e30619-d236-48d5-837a-e5b99cead4d6,63.7871,7.3015,1,4,108,74,4,360,499,1080,-1,-1,0,0,0,0
38,38,616,-147.8498,69.0409,16.1836,69.0409,19c8ef36-62ca-4b01-bef2-77f914aeb7cc,69.0409,6.5209,2,7,206,141,6,360,494,1064,-1,-1,0,0,0,0
39,39,619,-130.0954,69.0409,17.5637,61.5542,19c8ef36-62ca-4b01-bef2-77f914aeb7cc,69.0409,6.5209,2,7,206,141,6,360,496,1083,-1,-1,0,0,0,0
40,40,664,-116.7106,69.0409,17.9851,66.432,19c8ef36-62ca-4b01-bef2-77f914aeb7cc,69.0409,6.5209,2,7,206,141,6,360,502,1102,-1,-1,0,0,0,0
41,41,586,-120.5364,69.0409,-13.8756,66.4431,19c8ef36-62ca-4b01-bef2-77f914aeb7cc,69.0409,6.5209,2,7,206,141,6,360,539,1389,-1,-1,0,0,0,0
42,42,564,-135.5316,70.8111,20.7876,70.8111,ad758382-6fd4-402b-9e4d-f4dd6944b004,70.8111,1.9592,2,6,200,140,5,360,519,1177,-1,-1,0,0,0,0
43,43,552,-137.6142,70.8111,18.6744,67.0111,ad758382-6fd4-402b-9e4d-f4dd6944b004,70.8111,1.9592,2,6,200,140,5,361,506,1111,-1,-1,0,0,0,0
44,44,592,-126.754,80.266,18.085,80.266,52f6323b-03b3-41ff-902f-0118db3a9a3d,80.266,6.7242,1,3,101,71,3,360,498,1113,-1,-1,0,0,0,0
45,45,632,-193.4845,80.266,17.783,72.2861,52f6323b-03b3-41ff-902f-0118db3a9a3d,80.266,6.7242,1,3,101,71,3,360,499,1127,-1,-1,0,0,0,0
46,46,657,-201.2973,80.266,-12.115,80.0295,52f6323b-03b3-41ff-902f-0118db3a9a3d,80.266,6.7242,1,3,101,71,3,361,541,1421,-1,-1,0,0,0,0
47,47,603,-153.3267,80.266,21.9304,77.5917,52f6323b-03b3-41ff-902f-0118db3a9a3d,80.266,6.7242,1,3,101,71,3,361,539,1283,-1,-1,0,0,0,0
48,48,586,-164.916,80.266,23.5191,77.9769,52f6323b-03b3-41ff-902f-0118db3a9a3d,80.266,6.7242,1,3,101,71,3,361,523,1225,-1,-1,0,0,0,0
49,49,617,-181.237,80.266,26.5401,79.1143,52f6323b-03b3-41ff-902f-0118db3a9a3d,80.266,6.7242,1,3,101,71,3,361,521,1229,-1,-1,0,0,0,0
50,50,561,-161.4122,94.5911,27.4996,94.5911,5ada57b2-1ca7-4a91-9dfd-efe5a6a0dc68,94.5911,3.3105,1,2,98,68,2,361,511,1189,-1,-1,0,0,0,0
51,51,503,-188.4571,94.5911,-1.4983,72.2572,5ada57b2-1ca7-4a91-9dfd-efe5a6a0dc68,94.5911,3.3105,1,2,98,68,2,360,524,1364,-1,-1,0,0,0,0
52,52,568,-167.8556,98.1872,32.0272,98.1872,c25868f1-806f-4ed9-ad5f-116a2ae8cf2f,98.1872,7.4364,1,2,97,68,2,360,510,1182,-1,-1,0,0,0,0
53,53,629,-178.3118,98.1872,33.1109,95.1034,c25868f1-806f-4ed9-ad5f-116a2ae8cf2f,98.1872,7.4364,1,2,97,68,2,360,517,1211,-1,-1,0,0,0,0
54,54,565,-133.4961,99.7563,34.7077,99.7563,0dac235f-6e8c-4c8b-a28c-564c7041f3a6,99.7563,1.3913,1,2,96,68,2,361,511,1209,-1,-1,0,0,0,0
55,55,600,-138.4968,100.7061,41.239,100.7061,5cc9aa80-1127-4f45-b6da-8e5d373de27f,100.7061,7.503,1,3,100,70,3,360,513,1250,-1,-1,0,0,0,0
56,56,581,-181.6531,100.7061,11.022,86.7563,5cc9aa80-1127-4f45-b6da-8e5d373de27f,100.7061,7.503,1,3,100,70,3,361,540,1427,-1,-1,0,0,0,0
57,57,541,-141.9318,100.7061,44.0854,88.0408,5cc9aa80-1127-4f45-b6da-8e5d373de27f,100.7061,7.503,1,3,100,70,3,360,526,1282,-1,-1,0,0,0,0
58,58,614,-158.2111,100.7061,49.4301,94.7088,5cc9aa80-1127-4f45-b6da-8e5d373de27f,100.7061,7.503,1,3,100,70,3,360,525,1187,-1,-1,0,0,0,0
59,59,580,-139.7423,100.7061,54.9238,99.0501,5cc9aa80-1127-4f45-b6da-8e5d373de27f,100.7061,7.503,1,3,100,70,3,360,517,1117,-1,-1,0,0,0,0
60,60,624,-136.8861,100.7061,56.3952,100.3064,5cc9aa80-1127-4f45-b6da-8e5d373de27f,100.7061,7.503,1,3,100,70,3,360,511,1101,-1,-1,0,0,0,0
61,61,637,-162.6195,100.7061,22.0199,98.3202,5cc9aa80-1127-4f45-b6da-8e5d373de27f,100.7061,7.503,1,3,100,70,3,360,541,1329,-1,-1,0,0,0,0
62,62,576,-123.5843,101.3833,56.8033,101.3833,05e1baee-267d-40a4-a526-420ff60ad74e,101.3833,4.9541,2,6,294,201,5,360,524,1148,-1,-1,0,0,0,0
63,63,635,-162.1503,101.3833,54.7061,100.468,05e1baee-267d-40a4-a526-420ff60ad74e,101.3833,4.9541,2,6,294,201,5,360,527,1136,-1,-1,0,0,0,0
64,64,565,-133.7814,101.5035,58.7146,101.5035,4e2ddf47-03ea-4f00-8b41-b0d11e1910d7,101.5035,11.3858,2,6,336,205,5,360,515,1082,-1,-1,0,0,0,0
65,65,653,-144.5324,102.1749,58.4228,102.1749,b02b1e84-f625-461e-9c3d-ce4202be09b9,102.1749,6.5104,1,2,96,68,2,360,516,1105,-1,-1,0,0,0,0
66,66,623,-198.6273,103.009,20.6394,103.009,47c9ed3d-d0f1-4dd3-b199-11fad296be73,103.009,11.4254,1,2,100,72,2,361,537,1327,-1,-1,0,0,0,0
67,67,651,-153.5259,107.9776,61.6049,107.9776,b79d1d7b-7713-429e-9678-5fd853a8186d,107.9776,5.0013,2,6,337,205,5,360,537,1164,-1,-1,0,0,0,0
68,68,597,-145.1529,107.9776,65.0396,101.2092,b79d1d7b-7713-429e-9678-5fd853a8186d,107.9776,5.0013,2,6,337,205,5,360,530,1137,-1,-1,0,0,0,0
69,69,624,-123.846,107.9776,72.7549,101.9343,b79d1d7b-7713-429e-9678-5fd853a8186d,107.9776,5.0013,2,6,337,205,5,360,528,1104,-1,-1,0,0,0,0
70,70,588,-118.0412,107.9776,66.9817,104.575,b79d1d7b-7713-429e-9678-5fd853a8186d,107.9776,5.0013,2,6,337,205,5,360,516,1094,-1,-1,0,0,0,0
71,71,606,-183.2085,107.9776,23.2327,102.0777,b79d1d7b-7713-429e-9678-5fd853a8186d,107.9776,5.0013,2,6,337,205,5,361,555,1387,-1,-1,0,0,0,0
72,72,608,-154.8154,107.9776,74.1241,103.4699,b79d1d7b-7713-429e-9678-5fd853a8186d,107.9776,5.0013,2,6,337,205,5,360,548,1240,-1,-1,0,0,0,0
73,73,603,-194.1347,107.9776,76.9474,106.043,b79d1d7b-7713-429e-9678-5fd853a8186d,107.9776,5.0013,2,6,337,205,5,360,539,1154,-1,-1,0,0,0,0
74,74,585,-147.1099,107.9776,75.1333,103.874,b79d1d7b-7713-429e-9678-5fd853a8186d,107.9776,5.0013,2,6,337,205,5,360,522,1116,-1,-1,0,0,0,0
75,75,676,-125.0929,107.9776,70.6915,103.2084,b79d1d7b-7713-429e-9678-5fd853a8186d,107.9776,5.0013,2,6,337,205,5,360,532,1147,-1,-1,0,0,0,0
76,76,597,-134.6224,107.9776,27.4684,101.2437,b79d1d7b-7713-429e-9678-5fd853a8186d,107.9776,5.0013,2,6,337,205,5,360,570,1419,-1,-1,0,0,0,0
77,77,536,-177.0828,107.9776,70.6894,107.75,b79d1d7b-7713-429e-9678-5fd853a8186d,107.9776,5.0013,2,6,337,205,5,360,556,1243,-1,-1,0,0,0,0
78,78,577,-127.0279,107.9776,72.8211,107.6946,b79d1d7b-7713-429e-9678-5fd853a8186d,107.9776,5.0013,2,6,337,205,5,360,546,1211,-1,-1,0,0,0,0
