gen,tpg-gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-teams,champ-learners,champ-bid-inst,champ-act-inst,champ-real-acts,pop-roots,pop-teams,pop-learners,hh-learners-rem,hh-teams-affected,b-teams,b-learners,b-teams-new,b-learners-new
0,0,395,-193.282,-18.8097,-113.9112,-18.8097,db6b6272-da39-4142-898c-aee74f48b298,-18.8097,1.0738,1,2,94,103,2,360,360,720,-1,-1,0,0,0,0
1,1,218,-137.7988,-18.8097,-105.6703,-21.4922,db6b6272-da39-4142-898c-aee74f48b298,-18.8097,1.0738,1,2,94,103,2,360,408,729,-1,-1,0,0,0,0
2,2,230,-177.0779,-13.832,-99.6706,-13.832,e1335302-56a4-49f6-941c-98d550fb7e01,-13.832,13.2164,1,2,94,103,2,360,431,769,-1,-1,0,0,0,0
3,3,261,-139.0077,-13.832,-92.1526,-19.0855,e1335302-56a4-49f6-941c-98d550fb7e01,-13.832,13.2164,1,2,94,103,2,361,444,794,-1,-1,0,0,0,0
4,4,304,-149.8912,-9.0004,-87.3602,-9.0004,dee34c22-3a66-4efb-b898-2ae5e9a8f3e1,-9.0004,17.9419,1,2,94,103,2,361,455,836,-1,-1,0,0,0,0
5,5,352,-142.566,-0.8133,-77.5233,-0.8133,5d8255d8-dcb4-4f78-8218-65c90c633d7c,-0.8133,1.1665,2,5,333,216,4,361,455,834,-1,-1,0,0,0,0
6,6,387,-168.8243,-0.7427,-68.2991,-0.7427,41bc3302-dae5-480f-b4a3-990dcadd2e48,-0.7427,7.6257,1,2,93,103,2,360,449,857,-1,-1,0,0,0,0
7,7,396,-159.3964,2.5417,-60.6505,2.5417,bb393ce4-a1fa-4871-b6c7-8dbba29c3d20,2.5417,2.4545,3,6,337,220,4,361,443,814,-1,-1,0,0,0,0
8,8,491,-152.9459,2.5417,-51.4536,1.6308,bb393ce4-a1fa-4871-b6c7-8dbba29c3d20,2.5417,2.4545,3,6,337,220,4,361,446,787,-1,-1,0,0,0,0
9,9,430,-174.749,2.5417,-45.6928,0.5329,bb393ce4-a1fa-4871-b6c7-8dbba29c3d20,2.5417,2.4545,3,6,337,220,4,361,450,815,-1,-1,0,0,0,0
10,10,524,-170.0716,3.9074,-36.0485,3.9074,43a08820-3b43-4a05-8607-bdde5f94f186,3.9074,15.0751,1,2,92,105,2,361,453,832,-1,-1,0,0,0,0
11,11,466,-181.4394,5.599,-49.7645,5.599,ed4a0839-c721-4d3c-b6db-2265fc5cd7e9,5.599,0.3083,3,7,418,325,5,360,486,1096,-1,-1,0,0,0,0
12,12,515,-182.392,5.599,-25.5233,3.3444,ed4a0839-c721-4d3c-b6db-2265fc5cd7e9,5.599,0.3083,3,7,418,325,5,360,463,886,-1,-1,0,0,0,0
13,13,562,-150.6514,25.11,-26.6595,25.11,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,360,469,933,-1,-1,0,0,0,0
14,14,545,-157.0793,25.11,-22.4415,4.9412,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,360,461,922,-1,-1,0,0,0,0
15,15,522,-200.2629,25.11,-24.7428,12.217,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,360,470,928,-1,-1,0,0,0,0
16,16,517,-199.7512,25.11,-44.7684,15.4111,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,361,524,1270,-1,-1,0,0,0,0
17,17,426,-153.2424,25.11,-19.9972,7.3083,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,360,491,1018,-1,-1,0,0,0,0
18,18,536,-157.2202,25.11,-16.8943,9.6801,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,360,483,996,-1,-1,0,0,0,0
19,19,536,-137.1982,25.11,-16.4474,9.0927,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,360,482,999,-1,-1,0,0,0,0
20,20,511,-158.4413,25.11,-18.2687,9.8318,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,360,479,981,-1,-1,0,0,0,0
21,21,456,-192.9521,25.11,-39.4876,13.3643,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,361,513,1224,-1,-1,0,0,0,0
22,22,452,-156.9979,25.11,-14.452,8.3011,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,360,485,999,-1,-1,0,0,0,0
23,23,480,-157.3042,25.11,-14.6245,14.7052,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,360,470,964,-1,-1,0,0,0,0
24,24,549,-155.4162,25.11,-17.8879,8.7107,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,360,479,988,-1,-1,0,0,0,0
25,25,503,-165.3064,25.11,-13.8738,8.0251,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,360,472,937,-1,-1,0,0,0,0
26,26,464,-159.4914,25.11,-37.5305,10.3402,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,361,510,1230,-1,-1,0,0,0,0
27,27,430,-155.3743,25.11,-10.7507,22.9784,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,360,473,966,-1,-1,0,0,0,0
28,28,556,-152.3945,25.11,-13.8855,14.0524,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,360,474,971,-1,-1,0,0,0,0
29,29,523,-218.3115,25.11,-12.9381,19.5456,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,360,469,948,-1,-1,0,0,0,0
30,30,571,-155.333,25.11,-8.4268,16.6118,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,360,467,894,-1,-1,0,0,0,0
31,31,448,-153.8341,25.11,-31.5617,17.7461,89728c89-8ab4-4036-b3d3-82a87bd6ae7c,25.11,15.1583,2,8,485,295,7,360,483,1117,-1,-1,0,0,0,0
32,32,531,-158.7749,27.757,-7.8649,27.757,3cf84304-d31c-4a2c-99ef-e24881f7d688,27.757,9.6222,5,17,851,521,13,360,471,924,-1,-1,0,0,0,0
33,33,453,-153.8415,27.757,-13.4551,17.4552,3cf84304-d31c-4a2c-99ef-e24881f7d688,27.757,9.6222,5,17,851,521,13,360,462,932,-1,-1,0,0,0,0
34,34,551,-142.2291,27.757,-10.1716,16.8513,3cf84304-d31c-4a2c-99ef-e24881f7d688,27.757,9.6222,5,17,851,521,13,361,462,942,-1,-1,0,0,0,0
35,35,550,-173.849,27.757,-7.2191,19.4049,3cf84304-d31c-4a2c-99ef-e24881f7d688,27.757,9.6222,5,17,851,521,13,360,453,877,-1,-1,0,0,0,0
36,36,591,-164.1468,27.757,-32.8005,14.3083,3cf84304-d31c-4a2c-99ef-e24881f7d688,27.757,9.6222,5,17,851,521,13,360,509,1248,-1,-1,0,0,0,0
37,37,505,-184.8192,27.757,-7.2107,19.1543,3cf84304-d31c-4a2c-99ef-e24881f7d688,27.757,9.6222,5,17,851,521,13,360,495,1058,-1,-1,0,0,0,0
38,38,545,-139.0716,31.9774,-5.6026,31.9774,4381617c-8216-424c-a432-80c3eded4076,31.9774,3.2447,3,9,283,292,7,360,486,996,-1,-1,0,0,0,0
