gen,tpg-gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-teams,champ-learners,champ-bid-inst,champ-act-inst,champ-real-acts,pop-roots,pop-teams,pop-learners,hh-learners-rem,hh-teams-affected,b-teams,b-learners,b-teams-new,b-learners-new
24,24,475,-123.4772,58.7151,-11.2762,50.7865,99b7f722-3e8d-46a6-9981-28ddcbd84516,58.7151,10.1236,1,2,46,124,2,361,476,1056,-1,-1,0,0,0,0
25,25,539,-127.8091,65.3199,-10.8582,65.3199,a46d67ea-9620-46c7-afb1-33043e704cd8,65.3199,12.1593,1,3,140,136,3,360,484,1067,-1,-1,0,0,0,0
26,26,387,-142.7639,112.9735,-32.0434,112.9735,2ac2ab13-3a9f-44f4-b54c-420b1f5913cc,112.9735,14.1499,1,4,171,237,4,360,514,1286,-1,-1,0,0,0,0
27,27,395,-122.0593,112.9735,-5.8568,56.0932,2ac2ab13-3a9f-44f4-b54c-420b1f5913cc,112.9735,14.1499,1,4,171,237,4,360,484,1052,-1,-1,0,0,0,0
28,28,527,-126.496,113.7855,-2.6198,113.7855,ae19cafe-2063-4d51-85bd-d296b71a8495,113.7855,7.95,8,23,1364,444,16,360,489,1110,-1,-1,0,0,0,0
29,29,470,-132.8738,113.7855,4.5228,95.4725,ae19cafe-2063-4d51-85bd-d296b71a8495,113.7855,7.95,8,23,1364,444,16,360,477,1025,-1,-1,0,0,0,0
30,30,559,-149.0338,145.5417,18.64,145.5417,99641c93-8a1d-4c6b-8db9-1e2a857b5a58,145.5417,35.0659,1,2,113,44,2,360,477,1014,-1,-1,0,0,0,0
31,31,433,-135.061,145.5417,-9.045,145.1758,99641c93-8a1d-4c6b-8db9-1e2a857b5a58,145.5417,35.0659,1,2,113,44,2,360,506,1269,-1,-1,0,0,0,0
32,32,505,-118.5405,145.5417,34.7885,133.1636,99641c93-8a1d-4c6b-8db9-1e2a857b5a58,145.5417,35.0659,1,2,113,44,2,360,479,1037,-1,-1,0,0,0,0
33,33,551,-133.7738,145.5417,33.6285,132.3255,99641c93-8a1d-4c6b-8db9-1e2a857b5a58,145.5417,35.0659,1,2,113,44,2,360,476,1020,-1,-1,0,0,0,0
34,34,535,-123.6252,150.9635,36.3936,150.9635,75ddafb5-dc58-4cb8-ba70-79c622a47f6c,150.9635,14.9247,1,4,210,129,4,360,480,1036,-1,-1,0,0,0,0
35,35,551,-123.0023,150.9635,46.9456,145.4071,75ddafb5-dc58-4cb8-ba70-79c622a47f6c,150.9635,14.9247,1,4,210,129,4,361,473,1008,-1,-1,0,0,0,0
36,36,447,-130.1548,150.9635,18.2346,146.8511,75ddafb5-dc58-4cb8-ba70-79c622a47f6c,150.9635,14.9247,1,4,210,129,4,360,496,1241,-1,-1,0,0,0,0
37,37,525,-138.7225,150.9635,57.7311,144.2251,75ddafb5-dc58-4cb8-ba70-79c622a47f6c,150.9635,14.9247,1,4,210,129,4,361,479,1064,-1,-1,0,0,0,0
38,38,541,-130.2054,151.9052,57.5187,151.9052,5f2042d7-734f-4146-af5d-efeb5e06dd18,151.9052,23.2042,4,9,482,261,6,360,492,1071,-1,-1,0,0,0,0
39,39,521,-123.8709,163.77,70.8002,163.77,cad39d9e-d867-4e5a-b640-3c428d9e560a,163.77,13.1152,1,3,185,45,3,360,487,1062,-1,-1,0,0,0,0
40,40,534,-129.2373,163.77,76.9818,158.0483,cad39d9e-d867-4e5a-b640-3c428d9e560a,163.77,13.1152,1,3,185,45,3,360,486,1050,-1,-1,0,0,0,0
41,41,440,-131.4703,175.1527,37.2386,175.1527,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,360,506,1264,-1,-1,0,0,0,0
42,42,494,-116.0573,175.1527,90.8688,165.4939,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,360,482,1058,-1,-1,0,0,0,0
43,43,547,-139.6703,175.1527,81.4373,168.119,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,360,486,1055,-1,-1,0,0,0,0
44,44,486,-124.8733,175.1527,83.4662,170.5016,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,360,479,1044,-1,-1,0,0,0,0
45,45,479,-124.9951,175.1527,82.9846,152.4325,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,361,480,1066,-1,-1,0,0,0,0
46,46,483,-178.3203,175.1527,45.9911,147.7288,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,360,506,1343,-1,-1,0,0,0,0
47,47,496,-129.6624,175.1527,83.7637,150.6067,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,360,502,1164,-1,-1,0,0,0,0
48,48,510,-124.92,175.1527,90.7474,173.09,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,360,495,1148,-1,-1,0,0,0,0
49,49,493,-122.5264,175.1527,89.8666,167.8298,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,360,488,1132,-1,-1,0,0,0,0
50,50,524,-152.3907,175.1527,86.7976,152.9866,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,360,490,1104,-1,-1,0,0,0,0
51,51,455,-137.2765,175.1527,54.5909,167.7692,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,360,506,1314,-1,-1,0,0,0,0
52,52,477,-134.5825,175.1527,92.1776,164.954,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,360,494,1105,-1,-1,0,0,0,0
53,53,498,-150.2275,175.1527,93.1475,167.9174,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,361,490,1105,-1,-1,0,0,0,0
54,54,497,-131.9788,175.1527,82.9912,158.8077,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,360,495,1142,-1,-1,0,0,0,0
55,55,519,-125.7493,175.1527,94.0956,171.6071,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,360,496,1177,-1,-1,0,0,0,0
56,56,476,-123.0174,175.1527,55.6555,171.8861,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,360,519,1390,-1,-1,0,0,0,0
57,57,493,-123.2891,175.1527,95.4863,167.5605,3940b06a-6dbf-4fc0-85f5-d653f797253e,175.1527,27.6632,1,4,151,225,4,361,509,1217,-1,-1,0,0,0,0
58,58,521,-127.6831,177.8439,91.8707,177.8439,646b695a-b0c9-456a-8b05-75c1d8aa6166,177.8439,10.0411,1,2,127,72,2,360,516,1209,-1,-1,0,0,0,0
59,59,458,-154.0055,177.8439,99.0018,164.8929,646b695a-b0c9-456a-8b05-75c1d8aa6166,177.8439,10.0411,1,2,127,72,2,360,499,1172,-1,-1,0,0,0,0
60,60,556,-147.3867,177.8439,101.244,174.1748,646b695a-b0c9-456a-8b05-75c1d8aa6166,177.8439,10.0411,1,2,127,72,2,361,501,1156,-1,-1,0,0,0,0
61,61,415,-134.033,177.8439,65.5715,162.075,646b695a-b0c9-456a-8b05-75c1d8aa6166,177.8439,10.0411,1,2,127,72,2,360,502,1328,-1,-1,0,0,0,0
62,62,491,-124.6794,177.8439,99.6345,170.5714,646b695a-b0c9-456a-8b05-75c1d8aa6166,177.8439,10.0411,1,2,127,72,2,360,497,1161,-1,-1,0,0,0,0
63,63,526,-158.1818,179.5954,99.0503,179.5954,426674d3-b0ca-40e1-888f-e9d37996e6f5,179.5954,22.0832,2,6,331,223,5,360,495,1171,-1,-1,0,0,0,0
64,64,527,-125.7666,179.5954,102.9169,174.53,426674d3-b0ca-40e1-888f-e9d37996e6f5,179.5954,22.0832,2,6,331,223,5,360,495,1164,-1,-1,0,0,0,0
65,65,500,-126.3916,179.5954,104.4337,174.9578,426674d3-b0ca-40e1-888f-e9d37996e6f5,179.5954,22.0832,2,6,331,223,5,360,488,1160,-1,-1,0,0,0,0
66,66,376,-139.2254,179.5954,63.5434,174.4881,426674d3-b0ca-40e1-888f-e9d37996e6f5,179.5954,22.0832,2,6,331,223,5,360,495,1341,-1,-1,0,0,0,0
67,67,494,-135.14,179.5954,99.3941,176.1419,426674d3-b0ca-40e1-888f-e9d37996e6f5,179.5954,22.0832,2,6,331,223,5,360,487,1170,-1,-1,0,0,0,0
68,68,503,-147.3355,182.0384,98.7925,182.0384,9248abb5-39be-4b77-93b0-5b4f178deee5,182.0384,18.7732,1,3,170,114,3,360,487,1183,-1,-1,0,0,0,0
69,69,557,-125.028,182.0384,98.0681,171.4722,9248abb5-39be-4b77-93b0-5b4f178deee5,182.0384,18.7732,1,3,170,114,3,360,499,1181,-1,-1,0,0,0,0
70,70,456,-123.0451,182.0384,104.9206,180.7865,9248abb5-39be-4b77-93b0-5b4f178deee5,182.0384,18.7732,1,3,170,114,3,360,480,1143,-1,-1,0,0,0,0
71,71,542,-124.3325,182.0384,44.6686,166.5607,9248abb5-39be-4b77-93b0-5b4f178deee5,182.0384,18.7732,1,3,170,114,3,361,538,1473,-1,-1,0,0,0,0
72,72,421,-141.2562,189.6387,103.7486,189.6387,79fc2915-f110-46dd-a6a6-923b555aabcf,189.6387,18.8485,1,4,157,168,4,361,503,1255,-1,-1,0,0,0,0
73,73,491,-124.6678,189.6387,104.6004,175.0092,79fc2915-f110-46dd-a6a6-923b555aabcf,189.6387,18.8485,1,4,157,168,4,360,495,1202,-1,-1,0,0,0,0
74,74,475,-155.7924,189.6387,108.9044,178.9396,79fc2915-f110-46dd-a6a6-923b555aabcf,189.6387,18.8485,1,4,157,168,4,361,487,1197,-1,-1,0,0,0,0
75,75,474,-183.7745,189.6387,94.2388,183.0938,79fc2915-f110-46dd-a6a6-923b555aabcf,189.6387,18.8485,1,4,157,168,4,360,492,1209,-1,-1,0,0,0,0
76,76,446,-148.0734,189.6387,60.4043,188.6163,79fc2915-f110-46dd-a6a6-923b555aabcf,189.6387,18.8485,1,4,157,168,4,360,523,1447,-1,-1,0,0,0,0
77,77,414,-125.2322,189.6387,112.7629,180.7151,79fc2915-f110-46dd-a6a6-923b555aabcf,189.6387,18.8485,1,4,157,168,4,360,493,1243,-1,-1,0,0,0,0
78,78,503,-134.2785,189.6387,98.46,188.2046,79fc2915-f110-46dd-a6a6-923b555aabcf,189.6387,18.8485,1,4,157,168,4,360,498,1229,-1,-1,0,0,0,0
79,79,509,-124.5617,189.6387,113.0482,185.3693,79fc2915-f110-46dd-a6a6-923b555aabcf,189.6387,18.8485,1,4,157,168,4,360,487,1203,-1,-1,0,0,0,0
80,80,545,-125.6189,189.6387,98.9658,173.7479,79fc2915-f110-46dd-a6a6-923b555aabcf,189.6387,18.8485,1,4,157,168,4,361,507,1227,-1,-1,0,0,0,0
81,81,423,-144.1189,189.6387,61.8709,180.4307,79fc2915-f110-46dd-a6a6-923b555aabcf,189.6387,18.8485,1,4,157,168,4,360,527,1445,-1,-1,0,0,0,0
82,82,442,-122.8072,189.6387,120.8613,187.6883,79fc2915-f110-46dd-a6a6-923b555aabcf,189.6387,18.8485,1,4,157,168,4,360,497,1213,-1,-1,0,0,0,0
83,83,548,-135.9073,189.6387,107.0721,179.4415,79fc2915-f110-46dd-a6a6-923b555aabcf,189.6387,18.8485,1,4,157,168,4,361,514,1233,-1,-1,0,0,0,0
84,84,477,-138.106,189.6387,112.2588,184.121,79fc2915-f110-46dd-a6a6-923b555aabcf,189.6387,18.8485,1,4,157,168,4,360,506,1213,-1,-1,0,0,0,0
85,85,478,-119.7295,191.0292,116.93,191.0292,8a08166a-ffa2-4441-a4ac-111e301535d1,191.0292,37.7655,2,7,311,270,6,360,493,1164,-1,-1,0,0,0,0
86,86,406,-147.9378,191.0292,63.0561,173.2178,8a08166a-ffa2-4441-a4ac-111e301535d1,191.0292,37.7655,2,7,311,270,6,360,512,1384,-1,-1,0,0,0,0
87,87,470,-133.7171,191.0292,119.5894,184.6547,8a08166a-ffa2-4441-a4ac-111e301535d1,191.0292,37.7655,2,7,311,270,6,360,492,1172,-1,-1,0,0,0,0
88,88,519,-123.6834,191.0292,112.7489,187.1501,8a08166a-ffa2-4441-a4ac-111e301535d1,191.0292,37.7655,2,7,311,270,6,360,495,1203,-1,-1,0,0,0,0
89,89,479,-151.3883,191.0292,112.4419,179.119,8a08166a-ffa2-4441-a4ac-111e301535d1,191.0292,37.7655,2,7,311,270,6,360,492,1179,-1,-1,0,0,0,0
90,90,560,-131.6946,191.0292,117.5029,184.3504,8a08166a-ffa2-4441-a4ac-111e301535d1,191.0292,37.7655,2,7,311,270,6,360,499,1204,-1,-1,0,0,0,0
91,91,443,-160.9109,191.0292,50.8581,184.5195,8a08166a-ffa2-4441-a4ac-111e301535d1,191.0292,37.7655,2,7,311,270,6,360,537,1468,-1,-1,0,0,0,0
92,92,430,-139.1173,191.0292,118.1223,176.364,8a08166a-ffa2-4441-a4ac-111e301535d1,191.0292,37.7655,2,7,311,270,6,360,510,1267,-1,-1,0,0,0,0
93,93,535,-121.5431,191.0292,121.6174,182.3562,8a08166a-ffa2-4441-a4ac-111e301535d1,191.0292,37.7655,2,7,311,270,6,361,504,1229,-1,-1,0,0,0,0
94,94,530,-129.9217,191.0292,118.7797,185.541,8a08166a-ffa2-4441-a4ac-111e301535d1,191.0292,37.7655,2,7,311,270,6,360,503,1253,-1,-1,0,0,0,0
95,95,459,-123.775,191.0292,117.1868,187.6995,8a08166a-ffa2-4441-a4ac-111e301535d1,191.0292,37.7655,2,7,311,270,6,360,485,1218,-1,-1,0,0,0,0
96,96,439,-127.4336,191.0292,63.2515,171.2929,8a08166a-ffa2-4441-a4ac-111e301535d1,191.0292,37.7655,2,7,311,270,6,360,515,1428,-1,-1,0,0,0,0
97,97,462,-128.0709,191.0292,114.9446,179.0539,8a08166a-ffa2-4441-a4ac-111e301535d1,191.0292,37.7655,2,7,311,270,6,360,498,1246,-1,-1,0,0,0,0
98,98,495,-129.4629,191.0292,125.1435,186.0346,8a08166a-ffa2-4441-a4ac-111e301535d1,191.0292,37.7655,2,7,311,270,6,360,486,1198,-1,-1,0,0,0,0
99,99,577,-127.3283,191.0292,105.77,184.79,8a08166a-ffa2-4441-a4ac-111e301535d1,191.0292,37.7655,2,7,311,270,6,360,511,1283,-1,-1,0,0,0,0
100,100,500,-128.8784,194.2928,113.1903,194.2928,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,4,150,223,4,360,512,1283,548,337,0,0,0,0
101,101,318,-140.1494,194.2928,97.6298,178.1742,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,470,959,-1,-1,0,0,0,0
102,102,424,-121.3663,194.2928,125.3245,179.6259,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,439,734,-1,-1,0,0,0,0
103,103,503,-127.1247,194.2928,114.9784,188.0563,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,446,756,-1,-1,0,0,0,0
104,104,494,-130.5267,194.2928,128.5397,184.1061,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,432,723,-1,-1,0,0,0,0
105,105,583,-125.0027,194.2928,108.5305,186.0381,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,455,790,-1,-1,0,0,0,0
106,106,465,-130.458,194.2928,69.6299,174.7157,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,484,1047,-1,-1,0,0,0,0
107,107,430,-120.0818,194.2928,134.0855,190.824,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,448,802,-1,-1,0,0,0,0
108,108,567,-124.5259,194.2928,121.8634,183.5175,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,456,787,-1,-1,0,0,0,0
109,109,467,-124.6791,194.2928,129.917,183.1125,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,436,731,-1,-1,0,0,0,0
110,110,543,-121.5085,194.2928,119.0901,190.9724,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,446,771,-1,-1,0,0,0,0
111,111,464,-205.1609,194.2928,76.1125,179.1917,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,361,472,1018,-1,-1,0,0,0,0
112,112,419,-124.7387,194.2928,131.5646,185.8063,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,438,772,-1,-1,0,0,0,0
113,113,540,-138.8346,194.2928,127.2053,189.2984,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,437,740,-1,-1,0,0,0,0
114,114,534,-151.6811,194.2928,123.1384,192.4786,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,437,757,-1,-1,0,0,0,0
115,115,561,-135.2714,194.2928,128.9486,190.6084,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,440,727,-1,-1,0,0,0,0
116,116,509,-127.0557,194.2928,62.1674,190.8409,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,361,485,1094,-1,-1,0,0,0,0
117,117,438,-121.8798,194.2928,129.9155,177.7402,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,361,451,826,-1,-1,0,0,0,0
118,118,488,-122.4746,194.2928,119.4452,184.4668,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,361,447,762,-1,-1,0,0,0,0
119,119,504,-124.7613,194.2928,127.4633,182.5212,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,361,442,755,-1,-1,0,0,0,0
120,120,508,-124.5932,194.2928,120.1867,186.8364,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,361,443,766,-1,-1,0,0,0,0
121,121,527,-122.5029,194.2928,69.1985,177.8201,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,489,1083,-1,-1,0,0,0,0
122,122,456,-125.2983,194.2928,133.2719,182.7769,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,459,864,-1,-1,0,0,0,0
123,123,511,-128.3978,194.2928,124.707,187.3975,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,361,453,828,-1,-1,0,0,0,0
124,124,494,-123.4933,194.2928,122.7353,183.2651,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,449,788,-1,-1,0,0,0,0
125,125,540,-138.0269,194.2928,125.7587,183.6546,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,448,772,-1,-1,0,0,0,0
126,126,466,-172.0749,194.2928,80.0227,193.1082,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,361,470,1035,-1,-1,0,0,0,0
127,127,477,-130.3502,194.2928,128.9309,187.8071,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,361,456,825,-1,-1,0,0,0,0
128,128,481,-125.9197,194.2928,128.1971,179.8732,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,440,781,-1,-1,0,0,0,0
129,129,540,-127.2119,194.2928,124.2086,189.4065,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,447,781,-1,-1,0,0,0,0
130,130,546,-145.5904,194.2928,118.7058,189.2671,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,455,789,-1,-1,0,0,0,0
131,131,433,-146.4565,194.2928,72.0638,175.1541,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,480,1055,-1,-1,0,0,0,0
132,132,466,-127.2031,194.2928,130.5358,186.3845,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,458,838,-1,-1,0,0,0,0
133,133,564,-123.7403,194.2928,131.525,180.8558,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,456,824,-1,-1,0,0,0,0
134,134,494,-122.6327,194.2928,122.954,190.2806,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,361,453,820,-1,-1,0,0,0,0
135,135,520,-125.4019,194.2928,121.1495,188.7349,43f81496-2366-4452-ba12-2348689f892a,194.2928,37.8965,1,2,124,48,2,360,453,804,-1,-1,0,0,0,0
136,136,514,-147.5676,195.152,78.2212,195.152,66d01a03-2e90-48fe-81d0-06a0afd90aa8,195.152,25.4705,2,5,245,130,4,360,483,1085,-1,-1,0,0,0,0
137,137,475,-136.4789,195.152,129.5154,182.0219,66d01a03-2e90-48fe-81d0-06a0afd90aa8,195.152,25.4705,2,5,245,130,4,360,468,869,-1,-1,0,0,0,0
138,138,496,-122.7073,195.152,128.7519,179.7217,66d01a03-2e90-48fe-81d0-06a0afd90aa8,195.152,25.4705,2,5,245,130,4,360,455,818,-1,-1,0,0,0,0
139,139,521,-123.3631,195.152,122.9862,194.3675,66d01a03-2e90-48fe-81d0-06a0afd90aa8,195.152,25.4705,2,5,245,130,4,360,456,819,-1,-1,0,0,0,0
140,140,550,-121.6717,195.152,132.5718,183.9719,66d01a03-2e90-48fe-81d0-06a0afd90aa8,195.152,25.4705,2,5,245,130,4,360,455,801,-1,-1,0,0,0,0
141,141,496,-150.2976,195.152,64.4792,180.8115,66d01a03-2e90-48fe-81d0-06a0afd90aa8,195.152,25.4705,2,5,245,130,4,360,503,1152,-1,-1,0,0,0,0
142,142,451,-122.1591,195.152,129.6798,182.5522,66d01a03-2e90-48fe-81d0-06a0afd90aa8,195.152,25.4705,2,5,245,130,4,360,473,890,-1,-1,0,0,0,0
143,143,498,-122.4263,195.152,125.3588,180.4007,66d01a03-2e90-48fe-81d0-06a0afd90aa8,195.152,25.4705,2,5,245,130,4,360,463,839,-1,-1,0,0,0,0
144,144,489,-135.4968,195.152,131.1368,183.0728,66d01a03-2e90-48fe-81d0-06a0afd90aa8,195.152,25.4705,2,5,245,130,4,360,454,832,-1,-1,0,0,0,0
145,145,544,-123.8749,199.2022,123.3581,199.2022,910fe3aa-28c6-412a-99e9-dc18558b1379,199.2022,16.3091,1,2,119,47,2,360,456,804,-1,-1,0,0,0,0
146,146,508,-126.3726,199.2022,83.643,175.5153,910fe3aa-28c6-412a-99e9-dc18558b1379,199.2022,16.3091,1,2,119,47,2,361,483,1086,-1,-1,0,0,0,0
