gen,tpg-gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-teams,champ-learners,champ-bid-inst,champ-act-inst,champ-real-acts,pop-roots,pop-teams,pop-learners,hh-learners-rem,hh-teams-affected,b-teams,b-learners,b-teams-new,b-learners-new
0,0,346,-224.5026,-22.2108,-113.4657,-22.2108,090d5c64-2b81-4444-b68f-a74d147d268e,-22.2108,77.0444,1,2,201,113,2,360,360,720,-1,-1,0,0,0,0
1,1,228,-168.9333,-17.1929,-106.1706,-17.1929,9c446c2d-83e0-4130-bfd4-822ec3a923d6,-17.1929,78.6239,1,2,201,113,2,360,412,744,-1,-1,0,0,0,0
2,2,235,-135.9666,-17.1929,-100.0297,-38.6674,9c446c2d-83e0-4130-bfd4-822ec3a923d6,-17.1929,78.6239,1,2,201,113,2,360,435,772,-1,-1,0,0,0,0
3,3,259,-155.6831,6.1618,-93.9091,6.1618,0b4f619f-b688-4496-9ee5-c3176c51065c,6.1618,4.7035,1,3,247,105,3,361,449,817,-1,-1,0,0,0,0
4,4,312,-145.4077,24.7694,-87.1698,24.7694,537deaa3-7a16-4ae2-91c1-377544d81e9e,24.7694,35.224,1,2,201,113,2,360,442,779,-1,-1,0,0,0,0
5,5,332,-127.6554,45.4273,-81.0935,45.4273,38d88c08-ecaa-4b23-9733-fabecc99955d,45.4273,21.796,1,2,201,113,2,360,436,798,-1,-1,0,0,0,0
6,6,442,-149.9059,45.4273,-75.4093,13.0808,38d88c08-ecaa-4b23-9733-fabecc99955d,45.4273,21.796,1,2,201,113,2,360,462,875,-1,-1,0,0,0,0
7,7,459,-120.9077,45.4273,-62.8216,29.3564,38d88c08-ecaa-4b23-9733-fabecc99955d,45.4273,21.796,1,2,201,113,2,361,457,862,-1,-1,0,0,0,0
8,8,488,-141.2328,45.4273,-53.8959,17.9635,38d88c08-ecaa-4b23-9733-fabecc99955d,45.4273,21.796,1,2,201,113,2,361,461,919,-1,-1,0,0,0,0
9,9,549,-122.6797,49.1383,-41.6175,49.1383,3f95fa0a-c2ac-4b1e-8dc5-0fe2323e7b67,49.1383,16.5903,1,2,202,113,2,361,452,930,-1,-1,0,0,0,0
10,10,547,-156.3271,49.1383,-40.1081,19.6104,3f95fa0a-c2ac-4b1e-8dc5-0fe2323e7b67,49.1383,16.5903,1,2,202,113,2,360,448,942,-1,-1,0,0,0,0
11,11,464,-142.3304,49.1383,-55.8356,23.3304,3f95fa0a-c2ac-4b1e-8dc5-0fe2323e7b67,49.1383,16.5903,1,2,202,113,2,360,492,1235,-1,-1,0,0,0,0
12,12,506,-129.2806,49.1383,-36.0927,45.7067,3f95fa0a-c2ac-4b1e-8dc5-0fe2323e7b67,49.1383,16.5903,1,2,202,113,2,361,483,1090,-1,-1,0,0,0,0
13,13,486,-130.8207,49.1383,-30.4482,43.0243,3f95fa0a-c2ac-4b1e-8dc5-0fe2323e7b67,49.1383,16.5903,1,2,202,113,2,360,472,1068,-1,-1,0,0,0,0
14,14,502,-126.9204,49.1383,-30.5787,42.9851,3f95fa0a-c2ac-4b1e-8dc5-0fe2323e7b67,49.1383,16.5903,1,2,202,113,2,360,477,1124,-1,-1,0,0,0,0
15,15,461,-137.1036,49.3274,-28.5488,49.3274,8bc78017-b2f0-45c6-9a6a-5232f903f58e,49.3274,13.3756,1,2,200,113,2,361,476,1110,-1,-1,0,0,0,0
16,16,360,-149.8177,49.3274,-43.2393,43.5553,8bc78017-b2f0-45c6-9a6a-5232f903f58e,49.3274,13.3756,1,2,200,113,2,360,497,1287,-1,-1,0,0,0,0
17,17,376,-129.8221,49.3274,-19.8781,43.6039,8bc78017-b2f0-45c6-9a6a-5232f903f58e,49.3274,13.3756,1,2,200,113,2,360,463,1091,-1,-1,0,0,0,0
18,18,496,-141.9021,63.685,-18.9213,63.685,6791e7f4-54d6-43e6-a42d-16e5edc025db,63.685,11.0652,1,2,200,113,2,361,473,1087,-1,-1,0,0,0,0
19,19,483,-122.0701,63.685,-10.0908,47.6968,6791e7f4-54d6-43e6-a42d-16e5edc025db,63.685,11.0652,1,2,200,113,2,360,464,1089,-1,-1,0,0,0,0
20,20,462,-132.752,63.685,-9.857,57.2955,6791e7f4-54d6-43e6-a42d-16e5edc025db,63.685,11.0652,1,2,200,113,2,360,463,1048,-1,-1,0,0,0,0
21,21,367,-126.7085,63.685,-36.2022,63.101,6791e7f4-54d6-43e6-a42d-16e5edc025db,63.685,11.0652,1,2,200,113,2,360,509,1350,-1,-1,0,0,0,0
22,22,353,-122.6639,63.685,-0.0725,57.6619,6791e7f4-54d6-43e6-a42d-16e5edc025db,63.685,11.0652,1,2,200,113,2,360,467,1081,-1,-1,0,0,0,0
23,23,517,-135.5012,63.685,-0.1905,61.0067,6791e7f4-54d6-43e6-a42d-16e5edc025db,63.685,11.0652,1,2,200,113,2,360,476,1062,-1,-1,0,0,0,0
24,24,413,-118.8958,63.685,3.9108,62.2369,6791e7f4-54d6-43e6-a42d-16e5edc025db,63.685,11.0652,1,2,200,113,2,360,472,1028,-1,-1,0,0,0,0
25,25,398,-129.7569,63.685,18.4161,62.6265,6791e7f4-54d6-43e6-a42d-16e5edc025db,63.685,11.0652,1,2,200,113,2,360,439,890,-1,-1,0,0,0,0
26,26,336,-128.9967,63.685,-20.8888,63.3427,6791e7f4-54d6-43e6-a42d-16e5edc025db,63.685,11.0652,1,2,200,113,2,360,473,1129,-1,-1,0,0,0,0
27,27,406,-121.3592,64.3374,24.4239,64.3374,ecfac3ec-027a-493b-9214-8dd5ca37f54a,64.3374,0.417,1,2,113,120,2,360,438,891,-1,-1,0,0,0,0
28,28,501,-118.2842,75.5954,25.4714,75.5954,8b8924a4-1c12-4150-90df-57f9fa81ad4d,75.5954,4.0266,1,4,235,234,4,360,428,848,-1,-1,0,0,0,0
