gen,tpg-gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-teams,champ-learners,champ-bid-inst,champ-act-inst,champ-real-acts,pop-roots,pop-teams,pop-learners,hh-learners-rem,hh-teams-affected,b-teams,b-learners,b-teams-new,b-learners-new
0,0,330,-204.9568,-12.1058,-113.9085,-12.1058,11bd9ec0-b246-4445-b02b-63103a747682,-12.1058,32.6861,1,2,162,66,2,360,360,720,-1,-1,0,0,0,0
1,1,257,-214.2337,-12.1058,-104.8167,-18.8081,11bd9ec0-b246-4445-b02b-63103a747682,-12.1058,32.6861,1,2,162,66,2,361,408,719,-1,-1,0,0,0,0
2,2,277,-140.3001,-12.1058,-97.9514,-38.6282,11bd9ec0-b246-4445-b02b-63103a747682,-12.1058,32.6861,1,2,162,66,2,361,422,739,-1,-1,0,0,0,0
3,3,319,-147.4457,-7.5466,-90.3518,-7.5466,ce76c2dd-e4c0-4e32-982a-9a2d73f23372,-7.5466,0.791,1,3,247,177,3,360,428,761,-1,-1,0,0,0,0
4,4,369,-131.7801,-7.5466,-84.7409,-7.5578,ce76c2dd-e4c0-4e32-982a-9a2d73f23372,-7.5466,0.791,1,3,247,177,3,360,435,759,-1,-1,0,0,0,0
5,5,466,-148.1168,-7.5466,-78.7349,-12.1824,ce76c2dd-e4c0-4e32-982a-9a2d73f23372,-7.5466,0.791,1,3,247,177,3,360,449,824,-1,-1,0,0,0,0
6,6,405,-139.3176,-4.1255,-73.6462,-4.1255,42ffbc2e-0002-4bd7-a812-4356424f9c2e,-4.1255,3.8408,2,4,257,172,3,361,456,870,-1,-1,0,0,0,0
7,7,427,-158.1095,-4.1255,-64.9428,-7.038,42ffbc2e-0002-4bd7-a812-4356424f9c2e,-4.1255,3.8408,2,4,257,172,3,360,443,854,-1,-1,0,0,0,0
8,8,495,-123.725,5.1547,-58.9275,5.1547,3b271c63-b3f7-4360-9a37-c531b1a83aa6,5.1547,2.2885,1,3,236,69,3,361,454,886,-1,-1,0,0,0,0
9,9,449,-115.1722,5.405,-53.8871,5.405,fa286d3f-1d86-423e-86ec-49ddd81a2bc1,5.405,1.5891,1,3,223,179,3,360,451,909,-1,-1,0,0,0,0
10,10,489,-121.0516,7.4991,-46.3899,7.4991,cf44d298-8df6-4fff-8095-20467e7f0a9d,7.4991,7.4847,1,2,162,66,2,360,449,894,-1,-1,0,0,0,0
11,11,466,-133.2115,9.8126,-60.3359,9.8126,d45d9c2e-bfd2-4e62-8b5a-24b49db56d5e,9.8126,7.163,1,2,163,66,2,360,498,1228,-1,-1,0,0,0,0
12,12,433,-127.1884,9.8126,-40.7305,7.2941,d45d9c2e-bfd2-4e62-8b5a-24b49db56d5e,9.8126,7.163,1,2,163,66,2,360,479,1035,-1,-1,0,0,0,0
13,13,424,-143.8664,10.9307,-36.595,10.9307,b8ecab50-6c0c-4a5a-b701-33c0a18adc17,10.9307,4.7375,1,2,165,67,2,360,456,981,-1,-1,0,0,0,0
14,14,481,-153.3344,10.9307,-33.0874,10.8022,b8ecab50-6c0c-4a5a-b701-33c0a18adc17,10.9307,4.7375,1,2,165,67,2,360,453,919,-1,-1,0,0,0,0
15,15,490,-184.5303,10.9307,-31.1798,8.7466,b8ecab50-6c0c-4a5a-b701-33c0a18adc17,10.9307,4.7375,1,2,165,67,2,360,455,937,-1,-1,0,0,0,0
16,16,421,-144.936,10.9307,-46.175,5.6198,b8ecab50-6c0c-4a5a-b701-33c0a18adc17,10.9307,4.7375,1,2,165,67,2,360,489,1222,-1,-1,0,0,0,0
17,17,451,-119.7546,10.9307,-23.3406,5.925,b8ecab50-6c0c-4a5a-b701-33c0a18adc17,10.9307,4.7375,1,2,165,67,2,360,468,1015,-1,-1,0,0,0,0
18,18,499,-120.3547,10.9307,-21.4157,6.5934,b8ecab50-6c0c-4a5a-b701-33c0a18adc17,10.9307,4.7375,1,2,165,67,2,360,455,970,-1,-1,0,0,0,0
19,19,510,-132.0135,11.0531,-22.0004,11.0531,957b623f-0386-48fe-80e0-4195ab295559,11.0531,5.7275,1,4,290,69,4,361,453,961,-1,-1,0,0,0,0
20,20,523,-138.4871,13.646,-21.5733,13.646,a6aa0725-780b-49ba-b3c6-f2f75a50ab5e,13.646,2.7568,2,4,325,68,3,360,461,944,-1,-1,0,0,0,0
21,21,339,-150.119,13.646,-41.0645,8.548,a6aa0725-780b-49ba-b3c6-f2f75a50ab5e,13.646,2.7568,2,4,325,68,3,361,477,1186,-1,-1,0,0,0,0
22,22,462,-132.4288,13.646,-16.007,10.9585,a6aa0725-780b-49ba-b3c6-f2f75a50ab5e,13.646,2.7568,2,4,325,68,3,360,458,989,-1,-1,0,0,0,0
23,23,551,-116.5437,13.646,-19.312,6.5883,a6aa0725-780b-49ba-b3c6-f2f75a50ab5e,13.646,2.7568,2,4,325,68,3,360,472,1036,-1,-1,0,0,0,0
24,24,492,-126.5865,13.646,-18.856,10.0587,a6aa0725-780b-49ba-b3c6-f2f75a50ab5e,13.646,2.7568,2,4,325,68,3,361,472,1019,-1,-1,0,0,0,0
25,25,442,-119.8986,13.646,-16.3124,9.3992,a6aa0725-780b-49ba-b3c6-f2f75a50ab5e,13.646,2.7568,2,4,325,68,3,360,454,965,-1,-1,0,0,0,0
26,26,393,-152.5565,13.646,-47.9243,9.5171,a6aa0725-780b-49ba-b3c6-f2f75a50ab5e,13.646,2.7568,2,4,325,68,3,361,511,1295,-1,-1,0,0,0,0
27,27,387,-145.3759,13.646,-20.2736,12.3086,a6aa0725-780b-49ba-b3c6-f2f75a50ab5e,13.646,2.7568,2,4,325,68,3,361,485,1083,-1,-1,0,0,0,0
28,28,449,-117.8811,13.646,-16.3186,8.5785,a6aa0725-780b-49ba-b3c6-f2f75a50ab5e,13.646,2.7568,2,4,325,68,3,361,474,1048,-1,-1,0,0,0,0
29,29,480,-128.3095,13.646,-15.6727,12.6217,a6aa0725-780b-49ba-b3c6-f2f75a50ab5e,13.646,2.7568,2,4,325,68,3,361,468,1044,-1,-1,0,0,0,0
30,30,476,-133.0928,13.646,-14.9679,11.7221,a6aa0725-780b-49ba-b3c6-f2f75a50ab5e,13.646,2.7568,2,4,325,68,3,361,466,1042,-1,-1,0,0,0,0
31,31,368,-121.7405,20.7815,-41.0649,20.7815,271ce338-bb33-484c-84e2-e2851b5a9bfe,20.7815,14.1026,3,10,812,425,8,361,509,1332,-1,-1,0,0,0,0
32,32,375,-131.4035,20.7815,-10.6833,9.2618,271ce338-bb33-484c-84e2-e2851b5a9bfe,20.7815,14.1026,3,10,812,425,8,360,471,1105,-1,-1,0,0,0,0
33,33,493,-117.832,20.7815,-15.7828,12.9062,271ce338-bb33-484c-84e2-e2851b5a9bfe,20.7815,14.1026,3,10,812,425,8,360,472,1093,-1,-1,0,0,0,0
34,34,446,-116.9547,20.7815,-14.953,9.7814,271ce338-bb33-484c-84e2-e2851b5a9bfe,20.7815,14.1026,3,10,812,425,8,360,463,1075,-1,-1,0,0,0,0
35,35,474,-120.5149,20.7815,-14.39,10.4057,271ce338-bb33-484c-84e2-e2851b5a9bfe,20.7815,14.1026,3,10,812,425,8,360,463,1049,-1,-1,0,0,0,0
