gen,gen_time,fitness_min,fitness_max,fitness_avg,champ_id,champ_mean,champ_std,champ_teams,champ_learners,champ_instructions,champ_act_instructions,champ_real_acts,pop_roots,pop_teams,pop_learners
0,58.46461319923401,-189.87782862373388,-25.28849893681836,-109.08869625213879,f3157092-f73b-477f-93fe-4510c9e7a047,-25.28849893681836,43.42866439363079,1,2,26,25,2,360,360,720
1,39.21628737449646,-143.89918929370992,-25.28849893681836,-100.17154875330074,f3157092-f73b-477f-93fe-4510c9e7a047,-25.28849893681836,43.42866439363079,1,2,26,25,2,316,360,643
2,41.95626354217529,-151.7150948686027,-1.058719802663619,-92.21311613564556,b53488cd-8951-4c19-a3c1-5c22058b845c,-1.058719802663619,3.816243688572749,1,2,26,25,2,311,360,621
3,45.774842262268066,-149.9378109996259,-1.058719802663619,-84.66250262639903,b53488cd-8951-4c19-a3c1-5c22058b845c,-1.058719802663619,3.816243688572749,1,2,26,25,2,305,360,621
4,58.13776159286499,-135.95225716983856,-1.058719802663619,-78.77863610514713,b53488cd-8951-4c19-a3c1-5c22058b845c,-1.058719802663619,3.816243688572749,1,2,26,25,2,298,360,596
5,54.692631244659424,-158.59657207897425,2.0238380988667957,-69.17423545137336,4998fe6f-4176-4803-9509-399d305285cd,2.0238380988667957,1.9242479766658818,1,3,95,48,3,288,360,616
6,64.35031485557556,-142.92143991302532,3.493712693265036,-58.76539643117075,14300d2e-83b5-4266-a3bd-971199e47893,3.493712693265036,2.344640016470038,1,4,115,55,4,284,360,661
7,67.69165992736816,-119.18516871569109,18.123238137178987,-47.52427461702034,ca693953-55a1-43dd-af3e-f6de85728ea0,18.123238137178987,83.37955281537953,1,3,80,32,3,287,360,629
8,70.44408011436462,-134.44370128095977,18.123238137178987,-42.12946721303835,ca693953-55a1-43dd-af3e-f6de85728ea0,18.123238137178987,83.37955281537953,1,3,80,32,3,282,360,647
9,68.74385905265808,-186.75064497556988,18.123238137178987,-33.74863080876121,ca693953-55a1-43dd-af3e-f6de85728ea0,18.123238137178987,83.37955281537953,1,3,80,32,3,284,360,622
10,73.28404307365417,-116.40058907530094,18.123238137178987,-27.016194188990728,ca693953-55a1-43dd-af3e-f6de85728ea0,18.123238137178987,83.37955281537953,1,3,80,32,3,277,360,617
11,61.05501961708069,-147.05084201286317,18.123238137178987,-34.43264737811587,ca693953-55a1-43dd-af3e-f6de85728ea0,18.123238137178987,83.37955281537953,1,3,80,32,3,269,360,718
12,68.47432279586792,-111.87453777924254,18.123238137178987,-20.23156850208018,ca693953-55a1-43dd-af3e-f6de85728ea0,18.123238137178987,83.37955281537953,1,3,80,32,3,291,360,623
13,72.48778748512268,-141.374360597813,18.123238137178987,-17.815425147277423,ca693953-55a1-43dd-af3e-f6de85728ea0,18.123238137178987,83.37955281537953,1,3,80,32,3,304,360,610
14,75.395503282547,-117.62434602243889,18.123238137178987,-18.888698665536808,ca693953-55a1-43dd-af3e-f6de85728ea0,18.123238137178987,83.37955281537953,1,3,80,32,3,302,360,609
15,69.53632998466492,-118.10011247189455,18.123238137178987,-17.733451109384827,ca693953-55a1-43dd-af3e-f6de85728ea0,18.123238137178987,83.37955281537953,1,3,80,32,3,294,360,635
16,66.69476675987244,-117.18717576043619,18.123238137178987,-26.935461702827514,ca693953-55a1-43dd-af3e-f6de85728ea0,18.123238137178987,83.37955281537953,1,3,80,32,3,283,360,770
17,71.93285870552063,-112.70007823762845,18.123238137178987,-11.213580942778378,ca693953-55a1-43dd-af3e-f6de85728ea0,18.123238137178987,83.37955281537953,1,3,80,32,3,303,360,643
