gen,gen_time,fitness_min,fitness_max,fitness_avg,champ_id,champ_mean,champ_std,champ_teams,champ_learners,champ_instructions,champ_act_instructions,champ_real_acts,pop_roots,pop_teams,pop_learners
27, 110.45229911804199, -121.1778369300193, 7.61030668950437, -7.113971635866557, 39531daf-5af4-436e-9d86-16cce133cc0f, 7.61030668950437, 1.9568978440422826, 1, 1, 33,23, 1, 360, 360, 360
28, 106.99515581130981, -132.2119933394463, 21.585527995442618, -5.0309465555611315, e9486d28-6e90-43fc-a76f-a65051eee2cb, 21.585527995442618, 7.662963082203778, 1, 1, 32,25, 1, 360, 360, 360
29, 110.3189013004303, -182.86702103412884, 21.585527995442618, -7.906743098557173, e9486d28-6e90-43fc-a76f-a65051eee2cb, 21.585527995442618, 7.662963082203778, 1, 1, 32,25, 1, 360, 360, 360
30, 107.04219102859497, -119.92903137197962, 21.585527995442618, -7.381075652683498, e9486d28-6e90-43fc-a76f-a65051eee2cb, 21.585527995442618, 7.662963082203778, 1, 1, 32,25, 1, 360, 360, 360
31, 80.31538701057434, -178.58775320915896, 87.79389405942396, -22.788487571633137, 712c0662-f998-4d90-a06d-da942d539bba, 87.79389405942396, 11.524385315475918, 1, 1, 32,20, 1, 360, 360, 360
32, 103.12396669387817, -167.71394256455523, 87.79389405942396, -7.360808768142751, 712c0662-f998-4d90-a06d-da942d539bba, 87.79389405942396, 11.524385315475918, 1, 1, 32,20, 1, 360, 360, 360
33, 104.09134125709534, -117.54700006960113, 87.79389405942396, -4.671174694321226, 712c0662-f998-4d90-a06d-da942d539bba, 87.79389405942396, 11.524385315475918, 1, 1, 32,20, 1, 360, 360, 360
34, 110.66766500473022, -166.2076907948276, 91.80399178705721, -5.781052160635008, c062ae4a-2a99-4356-b946-d7b0b8af5d49, 91.80399178705721, 8.502455196848738, 1, 1, 32,21, 1, 360, 360, 360
35, 101.9271342754364, -123.04680199388702, 96.95333607668275, -2.8440937676241247, 3230b34d-5177-4708-aa0a-9d31a916833d, 96.95333607668275, 10.147489644704512, 1, 1, 32,21, 1, 360, 360, 360
36, 77.26675915718079, -129.51245679613913, 100.83319096329419, -25.54018017632948, 5d2e4326-c36c-4537-a6f5-f76618252a0b, 100.83319096329419, 11.578449429456906, 1, 1, 32,20, 1, 360, 360, 360
37, 106.80502390861511, -122.7819493018972, 100.83319096329419, -3.398456041967533, 5d2e4326-c36c-4537-a6f5-f76618252a0b, 100.83319096329419, 11.578449429456906, 1, 1, 32,20, 1, 360, 360, 360
38, 97.35103011131287, -141.80707222409094, 102.13634005857277, -4.414647758241215, 78f7b533-f085-422e-b3a1-08d9d481e7e7, 102.13634005857277, 9.916093364480885, 1, 1, 32,20, 1, 360, 360, 360
39, 99.373770236969, -119.78325194587845, 102.13634005857277, -0.6814131882647815, 78f7b533-f085-422e-b3a1-08d9d481e7e7, 102.13634005857277, 9.916093364480885, 1, 1, 32,20, 1, 360, 360, 360
40, 101.82849431037903, -200.54346312943534, 102.13634005857277, 6.3157034532054, 78f7b533-f085-422e-b3a1-08d9d481e7e7, 102.13634005857277, 9.916093364480885, 1, 1, 32,20, 1, 360, 360, 360
41, 71.02803087234497, -176.043467832638, 102.13634005857277, -15.366758358201926, 78f7b533-f085-422e-b3a1-08d9d481e7e7, 102.13634005857277, 9.916093364480885, 1, 1, 32,20, 1, 360, 360, 360
