gen,gen_time,fitness_min,fitness_max,fitness_avg,champ_id,champ_mean,champ_std,champ_teams,champ_learners,champ_instructions,champ_act_instructions,champ_real_acts,pop_roots,pop_teams,pop_learners
32,71.50157475471497,-138.91098201957092,60.00950306878606,14.91687711473777,392647ca-9323-4bc6-8ec8-da9a1a290f66,60.00950306878606,16.325038720254497,1,2,119,50,2,360,360,678
33,74.85705542564392,-123.13535908341741,66.29128493966763,23.000090006948014,569ddf6b-00dd-4ea4-b7c2-527f71be0816,66.29128493966763,9.73621004241697,1,2,118,49,2,360,360,592
34,70.29776978492737,-151.77196023387364,66.29128493966763,22.79713496341309,569ddf6b-00dd-4ea4-b7c2-527f71be0816,66.29128493966763,9.73621004241697,1,2,118,49,2,360,360,607
35,73.83858227729797,-122.52401086747662,66.29128493966763,23.334116114955325,569ddf6b-00dd-4ea4-b7c2-527f71be0816,66.29128493966763,9.73621004241697,1,2,118,49,2,360,360,623
36,62.048046827316284,-150.6438328555538,94.31667100327884,2.1724996523679154,edad8a6e-33d1-42ab-b373-ee9e75ede7cb,94.31667100327884,22.0424483575785,1,2,120,50,2,360,360,807
37,74.20867490768433,-119.82265586080007,94.31667100327884,28.460515581331524,edad8a6e-33d1-42ab-b373-ee9e75ede7cb,94.31667100327884,22.0424483575785,1,2,120,50,2,360,360,640
38,73.6394248008728,-147.75636285639425,94.31667100327884,25.940232049755952,edad8a6e-33d1-42ab-b373-ee9e75ede7cb,94.31667100327884,22.0424483575785,1,2,120,50,2,360,360,668
39,75.47905349731445,-151.08976909660691,101.43139368796861,29.509391225521995,5f1b93dd-0ab3-4b5c-ba49-e82dd3bfab29,101.43139368796861,19.423175746275547,1,2,119,50,2,360,360,651
40,76.96652030944824,-128.39433011092896,101.43139368796861,28.42692203410497,5f1b93dd-0ab3-4b5c-ba49-e82dd3bfab29,101.43139368796861,19.423175746275547,1,2,119,50,2,360,360,660
41,66.89779567718506,-147.77302264737972,134.23415844461312,5.586075985757242,5122c80f-5c68-4e91-a2fc-fc3889e8598e,134.23415844461312,36.75655999255985,1,2,118,51,2,360,360,843
42,74.63541078567505,-118.09253445110471,134.23415844461312,30.05512890935384,5122c80f-5c68-4e91-a2fc-fc3889e8598e,134.23415844461312,36.75655999255985,1,2,118,51,2,360,360,681
43,77.12478828430176,-129.99590845638903,134.23415844461312,32.60445231622203,5122c80f-5c68-4e91-a2fc-fc3889e8598e,134.23415844461312,36.75655999255985,1,2,118,51,2,360,360,665
44,75.47600936889648,-128.33920552088347,134.23415844461312,35.66792196869965,5122c80f-5c68-4e91-a2fc-fc3889e8598e,134.23415844461312,36.75655999255985,1,2,118,51,2,360,360,666
45,80.67870497703552,-138.03347440344456,134.23415844461312,40.39282296475771,5122c80f-5c68-4e91-a2fc-fc3889e8598e,134.23415844461312,36.75655999255985,1,2,118,51,2,360,360,649
46,59.43591499328613,-125.10149285984289,134.23415844461312,10.928747827669788,5122c80f-5c68-4e91-a2fc-fc3889e8598e,134.23415844461312,36.75655999255985,1,2,118,51,2,360,360,852
47,77.69922995567322,-128.90372653580548,139.73023212373636,46.18141224551099,f6eaf40c-2169-4b44-b90f-5ee5383625c9,139.73023212373636,40.65722526856139,1,2,118,51,2,360,360,686
48,76.31651949882507,-116.95317584560715,139.73023212373636,50.88557531627365,f6eaf40c-2169-4b44-b90f-5ee5383625c9,139.73023212373636,40.65722526856139,1,2,118,51,2,360,360,677
49,73.186030626297,-120.65481068587447,144.1236484912112,61.00866833955153,743a83b9-1cb1-4116-bd94-d83c7738f25b,144.1236484912112,29.053770753142267,1,2,120,50,2,360,360,624
50,76.31319093704224,-127.6337846994176,144.1236484912112,63.963024595366896,743a83b9-1cb1-4116-bd94-d83c7738f25b,144.1236484912112,29.053770753142267,1,2,120,50,2,360,360,648
51,60.759669065475464,-120.88087484119342,147.81150386362862,34.29688366060464,870c3848-2f65-492b-9a36-b49bd80ee57a,147.81150386362862,25.85724112632334,1,4,236,124,4,360,360,849
52,74.46455478668213,-118.4926050887711,147.81150386362862,72.86419151786444,870c3848-2f65-492b-9a36-b49bd80ee57a,147.81150386362862,25.85724112632334,1,4,236,124,4,360,360,707
53,73.05462956428528,-121.52870961222611,147.81150386362862,71.08147886461542,870c3848-2f65-492b-9a36-b49bd80ee57a,147.81150386362862,25.85724112632334,1,4,236,124,4,360,360,718
54,74.51293301582336,-115.97865645420958,147.81150386362862,72.50475961975468,870c3848-2f65-492b-9a36-b49bd80ee57a,147.81150386362862,25.85724112632334,1,4,236,124,4,360,360,723
55,75.6090099811554,-117.90672744180392,147.81150386362862,74.7636980760945,870c3848-2f65-492b-9a36-b49bd80ee57a,147.81150386362862,25.85724112632334,1,4,236,124,4,360,360,721
56,56.852315187454224,-122.98847735463248,147.81150386362862,40.25055668318187,870c3848-2f65-492b-9a36-b49bd80ee57a,147.81150386362862,25.85724112632334,1,4,236,124,4,360,360,889
57,71.35477662086487,-119.62544983503024,154.49815714457378,77.1468375026829,99b7c7f7-c0d6-4417-a7e1-31569295a268,154.49815714457378,28.894254397030917,1,3,179,64,3,360,360,744
58,73.71248960494995,-121.96773813732798,154.49815714457378,78.68528305467765,99b7c7f7-c0d6-4417-a7e1-31569295a268,154.49815714457378,28.894254397030917,1,3,179,64,3,360,360,745
59,73.59349346160889,-116.20249954083633,165.51055312834106,78.72789641770942,9091c1b6-766d-43c4-88fc-de0208bcb4dc,165.51055312834106,34.80586973778574,1,5,287,164,5,360,360,742
60,75.73180770874023,-119.51765974492733,165.51055312834106,81.4534180657529,9091c1b6-766d-43c4-88fc-de0208bcb4dc,165.51055312834106,34.80586973778574,1,5,287,164,5,360,360,759
61,60.15913248062134,-125.7149291234867,165.51055312834106,43.44451681176122,9091c1b6-766d-43c4-88fc-de0208bcb4dc,165.51055312834106,34.80586973778574,1,5,287,164,5,360,360,920
62,72.93819546699524,-120.8559178706101,165.51055312834106,82.74808555419962,9091c1b6-766d-43c4-88fc-de0208bcb4dc,165.51055312834106,34.80586973778574,1,5,287,164,5,360,360,751
63,70.55493235588074,-118.71852143810092,165.51055312834106,84.6684558661193,9091c1b6-766d-43c4-88fc-de0208bcb4dc,165.51055312834106,34.80586973778574,1,5,287,164,5,360,360,762
64,70.70002675056458,-123.09427621900734,169.19462127578268,82.57744439815933,4e40d48a-6ea1-42eb-9928-2cbff7e604ae,169.19462127578268,33.412949679747015,1,2,121,49,2,360,360,738
65,77.42184972763062,-118.2714000537339,169.19462127578268,84.83031883670608,4e40d48a-6ea1-42eb-9928-2cbff7e604ae,169.19462127578268,33.412949679747015,1,2,121,49,2,360,360,737
66,54.150994062423706,-129.06054788175487,169.19462127578268,45.257268039212285,4e40d48a-6ea1-42eb-9928-2cbff7e604ae,169.19462127578268,33.412949679747015,1,2,121,49,2,360,360,892
67,71.57067704200745,-118.80633671751704,169.19462127578268,82.58657101098795,4e40d48a-6ea1-42eb-9928-2cbff7e604ae,169.19462127578268,33.412949679747015,1,2,121,49,2,360,360,768
68,68.92644715309143,-115.959683888439,169.19462127578268,86.9136418957776,4e40d48a-6ea1-42eb-9928-2cbff7e604ae,169.19462127578268,33.412949679747015,1,2,121,49,2,360,360,736
69,68.70144557952881,-133.9788929523764,179.21645717673005,90.44168594545455,9f1dddc6-4842-45db-8451-bff3be75d02b,179.21645717673005,39.34759015466279,1,3,187,86,3,360,360,736
70,73.91414594650269,-117.63758202141874,179.21645717673005,92.7267908174532,9f1dddc6-4842-45db-8451-bff3be75d02b,179.21645717673005,39.34759015466279,1,3,187,86,3,360,360,697
71,53.12907934188843,-136.85575327745562,179.21645717673005,48.92624190113353,9f1dddc6-4842-45db-8451-bff3be75d02b,179.21645717673005,39.34759015466279,1,3,187,86,3,360,360,851
72,69.81282234191895,-121.91885421102506,179.21645717673005,91.79868851974723,9f1dddc6-4842-45db-8451-bff3be75d02b,179.21645717673005,39.34759015466279,1,3,187,86,3,360,360,715
73,70.83316946029663,-116.66712746995566,179.21645717673005,92.12635040566663,9f1dddc6-4842-45db-8451-bff3be75d02b,179.21645717673005,39.34759015466279,1,3,187,86,3,360,360,705
74,71.08711671829224,-133.26908315611618,179.21645717673005,96.5340856331477,9f1dddc6-4842-45db-8451-bff3be75d02b,179.21645717673005,39.34759015466279,1,3,187,86,3,360,360,698
75,73.8930082321167,-117.81213795278695,179.21645717673005,99.57439196861705,9f1dddc6-4842-45db-8451-bff3be75d02b,179.21645717673005,39.34759015466279,1,3,187,86,3,360,360,684
76,55.21298575401306,-122.16286794950375,179.21645717673005,56.46729864695408,9f1dddc6-4842-45db-8451-bff3be75d02b,179.21645717673005,39.34759015466279,1,3,187,86,3,360,360,844
77,76.83578658103943,-118.9198561796325,179.21645717673005,106.77856257548544,9f1dddc6-4842-45db-8451-bff3be75d02b,179.21645717673005,39.34759015466279,1,3,187,86,3,360,360,672
78,70.96865820884705,-126.5457716447418,179.21645717673005,102.49774992905624,9f1dddc6-4842-45db-8451-bff3be75d02b,179.21645717673005,39.34759015466279,1,3,187,86,3,360,360,658
79,73.22411298751831,-121.07828081378732,179.21645717673005,102.48294976264505,9f1dddc6-4842-45db-8451-bff3be75d02b,179.21645717673005,39.34759015466279,1,3,187,86,3,360,360,677
80,75.67660236358643,-127.48092445904994,179.21645717673005,106.39102383464655,9f1dddc6-4842-45db-8451-bff3be75d02b,179.21645717673005,39.34759015466279,1,3,187,86,3,360,360,685
81,55.36779499053955,-126.95129692223668,182.84905846984003,65.71974657666486,70f12e46-fd0e-4626-a35d-ab8d061ee7c7,182.84905846984003,19.00870427259792,1,2,122,49,2,360,360,812
82,73.74960160255432,-115.08923116953792,182.84905846984003,109.58404646634806,70f12e46-fd0e-4626-a35d-ab8d061ee7c7,182.84905846984003,19.00870427259792,1,2,122,49,2,360,360,696
83,71.93430495262146,-119.37038690740022,182.84905846984003,109.30237843140883,70f12e46-fd0e-4626-a35d-ab8d061ee7c7,182.84905846984003,19.00870427259792,1,2,122,49,2,360,360,675
84,69.58114457130432,-122.371703644422,186.12282323929534,107.59569699729123,e7bdd26e-45c9-43ad-b510-b31c2155217e,186.12282323929534,34.435311035969065,1,2,121,49,2,360,360,656
85,74.27932000160217,-130.5227544727299,187.8256872853935,116.49797499909225,29417a4a-5411-4e07-a0b3-ceafad7b3344,187.8256872853935,45.846040225410405,1,2,120,54,2,360,360,636
86,59.34164261817932,-121.4418273858117,187.94940991368176,65.98220094972405,0b9a0802-0948-4fd9-92e3-0d745be9d095,187.94940991368176,39.433500858813865,1,3,185,84,3,360,360,812
87,69.25191354751587,-122.07851157177929,187.94940991368176,108.69601175175897,0b9a0802-0948-4fd9-92e3-0d745be9d095,187.94940991368176,39.433500858813865,1,3,185,84,3,360,360,669
88,72.37188768386841,-117.06897134060105,187.94940991368176,117.49379511183443,0b9a0802-0948-4fd9-92e3-0d745be9d095,187.94940991368176,39.433500858813865,1,3,185,84,3,360,360,648
89,71.26815485954285,-116.97906746984067,187.94940991368176,118.2787457090528,0b9a0802-0948-4fd9-92e3-0d745be9d095,187.94940991368176,39.433500858813865,1,3,185,84,3,360,360,646
90,75.21062302589417,-121.4671843724173,188.0037479555782,126.10110351533389,6b77b37d-89ca-4773-876a-659a26f1dc2b,188.0037479555782,22.848758898871207,1,2,120,53,2,360,360,632
91,58.54462146759033,-124.86731357897538,188.0037479555782,72.34855778660958,6b77b37d-89ca-4773-876a-659a26f1dc2b,188.0037479555782,22.848758898871207,1,2,120,53,2,360,360,808
92,72.47964644432068,-114.71169845151205,188.0037479555782,116.69342639294427,6b77b37d-89ca-4773-876a-659a26f1dc2b,188.0037479555782,22.848758898871207,1,2,120,53,2,360,360,647
93,73.00914907455444,-128.07527395337902,188.0037479555782,121.51260358285116,6b77b37d-89ca-4773-876a-659a26f1dc2b,188.0037479555782,22.848758898871207,1,2,120,53,2,360,360,635
94,75.72780895233154,-119.72113601372936,191.17674787101572,125.46222865851954,364e7499-11fe-4e20-a815-50f7dad82326,191.17674787101572,17.90002795726529,1,2,121,51,2,360,360,640
95,71.60391640663147,-118.36314270472658,201.15130449284246,120.61422096128975,2b9bbafa-814c-485d-ac8d-e4dda4f3f4f6,201.15130449284246,25.63901320341296,1,2,122,52,2,360,360,651
96,62.51777005195618,-145.73324460029372,201.15130449284246,77.11049282947539,2b9bbafa-814c-485d-ac8d-e4dda4f3f4f6,201.15130449284246,25.63901320341296,1,2,122,52,2,360,360,814
97,70.98617553710938,-124.4950964297996,201.15130449284246,129.3494196553681,2b9bbafa-814c-485d-ac8d-e4dda4f3f4f6,201.15130449284246,25.63901320341296,1,2,122,52,2,360,360,640
98,70.71707653999329,-144.31991480236076,201.15130449284246,119.79233766482011,2b9bbafa-814c-485d-ac8d-e4dda4f3f4f6,201.15130449284246,25.63901320341296,1,2,122,52,2,360,360,629
99,75.18805718421936,-121.78518491405612,201.15130449284246,128.51446186012922,2b9bbafa-814c-485d-ac8d-e4dda4f3f4f6,201.15130449284246,25.63901320341296,1,2,122,52,2,360,360,615
100,73.49312043190002,-121.02034122825839,204.9163059151785,126.58787847173522,4eafccbd-2177-47b9-9fa9-c27603eaa48b,204.9163059151785,45.35552654336573,1,2,121,50,2,360,360,593
101,58.6503050327301,-132.71927097823942,204.9163059151785,75.32375121207451,4eafccbd-2177-47b9-9fa9-c27603eaa48b,204.9163059151785,45.35552654336573,1,2,121,50,2,360,360,797
102,71.01156544685364,-118.71355246168132,204.9163059151785,131.0523943952677,4eafccbd-2177-47b9-9fa9-c27603eaa48b,204.9163059151785,45.35552654336573,1,2,121,50,2,360,360,606
103,69.12488460540771,-119.50951005872476,212.62612265665734,127.37291467351747,bd033569-e81e-4afe-b464-fef873107545,212.62612265665734,14.82853083299575,1,3,174,86,3,360,360,630
104,72.57562756538391,-138.59832839122788,212.62612265665734,129.40960757263247,bd033569-e81e-4afe-b464-fef873107545,212.62612265665734,14.82853083299575,1,3,174,86,3,360,360,639
105,76.70277881622314,-114.9409997526132,212.62612265665734,134.57354098861006,bd033569-e81e-4afe-b464-fef873107545,212.62612265665734,14.82853083299575,1,3,174,86,3,360,360,619
106,56.728554248809814,-123.41468240054523,212.62612265665734,79.69382820982112,bd033569-e81e-4afe-b464-fef873107545,212.62612265665734,14.82853083299575,1,3,174,86,3,360,360,776
107,72.03162693977356,-117.36358155523253,212.62612265665734,130.24967193174865,bd033569-e81e-4afe-b464-fef873107545,212.62612265665734,14.82853083299575,1,3,174,86,3,360,360,654
108,70.17301821708679,-147.835080292795,213.02358120191997,128.0608203679443,f6f56dc0-12e0-4219-93d6-e40a5cb803c8,213.02358120191997,19.355722874845117,1,3,177,87,3,360,360,632
109,72.70314812660217,-120.16899877908713,213.02358120191997,136.6162117026866,f6f56dc0-12e0-4219-93d6-e40a5cb803c8,213.02358120191997,19.355722874845117,1,3,177,87,3,360,360,630
110,71.25571727752686,-120.45896662056262,213.02358120191997,132.60578043420833,f6f56dc0-12e0-4219-93d6-e40a5cb803c8,213.02358120191997,19.355722874845117,1,3,177,87,3,360,360,620
111,56.718992471694946,-200.487657952564,213.02358120191997,82.67722552344397,f6f56dc0-12e0-4219-93d6-e40a5cb803c8,213.02358120191997,19.355722874845117,1,3,177,87,3,360,360,824
112,73.94845509529114,-115.10480653482549,213.02358120191997,135.44791676983644,f6f56dc0-12e0-4219-93d6-e40a5cb803c8,213.02358120191997,19.355722874845117,1,3,177,87,3,360,360,665
113,72.1721179485321,-116.72005833979813,218.40514834169213,137.45573266285183,d5e05321-433f-4755-84a7-fe0aac66d071,218.40514834169213,21.253173170962782,1,2,121,50,2,360,360,641
114,73.79971718788147,-116.44859568289428,218.40514834169213,142.80929533782123,d5e05321-433f-4755-84a7-fe0aac66d071,218.40514834169213,21.253173170962782,1,2,121,50,2,360,360,646
115,73.89494824409485,-124.43937250856774,231.67446472059638,135.89037028818623,706546f8-c8f4-495a-a716-3cce02fe581b,231.67446472059638,18.09462810115691,1,3,177,86,3,360,360,626
116,55.796446323394775,-123.0127839274804,231.67446472059638,84.93490056729509,706546f8-c8f4-495a-a716-3cce02fe581b,231.67446472059638,18.09462810115691,1,3,177,86,3,360,360,803
117,72.98998403549194,-123.42415203992068,231.67446472059638,138.8791001761409,706546f8-c8f4-495a-a716-3cce02fe581b,231.67446472059638,18.09462810115691,1,3,177,86,3,360,360,650
118,72.31672930717468,-118.31717389173264,231.67446472059638,139.38411192193405,706546f8-c8f4-495a-a716-3cce02fe581b,231.67446472059638,18.09462810115691,1,3,177,86,3,360,360,676
119,71.35191583633423,-124.81638413269134,231.67446472059638,138.33962440858755,706546f8-c8f4-495a-a716-3cce02fe581b,231.67446472059638,18.09462810115691,1,3,177,86,3,360,360,663
120,75.00668549537659,-120.94292715566439,232.63591374383404,143.52918478235725,2ac576ec-fdf4-4116-8c3b-22560f464e9a,232.63591374383404,23.047995825632547,1,2,120,51,2,360,360,659
121,55.96311140060425,-128.9844364248132,232.63591374383404,85.3125018776877,2ac576ec-fdf4-4116-8c3b-22560f464e9a,232.63591374383404,23.047995825632547,1,2,120,51,2,360,360,796
122,47.714765548706055,-116.23876772009007,232.63591374383404,140.02267849335215,2ac576ec-fdf4-4116-8c3b-22560f464e9a,232.63591374383404,23.047995825632547,1,2,120,51,2,360,360,651
123,50.80343508720398,-153.2348639335803,234.53762205625793,153.24646509236726,396679ac-2191-4e91-a9ed-af9faa7f8652,234.53762205625793,11.337550839881612,1,3,177,90,3,360,360,651
124,50.62959051132202,-126.55812606593943,234.53762205625793,156.35578116603787,396679ac-2191-4e91-a9ed-af9faa7f8652,234.53762205625793,11.337550839881612,1,3,177,90,3,360,360,635
125,75.40488052368164,-137.65990389412886,234.53762205625793,163.91771702799952,396679ac-2191-4e91-a9ed-af9faa7f8652,234.53762205625793,11.337550839881612,1,3,177,90,3,360,360,611
126,55.88849234580994,-124.30270251626771,234.53762205625793,103.37860161181288,396679ac-2191-4e91-a9ed-af9faa7f8652,234.53762205625793,11.337550839881612,1,3,177,90,3,360,360,759
127,74.08225846290588,-132.8559903306503,242.6182749409665,167.88404468234333,52049a79-0a5b-448c-b957-0812427ea265,242.6182749409665,16.235622544026594,1,4,232,126,4,360,360,600
128,76.91092681884766,-178.90813230858902,242.6182749409665,178.68836792855458,52049a79-0a5b-448c-b957-0812427ea265,242.6182749409665,16.235622544026594,1,4,232,126,4,360,360,630
129,67.84920501708984,-122.25201142251213,243.00973463280735,168.93571126076444,46561523-cafc-4ea0-bd65-e35ced2841f1,243.00973463280735,34.85535165670098,1,2,119,52,2,360,360,621
130,75.13601446151733,-121.51369501665924,243.00973463280735,173.4960340103365,46561523-cafc-4ea0-bd65-e35ced2841f1,243.00973463280735,34.85535165670098,1,2,119,52,2,360,360,643
131,50.955023765563965,-151.9467089216796,243.00973463280735,107.06427758210347,46561523-cafc-4ea0-bd65-e35ced2841f1,243.00973463280735,34.85535165670098,1,2,119,52,2,360,360,802
132,71.81766247749329,-138.3363462963733,243.00973463280735,173.53264136914692,46561523-cafc-4ea0-bd65-e35ced2841f1,243.00973463280735,34.85535165670098,1,2,119,52,2,360,360,651
133,71.25081539154053,-119.49418832643728,244.50279567825373,180.83513519952552,f2a51ed4-4412-474c-8867-cb580533f24b,244.50279567825373,22.425457629822617,1,5,287,167,5,360,360,651
134,71.73249959945679,-130.81778146443042,248.1655306233114,170.77985653846076,e34fe350-bc8b-4e7b-b6d5-7b7c6a178ee3,248.1655306233114,9.633164633124556,1,3,175,91,3,360,360,650
135,70.42573142051697,-111.75478303184093,259.9853590333958,178.67985615930064,fef27e71-2fe0-46f6-8538-86cf1ef53bc5,259.9853590333958,7.474441457463884,1,2,120,50,2,360,360,657
136,49.834851026535034,-134.2933317175396,259.9853590333958,110.66601420998234,fef27e71-2fe0-46f6-8538-86cf1ef53bc5,259.9853590333958,7.474441457463884,1,2,120,50,2,360,360,810
137,68.25129675865173,-123.27146491069179,259.9853590333958,174.8450646061049,fef27e71-2fe0-46f6-8538-86cf1ef53bc5,259.9853590333958,7.474441457463884,1,2,120,50,2,360,360,667
138,74.83472895622253,-193.2998457195218,259.9853590333958,182.01693023057032,fef27e71-2fe0-46f6-8538-86cf1ef53bc5,259.9853590333958,7.474441457463884,1,2,120,50,2,360,360,678
139,69.29928016662598,-136.38294324606176,259.9853590333958,178.7238722913404,fef27e71-2fe0-46f6-8538-86cf1ef53bc5,259.9853590333958,7.474441457463884,1,2,120,50,2,360,360,695
140,70.03862071037292,-177.7208500943073,259.9853590333958,168.05193162308586,fef27e71-2fe0-46f6-8538-86cf1ef53bc5,259.9853590333958,7.474441457463884,1,2,120,50,2,360,360,731
141,50.32499313354492,-129.97855059764578,259.9853590333958,107.29461985830173,fef27e71-2fe0-46f6-8538-86cf1ef53bc5,259.9853590333958,7.474441457463884,1,2,120,50,2,360,360,865
142,70.8286554813385,-154.75451408054306,259.9853590333958,171.42905317638647,fef27e71-2fe0-46f6-8538-86cf1ef53bc5,259.9853590333958,7.474441457463884,1,2,120,50,2,360,360,741
143,69.3788845539093,-116.04958273649451,259.9853590333958,172.19537300338772,fef27e71-2fe0-46f6-8538-86cf1ef53bc5,259.9853590333958,7.474441457463884,1,2,120,50,2,360,360,704
