gen, gen_time, fitness_min, fitness_max, fitness_avg, champ_id, champ_mean, champ_std, champ_teams, champ_learners, champ_instructions, champ_act_instructions, champ_real_acts, pop_roots, pop_teams, pop_learners, hh_learners_removed, hh_teams_affected, b_teams, b_learners, b_teams_new, b_learners_new
70, 66.15787649154663, -124.70305624234535, 236.64583025282664, 141.62790296518753, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 264, 360, 652, -1, -1, 14, 51, 14, 51
71, 56.72443199157715, -121.90341270678248, 236.64583025282664, 78.51250878515883, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 245, 361, 770, -1, -1, 15, 51, 15, 51
72, 65.56081438064575, -115.59030974606837, 236.64583025282664, 147.25617358979187, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 256, 361, 665, -1, -1, 16, 51, 16, 51
73, 64.26087760925293, -115.06819985980565, 236.64583025282664, 128.01120053212748, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 260, 362, 663, -1, -1, 15, 51, 15, 51
74, 65.66784143447876, -128.49257994387176, 236.64583025282664, 126.89256186369067, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 258, 360, 653, -1, -1, 15, 51, 15, 51
75, 78.16052412986755, -123.15412853594364, 236.64583025282664, 144.03725400658647, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 254, 361, 665, -1, -1, 15, 51, 15, 51
76, 60.433159828186035, -166.75938628495726, 236.64583025282664, 77.12435355392306, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 244, 360, 766, -1, -1, 14, 51, 14, 51
77, 117.48996376991272, -131.2376679814111, 236.64583025282664, 135.07504299566278, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 255, 360, 663, -1, -1, 15, 51, 15, 51
78, 118.59407448768616, -123.32572307939662, 236.64583025282664, 130.4967404033773, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 261, 361, 659, -1, -1, 16, 51, 16, 51
79, 102.21552109718323, -122.65664395386102, 236.64583025282664, 141.45241101830229, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 257, 361, 672, -1, -1, 16, 51, 16, 51
80, 119.95538020133972, -123.17527433466292, 236.64583025282664, 134.9358013961228, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 255, 360, 684, -1, -1, 15, 51, 15, 51
81, 58.68460035324097, -130.56183457452525, 236.64583025282664, 92.79255691714998, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 247, 361, 781, -1, -1, 16, 51, 16, 51
82, 108.91046953201294, -122.59863481617842, 236.64583025282664, 129.30594458990382, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 257, 361, 660, -1, -1, 15, 51, 15, 51
83, 90.81668066978455, -118.83421796972898, 236.64583025282664, 136.18154863597175, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 256, 360, 661, -1, -1, 15, 51, 15, 51
84, 123.46098613739014, -103.00112295844959, 236.64583025282664, 142.931069953828, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 258, 362, 661, -1, -1, 15, 51, 15, 51
85, 107.32544565200806, -122.62323872616278, 236.64583025282664, 143.10724282233397, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 262, 360, 668, -1, -1, 14, 51, 14, 51
86, 67.54474186897278, -127.70765635629031, 236.64583025282664, 87.52278344970243, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 245, 361, 792, -1, -1, 15, 51, 15, 51
87, 74.97475862503052, -122.61939320685715, 236.64583025282664, 139.25443903583889, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 253, 361, 668, -1, -1, 15, 51, 15, 51
88, 85.49820637702942, -118.78315128738161, 236.64583025282664, 147.12419893030165, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 263, 361, 662, -1, -1, 14, 51, 14, 51
89, 80.22199487686157, -124.75701958418628, 236.64583025282664, 139.70100865430373, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 261, 360, 656, -1, -1, 14, 51, 14, 51
90, 73.33104944229126, -122.64134434689583, 236.64583025282664, 142.63026401760516, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 258, 361, 649, -1, -1, 15, 51, 15, 51
91, 51.534547090530396, -126.5095189786961, 236.64583025282664, 85.65951194910674, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 246, 361, 787, -1, -1, 16, 51, 16, 51
92, 56.920209884643555, -115.37105249180084, 236.64583025282664, 140.4441812609701, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 249, 362, 683, -1, -1, 16, 51, 16, 51
93, 52.95121908187866, -121.73333677745188, 236.64583025282664, 131.35074625582243, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 253, 360, 677, -1, -1, 15, 51, 15, 51
94, 59.708885192871094, -144.39470659150743, 236.64583025282664, 144.021235590328, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 262, 361, 668, -1, -1, 14, 51, 14, 51
95, 72.00424098968506, -109.91868688944274, 236.64583025282664, 132.2741545531027, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 262, 360, 659, -1, -1, 14, 51, 14, 51
96, 59.09370040893555, -122.52961280298891, 236.64583025282664, 82.81688719081733, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 238, 361, 784, -1, -1, 14, 51, 14, 51
97, 91.31643295288086, -122.63884556182265, 236.64583025282664, 131.87176917813, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 245, 360, 690, -1, -1, 15, 51, 15, 51
98, 71.91411662101746, -139.68086518821707, 236.64583025282664, 139.75939766939646, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 255, 362, 680, -1, -1, 15, 51, 15, 51
99, 75.64875292778015, -108.76978281115949, 236.64583025282664, 144.0408273752343, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 260, 360, 666, -1, -1, 17, 51, 17, 51
100, 69.38889932632446, -117.80436452565782, 236.64583025282664, 114.14487475227648, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 250, 362, 681, 192, 138, 17, 48, 17, 48
101, 59.65507698059082, -128.08128008976388, 236.64583025282664, 82.05763016167846, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 249, 361, 686, -1, -1, 14, 48, 14, 48
102, 60.98944592475891, -128.43807234156117, 236.64583025282664, 126.7913320695372, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 272, 360, 578, -1, -1, 11, 48, 11, 48
103, 63.06440544128418, -116.97008147855892, 236.64583025282664, 111.23217025149741, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 273, 360, 585, -1, -1, 12, 48, 12, 48
104, 80.42734742164612, -120.8568372607992, 236.64583025282664, 124.90641777951632, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 271, 361, 560, -1, -1, 12, 48, 12, 48
105, 67.83507871627808, -105.1835098208167, 236.64583025282664, 123.77794019585077, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 266, 360, 584, -1, -1, 13, 48, 13, 48
106, 49.349334716796875, -127.72841257453732, 236.64583025282664, 81.55981506102506, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 248, 362, 712, -1, -1, 13, 48, 13, 48
107, 46.289715051651, -121.19550730722362, 236.64583025282664, 128.24421224683724, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 263, 360, 597, -1, -1, 11, 48, 11, 48
108, 53.853736877441406, -120.99298960960353, 236.64583025282664, 128.6559746267874, 980ca96c-6689-4a90-ab19-eaa85db3a005, 236.64583025282664, 22.366649018207074, 1, 2, 14,21, 2, 271, 360, 584, -1, -1, 11, 48, 11, 48
