gen, gen_time, fitness_min, fitness_max, fitness_avg, champ_id, champ_mean, champ_std, champ_teams, champ_learners, champ_instructions, champ_act_instructions, champ_real_acts, pop_roots, pop_teams, pop_learners, hh_learners_removed, hh_teams_affected, b_teams, b_learners, b_teams_new, b_learners_new
0, 115.6331353187561, -207.4206532667253, -2.072113110282147, -108.4228336166679, f3ac1ef6-a96c-4a22-a3d4-09bc31493ce9, -2.072113110282147, 0.40718081198604084, 1, 2, 64,64, 2, 360, 360, 720, -1, -1, 3, 11, 3, 11
1, 157.9833948612213, -213.55877110147557, 192.52273289794584, -94.85197037304985, 8555d5dc-6608-450c-84fc-b238c84ca734, 192.52273289794584, 14.421133382542413, 2, 5, 126,69, 4, 325, 363, 627, -1, -1, 5, 16, 5, 16
2, 61.63528800010681, -154.26775274114328, 204.39601406131044, -84.22983920424437, d0ac4f96-dde7-412f-8611-27ac4175f22e, 204.39601406131044, 17.348346385591544, 2, 6, 92,125, 5, 310, 362, 625, -1, -1, 5, 16, 5, 16
3, 73.57292175292969, -120.73065893695359, 211.28761860759565, -71.3013062909598, 84aa54aa-5820-4e13-9cff-2096df2c77fc, 211.28761860759565, 18.154687327295306, 1, 4, 64,77, 4, 305, 360, 627, -1, -1, 8, 24, 8, 24
4, 77.37888097763062, -135.82108045494948, 216.2437050955777, -58.95504310580073, cd0bccd7-4f94-4aeb-9a9a-65469bc03f51, 216.2437050955777, 16.21710216161247, 2, 6, 163,95, 5, 293, 363, 653, -1, -1, 9, 26, 9, 26
5, 81.9273099899292, -139.84392761784142, 216.2437050955777, -48.85026440310758, cd0bccd7-4f94-4aeb-9a9a-65469bc03f51, 216.2437050955777, 16.21710216161247, 2, 6, 163,95, 5, 293, 361, 625, -1, -1, 13, 39, 13, 39
6, 81.98836636543274, -149.927872258656, 216.2437050955777, -34.95481800456266, cd0bccd7-4f94-4aeb-9a9a-65469bc03f51, 216.2437050955777, 16.21710216161247, 2, 6, 163,95, 5, 297, 364, 631, -1, -1, 13, 39, 13, 39
7, 86.15901446342468, -130.01594647858877, 217.0718030499137, -21.453340040762004, 7474294a-f883-4769-adc5-11ec7ac5b741, 217.0718030499137, 16.61397786716278, 3, 8, 127,152, 6, 290, 360, 642, -1, -1, 14, 41, 14, 41
8, 86.54891777038574, -171.58917260993394, 217.0718030499137, -7.231771241317128, 7474294a-f883-4769-adc5-11ec7ac5b741, 217.0718030499137, 16.61397786716278, 3, 8, 127,152, 6, 289, 361, 689, -1, -1, 14, 41, 14, 41
9, 88.04562497138977, -178.8427286833959, 217.0718030499137, 14.805472762691043, 7474294a-f883-4769-adc5-11ec7ac5b741, 217.0718030499137, 16.61397786716278, 3, 8, 127,152, 6, 282, 360, 730, -1, -1, 14, 41, 14, 41
10, 160.92495107650757, -160.9708733777185, 217.0718030499137, 29.27496802725504, 7474294a-f883-4769-adc5-11ec7ac5b741, 217.0718030499137, 16.61397786716278, 3, 8, 127,152, 6, 272, 360, 766, -1, -1, 14, 41, 14, 41
11, 63.383567094802856, -216.01144476720543, 217.0718030499137, 16.205080027587975, 7474294a-f883-4769-adc5-11ec7ac5b741, 217.0718030499137, 16.61397786716278, 3, 8, 127,152, 6, 268, 360, 853, -1, -1, 19, 57, 19, 57
12, 82.49308943748474, -138.29885003536333, 217.0718030499137, 65.76309187520421, 7474294a-f883-4769-adc5-11ec7ac5b741, 217.0718030499137, 16.61397786716278, 3, 8, 127,152, 6, 271, 365, 788, -1, -1, 19, 57, 19, 57
13, 83.98817348480225, -171.15515973666604, 223.4112801750231, 88.3827470030128, 08255296-5663-4ca2-bd2a-d1044aa5fc75, 223.4112801750231, 12.069285436676303, 2, 6, 92,125, 5, 276, 360, 750, -1, -1, 19, 57, 19, 57
14, 81.01076698303223, -125.41674603139668, 223.4112801750231, 95.98869814139499, 08255296-5663-4ca2-bd2a-d1044aa5fc75, 223.4112801750231, 12.069285436676303, 2, 6, 92,125, 5, 266, 360, 737, -1, -1, 19, 57, 19, 57
15, 72.37877631187439, -133.4073221007356, 223.4112801750231, 113.17500497898742, 08255296-5663-4ca2-bd2a-d1044aa5fc75, 223.4112801750231, 12.069285436676303, 2, 6, 92,125, 5, 283, 360, 699, -1, -1, 19, 57, 19, 57
16, 63.674708127975464, -194.51380221198323, 223.4112801750231, 66.21837600074065, 08255296-5663-4ca2-bd2a-d1044aa5fc75, 223.4112801750231, 12.069285436676303, 2, 6, 92,125, 5, 267, 360, 798, -1, -1, 20, 58, 20, 58
17, 77.36888837814331, -170.90904846240954, 223.4112801750231, 131.07131243035997, 08255296-5663-4ca2-bd2a-d1044aa5fc75, 223.4112801750231, 12.069285436676303, 2, 6, 92,125, 5, 283, 361, 659, -1, -1, 18, 58, 18, 58
18, 77.60548758506775, -125.2936160767518, 223.4112801750231, 138.35899687261121, 08255296-5663-4ca2-bd2a-d1044aa5fc75, 223.4112801750231, 12.069285436676303, 2, 6, 92,125, 5, 285, 360, 677, -1, -1, 18, 58, 18, 58
19, 84.65250897407532, -171.50618114929836, 223.4112801750231, 137.8014983522752, 08255296-5663-4ca2-bd2a-d1044aa5fc75, 223.4112801750231, 12.069285436676303, 2, 6, 92,125, 5, 278, 361, 672, -1, -1, 17, 58, 17, 58
20, 83.36066436767578, -176.23084149914888, 223.4112801750231, 138.38585180586588, 08255296-5663-4ca2-bd2a-d1044aa5fc75, 223.4112801750231, 12.069285436676303, 2, 6, 92,125, 5, 284, 360, 682, -1, -1, 19, 58, 19, 58
21, 162.09472966194153, -153.6702716410028, 223.4112801750231, 78.57195600907684, 08255296-5663-4ca2-bd2a-d1044aa5fc75, 223.4112801750231, 12.069285436676303, 2, 6, 92,125, 5, 263, 362, 795, -1, -1, 19, 58, 19, 58
22, 78.3354971408844, -148.2968291223246, 223.4112801750231, 142.4578457408255, 08255296-5663-4ca2-bd2a-d1044aa5fc75, 223.4112801750231, 12.069285436676303, 2, 6, 92,125, 5, 267, 360, 697, -1, -1, 16, 58, 16, 58
