gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-act-inst
52,567,-119.7859,11.4672,-2.8385,10.2278,702114fa-d803-4b13-902b-def6bfa828c1,11.4672,3.2175,24
53,552,-147.1804,12.2681,-3.2919,12.2681,1301cf7d-0b4a-47a6-ac9f-cc25bb91c318,12.2681,6.5426,25
54,560,-120.4404,12.2681,-3.1814,9.2473,1301cf7d-0b4a-47a6-ac9f-cc25bb91c318,12.2681,6.5426,25
55,567,-120.3986,12.2681,-3.606,11.7083,1301cf7d-0b4a-47a6-ac9f-cc25bb91c318,12.2681,6.5426,25
56,430,-166.6408,12.2681,-20.2827,10.3035,1301cf7d-0b4a-47a6-ac9f-cc25bb91c318,12.2681,6.5426,25
57,567,-116.143,12.2681,-4.54,9.6681,1301cf7d-0b4a-47a6-ac9f-cc25bb91c318,12.2681,6.5426,25
58,552,-120.1685,12.2681,-5.3458,8.4088,1301cf7d-0b4a-47a6-ac9f-cc25bb91c318,12.2681,6.5426,25
59,568,-124.6062,12.2681,-4.8938,9.7206,1301cf7d-0b4a-47a6-ac9f-cc25bb91c318,12.2681,6.5426,25
60,534,-123.1098,12.2681,-6.7028,9.2862,1301cf7d-0b4a-47a6-ac9f-cc25bb91c318,12.2681,6.5426,25
61,406,-123.7477,12.2681,-18.2962,12.0507,1301cf7d-0b4a-47a6-ac9f-cc25bb91c318,12.2681,6.5426,25
62,575,-122.1355,12.2681,-4.8253,9.4054,1301cf7d-0b4a-47a6-ac9f-cc25bb91c318,12.2681,6.5426,25
63,573,-120.6247,12.3683,-3.6651,12.3683,cd3d77b3-38da-4923-b266-075dc632e49e,12.3683,3.7661,22
64,569,-129.9764,14.061,-2.6142,14.061,16cae221-74cd-453b-8f1b-3ca2c069e762,14.061,7.0283,23
65,590,-121.1155,14.061,-1.6863,11.2357,16cae221-74cd-453b-8f1b-3ca2c069e762,14.061,7.0283,23
66,433,-133.9029,14.061,-18.4827,11.2678,16cae221-74cd-453b-8f1b-3ca2c069e762,14.061,7.0283,23
67,531,-120.0795,15.5934,-7.2088,15.5934,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
68,541,-138.169,15.5934,-5.4364,9.2751,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
69,547,-126.433,15.5934,-5.104,10.9851,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
70,563,-120.446,15.5934,-4.1429,10.8132,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
71,433,-143.419,15.5934,-18.1343,7.9546,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
72,556,-126.8527,15.5934,-4.3003,10.0468,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
73,560,-125.3982,15.5934,-3.7926,12.2146,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
74,566,-121.2602,15.5934,-4.1874,11.2167,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
75,560,-126.5676,15.5934,-4.0534,9.3643,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
76,359,-169.8014,15.5934,-22.6899,9.5627,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
77,550,-120.4825,15.5934,-3.2077,11.9044,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
78,567,-162.0196,15.5934,-4.2702,10.8993,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
79,577,-132.0181,15.5934,-2.1089,10.4671,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
80,555,-126.075,15.5934,-5.3105,10.2902,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
81,410,-122.1114,15.5934,-17.5257,10.8419,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
82,558,-126.7406,15.5934,-4.116,10.2588,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
83,560,-122.6606,15.5934,-4.6838,9.437,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
84,561,-133.1455,15.5934,-4.0751,10.7637,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
85,559,-133.6536,15.5934,-5.0103,10.8238,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
86,412,-151.1508,15.5934,-19.1284,11.8756,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
87,548,-120.2956,15.5934,-3.9563,13.0401,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
88,551,-114.7951,15.5934,-4.5595,9.0603,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
89,553,-115.7022,15.5934,-3.1101,9.7727,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
90,537,-118.1591,15.5934,-5.1107,12.8329,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
91,423,-149.6831,15.5934,-18.5646,10.1751,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
92,569,-130.3132,15.5934,-2.7387,11.2391,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
93,560,-116.5833,15.5934,-3.9814,8.1488,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
94,545,-129.4056,15.5934,-5.1213,12.9461,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
95,542,-162.6732,15.5934,-5.3296,12.1645,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
96,430,-130.2589,15.5934,-18.0845,9.2327,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
97,535,-133.2398,15.5934,-5.3057,10.9293,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
98,573,-152.2436,15.5934,-2.5852,11.8519,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
99,574,-132.1005,15.5934,-2.282,10.457,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
100,540,-121.159,15.5934,-4.316,11.6397,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
101,433,-132.212,15.5934,-16.6295,12.2913,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
102,565,-121.6938,15.5934,-5.3458,10.5367,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
103,551,-121.0808,15.5934,-3.7312,10.8693,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
104,542,-116.8979,15.5934,-3.5404,8.957,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
105,574,-118.5054,15.5934,-1.9767,8.9874,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
106,373,-157.505,15.5934,-22.2667,12.2877,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
107,592,-116.4315,15.5934,-1.385,10.9655,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
108,568,-133.6397,15.5934,-2.9702,10.5535,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
109,549,-140.6399,15.5934,-4.9573,8.4956,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
110,560,-139.1857,15.5934,-2.5672,11.3349,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
111,404,-162.5625,15.5934,-18.853,9.7037,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
112,567,-137.8775,15.5934,-3.2115,11.8598,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
113,561,-117.2467,15.5934,-2.9025,8.5304,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
114,593,-112.795,15.5934,-1.0814,10.4957,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
115,566,-121.3476,15.5934,-3.7746,11.2542,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
116,414,-217.5531,15.5934,-18.2541,11.2192,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
117,593,-126.7865,15.5934,-1.5764,11.7393,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
118,561,-129.0075,15.5934,-3.1056,11.4892,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
119,566,-150.7894,15.5934,-3.2293,11.3862,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
120,550,-121.4174,15.5934,-2.8049,11.4461,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
121,384,-126.7825,15.5934,-19.487,8.1343,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
122,570,-176.0695,15.5934,-4.4713,10.2181,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
123,549,-122.7952,15.5934,-3.7752,9.5971,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
124,568,-129.4823,15.5934,-3.3872,9.3367,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
125,562,-125.5528,15.5934,-2.5454,11.5511,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
126,397,-142.48,15.5934,-19.427,9.9046,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
127,580,-121.9068,15.5934,-0.8132,9.8108,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
128,597,-125.2594,15.5934,-0.5774,9.917,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
129,553,-116.9973,15.5934,-3.3347,10.0997,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
130,548,-137.3416,15.5934,-5.043,9.3345,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
131,421,-184.2832,15.5934,-18.2747,9.9542,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
132,595,-120.6267,15.5934,-1.0259,11.2665,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
133,565,-125.5309,15.5934,-3.1354,9.7266,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
134,550,-120.5888,15.5934,-3.2784,15.5622,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
135,543,-139.6729,15.5934,-3.2552,10.0509,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
136,439,-142.8527,15.5934,-16.4293,11.2504,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
137,552,-134.8925,15.5934,-3.7029,10.4801,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
138,581,-116.4588,15.5934,-1.2048,10.6744,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
139,566,-116.4282,15.5934,-2.3103,10.3962,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
140,565,-125.3566,15.5934,-2.4189,10.154,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
141,393,-131.5454,15.5934,-18.7886,10.2593,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
142,561,-123.6695,15.5934,-3.3349,11.8694,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
143,555,-125.7107,15.5934,-3.1005,10.3715,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
144,545,-155.663,15.5934,-4.5899,10.1009,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
145,575,-120.3608,15.5934,-2.566,9.7409,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
146,426,-133.485,15.5934,-17.0799,11.3454,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
147,564,-123.768,15.5934,-2.8932,12.0085,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
148,577,-131.3947,15.5934,-2.6564,12.9426,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
149,566,-120.768,15.5934,-2.1814,12.2133,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
150,572,-121.3,15.5934,-0.8768,13.147,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
151,417,-178.4658,15.5934,-17.77,8.8618,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
152,571,-123.5302,15.5934,-3.6172,8.7707,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
153,572,-124.5539,15.5934,-2.8984,12.7639,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
154,554,-128.7774,15.5934,-3.8035,9.357,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
155,549,-133.606,15.5934,-4.0727,11.7527,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
156,466,-174.1867,15.5934,-14.3014,11.1528,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
157,566,-124.8502,15.5934,-2.6359,11.0112,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
158,546,-121.6383,15.5934,-4.2834,10.1968,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
159,579,-120.8356,15.5934,-2.343,8.4835,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
160,547,-112.5487,15.5934,-3.9237,9.1455,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
161,397,-143.7614,15.5934,-19.5722,8.7345,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
162,572,-121.0527,15.5934,-2.8822,10.2951,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
163,571,-119.666,15.5934,-1.5193,10.6497,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
164,573,-119.699,15.5934,-2.3076,12.7277,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
165,572,-128.0794,15.5934,-2.1327,10.9474,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
166,455,-134.8022,15.5934,-15.0468,8.9708,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
167,568,-118.0252,15.5934,-0.4397,11.5356,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
168,564,-133.4061,15.5934,-3.521,9.7299,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
169,557,-127.5389,15.5934,-3.2295,9.3471,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
170,573,-161.0711,15.5934,-3.8507,9.8732,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
171,436,-126.9294,15.5934,-18.8735,8.9762,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
172,572,-119.3833,15.5934,-2.3389,8.9221,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
173,538,-120.7719,15.5934,-4.5769,12.1434,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
174,564,-135.0872,15.5934,-3.3123,11.7185,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
175,560,-140.406,15.5934,-3.071,9.8447,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
176,426,-185.3749,15.5934,-17.1414,11.5902,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
177,540,-137.2605,15.5934,-4.383,10.1987,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
178,537,-121.6422,15.5934,-3.8143,10.4088,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
179,571,-122.6908,15.5934,-2.4594,12.2897,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
180,557,-120.2824,15.5934,-2.3253,10.5954,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
181,448,-133.3798,15.5934,-14.9762,9.4997,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
182,561,-122.7728,15.5934,-3.4581,8.4272,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
183,561,-118.06,15.5934,-2.5446,9.5922,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
184,534,-172.2329,15.5934,-5.038,9.0642,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
185,542,-120.8067,15.5934,-3.238,10.5358,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
186,446,-142.6397,15.5934,-15.602,9.885,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
187,560,-116.0875,15.5934,-3.7857,9.9075,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
188,588,-142.7215,15.5934,-0.2972,9.386,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
189,578,-123.1987,15.5934,-1.7516,13.9572,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
190,555,-132.4577,15.5934,-3.3935,9.0098,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
191,438,-185.9957,15.5934,-17.6538,7.1616,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
192,582,-118.8745,15.5934,-1.0483,9.6752,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
193,559,-163.8618,15.5934,-3.9306,10.8548,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
194,564,-125.4361,15.5934,-2.3205,12.1002,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
195,549,-121.9847,15.5934,-4.2049,11.7332,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
196,433,-134.8125,15.5934,-16.4083,7.3339,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
197,566,-119.9602,15.5934,-3.3437,10.4716,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
198,577,-114.1385,15.5934,-1.4066,10.3273,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
199,588,-196.7005,15.5934,-0.9129,9.9384,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
200,563,-119.6329,15.5934,-2.0357,13.6963,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
201,384,-168.3602,15.5934,-19.389,9.9627,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
202,566,-125.1852,15.5934,-2.4268,10.6124,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
203,565,-117.8484,15.5934,-2.2,9.2877,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
204,561,-119.6709,15.5934,-3.326,9.7395,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
205,555,-126.2986,15.5934,-3.7304,9.1682,d5fa4d5c-7265-4159-b612-1672f428499e,15.5934,6.6051,23
206,406,-127.6027,16.2317,-17.3306,16.2317,b3b1b8f7-be88-4471-a1b7-a05559c3813d,16.2317,3.7797,26
207,573,-119.9426,16.8114,-3.1302,16.8114,278f9246-46ed-4a86-af19-ae5446db15ce,16.8114,2.7381,26
208,565,-123.9432,16.8114,-1.9441,13.9818,278f9246-46ed-4a86-af19-ae5446db15ce,16.8114,2.7381,26
209,572,-142.0953,17.3834,-1.2803,17.3834,b03e122d-aa60-4367-86ca-74dfe0dd2cb0,17.3834,11.0027,26
210,556,-120.4593,21.1178,-2.9077,21.1178,25467493-77f4-408e-bf33-1f8ce4a1a22b,21.1178,8.5518,26
211,416,-147.237,21.1178,-16.8044,8.8268,25467493-77f4-408e-bf33-1f8ce4a1a22b,21.1178,8.5518,26
212,544,-136.1487,21.1178,-3.1235,19.639,25467493-77f4-408e-bf33-1f8ce4a1a22b,21.1178,8.5518,26
213,563,-121.3935,21.9235,-1.6188,21.9235,4af00a1f-958e-4d55-ae5d-3e749c2dbd0c,21.9235,6.0541,26
214,566,-150.7901,23.2533,-2.0584,23.2533,0a37a826-ff47-449a-815d-c846822e2e1c,23.2533,6.3999,26
215,559,-115.8797,23.2533,-2.5747,21.3392,0a37a826-ff47-449a-815d-c846822e2e1c,23.2533,6.3999,26
216,421,-131.0089,25.4028,-15.924,25.4028,3611fee7-579e-4b43-ba91-355e12a6153b,25.4028,6.7174,26
217,562,-127.6982,25.4028,-4.3521,25.0625,3611fee7-579e-4b43-ba91-355e12a6153b,25.4028,6.7174,26
218,557,-116.9135,25.4028,-0.7697,22.1058,3611fee7-579e-4b43-ba91-355e12a6153b,25.4028,6.7174,26
