gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-act-inst
39,609,-121.7915,29.3703,3.6436,26.3297,7b88d2ec-3380-4041-a6fb-d4a082246c38,29.3703,11.1797,26
40,600,-121.3419,36.4291,1.5163,36.4291,1daec71c-4cbd-4252-9811-8f3db827e144,36.4291,10.2891,26
41,464,-127.2148,36.4291,-13.4932,30.9778,1daec71c-4cbd-4252-9811-8f3db827e144,36.4291,10.2891,26
42,592,-117.656,36.4291,2.736,34.0395,1daec71c-4cbd-4252-9811-8f3db827e144,36.4291,10.2891,26
43,581,-123.5926,39.9561,0.6657,39.9561,f9b026dc-1592-4e1b-a00c-53c8c898fa70,39.9561,5.9091,26
44,599,-124.3724,39.9561,5.8218,37.2441,f9b026dc-1592-4e1b-a00c-53c8c898fa70,39.9561,5.9091,26
45,594,-120.2583,39.9561,9.8454,34.4112,f9b026dc-1592-4e1b-a00c-53c8c898fa70,39.9561,5.9091,26
46,466,-143.7966,39.9561,-3.6722,39.57,f9b026dc-1592-4e1b-a00c-53c8c898fa70,39.9561,5.9091,26
47,611,-116.4774,42.6567,23.2394,42.6567,06f143e9-553b-4280-ae14-4c9805142570,42.6567,7.0975,26
48,599,-126.6222,42.6567,24.0706,41.4565,06f143e9-553b-4280-ae14-4c9805142570,42.6567,7.0975,26
49,570,-124.5428,42.6567,22.8554,42.6188,06f143e9-553b-4280-ae14-4c9805142570,42.6567,7.0975,26
50,611,-125.7364,42.6567,25.8903,41.2965,06f143e9-553b-4280-ae14-4c9805142570,42.6567,7.0975,26
51,455,-125.5311,43.9694,0.995,43.9694,84e59ee2-8f5a-4483-a669-975a5f8c380e,43.9694,7.7414,26
52,591,-121.9815,43.9694,23.8831,43.5989,84e59ee2-8f5a-4483-a669-975a5f8c380e,43.9694,7.7414,26
53,602,-121.4788,44.3038,26.1317,44.3038,7fd616a5-6886-41b2-a9cd-2ece9c282b63,44.3038,10.7066,27
54,606,-120.7818,52.5923,26.2817,52.5923,af71461a-a037-47a1-b48e-44b1332aa771,52.5923,4.5463,26
55,604,-126.5374,57.2988,27.2016,57.2988,e31c7643-d13e-422a-a4bd-8d706a56f219,57.2988,11.8111,26
56,489,-163.1439,57.2988,6.1026,41.5242,e31c7643-d13e-422a-a4bd-8d706a56f219,57.2988,11.8111,26
57,628,-120.1286,57.2988,29.3911,47.5212,e31c7643-d13e-422a-a4bd-8d706a56f219,57.2988,11.8111,26
58,612,-121.5244,57.2988,29.699,56.6945,e31c7643-d13e-422a-a4bd-8d706a56f219,57.2988,11.8111,26
59,596,-120.4933,57.2988,29.7026,48.3424,e31c7643-d13e-422a-a4bd-8d706a56f219,57.2988,11.8111,26
60,577,-125.6373,57.2988,28.3181,50.7858,e31c7643-d13e-422a-a4bd-8d706a56f219,57.2988,11.8111,26
61,516,-125.4372,57.2988,14.3098,56.7321,e31c7643-d13e-422a-a4bd-8d706a56f219,57.2988,11.8111,26
62,592,-117.7111,57.2988,33.344,52.5542,e31c7643-d13e-422a-a4bd-8d706a56f219,57.2988,11.8111,26
63,590,-117.6366,57.2988,33.7524,56.4909,e31c7643-d13e-422a-a4bd-8d706a56f219,57.2988,11.8111,26
64,607,-119.8055,57.2988,35.852,54.313,e31c7643-d13e-422a-a4bd-8d706a56f219,57.2988,11.8111,26
65,587,-158.1891,65.7221,31.8987,65.7221,05d3e8d9-6632-42b8-a04f-82eb21bbefe4,65.7221,18.0583,27
66,463,-134.1931,65.7221,12.1304,62.5753,05d3e8d9-6632-42b8-a04f-82eb21bbefe4,65.7221,18.0583,27
67,601,-132.2369,65.7221,37.166,63.3605,05d3e8d9-6632-42b8-a04f-82eb21bbefe4,65.7221,18.0583,27
68,568,-127.6024,66.6559,35.138,66.6559,0dc87444-dee4-47b8-8a72-566fe846777e,66.6559,10.7765,27
69,585,-126.9484,66.6559,37.4305,59.5677,0dc87444-dee4-47b8-8a72-566fe846777e,66.6559,10.7765,27
70,561,-124.0878,70.8352,33.984,70.8352,f9f5e66f-2986-4a49-b5e3-562a79f73eaf,70.8352,12.4499,27
71,512,-127.7342,70.8352,22.451,68.7556,f9f5e66f-2986-4a49-b5e3-562a79f73eaf,70.8352,12.4499,27
72,589,-187.2061,72.5529,39.9309,72.5529,e4a0e410-899b-4092-a34d-88cd55803df5,72.5529,5.9959,30
73,606,-128.8243,77.705,43.943,77.705,60bb220b-3c02-4308-a0e7-1fe35bda9bf4,77.705,15.2657,27
74,605,-121.3391,77.705,45.9348,69.9772,60bb220b-3c02-4308-a0e7-1fe35bda9bf4,77.705,15.2657,27
75,620,-126.6142,77.705,43.9629,72.0784,60bb220b-3c02-4308-a0e7-1fe35bda9bf4,77.705,15.2657,27
76,476,-126.9856,77.705,23.0275,69.592,60bb220b-3c02-4308-a0e7-1fe35bda9bf4,77.705,15.2657,27
77,612,-121.5858,77.705,48.17,71.3907,60bb220b-3c02-4308-a0e7-1fe35bda9bf4,77.705,15.2657,27
78,595,-131.7227,77.705,47.3631,71.5394,60bb220b-3c02-4308-a0e7-1fe35bda9bf4,77.705,15.2657,27
79,618,-120.7315,77.705,52.207,76.4627,60bb220b-3c02-4308-a0e7-1fe35bda9bf4,77.705,15.2657,27
80,576,-131.2039,78.916,45.7439,78.916,fdbdbafb-81d0-4ccc-937e-fa3efc4708a1,78.916,13.3181,28
81,491,-123.2603,78.916,24.7917,73.3883,fdbdbafb-81d0-4ccc-937e-fa3efc4708a1,78.916,13.3181,28
82,577,-128.2694,78.9652,47.667,78.9652,732c88b2-bff1-4d5c-bca1-edc62dd3ccbb,78.9652,14.9527,29
83,600,-122.1203,79.382,50.5961,79.382,e36c038b-7070-46e6-922b-b557a39ad279,79.382,13.4514,24
84,614,-127.1941,80.7074,51.4181,80.7074,87cd4c3f-4c6d-4148-8bcd-7356a586c3fd,80.7074,6.3445,27
85,611,-121.9523,82.8447,52.8104,82.8447,c95e6d89-fb36-431e-9454-cdb3e30b948c,82.8447,17.5997,27
86,481,-143.6953,82.8447,27.5941,81.3102,c95e6d89-fb36-431e-9454-cdb3e30b948c,82.8447,17.5997,27
87,600,-124.1009,82.8447,54.0002,78.8499,c95e6d89-fb36-431e-9454-cdb3e30b948c,82.8447,17.5997,27
88,591,-123.3217,84.3266,51.5544,84.3266,56df6412-0e93-4023-82f4-bde34f67e30a,84.3266,7.6747,27
89,587,-126.8435,84.3266,55.3152,81.5899,56df6412-0e93-4023-82f4-bde34f67e30a,84.3266,7.6747,27
90,596,-121.8144,84.3266,55.5588,83.6548,56df6412-0e93-4023-82f4-bde34f67e30a,84.3266,7.6747,27
91,466,-128.5081,87.7805,32.9205,87.7805,cf2219d8-e68b-4274-a061-2036ecdcc1fe,87.7805,20.9613,28
92,572,-122.9836,87.7805,59.2184,87.2883,cf2219d8-e68b-4274-a061-2036ecdcc1fe,87.7805,20.9613,28
93,605,-122.8199,92.1043,64.0458,92.1043,39e08579-2fc3-4901-a466-7b1669f16821,92.1043,14.1143,28
94,578,-126.0861,92.1043,62.605,86.9462,39e08579-2fc3-4901-a466-7b1669f16821,92.1043,14.1143,28
95,582,-122.2397,98.7921,64.1226,98.7921,50d3ceea-f1be-4838-86cc-adcfe79c6db2,98.7921,5.1284,29
96,459,-127.6599,98.7921,35.5206,88.5209,50d3ceea-f1be-4838-86cc-adcfe79c6db2,98.7921,5.1284,29
97,578,-124.5477,98.7921,65.8818,95.1259,50d3ceea-f1be-4838-86cc-adcfe79c6db2,98.7921,5.1284,29
98,584,-123.5955,104.6538,64.8154,104.6538,e2bc5cd0-4b21-49ca-958e-8808f10a141e,104.6538,16.1311,27
99,586,-122.7575,104.6538,65.8494,96.7241,e2bc5cd0-4b21-49ca-958e-8808f10a141e,104.6538,16.1311,27
100,570,-122.1374,104.6538,66.3961,95.9365,e2bc5cd0-4b21-49ca-958e-8808f10a141e,104.6538,16.1311,27
101,427,-123.3382,104.6538,35.3348,95.7167,e2bc5cd0-4b21-49ca-958e-8808f10a141e,104.6538,16.1311,27
102,605,-122.7282,104.6538,68.2725,99.9311,e2bc5cd0-4b21-49ca-958e-8808f10a141e,104.6538,16.1311,27
103,587,-123.4371,104.6538,69.5594,97.8807,e2bc5cd0-4b21-49ca-958e-8808f10a141e,104.6538,16.1311,27
104,589,-121.1669,104.6538,73.9163,100.2677,e2bc5cd0-4b21-49ca-958e-8808f10a141e,104.6538,16.1311,27
105,568,-122.1533,104.6538,70.0759,97.8316,e2bc5cd0-4b21-49ca-958e-8808f10a141e,104.6538,16.1311,27
106,418,-138.3544,104.6538,40.2732,99.3439,e2bc5cd0-4b21-49ca-958e-8808f10a141e,104.6538,16.1311,27
107,558,-122.1529,104.6538,71.109,101.7041,e2bc5cd0-4b21-49ca-958e-8808f10a141e,104.6538,16.1311,27
108,557,-201.7788,104.6538,73.4784,102.1623,e2bc5cd0-4b21-49ca-958e-8808f10a141e,104.6538,16.1311,27
109,567,-126.0762,106.1046,73.7048,106.1046,beaf880b-2210-4c2e-8a0a-2c4f6439bb5a,106.1046,12.4477,27
110,597,-119.7247,115.6554,77.8807,115.6554,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
111,415,-139.3831,115.6554,43.3264,106.459,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
112,571,-127.0088,115.6554,78.5169,104.9678,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
113,590,-120.74,115.6554,80.6595,108.7721,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
114,566,-122.0973,115.6554,79.386,111.5251,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
115,581,-124.3029,115.6554,79.6424,111.2591,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
116,409,-127.1174,115.6554,47.5273,112.7608,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
117,591,-125.2665,115.6554,83.4666,111.6386,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
118,572,-121.4743,115.6554,83.6779,112.6292,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
119,598,-123.1113,115.6554,89.5021,115.5488,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
120,578,-145.9745,115.6554,86.6202,112.6747,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
121,449,-134.6739,115.6554,57.1141,112.6387,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
122,599,-122.6604,115.6554,92.509,110.4427,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
123,579,-122.7657,115.6554,89.3076,114.9081,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
124,598,-121.5942,115.6554,93.0494,113.1404,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
125,599,-124.948,115.6554,93.2449,111.3412,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
126,444,-127.1364,115.6554,58.0412,113.245,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
127,576,-159.2926,115.6554,92.0535,115.1838,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
128,570,-129.7748,115.6554,89.2195,114.0473,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
129,572,-122.245,115.6554,88.7632,114.4403,7c3b80ca-1206-41a7-8d33-9b607535a203,115.6554,8.9367,27
130,581,-139.2423,118.0954,91.8788,118.0954,1436204a-1b9c-4cc8-8d4b-85aaf7d25142,118.0954,11.8374,28
131,472,-159.9819,118.0954,64.3981,117.6495,1436204a-1b9c-4cc8-8d4b-85aaf7d25142,118.0954,11.8374,28
132,566,-123.6948,119.2327,89.2077,119.2327,ca23a500-d5df-4b73-90a0-7b2ca8bada33,119.2327,8.3844,27
133,605,-107.364,119.2327,95.8981,118.5884,ca23a500-d5df-4b73-90a0-7b2ca8bada33,119.2327,8.3844,27
134,580,-124.0724,119.2327,89.6929,112.2958,ca23a500-d5df-4b73-90a0-7b2ca8bada33,119.2327,8.3844,27
135,599,-120.4117,119.2327,95.5504,107.9716,ca23a500-d5df-4b73-90a0-7b2ca8bada33,119.2327,8.3844,27
136,434,-137.8404,119.2327,59.3675,115.1511,ca23a500-d5df-4b73-90a0-7b2ca8bada33,119.2327,8.3844,27
137,569,-128.2146,119.2327,91.9184,116.481,ca23a500-d5df-4b73-90a0-7b2ca8bada33,119.2327,8.3844,27
138,583,-121.9389,119.2327,93.3352,116.8031,ca23a500-d5df-4b73-90a0-7b2ca8bada33,119.2327,8.3844,27
139,535,-126.4288,119.2327,86.5124,116.5434,ca23a500-d5df-4b73-90a0-7b2ca8bada33,119.2327,8.3844,27
140,567,-123.0164,119.2327,90.8418,111.9685,ca23a500-d5df-4b73-90a0-7b2ca8bada33,119.2327,8.3844,27
141,478,-130.7161,119.2327,65.1395,116.9252,ca23a500-d5df-4b73-90a0-7b2ca8bada33,119.2327,8.3844,27
142,587,-121.9975,119.2617,92.7638,119.2617,44624a22-285e-4e30-8032-0df1e4ebe3e4,119.2617,12.5924,28
143,602,-133.1962,119.2617,93.0969,115.1023,44624a22-285e-4e30-8032-0df1e4ebe3e4,119.2617,12.5924,28
144,563,-116.3332,119.2617,90.894,117.2264,44624a22-285e-4e30-8032-0df1e4ebe3e4,119.2617,12.5924,28
145,573,-129.9494,119.2617,92.6311,113.8782,44624a22-285e-4e30-8032-0df1e4ebe3e4,119.2617,12.5924,28
146,456,-157.0272,120.5675,62.0872,120.5675,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
147,588,-122.5812,120.5675,95.3624,115.6074,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
148,591,-115.8559,120.5675,95.3372,119.005,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
149,574,-146.6185,120.5675,94.1349,116.2687,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
150,588,-139.7854,120.5675,94.7427,112.0955,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
151,421,-161.7304,120.5675,56.8709,110.8153,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
152,578,-143.7764,120.5675,91.3142,119.1421,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
153,586,-116.4117,120.5675,94.6161,115.8488,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
154,590,-123.928,120.5675,95.2193,111.2348,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
155,577,-123.8013,120.5675,91.4003,119.948,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
156,417,-152.4987,120.5675,54.0485,113.038,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
157,604,-123.697,120.5675,95.1597,113.2747,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
158,570,-126.1998,120.5675,89.8502,120.1444,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
159,602,-132.2165,120.5675,95.647,112.7826,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
160,589,-124.5582,120.5675,94.6118,112.2603,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
161,460,-144.0261,120.5675,63.782,113.3457,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
162,586,-121.1909,120.5675,92.1816,114.7596,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
163,580,-128.9123,120.5675,87.5424,114.8209,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
164,590,-127.3814,120.5675,97.3985,112.4913,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
165,579,-126.5996,120.5675,91.4206,113.089,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
166,476,-154.1075,120.5675,66.6531,111.6223,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
167,620,-128.9292,120.5675,99.4565,115.7348,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
168,573,-128.586,120.5675,91.4142,113.1294,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
169,600,-138.8098,120.5675,97.1637,114.2664,63138b4a-fc31-484a-a8cb-2181d44d60d1,120.5675,12.2094,27
170,578,-121.5657,121.8575,94.3435,121.8575,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
171,461,-200.2038,121.8575,57.4247,111.7783,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
172,571,-124.65,121.8575,93.7842,117.0853,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
173,579,-138.9037,121.8575,92.9001,116.0405,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
174,617,-124.7315,121.8575,98.8711,115.1765,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
175,579,-122.7516,121.8575,91.0885,112.2366,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
176,473,-143.714,121.8575,67.1052,111.5536,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
177,575,-123.8654,121.8575,92.8064,113.1913,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
178,616,-122.163,121.8575,97.3912,117.6904,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
179,598,-146.8155,121.8575,92.8189,114.423,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
180,582,-135.5299,121.8575,94.2316,117.217,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
181,440,-157.9818,121.8575,62.175,110.209,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
182,563,-130.8101,121.8575,91.465,110.9215,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
183,593,-130.6039,121.8575,91.8608,114.9616,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
184,596,-116.0754,121.8575,96.0313,115.8301,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
185,621,-119.9106,121.8575,99.9876,115.2194,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
186,457,-145.2003,121.8575,65.0587,113.9828,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
187,608,-120.6692,121.8575,96.5953,114.6907,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
188,575,-126.7579,121.8575,90.9661,113.8823,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
189,568,-122.3548,121.8575,91.3949,120.8731,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
190,590,-121.781,121.8575,95.9577,113.5477,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
191,451,-149.6685,121.8575,62.0974,115.5944,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
192,599,-124.8228,121.8575,96.2569,111.718,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
193,581,-127.6219,121.8575,92.9513,114.6257,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
194,581,-124.6085,121.8575,94.5715,116.8198,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
195,571,-116.6786,121.8575,91.7831,111.4702,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
196,435,-135.0872,121.8575,59.3739,109.0672,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
197,569,-129.5642,121.8575,89.8578,114.0852,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
198,558,-126.7332,121.8575,90.3252,113.0942,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
199,582,-123.1897,121.8575,93.6695,110.9164,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
200,588,-180.5158,121.8575,93.1097,115.8509,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
201,444,-132.4915,121.8575,61.4205,111.9664,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
202,578,-124.5686,121.8575,95.2553,111.1099,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
203,591,-124.2682,121.8575,94.4978,110.45,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
204,560,-125.7769,121.8575,91.2579,114.8819,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
205,578,-127.1071,121.8575,95.3451,115.2961,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
206,446,-153.8584,121.8575,59.0745,112.3395,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
207,593,-126.618,121.8575,95.6618,113.4896,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
208,593,-122.3682,121.8575,95.2664,116.3035,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
209,574,-129.9811,121.8575,94.9435,111.8902,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
210,587,-123.6933,121.8575,94.4312,113.523,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
211,442,-142.1852,121.8575,58.2026,110.4681,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
212,586,-122.604,121.8575,95.0669,112.9025,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
213,575,-123.7445,121.8575,95.2059,111.1279,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
214,597,-122.7078,121.8575,94.8197,112.0068,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
215,587,-134.0673,121.8575,94.6523,113.5355,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
216,429,-125.0559,121.8575,61.2496,113.1608,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
217,562,-124.5293,121.8575,90.1961,114.543,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
218,566,-121.2375,121.8575,91.2654,113.0226,a9b918d0-c237-473e-abc2-19a9e7b85678,121.8575,8.391,27
