gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-act-inst
104,599,-135.4422,97.4879,68.9489,93.6493,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
105,563,-123.449,97.4879,69.0602,93.6927,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
106,459,-229.9063,97.4879,29.6726,87.7939,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
107,559,-127.3604,97.4879,69.6425,90.7973,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
108,558,-146.9419,97.4879,62.5926,90.368,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
109,544,-132.1896,97.4879,67.4075,91.1822,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
110,570,-136.5236,97.4879,66.2313,89.8733,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
111,445,-139.1934,97.4879,22.7381,87.9913,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
112,573,-135.0849,97.4879,68.2657,92.5728,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
113,577,-132.0916,97.4879,69.8974,94.2034,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
114,582,-134.7582,97.4879,68.5885,93.499,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
115,565,-117.1296,97.4879,67.1576,92.4386,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
116,437,-164.1893,97.4879,28.5384,89.5723,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
117,545,-135.5217,97.4879,66.8521,91.5035,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
118,566,-130.0539,97.4879,69.6034,96.6538,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
119,557,-133.7034,97.4879,68.5653,94.1373,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
120,568,-129.0674,97.4879,66.7061,92.2196,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
121,419,-159.7023,97.4879,29.6964,91.7968,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
122,556,-146.6526,97.4879,64.3774,93.4765,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
123,570,-158.3511,97.4879,66.8924,93.3273,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
124,558,-152.0903,97.4879,67.1478,91.0159,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
125,558,-127.8037,97.4879,65.1666,91.4093,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
126,397,-152.6507,97.4879,23.1356,88.8128,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
127,572,-138.2766,97.4879,69.5007,91.4686,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
128,554,-157.8037,97.4879,63.6606,91.7295,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
129,553,-124.0787,97.4879,69.4008,96.6889,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
130,571,-145.5068,97.4879,68.1584,94.1471,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
131,391,-156.8704,97.4879,24.9864,89.2114,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
132,530,-132.0122,97.4879,65.4007,89.3178,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
133,557,-135.0701,97.4879,62.1035,91.1425,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
134,560,-147.8735,97.4879,64.9991,89.8868,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
135,578,-155.7769,97.4879,68.5721,92.0388,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
136,408,-147.7794,97.4879,28.7896,90.0252,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
137,551,-135.1999,97.4879,65.5175,90.2202,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
138,558,-154.8597,97.4879,65.7042,95.0841,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
139,562,-137.3874,97.4879,65.9311,92.1906,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
140,537,-124.0863,97.4879,68.7675,96.1594,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
141,426,-154.0988,97.4879,28.1799,88.2125,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
142,551,-120.4141,97.4879,66.5946,95.1371,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
143,536,-137.0641,97.4879,62.6653,94.3202,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
144,540,-133.518,97.4879,66.9071,94.7303,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
145,554,-127.2657,97.4879,65.8806,92.8323,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
146,401,-144.3932,97.4879,31.4131,91.1551,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
147,573,-129.1447,97.4879,69.1247,91.005,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
148,550,-123.4404,97.4879,66.3751,94.4354,caa63991-054d-48b1-bc56-88a7c8f2b9bd,97.4879,2.6534,120
149,585,-138.0605,97.8293,70.2457,97.8293,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
150,575,-129.6906,97.8293,69.5606,92.1856,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
151,448,-136.5823,97.8293,31.4321,94.4718,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
152,583,-126.5033,97.8293,70.7335,92.7157,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
153,552,-133.4637,97.8293,65.1429,90.8981,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
154,563,-128.5709,97.8293,67.9996,92.0105,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
155,551,-121.1385,97.8293,66.8349,96.167,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
156,424,-156.2584,97.8293,26.1825,92.7428,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
157,556,-130.6697,97.8293,66.2963,92.4039,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
158,563,-135.1045,97.8293,68.4255,96.5528,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
159,551,-136.1349,97.8293,68.01,94.5414,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
160,568,-133.8587,97.8293,65.7471,92.5441,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
161,403,-140.7695,97.8293,31.8393,92.064,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
162,540,-128.8107,97.8293,65.1137,95.2602,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
163,571,-156.2563,97.8293,70.1433,96.1815,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
164,577,-160.0499,97.8293,68.2466,91.8799,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
165,560,-125.7134,97.8293,68.5311,93.184,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
166,404,-190.602,97.8293,24.4707,87.6673,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
167,555,-134.6026,97.8293,69.8327,96.8605,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
168,572,-131.3331,97.8293,66.8804,95.0789,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
169,567,-133.5233,97.8293,71.0215,92.5937,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
170,585,-129.8968,97.8293,70.9189,96.4893,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
171,445,-148.4368,97.8293,34.1017,86.0498,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
172,545,-138.3209,97.8293,69.1482,94.841,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
173,571,-122.786,97.8293,68.4823,92.275,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
174,575,-134.9967,97.8293,72.2771,94.7614,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
175,571,-136.5566,97.8293,68.0693,95.2057,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
176,441,-141.2874,97.8293,29.052,88.8555,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
177,548,-169.4211,97.8293,66.7464,92.6769,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
178,571,-182.8059,97.8293,67.2095,93.421,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
179,553,-149.5968,97.8293,66.8356,96.1623,4033537c-50ca-4988-a62f-d16e29b3e1c7,97.8293,4.4291,122
180,580,-138.6861,99.0974,70.2388,99.0974,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
181,435,-171.1006,99.0974,28.726,92.9098,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
182,565,-131.8597,99.0974,67.7593,92.9563,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
183,559,-138.8929,99.0974,64.6395,95.141,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
184,584,-151.582,99.0974,70.5346,90.6169,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
185,551,-132.6573,99.0974,67.976,92.7803,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
186,417,-179.4292,99.0974,23.8301,92.6059,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
187,548,-131.7215,99.0974,66.6979,95.0999,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
188,557,-142.0998,99.0974,66.6138,90.4293,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
189,557,-135.6372,99.0974,68.588,93.7806,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
190,550,-133.6369,99.0974,62.4497,91.6259,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
191,414,-145.9137,99.0974,31.7663,90.2722,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
192,556,-127.9658,99.0974,68.7833,95.3352,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
193,551,-129.3668,99.0974,70.1635,93.7051,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
194,580,-152.2271,99.0974,72.7518,92.1906,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
195,581,-134.729,99.0974,70.6957,96.7155,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
196,437,-142.8683,99.0974,36.0314,91.0085,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
197,556,-133.3085,99.0974,69.1973,92.0887,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
198,549,-160.6702,99.0974,69.1654,95.077,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
199,586,-144.1664,99.0974,72.0145,93.1904,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
200,545,-127.3392,99.0974,67.2523,90.2755,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
201,405,-146.1962,99.0974,24.874,89.1828,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
202,579,-130.5643,99.0974,69.2261,96.4297,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
203,547,-133.378,99.0974,67.7121,91.1052,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
204,554,-127.6603,99.0974,69.843,93.9285,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
205,584,-126.4335,99.0974,73.288,94.4931,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
206,444,-170.3415,99.0974,31.6357,89.6612,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
207,562,-156.1676,99.0974,70.7379,91.421,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
208,554,-131.9699,99.0974,68.0121,91.6788,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
209,534,-138.7235,99.0974,66.0009,92.5561,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
210,541,-137.5046,99.0974,65.2951,95.9619,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
211,413,-199.8453,99.0974,24.7161,89.8858,e7d2fa69-b3ce-468f-9034-6f4551f69f35,99.0974,4.7954,118
212,573,-121.2616,99.3197,69.8706,99.3197,9c064afc-3df8-4501-b2f8-a4cafb11b988,99.3197,9.448,122
213,545,-116.4159,99.3197,70.5108,93.9592,9c064afc-3df8-4501-b2f8-a4cafb11b988,99.3197,9.448,122
214,545,-130.456,99.3197,69.5113,91.5084,9c064afc-3df8-4501-b2f8-a4cafb11b988,99.3197,9.448,122
215,570,-145.2694,99.3197,70.2349,90.9248,9c064afc-3df8-4501-b2f8-a4cafb11b988,99.3197,9.448,122
