gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-act-inst
56,502,-145.8662,15.7556,-9.5973,15.7556,7fd39b42-d9a8-413a-a645-0bd634c90f8a,15.7556,4.1734,11
57,643,-113.9696,15.7556,8.3365,12.0939,7fd39b42-d9a8-413a-a645-0bd634c90f8a,15.7556,4.1734,11
58,657,-116.595,16.7976,6.8355,16.7976,8b1f09d9-8176-41d3-8798-ed525b463e4f,16.7976,0.807,11
59,628,-120.1499,16.7976,5.7584,16.2083,8b1f09d9-8176-41d3-8798-ed525b463e4f,16.7976,0.807,11
60,638,-122.3195,16.7976,6.8198,14.1018,8b1f09d9-8176-41d3-8798-ed525b463e4f,16.7976,0.807,11
61,516,-120.2891,16.7976,-6.9745,12.6798,8b1f09d9-8176-41d3-8798-ed525b463e4f,16.7976,0.807,11
62,633,-118.7195,17.8164,4.7991,17.8164,cabb7759-2258-44c4-9088-4ea59cf47a85,17.8164,2.4069,12
63,669,-117.1471,17.8164,7.192,16.1425,cabb7759-2258-44c4-9088-4ea59cf47a85,17.8164,2.4069,12
64,642,-112.2384,17.8164,7.0036,16.1377,cabb7759-2258-44c4-9088-4ea59cf47a85,17.8164,2.4069,12
65,624,-119.9895,18.7553,6.2483,18.7553,aa47c125-96f1-442f-bd0c-745993b50406,18.7553,2.2161,10
66,495,-121.1001,18.7553,-8.3167,15.7843,aa47c125-96f1-442f-bd0c-745993b50406,18.7553,2.2161,10
67,633,-116.9742,19.1697,6.3924,19.1697,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
68,629,-115.8897,19.1697,6.6517,17.8958,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
69,621,-110.5892,19.1697,6.4762,18.1079,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
70,636,-117.7492,19.1697,7.7117,17.7124,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
71,493,-118.8718,19.1697,-10.8498,17.7602,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
72,614,-122.5154,19.1697,6.6166,17.8232,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
73,621,-107.4599,19.1697,5.8372,18.733,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
74,610,-128.8156,19.1697,6.2386,18.8178,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
75,619,-116.5804,19.1697,7.9664,18.0629,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
76,488,-121.8964,19.1697,-8.3033,17.8342,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
77,617,-130.3917,19.1697,6.847,18.105,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
78,624,-121.4174,19.1697,7.9381,18.5957,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
79,600,-122.3724,19.1697,6.5344,18.4653,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
80,603,-118.6014,19.1697,7.9796,18.8481,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
81,465,-124.4753,19.1697,-10.1998,17.8249,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
82,626,-119.9374,19.1697,8.2814,19.1351,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
83,598,-118.4155,19.1697,6.9368,18.3819,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
84,611,-110.3202,19.1697,7.6742,18.1529,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
85,603,-117.9624,19.1697,5.8135,18.0004,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
86,470,-146.9363,19.1697,-8.4683,18.23,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
87,598,-119.9416,19.1697,7.1786,19.062,83e3d92d-318c-4b24-b51f-6c14be343443,19.1697,2.7617,11
88,633,-118.0863,19.5,9.4708,19.5,4854045a-2d2a-4a95-b8d0-8d4278ad41bb,19.5,2.0865,9
89,598,-118.8378,19.5564,7.4727,19.5564,53d0a658-b372-40cd-b44a-59703b47c41d,19.5564,1.9156,9
90,633,-109.1749,22.8987,10.143,22.8987,f0e00b6f-693d-4bf4-b020-c8578d4a4c88,22.8987,3.4612,7
91,465,-126.8457,22.8987,-9.4626,18.6174,f0e00b6f-693d-4bf4-b020-c8578d4a4c88,22.8987,3.4612,7
92,631,-110.4309,22.8987,10.133,19.753,f0e00b6f-693d-4bf4-b020-c8578d4a4c88,22.8987,3.4612,7
93,616,-116.2575,22.8987,8.1617,18.9757,f0e00b6f-693d-4bf4-b020-c8578d4a4c88,22.8987,3.4612,7
94,607,-121.6386,22.8987,8.0506,20.8624,f0e00b6f-693d-4bf4-b020-c8578d4a4c88,22.8987,3.4612,7
95,599,-122.6018,22.8987,8.7163,19.3678,f0e00b6f-693d-4bf4-b020-c8578d4a4c88,22.8987,3.4612,7
96,473,-120.2566,22.8987,-9.5535,18.7107,f0e00b6f-693d-4bf4-b020-c8578d4a4c88,22.8987,3.4612,7
97,618,-110.7923,22.8987,10.9812,21.062,f0e00b6f-693d-4bf4-b020-c8578d4a4c88,22.8987,3.4612,7
98,583,-117.7165,22.8987,8.1386,21.8996,f0e00b6f-693d-4bf4-b020-c8578d4a4c88,22.8987,3.4612,7
99,605,-125.0448,23.4233,9.7014,23.4233,363d77f9-5631-4a47-9d92-f17ce73500ee,23.4233,3.3007,7
100,648,-108.4776,23.4233,11.2057,22.5016,363d77f9-5631-4a47-9d92-f17ce73500ee,23.4233,3.3007,7
101,506,-126.0957,23.4233,-5.6505,23.2022,363d77f9-5631-4a47-9d92-f17ce73500ee,23.4233,3.3007,7
102,597,-114.6459,24.4217,9.6653,24.4217,53600fd2-4672-425d-9f4e-f42cf780e244,24.4217,1.6304,7
103,636,-141.3867,24.4217,10.3967,24.3402,53600fd2-4672-425d-9f4e-f42cf780e244,24.4217,1.6304,7
104,599,-117.8615,24.4217,9.7325,24.0313,53600fd2-4672-425d-9f4e-f42cf780e244,24.4217,1.6304,7
105,593,-120.015,25.4904,9.5774,25.4904,5f64a81b-09fb-48c9-86aa-0214c0c8e1f1,25.4904,0.9486,7
106,416,-121.7149,25.4904,-9.912,24.0287,5f64a81b-09fb-48c9-86aa-0214c0c8e1f1,25.4904,0.9486,7
107,616,-109.5679,25.9541,12.5234,25.9541,fb23ff5b-b68a-46c2-a31f-efa7787c5087,25.9541,3.3016,7
108,579,-118.825,25.9541,10.4551,25.5394,fb23ff5b-b68a-46c2-a31f-efa7787c5087,25.9541,3.3016,7
109,607,-115.7245,27.4826,14.0754,27.4826,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
110,593,-112.4602,27.4826,12.0489,24.7939,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
111,421,-123.6914,27.4826,-9.6447,23.6679,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
112,629,-118.711,27.4826,14.1107,24.9143,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
113,596,-117.625,27.4826,13.2718,25.9824,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
114,590,-129.2057,27.4826,11.0909,24.6794,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
115,584,-114.0353,27.4826,11.7619,25.2033,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
116,442,-129.0577,27.4826,-7.9651,25.0787,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
117,599,-131.2467,27.4826,11.1482,26.1835,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
118,610,-119.2329,27.4826,14.2254,26.0299,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
119,598,-118.7607,27.4826,12.836,26.2549,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
120,614,-116.8452,27.4826,14.1508,25.7383,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
121,375,-123.1848,27.4826,-12.4409,23.8219,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
122,596,-107.9215,27.4826,12.3764,26.4155,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
123,606,-115.4471,27.4826,13.8714,26.0965,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
124,599,-114.6394,27.4826,15.5057,25.692,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
125,611,-115.7872,27.4826,13.4884,25.8565,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
126,422,-121.5375,27.4826,-10.2938,25.178,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
127,594,-118.1817,27.4826,12.9571,26.6964,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
128,593,-116.4579,27.4826,14.2293,26.4696,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
129,600,-115.9712,27.4826,15.139,27.4283,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
130,600,-114.037,27.4826,15.4188,26.4425,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
131,442,-153.038,27.4826,-8.8526,26.9117,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
132,619,-114.3037,27.4826,14.0451,26.1109,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
133,599,-118.3834,27.4826,13.8555,26.4772,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
134,629,-110.5869,27.4826,14.7561,26.4658,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
135,593,-108.5455,27.4826,15.5617,25.6725,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
136,481,-135.8098,27.4826,-3.3807,25.7604,f2b837ff-db25-4a4d-8d4b-1ad0fd52f240,27.4826,5.0877,7
137,583,-118.0083,27.6594,14.0632,27.6594,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
138,608,-119.8943,27.6594,15.1815,25.9638,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
139,596,-118.6676,27.6594,14.1069,27.083,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
140,602,-113.123,27.6594,15.6304,25.6952,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
141,441,-123.7462,27.6594,-6.7503,25.3358,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
142,633,-114.6103,27.6594,17.4019,26.7329,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
143,603,-123.6589,27.6594,14.5525,26.1963,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
144,607,-118.1638,27.6594,15.0129,26.4929,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
145,638,-108.8594,27.6594,17.1482,26.0782,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
146,453,-119.6235,27.6594,-4.5593,26.6212,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
147,600,-114.5812,27.6594,15.6179,27.6457,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
148,580,-124.5425,27.6594,13.4147,26.4905,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
149,606,-121.0317,27.6594,15.7727,26.6958,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
150,630,-129.1276,27.6594,17.46,26.8747,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
151,473,-132.5131,27.6594,-4.7762,26.2112,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
152,603,-116.3654,27.6594,13.9256,26.7467,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
153,614,-117.459,27.6594,16.375,26.5607,5a4c368e-669f-44ee-8df8-54bc6bad0151,27.6594,3.8541,8
154,641,-119.7646,27.8271,17.063,27.8271,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
155,599,-114.3704,27.8271,16.635,26.3867,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
156,505,-132.6623,27.8271,-3.8155,26.1077,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
157,620,-118.8197,27.8271,16.0872,26.6718,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
158,621,-121.3595,27.8271,15.2624,26.2328,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
159,639,-118.0065,27.8271,17.0959,26.4844,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
160,606,-117.191,27.8271,15.84,27.6513,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
161,456,-126.6258,27.8271,-8.3436,27.2612,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
162,630,-120.8865,27.8271,17.239,26.5381,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
163,633,-118.4257,27.8271,17.2815,26.3739,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
164,619,-120.1752,27.8271,14.9527,27.1987,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
165,636,-117.5292,27.8271,17.4226,25.8309,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
166,482,-120.0465,27.8271,-2.9641,25.6354,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
167,607,-117.1074,27.8271,16.1808,26.6402,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
168,627,-114.633,27.8271,17.1813,27.804,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
169,614,-119.2699,27.8271,15.3658,26.1843,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
170,603,-120.9235,27.8271,16.547,27.5549,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
171,458,-124.0535,27.8271,-4.9237,26.2551,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
172,602,-121.1461,27.8271,16.9177,26.1898,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
173,560,-122.2313,27.8271,11.2171,26.9917,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
174,615,-102.3049,27.8271,15.5738,26.8974,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
175,626,-117.6159,27.8271,17.2391,26.4288,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
176,436,-120.3919,27.8271,-5.6256,25.7478,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
177,634,-122.5406,27.8271,16.1759,26.3433,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
178,619,-109.5578,27.8271,16.5233,27.0026,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
179,619,-126.5069,27.8271,16.0251,26.487,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
180,580,-122.0138,27.8271,13.6081,26.888,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
181,444,-124.7125,27.8271,-6.2163,25.5505,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
182,608,-119.1785,27.8271,15.7955,27.7809,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
183,596,-118.2806,27.8271,14.2136,26.6466,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
184,630,-117.0757,27.8271,17.9606,26.8094,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
185,605,-115.8408,27.8271,16.2402,26.5368,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
186,434,-122.3126,27.8271,-5.9527,27.6652,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
187,627,-117.8628,27.8271,17.3162,27.0897,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
188,624,-118.0464,27.8271,16.685,26.7383,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
189,596,-124.1414,27.8271,14.6116,26.7183,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
190,578,-118.039,27.8271,12.9997,27.1184,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
191,434,-128.4477,27.8271,-5.5165,25.2853,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
192,598,-118.1591,27.8271,14.7912,26.5097,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
193,586,-118.3632,27.8271,14.4326,27.2696,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
194,608,-118.3518,27.8271,16.1842,26.9307,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
195,632,-113.2389,27.8271,18.1387,26.9016,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
196,467,-121.8446,27.8271,-4.4862,26.1075,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
197,611,-119.1555,27.8271,15.5743,26.5949,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
198,592,-120.9718,27.8271,15.2038,26.8345,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
199,601,-109.6656,27.8271,15.9293,25.6535,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
200,599,-113.8683,27.8271,14.9364,27.2364,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
201,497,-124.3377,27.8271,-2.7973,26.1589,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
202,620,-113.0167,27.8271,16.1887,27.1816,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
203,602,-122.6975,27.8271,15.3061,26.515,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
204,617,-122.2173,27.8271,16.2328,26.1355,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
205,566,-118.4554,27.8271,13.6812,26.0136,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
206,464,-129.6087,27.8271,-4.275,25.6933,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
207,614,-122.5987,27.8271,16.6827,27.2522,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
208,601,-116.6109,27.8271,14.8564,25.9995,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
209,629,-122.2202,27.8271,18.0018,26.9369,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
210,593,-118.4789,27.8271,15.1525,27.1301,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
211,482,-127.5069,27.8271,-4.902,25.9128,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
212,628,-134.0676,27.8271,17.4806,25.8704,498e0442-a746-4895-ae5d-e6e5bc4f48a8,27.8271,1.3023,9
213,607,-114.9531,28.785,17.1135,28.785,ad6f22ea-1ffa-448f-9f63-00f65c8144a7,28.785,2.3746,9
