gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-act-inst
32,547,-126.2065,100.9338,46.283,100.9338,9b774745-84f9-4e8c-8dbe-600266a68890,100.9338,8.9875,56
33,487,-127.5215,100.9338,44.2365,99.4784,9b774745-84f9-4e8c-8dbe-600266a68890,100.9338,8.9875,56
34,494,-123.6823,104.2043,48.1038,104.2043,e44fe3b4-9a1c-44c9-a6ae-1edc68109aa0,104.2043,4.9734,58
35,512,-200.3883,104.6673,50.884,104.6673,2112c10d-f008-4ba8-8213-8bf3448d308f,104.6673,3.142,56
36,376,-167.5329,104.6673,19.8802,99.2146,2112c10d-f008-4ba8-8213-8bf3448d308f,104.6673,3.142,56
37,507,-155.0303,106.22,54.8546,106.22,df220c5e-ea98-4a2c-a89c-0fe3b8f9706c,106.22,7.5631,56
38,482,-122.9195,106.22,52.803,96.9373,df220c5e-ea98-4a2c-a89c-0fe3b8f9706c,106.22,7.5631,56
39,498,-127.4597,106.22,57.3815,104.8791,df220c5e-ea98-4a2c-a89c-0fe3b8f9706c,106.22,7.5631,56
40,488,-128.7031,106.22,53.7527,100.2834,df220c5e-ea98-4a2c-a89c-0fe3b8f9706c,106.22,7.5631,56
41,380,-142.1529,106.22,26.8068,97.0586,df220c5e-ea98-4a2c-a89c-0fe3b8f9706c,106.22,7.5631,56
42,505,-126.4979,106.22,57.2678,99.2289,df220c5e-ea98-4a2c-a89c-0fe3b8f9706c,106.22,7.5631,56
43,471,-123.6962,106.22,55.1338,99.6602,df220c5e-ea98-4a2c-a89c-0fe3b8f9706c,106.22,7.5631,56
44,495,-124.44,107.4847,59.9602,107.4847,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
45,499,-134.5401,107.4847,57.6702,97.6475,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
46,383,-141.9241,107.4847,32.7647,100.698,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
47,494,-142.1368,107.4847,56.8434,99.0454,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
48,490,-156.0614,107.4847,57.8788,99.6729,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
49,497,-132.7356,107.4847,57.1148,100.6809,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
50,507,-131.8029,107.4847,58.0082,102.3682,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
51,367,-170.1192,107.4847,30.1357,96.5968,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
52,483,-122.8487,107.4847,61.1919,100.0218,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
53,468,-125.7561,107.4847,56.3808,100.7404,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
54,514,-140.4687,107.4847,61.1203,104.3757,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
55,497,-124.5885,107.4847,60.5621,101.8584,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
56,341,-140.3968,107.4847,26.8148,99.1999,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
57,499,-146.7272,107.4847,60.3642,102.2288,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
58,506,-132.672,107.4847,64.0156,102.3545,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
59,493,-134.3714,107.4847,58.2946,104.1695,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
60,512,-130.1303,107.4847,65.9739,103.7001,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
61,362,-155.9289,107.4847,30.8249,104.0299,51380ee9-5b11-4f0d-b0f8-1052cfbdea37,107.4847,9.354,55
62,502,-162.312,113.8107,61.7755,113.8107,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
63,499,-146.4159,113.8107,63.86,101.7882,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
64,509,-125.1819,113.8107,63.6288,101.1592,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
65,527,-133.2108,113.8107,68.3543,110.1687,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
66,378,-135.9839,113.8107,35.0684,99.3201,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
67,530,-155.4275,113.8107,65.5467,103.123,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
68,485,-125.5565,113.8107,59.7638,107.6528,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
69,487,-147.23,113.8107,60.1108,100.3519,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
70,481,-131.1933,113.8107,61.5482,99.7112,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
71,376,-158.9795,113.8107,33.4761,96.5682,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
72,500,-128.7871,113.8107,65.6698,103.0759,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
73,494,-140.2927,113.8107,62.983,108.2727,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
74,518,-134.3702,113.8107,66.005,105.6299,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
75,511,-144.3041,113.8107,64.5606,106.7905,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
76,375,-132.916,113.8107,32.5028,101.0868,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
77,526,-140.6752,113.8107,70.2863,106.9974,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
78,545,-179.7434,113.8107,71.6495,103.3143,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
79,493,-156.5315,113.8107,65.8458,111.641,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
80,519,-127.9951,113.8107,66.3191,111.5241,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
81,364,-169.1397,113.8107,34.1867,104.9539,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
82,492,-126.8888,113.8107,64.882,103.8899,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
83,527,-123.2357,113.8107,66.2751,106.6533,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
84,516,-122.6955,113.8107,69.7519,108.4603,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
85,525,-131.9453,113.8107,69.5837,111.0681,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
86,371,-134.6396,113.8107,35.6287,103.7544,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
87,498,-133.7216,113.8107,63.1183,106.5173,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
88,521,-148.5523,113.8107,67.214,108.5182,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
89,502,-136.2173,113.8107,66.8009,108.7968,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
90,521,-154.9603,113.8107,71.3377,106.4289,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
91,391,-129.2377,113.8107,38.6108,111.0559,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
92,508,-136.5342,113.8107,69.0094,109.4127,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
93,528,-128.0781,113.8107,70.5737,111.0501,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
94,508,-123.6186,113.8107,69.0669,108.6237,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
95,527,-134.0402,113.8107,71.4821,110.0233,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
96,364,-171.0255,113.8107,38.3688,107.315,769961c1-123e-4380-8dae-94c4484a1357,113.8107,4.9638,55
97,484,-148.5093,116.869,67.2548,116.869,67d20c11-aec2-4e4a-b621-c9204423734e,116.869,1.7618,55
98,541,-135.3769,116.869,71.4822,112.5855,67d20c11-aec2-4e4a-b621-c9204423734e,116.869,1.7618,55
99,491,-193.5712,116.869,68.3352,113.9071,67d20c11-aec2-4e4a-b621-c9204423734e,116.869,1.7618,55
100,497,-129.1583,116.869,71.2528,114.1077,67d20c11-aec2-4e4a-b621-c9204423734e,116.869,1.7618,55
101,343,-143.6816,117.2492,32.6181,117.2492,42487319-f20e-4d7b-80e4-87832c96a096,117.2492,5.0742,58
102,519,-127.0204,117.2492,72.2303,108.7745,42487319-f20e-4d7b-80e4-87832c96a096,117.2492,5.0742,58
103,480,-127.5431,117.2492,70.2003,114.9207,42487319-f20e-4d7b-80e4-87832c96a096,117.2492,5.0742,58
104,502,-127.7277,117.2492,71.7992,110.9725,42487319-f20e-4d7b-80e4-87832c96a096,117.2492,5.0742,58
105,508,-124.2366,117.2492,72.0969,112.2812,42487319-f20e-4d7b-80e4-87832c96a096,117.2492,5.0742,58
106,361,-135.3812,117.2492,35.4857,110.2609,42487319-f20e-4d7b-80e4-87832c96a096,117.2492,5.0742,58
107,499,-129.4101,117.2492,71.1068,114.4527,42487319-f20e-4d7b-80e4-87832c96a096,117.2492,5.0742,58
108,507,-132.457,117.2492,72.8258,116.4023,42487319-f20e-4d7b-80e4-87832c96a096,117.2492,5.0742,58
109,510,-126.249,117.2492,74.4734,113.9069,42487319-f20e-4d7b-80e4-87832c96a096,117.2492,5.0742,58
110,513,-126.8364,117.8838,74.5256,117.8838,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
111,399,-148.7852,117.8838,41.4916,114.0181,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
112,518,-123.9866,117.8838,73.6185,114.547,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
113,501,-124.7333,117.8838,73.4858,111.6358,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
114,492,-129.786,117.8838,73.2229,111.7384,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
115,522,-130.3932,117.8838,72.9912,114.0378,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
116,402,-143.7074,117.8838,39.8119,108.8442,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
117,505,-124.6353,117.8838,74.3636,109.7287,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
118,520,-123.2998,117.8838,73.0694,112.1923,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
119,517,-120.6217,117.8838,75.0148,110.329,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
120,536,-129.8252,117.8838,74.6857,111.9518,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
121,373,-180.607,117.8838,35.8522,110.1119,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
122,505,-152.3462,117.8838,70.5856,112.2091,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
123,511,-130.4002,117.8838,74.688,113.3692,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
124,511,-126.1984,117.8838,73.9473,112.7174,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
125,497,-131.9846,117.8838,74.0312,114.2511,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
126,404,-141.5951,117.8838,42.4525,112.4873,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
127,518,-125.3035,117.8838,75.5673,113.201,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
128,523,-135.4456,117.8838,75.2772,111.4275,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
129,546,-123.4511,117.8838,77.4229,112.9099,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
130,494,-135.4497,117.8838,76.5313,112.9795,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
131,376,-133.5643,117.8838,39.96,112.7152,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
132,491,-130.4275,117.8838,71.2537,110.4726,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
133,495,-129.7012,117.8838,72.772,117.5307,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
134,496,-125.7977,117.8838,71.539,113.1407,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
135,536,-120.9455,117.8838,81.741,111.665,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
136,387,-137.447,117.8838,42.1135,112.3349,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
137,500,-128.6892,117.8838,72.3812,112.9607,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
138,524,-132.0149,117.8838,78.3959,113.1242,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
139,505,-122.8111,117.8838,70.02,116.1494,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
140,493,-124.5089,117.8838,72.5595,112.1176,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
141,438,-136.7345,117.8838,47.2429,113.577,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
142,527,-132.7656,117.8838,75.8487,116.4291,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
143,510,-120.0776,117.8838,72.506,112.5106,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
144,518,-133.4293,117.8838,78.597,110.7494,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
145,516,-126.1133,117.8838,75.4333,111.401,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
146,419,-134.5396,117.8838,41.1918,110.9294,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
147,547,-132.8425,117.8838,78.4714,112.6584,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
148,503,-129.8546,117.8838,74.0402,113.2535,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
149,506,-128.8444,117.8838,75.5366,113.0283,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
150,501,-129.792,117.8838,74.7431,114.1436,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
151,417,-132.3895,117.8838,42.1249,106.6674,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
152,510,-123.8939,117.8838,78.2923,113.3133,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
153,517,-153.085,117.8838,73.2994,114.5675,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
154,523,-127.0054,117.8838,73.4384,112.4474,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
155,507,-131.5249,117.8838,72.7564,111.2733,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
156,379,-136.2745,117.8838,40.4066,107.0117,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
157,491,-127.7132,117.8838,69.3968,114.3387,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
158,501,-123.1934,117.8838,71.0835,111.7666,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
159,497,-129.2585,117.8838,71.8623,112.1618,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
160,514,-125.0258,117.8838,75.3501,112.9036,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
161,421,-138.2352,117.8838,44.8418,113.7171,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
162,474,-130.93,117.8838,68.9225,112.0482,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
163,492,-134.0092,117.8838,75.4524,112.1108,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
164,517,-122.7888,117.8838,74.905,116.2388,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
165,513,-121.3458,117.8838,77.8151,116.9227,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
166,393,-131.8365,117.8838,38.4323,108.41,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
167,522,-133.29,117.8838,75.6575,112.0016,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
168,516,-128.5242,117.8838,72.4687,112.4341,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
169,543,-127.0941,117.8838,76.3983,113.3257,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
170,505,-127.2142,117.8838,78.1868,113.0214,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
171,379,-168.213,117.8838,38.4166,110.9416,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
172,492,-128.4107,117.8838,74.916,112.7627,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
173,504,-132.7549,117.8838,75.8248,116.2924,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
174,513,-129.1603,117.8838,77.5884,114.8067,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
175,496,-122.5016,117.8838,73.954,114.2563,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
176,379,-136.6633,117.8838,39.7941,110.2111,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
177,505,-126.3887,117.8838,76.8655,115.6139,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
178,545,-125.0201,117.8838,78.7748,111.4449,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
179,508,-123.6605,117.8838,72.0043,112.3744,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
180,513,-125.207,117.8838,74.8296,112.1709,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
181,389,-133.8293,117.8838,39.882,111.5236,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
182,502,-129.4025,117.8838,73.5351,109.0783,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
183,518,-132.0941,117.8838,74.5923,112.506,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
184,502,-129.2471,117.8838,71.793,109.3633,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
185,491,-132.0177,117.8838,72.2018,111.7637,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
186,399,-131.6371,117.8838,43.113,113.8672,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
187,495,-129.476,117.8838,75.4578,114.8047,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
188,507,-127.5426,117.8838,74.9921,111.3161,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
189,519,-130.3177,117.8838,78.5996,116.9204,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
190,510,-128.762,117.8838,73.8989,110.5201,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
191,393,-153.42,117.8838,44.493,113.0509,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
192,526,-118.9645,117.8838,77.2781,114.2261,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
193,524,-132.9643,117.8838,76.4914,114.812,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
194,515,-126.1206,117.8838,81.0066,112.3527,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
195,516,-120.3382,117.8838,77.5808,111.2865,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
196,393,-142.1602,117.8838,40.5239,109.9222,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
197,518,-126.717,117.8838,74.3215,111.3649,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
198,511,-126.5014,117.8838,72.7833,113.9786,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
199,516,-131.7956,117.8838,73.8146,109.3712,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
200,495,-145.7231,117.8838,74.6761,112.3544,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
201,374,-133.9477,117.8838,40.4939,109.3249,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
202,527,-151.492,117.8838,78.1333,115.4343,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
203,532,-126.4748,117.8838,78.5073,117.5725,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
204,501,-129.9705,117.8838,76.388,112.0303,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
205,549,-118.4684,117.8838,81.3207,112.3238,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
206,363,-129.9304,117.8838,39.8022,110.446,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
207,519,-124.0172,117.8838,78.6395,111.9697,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
208,500,-135.3141,117.8838,74.7431,112.8795,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
209,497,-133.9112,117.8838,74.0592,111.7098,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
210,504,-124.8153,117.8838,74.2734,115.8215,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
211,400,-138.8782,117.8838,43.1834,110.3722,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
212,516,-121.7475,117.8838,76.2629,113.8793,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
213,507,-139.2344,117.8838,74.0473,111.1666,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
214,506,-132.4704,117.8838,73.1327,112.7827,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
215,527,-131.3816,117.8838,76.4772,115.3599,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
216,393,-137.5081,117.8838,45.7764,110.4346,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
217,507,-133.0221,117.8838,72.9668,112.8666,4e27ddc9-4c0d-4d22-a065-709e32aacf02,117.8838,6.5785,55
