gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-act-inst
44,566,-110.2767,20.9892,-1.5507,20.9892,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
45,543,-123.4039,20.9892,-1.9267,20.367,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
46,385,-128.7392,20.9892,-20.8983,19.0052,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
47,562,-117.8997,20.9892,-2.0435,19.5946,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
48,551,-114.5013,20.9892,-0.4858,20.5211,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
49,568,-117.2131,20.9892,-0.9285,19.918,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
50,586,-120.5092,20.9892,1.1809,19.9742,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
51,359,-123.1483,20.9892,-22.6714,19.6445,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
52,596,-111.8671,20.9892,1.1886,19.1133,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
53,588,-122.4599,20.9892,1.8355,20.352,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
54,553,-117.9069,20.9892,0.8599,20.1222,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
55,569,-117.2305,20.9892,1.8459,20.2223,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
56,422,-133.2472,20.9892,-20.3789,18.239,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
57,583,-116.9505,20.9892,2.4692,20.5824,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
58,528,-135.2937,20.9892,-1.8151,20.323,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
59,556,-121.7295,20.9892,0.0952,20.8657,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
60,593,-120.0396,20.9892,1.1717,20.1796,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
61,431,-155.3486,20.9892,-17.9097,20.5265,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
62,562,-123.2907,20.9892,0.4958,20.9245,d01aa686-ac32-4fd9-ada7-a43a5910e730,20.9892,1.6895,3
63,551,-120.1302,21.2386,0.7933,21.2386,6c8f2af6-6fbb-4d08-8609-fd4511af6127,21.2386,2.7945,4
64,570,-152.6413,21.2386,2.7866,20.8428,6c8f2af6-6fbb-4d08-8609-fd4511af6127,21.2386,2.7945,4
65,549,-117.8435,21.2386,1.3245,20.3424,6c8f2af6-6fbb-4d08-8609-fd4511af6127,21.2386,2.7945,4
66,371,-123.2758,21.2386,-19.0703,20.5303,6c8f2af6-6fbb-4d08-8609-fd4511af6127,21.2386,2.7945,4
67,523,-149.444,21.2386,-2.5857,20.161,6c8f2af6-6fbb-4d08-8609-fd4511af6127,21.2386,2.7945,4
68,578,-123.1781,21.5025,1.83,21.5025,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
69,580,-121.605,21.5025,2.6956,21.3361,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
70,579,-119.6622,21.5025,2.2677,20.9132,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
71,421,-122.5799,21.5025,-17.0658,18.6792,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
72,561,-120.0266,21.5025,2.9586,19.2562,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
73,534,-123.3128,21.5025,-2.2123,20.0445,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
74,582,-119.1141,21.5025,2.4696,21.3944,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
75,569,-121.8663,21.5025,2.1292,20.6848,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
76,426,-130.6167,21.5025,-17.2984,19.7973,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
77,562,-122.0342,21.5025,1.2049,20.621,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
78,519,-117.1942,21.5025,-0.9554,18.6675,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
79,530,-118.3128,21.5025,-1.4564,20.563,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
80,584,-118.0715,21.5025,3.8798,19.9421,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
81,422,-120.3578,21.5025,-16.654,19.0737,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
82,529,-121.7256,21.5025,-1.2663,18.8446,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
83,576,-115.07,21.5025,2.2713,20.6409,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
84,555,-118.0996,21.5025,-0.113,20.0577,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
85,554,-122.6438,21.5025,2.5707,20.0642,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
86,400,-139.8099,21.5025,-18.0321,12.1214,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
87,567,-120.2228,21.5025,2.5359,20.4292,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
88,578,-122.0524,21.5025,2.554,20.5643,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
89,568,-122.6954,21.5025,2.6319,20.8757,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
90,515,-117.8973,21.5025,-0.3416,20.1698,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
91,429,-123.0866,21.5025,-14.784,18.3679,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
92,560,-120.3158,21.5025,1.2056,20.8801,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
93,582,-122.218,21.5025,4.4218,20.2992,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
94,568,-121.3641,21.5025,1.68,20.4035,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
95,577,-117.2274,21.5025,3.9774,20.7076,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
96,388,-123.3504,21.5025,-18.6447,18.719,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
97,565,-119.797,21.5025,0.5093,21.443,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
98,565,-116.7306,21.5025,1.7411,20.9235,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
99,544,-118.6467,21.5025,1.3794,19.4489,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
100,559,-151.0261,21.5025,1.4592,20.0932,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
101,388,-123.2818,21.5025,-19.1621,19.8832,387ecf6d-8367-4cc9-950c-8e1ba067e19a,21.5025,3.2783,3
102,557,-122.0405,22.0309,-0.8879,22.0309,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
103,576,-121.4749,22.0309,2.5242,21.793,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
104,573,-119.8083,22.0309,3.095,19.5548,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
105,538,-121.9146,22.0309,0.1853,20.3706,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
106,383,-124.2434,22.0309,-19.3956,19.4758,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
107,568,-121.3483,22.0309,3.687,19.4928,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
108,570,-124.5355,22.0309,1.7395,19.1222,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
109,606,-120.8439,22.0309,5.7374,20.9239,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
110,606,-118.1308,22.0309,3.4283,19.7815,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
111,452,-121.2489,22.0309,-14.5376,20.0709,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
112,570,-122.6702,22.0309,1.588,20.2121,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
113,561,-118.4014,22.0309,1.2683,20.0707,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
114,562,-124.4356,22.0309,-0.6557,20.4596,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
115,562,-119.9447,22.0309,0.9912,20.4889,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
116,402,-180.7308,22.0309,-17.9554,17.4699,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
117,565,-118.359,22.0309,2.2926,21.0489,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
118,565,-124.3409,22.0309,1.3669,20.5076,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
119,564,-116.8279,22.0309,0.8767,19.0029,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
120,604,-117.8967,22.0309,3.9983,19.6137,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
121,356,-181.6745,22.0309,-20.6584,18.6868,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
122,566,-121.9051,22.0309,1.8083,20.5556,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
123,575,-112.233,22.0309,2.1081,20.9656,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
124,584,-119.5636,22.0309,1.8603,21.4509,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
125,547,-116.0075,22.0309,1.6303,20.5016,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
126,397,-124.6323,22.0309,-17.99,19.1262,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
127,587,-120.1814,22.0309,3.9076,20.773,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
128,545,-122.4417,22.0309,0.9821,20.1789,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
129,550,-125.5413,22.0309,1.4542,20.4646,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
130,557,-117.8128,22.0309,1.2952,19.8523,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
131,371,-123.1209,22.0309,-19.2176,20.0531,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
132,559,-119.3302,22.0309,1.4642,21.0298,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
133,550,-120.7123,22.0309,-0.407,19.3294,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
134,562,-129.0394,22.0309,2.0714,20.1736,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
135,563,-114.6958,22.0309,0.9795,19.6416,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
136,393,-121.6879,22.0309,-17.8366,18.9632,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
137,574,-117.8975,22.0309,2.839,20.9174,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
138,589,-120.3425,22.0309,3.7636,19.7011,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
139,549,-121.7738,22.0309,-0.0502,20.4962,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
140,576,-119.625,22.0309,4.2933,20.0185,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
141,415,-121.6245,22.0309,-16.9388,19.0091,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
142,540,-121.9709,22.0309,0.7741,19.9529,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
143,547,-120.204,22.0309,-0.1489,19.0051,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
144,569,-117.915,22.0309,3.4138,19.3736,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
145,558,-122.2565,22.0309,4.0544,19.4637,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
146,423,-123.1566,22.0309,-16.6908,20.3033,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
147,560,-117.2138,22.0309,0.2767,20.4355,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
148,573,-116.6052,22.0309,2.4522,20.3392,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
149,570,-116.5078,22.0309,1.08,19.4255,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
150,545,-117.8964,22.0309,0.6397,20.0787,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
151,383,-128.1671,22.0309,-20.5424,19.4366,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
152,560,-116.8656,22.0309,0.8476,20.8872,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
153,583,-122.7204,22.0309,0.5209,20.3164,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
154,593,-113.4155,22.0309,2.2481,18.3454,31f13183-5712-4eda-8fe0-e168c88d0aa3,22.0309,1.5244,3
155,580,-117.8686,22.4044,3.8973,22.4044,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
156,413,-123.1358,22.4044,-16.5386,12.2676,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
157,549,-121.814,22.4044,0.8764,21.5224,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
158,556,-117.5888,22.4044,2.5902,21.5017,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
159,568,-117.9404,22.4044,1.0532,20.1878,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
160,546,-119.6187,22.4044,0.8164,18.894,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
161,389,-178.5004,22.4044,-16.6429,18.8022,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
162,557,-117.914,22.4044,2.5168,21.7077,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
163,557,-121.5416,22.4044,1.2938,18.8803,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
164,531,-122.1159,22.4044,0.9932,20.6601,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
165,577,-117.0364,22.4044,1.6818,20.9201,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
166,376,-124.0958,22.4044,-17.8598,17.3937,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
167,554,-113.3664,22.4044,1.9131,20.4897,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
168,541,-120.8964,22.4044,1.7462,20.6216,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
169,570,-121.5847,22.4044,1.3415,18.7524,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
170,562,-123.2396,22.4044,1.6559,20.9669,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
171,426,-122.0401,22.4044,-16.0031,19.3223,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
172,554,-117.7079,22.4044,0.7537,19.7505,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
173,559,-117.9259,22.4044,1.1551,19.422,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
174,563,-122.4201,22.4044,2.3179,20.6463,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
175,533,-122.8612,22.4044,-0.696,19.6477,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
176,350,-122.6876,22.4044,-20.7228,19.3205,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
177,568,-114.0636,22.4044,2.2255,20.2683,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
178,568,-117.9718,22.4044,1.6634,19.3623,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
179,583,-113.4433,22.4044,1.7896,20.9326,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
180,552,-118.6019,22.4044,1.1543,20.1717,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
181,375,-123.2232,22.4044,-18.1104,20.7037,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
182,566,-120.4916,22.4044,2.9759,19.9752,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
183,565,-121.4448,22.4044,2.1326,21.1618,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
184,561,-118.9533,22.4044,2.4236,20.6723,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
185,535,-114.5305,22.4044,0.2977,20.1652,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
186,394,-126.2246,22.4044,-17.2782,19.0818,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
187,595,-116.7988,22.4044,4.9147,21.3158,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
188,566,-117.2221,22.4044,2.7374,20.5382,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
189,539,-121.7016,22.4044,2.4281,21.8813,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
190,581,-115.1242,22.4044,3.7791,20.89,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
191,421,-126.5041,22.4044,-15.3169,19.6347,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
192,549,-139.6418,22.4044,0.602,19.9132,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
193,573,-121.5811,22.4044,2.6853,21.6582,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
194,578,-122.4925,22.4044,2.4591,19.8769,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
195,542,-117.9069,22.4044,-0.4944,21.0026,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
196,361,-155.2725,22.4044,-19.499,18.2571,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
197,553,-123.3038,22.4044,2.2442,20.5437,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
198,586,-123.3332,22.4044,2.6431,21.3685,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
199,586,-117.8967,22.4044,2.6182,21.3429,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
200,546,-120.3905,22.4044,0.6309,20.4043,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
201,386,-130.9879,22.4044,-18.3002,19.5635,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
202,577,-118.5189,22.4044,3.4348,21.0875,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
203,586,-117.3099,22.4044,4.8308,20.0055,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
204,557,-117.8998,22.4044,1.2485,20.1703,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
205,580,-117.2227,22.4044,4.0034,21.0071,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
206,396,-122.3084,22.4044,-17.4714,20.6041,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
207,543,-121.2348,22.4044,0.0227,19.9002,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
208,562,-118.1095,22.4044,2.3284,19.7823,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
209,551,-120.354,22.4044,-0.1129,20.2107,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
210,578,-120.6374,22.4044,3.6492,20.0637,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
211,398,-125.8848,22.4044,-17.4444,19.5884,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
212,565,-118.4169,22.4044,2.8665,20.5322,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
213,571,-117.0498,22.4044,2.8037,19.8769,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
214,561,-121.1071,22.4044,3.1143,20.4007,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
215,560,-121.841,22.4044,3.1049,19.9655,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
216,392,-122.206,22.4044,-17.4068,21.3105,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
217,562,-122.7076,22.4044,0.7606,20.3124,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
218,554,-126.3634,22.4044,0.9009,20.7385,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
219,558,-117.3609,22.4044,2.6039,20.906,576e1219-7c32-4af7-9437-229feac3732b,22.4044,2.0516,4
