gen,gen_time,fitness_min,fitness_max,fitness_avg,champ_id,champ_mean,champ_std,champ_teams,champ_learners,champ_instructions,champ_act_instructions,champ_real_acts,pop_roots,pop_teams,pop_learners
28, 184.75839042663574, -116.98239249042115, 8.13020164372706, -9.331519138916544, 88d5dac7-ff67-45d2-8bf5-c3f76237881a, 8.13020164372706, 0.127468646023798, 2, 5, 142,126, 4, 261, 360, 719
29, 177.28100180625916, -117.83490508583023, 8.242549780399724, -6.840535332927935, 94a1794f-2b61-4cb8-98ec-90154bf213c2, 8.242549780399724, 0.07223360069405348, 1, 3, 163,22, 3, 273, 360, 697
30, 187.24645709991455, -118.54313377437302, 8.242549780399724, -8.728258935669697, 94a1794f-2b61-4cb8-98ec-90154bf213c2, 8.242549780399724, 0.07223360069405348, 1, 3, 163,22, 3, 265, 360, 683
31, 125.03658938407898, -151.0263987353789, 8.242549780399724, -29.27683220036752, 94a1794f-2b61-4cb8-98ec-90154bf213c2, 8.242549780399724, 0.07223360069405348, 1, 3, 163,22, 3, 244, 360, 816
32, 170.21460843086243, -119.81030380265979, 8.242549780399724, -4.957468445789598, 94a1794f-2b61-4cb8-98ec-90154bf213c2, 8.242549780399724, 0.07223360069405348, 1, 3, 163,22, 3, 255, 360, 694
33, 171.41816067695618, -117.99043237499703, 8.242549780399724, -10.268336982216518, 94a1794f-2b61-4cb8-98ec-90154bf213c2, 8.242549780399724, 0.07223360069405348, 1, 3, 163,22, 3, 257, 360, 716
34, 188.18500995635986, -118.48758887869053, 8.242549780399724, -6.880116860980437, 94a1794f-2b61-4cb8-98ec-90154bf213c2, 8.242549780399724, 0.07223360069405348, 1, 3, 163,22, 3, 267, 360, 728
35, 173.63404989242554, -129.51717227884993, 8.242549780399724, -8.354597784590629, 94a1794f-2b61-4cb8-98ec-90154bf213c2, 8.242549780399724, 0.07223360069405348, 1, 3, 163,22, 3, 275, 360, 700
36, 135.67150855064392, -118.47111925622862, 8.242549780399724, -28.876911028475178, 94a1794f-2b61-4cb8-98ec-90154bf213c2, 8.242549780399724, 0.07223360069405348, 1, 3, 163,22, 3, 244, 360, 828
37, 166.69542980194092, -122.14863427956917, 8.242549780399724, -5.887738099595086, 94a1794f-2b61-4cb8-98ec-90154bf213c2, 8.242549780399724, 0.07223360069405348, 1, 3, 163,22, 3, 259, 360, 750
38, 161.9170525074005, -117.52797983737756, 8.2724849878168, -8.012843575751223, 6a74c5cc-a412-4593-bc74-83ff0eee8aa5, 8.2724849878168, 0.16036631695588666, 1, 3, 134,46, 3, 265, 360, 735
39, 172.8997049331665, -122.04037495826705, 8.2724849878168, -10.478241824194159, 6a74c5cc-a412-4593-bc74-83ff0eee8aa5, 8.2724849878168, 0.16036631695588666, 1, 3, 134,46, 3, 261, 360, 756
40, 172.50031542778015, -118.93684198628645, 8.2724849878168, -7.7384131207207565, 6a74c5cc-a412-4593-bc74-83ff0eee8aa5, 8.2724849878168, 0.16036631695588666, 1, 3, 134,46, 3, 257, 360, 769
41, 128.63676118850708, -121.26811124393605, 8.2724849878168, -26.01815290808167, 6a74c5cc-a412-4593-bc74-83ff0eee8aa5, 8.2724849878168, 0.16036631695588666, 1, 3, 134,46, 3, 242, 360, 861
42, 165.91550517082214, -117.66390386581338, 8.2724849878168, -8.904392332356407, 6a74c5cc-a412-4593-bc74-83ff0eee8aa5, 8.2724849878168, 0.16036631695588666, 1, 3, 134,46, 3, 258, 360, 757
43, 173.9408574104309, -147.53574067117063, 8.2724849878168, -7.1223629087442335, 6a74c5cc-a412-4593-bc74-83ff0eee8aa5, 8.2724849878168, 0.16036631695588666, 1, 3, 134,46, 3, 256, 360, 741
44, 150.47220492362976, -117.09818547749282, 8.2724849878168, -10.329842716426395, 6a74c5cc-a412-4593-bc74-83ff0eee8aa5, 8.2724849878168, 0.16036631695588666, 1, 3, 134,46, 3, 263, 360, 758
