gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-teams,champ-learners,champ-bid-inst,champ-act-inst,champ-real-acts,pop-roots,pop-teams,pop-learners,hh-learners-rem,hh-teams-affected,b-teams,b-learners,b-teams-new,b-learners-new
54,886,-124.5428,8.1256,-4.8711,7.9106,e929dbdd-cc7a-4f18-9ea0-caf556b958fe,8.1256,0.7316,1,3,269,132,3,360,360,720,0,0,0,0,0,0
55,867,-124.3684,8.1256,-7.1424,7.8471,e929dbdd-cc7a-4f18-9ea0-caf556b958fe,8.1256,0.7316,1,3,269,132,3,360,360,724,0,0,0,0,0,0
56,677,-160.7811,8.1256,-26.7743,7.8982,e929dbdd-cc7a-4f18-9ea0-caf556b958fe,8.1256,0.7316,1,3,269,132,3,360,360,901,0,0,0,0,0,0
57,805,-144.521,8.1256,-9.7317,7.8875,e929dbdd-cc7a-4f18-9ea0-caf556b958fe,8.1256,0.7316,1,3,269,132,3,360,360,753,0,0,0,0,0,0
58,868,-157.3267,8.1256,-7.2053,7.9137,e929dbdd-cc7a-4f18-9ea0-caf556b958fe,8.1256,0.7316,1,3,269,132,3,360,360,759,0,0,0,0,0,0
59,823,-150.8158,8.2039,-8.2201,8.2039,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,751,0,0,0,0,0,0
60,759,-145.7611,8.2039,-11.424,7.8745,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,740,0,0,0,0,0,0
61,610,-174.2548,8.2039,-28.2202,7.8631,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,930,0,0,0,0,0,0
62,847,-142.9649,8.2039,-9.2561,7.8613,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,770,0,0,0,0,0,0
63,833,-140.6178,8.2039,-7.7168,7.8452,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,746,0,0,0,0,0,0
64,794,-141.5631,8.2039,-12.3629,7.9103,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,750,0,0,0,0,0,0
65,812,-143.8221,8.2039,-7.7605,7.9402,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,752,0,0,0,0,0,0
66,626,-138.8039,8.2039,-27.2858,7.8573,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,911,0,0,0,0,0,0
67,842,-152.3592,8.2039,-8.1754,7.8645,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,768,0,0,0,0,0,0
68,790,-140.2604,8.2039,-10.7231,7.9104,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,740,0,0,0,0,0,0
69,854,-141.2234,8.2039,-7.7059,7.9582,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,730,0,0,0,0,0,0
70,859,-149.7637,8.2039,-8.348,7.8879,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,767,0,0,0,0,0,0
71,595,-152.256,8.2039,-29.0706,7.8471,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,898,0,0,0,0,0,0
72,821,-119.7914,8.2039,-8.6248,7.9293,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,749,0,0,0,0,0,0
73,793,-144.6534,8.2039,-8.045,7.8986,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,735,0,0,0,0,0,0
74,812,-126.6345,8.2039,-7.4564,7.9146,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,734,0,0,0,0,0,0
75,822,-147.0022,8.2039,-10.162,7.9904,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,730,0,0,0,0,0,0
76,640,-166.3155,8.2039,-28.2983,7.913,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,922,0,0,0,0,0,0
77,823,-143.1589,8.2039,-8.2215,7.912,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,770,0,0,0,0,0,0
78,824,-144.9043,8.2039,-7.5004,7.9061,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,752,0,0,0,0,0,0
79,814,-143.7841,8.2039,-7.9543,7.927,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,750,0,0,0,0,0,0
80,786,-127.4028,8.2039,-10.2894,7.8909,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,757,0,0,0,0,0,0
81,572,-192.3233,8.2039,-31.7,7.8687,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,919,0,0,0,0,0,0
82,832,-137.7376,8.2039,-7.4298,7.899,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,745,0,0,0,0,0,0
83,814,-140.654,8.2039,-8.753,7.8821,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,758,0,0,0,0,0,0
84,850,-138.1869,8.2039,-7.2901,7.9446,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,746,0,0,0,0,0,0
85,800,-139.8093,8.2039,-7.3033,7.8876,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,770,0,0,0,0,0,0
86,602,-147.0231,8.2039,-26.5718,7.8665,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,938,0,0,0,0,0,0
87,811,-131.7583,8.2039,-7.3835,7.9242,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,762,0,0,0,0,0,0
88,826,-139.703,8.2039,-6.5714,7.9537,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,777,0,0,0,0,0,0
89,828,-154.871,8.2039,-7.5031,7.9234,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,777,0,0,0,0,0,0
90,817,-134.3282,8.2039,-9.4266,7.9597,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,795,0,0,0,0,0,0
91,626,-159.4534,8.2039,-28.8819,7.8955,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,961,0,0,0,0,0,0
92,842,-128.5612,8.2039,-7.8617,7.8802,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,778,0,0,0,0,0,0
93,794,-123.7271,8.2039,-8.0082,7.9004,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,800,0,0,0,0,0,0
94,839,-133.4249,8.2039,-7.7576,7.9376,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,792,0,0,0,0,0,0
95,861,-134.2478,8.2039,-6.8828,7.9244,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,782,0,0,0,0,0,0
96,591,-159.8307,8.2039,-32.5612,7.9143,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,946,0,0,0,0,0,0
97,814,-142.653,8.2039,-7.7315,7.941,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,791,0,0,0,0,0,0
98,789,-139.8427,8.2039,-10.4508,7.9458,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,779,0,0,0,0,0,0
99,782,-138.4867,8.2039,-8.9167,7.9447,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,778,0,0,0,0,0,0
100,798,-137.9638,8.2039,-10.3343,7.8966,ca2ba606-c373-48ac-993c-71ba57f38e98,8.2039,1.0498,1,3,270,130,3,360,360,796,0,0,0,0,0,0
101,587,-149.9298,8.4372,-30.4896,8.4372,369a1f79-8c76-4a9b-a670-e5c17381cbdf,8.4372,1.3375,1,4,310,257,4,360,360,931,0,0,0,0,0,0
102,807,-126.596,8.4372,-8.9878,7.941,369a1f79-8c76-4a9b-a670-e5c17381cbdf,8.4372,1.3375,1,4,310,257,4,360,360,768,0,0,0,0,0,0
103,759,-130.2325,8.4372,-8.4041,7.9003,369a1f79-8c76-4a9b-a670-e5c17381cbdf,8.4372,1.3375,1,4,310,257,4,360,360,751,0,0,0,0,0,0
104,801,-155.9487,8.5012,-10.5779,8.5012,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,786,0,0,0,0,0,0
105,822,-129.9644,8.5012,-9.2291,8.0664,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,757,0,0,0,0,0,0
106,578,-153.9232,8.5012,-30.7707,7.8347,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,936,0,0,0,0,0,0
107,827,-131.184,8.5012,-6.9695,7.9318,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,770,0,0,0,0,0,0
108,808,-121.6723,8.5012,-6.9855,7.9039,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,791,0,0,0,0,0,0
109,805,-153.1888,8.5012,-9.101,7.9074,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,766,0,0,0,0,0,0
110,792,-142.9426,8.5012,-9.0537,7.9343,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,794,0,0,0,0,0,0
111,646,-158.0019,8.5012,-30.7852,7.8602,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,935,0,0,0,0,0,0
112,809,-131.4412,8.5012,-7.2316,7.957,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,779,0,0,0,0,0,0
113,816,-128.862,8.5012,-4.9425,7.9947,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,782,0,0,0,0,0,0
114,834,-129.1527,8.5012,-7.1509,8.1305,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,794,0,0,0,0,0,0
115,868,-154.9841,8.5012,-5.6119,7.9507,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,746,0,0,0,0,0,0
116,577,-164.3107,8.5012,-27.4231,7.8715,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,927,0,0,0,0,0,0
117,857,-160.456,8.5012,-6.4165,7.9578,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,757,0,0,0,0,0,0
118,839,-125.0288,8.5012,-5.8017,7.9789,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,768,0,0,0,0,0,0
119,826,-150.6609,8.5012,-8.1568,7.9334,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,721,0,0,0,0,0,0
120,845,-131.4412,8.5012,-4.4785,7.9213,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,745,0,0,0,0,0,0
121,595,-200.7954,8.5012,-29.826,8.4005,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,913,0,0,0,0,0,0
122,789,-139.0721,8.5012,-7.5076,8.0066,2a062012-2e47-44ac-bf42-1e5b93ca1742,8.5012,1.6268,1,4,311,257,4,360,360,763,0,0,0,0,0,0
123,856,-158.7642,8.8007,-5.9373,8.8007,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,757,0,0,0,0,0,0
124,840,-138.3775,8.8007,-4.3166,7.9246,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,772,0,0,0,0,0,0
125,839,-124.9289,8.8007,-7.2892,7.9531,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,756,0,0,0,0,0,0
126,610,-148.1295,8.8007,-29.132,7.9045,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,911,0,0,0,0,0,0
127,836,-134.4801,8.8007,-7.4729,8.0241,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,774,0,0,0,0,0,0
128,829,-135.5175,8.8007,-6.8029,8.4222,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,760,0,0,0,0,0,0
129,888,-128.3778,8.8007,-4.208,8.0109,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,765,0,0,0,0,0,0
130,811,-138.5927,8.8007,-8.3133,8.0203,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,781,0,0,0,0,0,0
131,644,-149.7403,8.8007,-29.6227,7.9919,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,924,0,0,0,0,0,0
132,848,-155.7445,8.8007,-11.3431,8.0531,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,797,0,0,0,0,0,0
133,878,-137.1055,8.8007,-9.654,8.0249,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,788,0,0,0,0,0,0
134,904,-156.1849,8.8007,-6.5851,8.006,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,795,0,0,0,0,0,0
135,875,-136.1349,8.8007,-5.3882,8.0119,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,773,0,0,0,0,0,0
136,615,-155.1764,8.8007,-29.8157,8.0029,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,920,0,0,0,0,0,0
137,900,-156.1524,8.8007,-7.6871,8.0534,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,795,0,0,0,0,0,0
138,914,-132.6579,8.8007,-6.7136,8.027,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,785,0,0,0,0,0,0
139,930,-155.2797,8.8007,-3.6911,8.0356,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,796,0,0,0,0,0,0
140,838,-136.2011,8.8007,-7.6092,8.0298,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,789,0,0,0,0,0,0
141,637,-135.3632,8.8007,-26.7415,8.0185,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,950,0,0,0,0,0,0
142,905,-131.6445,8.8007,-6.9984,8.0312,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,812,0,0,0,0,0,0
143,853,-140.6256,8.8007,-6.9756,8.0351,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,820,0,0,0,0,0,0
144,847,-154.7822,8.8007,-5.7062,8.0435,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,807,0,0,0,0,0,0
145,866,-132.7783,8.8007,-7.7448,8.0426,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,824,0,0,0,0,0,0
146,698,-155.6501,8.8007,-25.8874,8.011,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,958,0,0,0,0,0,0
147,959,-131.2177,8.8007,-2.7817,8.0509,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,809,0,0,0,0,0,0
148,925,-134.34,8.8007,-5.2674,8.027,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,831,0,0,0,0,0,0
149,918,-123.6067,8.8007,-7.1067,8.0483,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,846,0,0,0,0,0,0
150,904,-129.0482,8.8007,-5.6762,8.0689,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,844,0,0,0,0,0,0
151,690,-159.9735,8.8007,-28.1391,8.0423,1cf4f654-923a-4ede-a7ec-5d561d746942,8.8007,1.929,1,4,377,134,4,360,360,1001,0,0,0,0,0,0
