gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-teams,champ-learners,champ-bid-inst,champ-act-inst,champ-real-acts,pop-roots,pop-teams,pop-learners,hh-learners-rem,hh-teams-affected,b-teams,b-learners,b-teams-new,b-learners-new
42,893,-112.0805,12.7676,-0.9056,9.9814,d3562a72-0457-4985-8410-aba39af612aa,12.7676,4.9397,1,2,149,122,2,360,360,740,0,0,0,0,0,0
43,908,-119.1195,12.7676,-0.9351,11.3736,d3562a72-0457-4985-8410-aba39af612aa,12.7676,4.9397,1,2,149,122,2,360,360,742,0,0,0,0,0,0
44,931,-117.7987,12.7676,-0.5423,11.4196,d3562a72-0457-4985-8410-aba39af612aa,12.7676,4.9397,1,2,149,122,2,360,360,742,0,0,0,0,0,0
45,873,-114.6673,12.7676,-2.5077,10.1157,d3562a72-0457-4985-8410-aba39af612aa,12.7676,4.9397,1,2,149,122,2,360,360,747,0,0,0,0,0,0
46,625,-137.5809,12.7676,-20.4889,9.2473,d3562a72-0457-4985-8410-aba39af612aa,12.7676,4.9397,1,2,149,122,2,360,360,955,0,0,0,0,0,0
47,874,-120.2059,12.7676,-2.4891,11.9147,d3562a72-0457-4985-8410-aba39af612aa,12.7676,4.9397,1,2,149,122,2,360,360,775,0,0,0,0,0,0
48,879,-117.6822,12.7676,-2.6859,10.9382,d3562a72-0457-4985-8410-aba39af612aa,12.7676,4.9397,1,2,149,122,2,360,360,764,0,0,0,0,0,0
49,859,-118.4121,12.7676,-5.1429,10.3527,d3562a72-0457-4985-8410-aba39af612aa,12.7676,4.9397,1,2,149,122,2,360,360,767,0,0,0,0,0,0
50,842,-117.2864,12.7676,-3.8522,11.0096,d3562a72-0457-4985-8410-aba39af612aa,12.7676,4.9397,1,2,149,122,2,360,360,799,0,0,0,0,0,0
51,685,-121.0628,12.7676,-16.8709,10.5219,d3562a72-0457-4985-8410-aba39af612aa,12.7676,4.9397,1,2,149,122,2,360,360,988,0,0,0,0,0,0
52,919,-114.6913,12.7676,-2.4471,10.3899,d3562a72-0457-4985-8410-aba39af612aa,12.7676,4.9397,1,2,149,122,2,360,360,812,0,0,0,0,0,0
53,832,-118.4947,13.1713,-3.9289,13.1713,ebef6086-2acb-47d5-93c7-5277f804521d,13.1713,2.8582,1,4,199,130,4,360,360,806,0,0,0,0,0,0
54,864,-119.2018,13.1713,-3.1048,10.5801,ebef6086-2acb-47d5-93c7-5277f804521d,13.1713,2.8582,1,4,199,130,4,360,360,814,0,0,0,0,0,0
55,851,-115.8013,13.1713,-3.6326,11.5257,ebef6086-2acb-47d5-93c7-5277f804521d,13.1713,2.8582,1,4,199,130,4,360,360,814,0,0,0,0,0,0
56,695,-129.7574,13.1713,-19.8071,9.3759,ebef6086-2acb-47d5-93c7-5277f804521d,13.1713,2.8582,1,4,199,130,4,360,360,994,0,0,0,0,0,0
57,868,-118.4875,13.1713,-4.263,10.9675,ebef6086-2acb-47d5-93c7-5277f804521d,13.1713,2.8582,1,4,199,130,4,360,360,837,0,0,0,0,0,0
58,856,-116.6929,13.1713,-2.568,10.9454,ebef6086-2acb-47d5-93c7-5277f804521d,13.1713,2.8582,1,4,199,130,4,360,360,795,0,0,0,0,0,0
59,868,-117.3374,13.1713,-2.9425,12.9104,ebef6086-2acb-47d5-93c7-5277f804521d,13.1713,2.8582,1,4,199,130,4,360,360,809,0,0,0,0,0,0
60,877,-116.5345,13.1713,-2.7174,11.6528,ebef6086-2acb-47d5-93c7-5277f804521d,13.1713,2.8582,1,4,199,130,4,360,360,787,0,0,0,0,0,0
61,646,-119.2083,13.1713,-18.853,11.5749,ebef6086-2acb-47d5-93c7-5277f804521d,13.1713,2.8582,1,4,199,130,4,360,360,967,0,0,0,0,0,0
62,851,-124.648,13.7646,-3.2849,13.7646,989fde15-f0e3-4b89-bb56-d0fbcba76987,13.7646,4.2001,1,3,187,127,3,360,360,794,0,0,0,0,0,0
63,886,-123.4236,13.7646,-1.3099,13.7355,989fde15-f0e3-4b89-bb56-d0fbcba76987,13.7646,4.2001,1,3,187,127,3,360,360,797,0,0,0,0,0,0
64,876,-170.4254,13.7646,-3.9877,11.6638,989fde15-f0e3-4b89-bb56-d0fbcba76987,13.7646,4.2001,1,3,187,127,3,360,360,803,0,0,0,0,0,0
65,814,-115.9974,13.7646,-4.0803,12.8875,989fde15-f0e3-4b89-bb56-d0fbcba76987,13.7646,4.2001,1,3,187,127,3,360,360,802,0,0,0,0,0,0
66,544,-127.355,13.7646,-23.8945,10.0536,989fde15-f0e3-4b89-bb56-d0fbcba76987,13.7646,4.2001,1,3,187,127,3,360,360,948,0,0,0,0,0,0
67,869,-119.0572,13.7646,-2.6651,13.0472,989fde15-f0e3-4b89-bb56-d0fbcba76987,13.7646,4.2001,1,3,187,127,3,360,360,821,0,0,0,0,0,0
68,833,-154.8785,13.7646,-5.5769,12.7608,989fde15-f0e3-4b89-bb56-d0fbcba76987,13.7646,4.2001,1,3,187,127,3,360,360,837,0,0,0,0,0,0
69,848,-120.8428,13.7646,-2.5824,13.1797,989fde15-f0e3-4b89-bb56-d0fbcba76987,13.7646,4.2001,1,3,187,127,3,360,360,843,0,0,0,0,0,0
70,788,-123.2332,13.7646,-3.9714,13.7029,989fde15-f0e3-4b89-bb56-d0fbcba76987,13.7646,4.2001,1,3,187,127,3,360,360,897,0,0,0,0,0,0
71,528,-125.8023,13.7646,-23.1608,11.3806,989fde15-f0e3-4b89-bb56-d0fbcba76987,13.7646,4.2001,1,3,187,127,3,360,360,1038,0,0,0,0,0,0
72,890,-118.9535,13.7646,-2.9152,13.4956,989fde15-f0e3-4b89-bb56-d0fbcba76987,13.7646,4.2001,1,3,187,127,3,360,360,913,0,0,0,0,0,0
73,759,-118.3644,15.6728,-4.6168,15.6728,e50b9e94-7a7a-429f-93c7-9b52a42501ad,15.6728,4.5482,1,4,201,134,4,360,360,930,0,0,0,0,0,0
74,816,-119.3486,15.73,-2.963,15.73,f182eadc-637d-4360-8b8c-9f347df61398,15.73,3.4431,1,3,188,128,3,360,360,935,0,0,0,0,0,0
75,812,-122.9239,15.73,-4.6447,14.9701,f182eadc-637d-4360-8b8c-9f347df61398,15.73,3.4431,1,3,188,128,3,360,360,979,0,0,0,0,0,0
76,480,-143.0259,15.73,-26.3896,11.6441,f182eadc-637d-4360-8b8c-9f347df61398,15.73,3.4431,1,3,188,128,3,360,360,1065,0,0,0,0,0,0
77,804,-117.1216,15.73,-4.3696,14.6903,f182eadc-637d-4360-8b8c-9f347df61398,15.73,3.4431,1,3,188,128,3,360,360,964,0,0,0,0,0,0
78,784,-112.346,15.73,-2.6366,15.4574,f182eadc-637d-4360-8b8c-9f347df61398,15.73,3.4431,1,3,188,128,3,360,360,949,0,0,0,0,0,0
79,790,-117.7949,15.73,-4.4484,14.833,f182eadc-637d-4360-8b8c-9f347df61398,15.73,3.4431,1,3,188,128,3,360,360,967,0,0,0,0,0,0
80,805,-119.2125,19.0617,-4.6037,19.0617,bac8f8b9-30d3-4c16-af39-1829c57a1e9f,19.0617,7.1834,1,4,198,132,4,360,360,976,0,0,0,0,0,0
81,411,-123.2303,19.0617,-27.19,14.2074,bac8f8b9-30d3-4c16-af39-1829c57a1e9f,19.0617,7.1834,1,4,198,132,4,360,360,1088,0,0,0,0,0,0
82,768,-116.4543,19.0617,-3.8344,15.8841,bac8f8b9-30d3-4c16-af39-1829c57a1e9f,19.0617,7.1834,1,4,198,132,4,360,360,1000,0,0,0,0,0,0
83,760,-117.949,19.0617,-3.3567,15.2663,bac8f8b9-30d3-4c16-af39-1829c57a1e9f,19.0617,7.1834,1,4,198,132,4,360,360,994,0,0,0,0,0,0
84,732,-152.9214,19.0617,-7.1312,15.953,bac8f8b9-30d3-4c16-af39-1829c57a1e9f,19.0617,7.1834,1,4,198,132,4,360,360,962,0,0,0,0,0,0
85,827,-119.119,19.0617,-2.5615,15.4174,bac8f8b9-30d3-4c16-af39-1829c57a1e9f,19.0617,7.1834,1,4,198,132,4,360,360,978,0,0,0,0,0,0
86,530,-121.8236,19.0617,-22.9347,12.1739,bac8f8b9-30d3-4c16-af39-1829c57a1e9f,19.0617,7.1834,1,4,198,132,4,360,360,1072,0,0,0,0,0,0
87,755,-124.8029,19.0617,-5.2599,16.1812,bac8f8b9-30d3-4c16-af39-1829c57a1e9f,19.0617,7.1834,1,4,198,132,4,360,360,1005,0,0,0,0,0,0
88,875,-122.6124,19.0617,-1.6207,17.1973,bac8f8b9-30d3-4c16-af39-1829c57a1e9f,19.0617,7.1834,1,4,198,132,4,360,360,998,0,0,0,0,0,0
89,854,-119.1407,19.0638,-1.3011,19.0638,602adbb1-f0ab-4087-9cf8-d61a7e0e8b05,19.0638,2.5469,1,4,200,129,4,360,360,1013,0,0,0,0,0,0
90,805,-120.4626,19.0638,-2.9726,18.7123,602adbb1-f0ab-4087-9cf8-d61a7e0e8b05,19.0638,2.5469,1,4,200,129,4,360,360,1010,0,0,0,0,0,0
91,458,-120.043,19.0638,-25.9585,16.6534,602adbb1-f0ab-4087-9cf8-d61a7e0e8b05,19.0638,2.5469,1,4,200,129,4,360,360,1098,0,0,0,0,0,0
92,821,-120.1655,19.0638,-3.7009,16.3168,602adbb1-f0ab-4087-9cf8-d61a7e0e8b05,19.0638,2.5469,1,4,200,129,4,360,360,965,0,0,0,0,0,0
93,853,-118.419,19.0638,-0.3933,18.7892,602adbb1-f0ab-4087-9cf8-d61a7e0e8b05,19.0638,2.5469,1,4,200,129,4,360,360,989,0,0,0,0,0,0
94,854,-118.708,19.1236,-1.0851,19.1236,8f867f3d-6737-4688-ba68-01659883f75f,19.1236,6.3415,1,4,204,136,4,360,360,948,0,0,0,0,0,0
95,867,-118.4183,19.1236,-0.8845,16.4827,8f867f3d-6737-4688-ba68-01659883f75f,19.1236,6.3415,1,4,204,136,4,360,360,958,0,0,0,0,0,0
96,525,-122.703,19.1236,-22.3391,13.7962,8f867f3d-6737-4688-ba68-01659883f75f,19.1236,6.3415,1,4,204,136,4,360,360,1082,0,0,0,0,0,0
97,832,-119.349,19.1236,0.3496,18.3156,8f867f3d-6737-4688-ba68-01659883f75f,19.1236,6.3415,1,4,204,136,4,360,360,955,0,0,0,0,0,0
98,870,-118.261,19.1236,-0.2514,17.3472,8f867f3d-6737-4688-ba68-01659883f75f,19.1236,6.3415,1,4,204,136,4,360,360,971,0,0,0,0,0,0
99,841,-119.1333,19.1236,-1.4988,18.4657,8f867f3d-6737-4688-ba68-01659883f75f,19.1236,6.3415,1,4,204,136,4,360,360,959,0,0,0,0,0,0
100,843,-116.3673,19.1236,0.7054,18.3464,8f867f3d-6737-4688-ba68-01659883f75f,19.1236,6.3415,1,4,204,136,4,360,360,1003,0,0,0,0,0,0
101,559,-121.5818,19.1236,-20.1153,17.2934,8f867f3d-6737-4688-ba68-01659883f75f,19.1236,6.3415,1,4,204,136,4,360,360,1128,0,0,0,0,0,0
102,884,-119.4737,19.1236,2.5798,19.087,8f867f3d-6737-4688-ba68-01659883f75f,19.1236,6.3415,1,4,204,136,4,360,360,992,0,0,0,0,0,0
103,831,-119.7938,19.446,0.5308,19.446,9043caf9-0a1b-49c4-8f1e-6bda425843d3,19.446,2.4396,1,4,198,134,4,360,360,981,0,0,0,0,0,0
104,854,-120.2924,19.446,-1.8913,16.9976,9043caf9-0a1b-49c4-8f1e-6bda425843d3,19.446,2.4396,1,4,198,134,4,360,360,1004,0,0,0,0,0,0
105,855,-123.0831,19.446,1.7307,18.838,9043caf9-0a1b-49c4-8f1e-6bda425843d3,19.446,2.4396,1,4,198,134,4,360,360,1006,0,0,0,0,0,0
106,552,-120.8828,19.446,-20.5463,17.274,9043caf9-0a1b-49c4-8f1e-6bda425843d3,19.446,2.4396,1,4,198,134,4,360,360,1116,0,0,0,0,0,0
107,857,-119.6293,23.7389,2.5207,23.7389,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,992,0,0,0,0,0,0
108,846,-118.0435,23.7389,1.6588,17.5149,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1011,0,0,0,0,0,0
109,803,-118.5032,23.7389,-0.534,18.4957,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1026,0,0,0,0,0,0
110,864,-116.5268,23.7389,1.649,21.7744,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1011,0,0,0,0,0,0
111,564,-122.4692,23.7389,-18.4218,17.6559,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1126,0,0,0,0,0,0
112,834,-124.7623,23.7389,1.1881,17.893,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,998,0,0,0,0,0,0
113,865,-117.4893,23.7389,3.101,19.0022,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1003,0,0,0,0,0,0
114,925,-119.0459,23.7389,4.8438,18.7224,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1015,0,0,0,0,0,0
115,888,-121.0342,23.7389,2.3686,17.941,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1015,0,0,0,0,0,0
116,538,-175.5199,23.7389,-20.2514,19.3872,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1117,0,0,0,0,0,0
117,873,-116.4455,23.7389,3.0637,20.0558,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1015,0,0,0,0,0,0
118,875,-124.2445,23.7389,1.9892,19.0911,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1025,0,0,0,0,0,0
119,891,-120.0183,23.7389,5.0154,21.1239,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1021,0,0,0,0,0,0
120,905,-123.1493,23.7389,4.1224,19.829,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1008,0,0,0,0,0,0
121,607,-122.4546,23.7389,-15.9973,17.5329,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1140,0,0,0,0,0,0
122,853,-119.95,23.7389,1.5456,20.3535,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1017,0,0,0,0,0,0
123,866,-117.1635,23.7389,5.3157,21.6043,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1007,0,0,0,0,0,0
124,914,-119.7225,23.7389,2.718,20.9385,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1015,0,0,0,0,0,0
125,776,-119.2598,23.7389,0.0794,22.574,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,994,0,0,0,0,0,0
126,535,-121.7759,23.7389,-19.2526,20.1928,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1102,0,0,0,0,0,0
127,854,-122.9449,23.7389,2.0732,21.9032,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,974,0,0,0,0,0,0
128,782,-122.1489,23.7389,-1.119,21.5641,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,983,0,0,0,0,0,0
129,850,-115.4899,23.7389,2.7673,21.9371,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,964,0,0,0,0,0,0
130,805,-118.2942,23.7389,0.6809,22.4983,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,978,0,0,0,0,0,0
131,558,-128.5748,23.7389,-17.988,19.5278,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1071,0,0,0,0,0,0
132,784,-128.4646,23.7389,-2.0432,22.0608,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,960,0,0,0,0,0,0
133,807,-119.2398,23.7389,0.3419,21.5607,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,958,0,0,0,0,0,0
134,812,-118.9682,23.7389,0.3622,21.9252,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,961,0,0,0,0,0,0
135,861,-116.7872,23.7389,3.0762,21.848,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,952,0,0,0,0,0,0
136,524,-118.6305,23.7389,-18.6547,21.7676,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1065,0,0,0,0,0,0
137,785,-118.5001,23.7389,-0.3741,22.6395,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,958,0,0,0,0,0,0
138,864,-118.438,23.7389,2.6092,22.4304,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,967,0,0,0,0,0,0
139,815,-120.0315,23.7389,2.548,22.9043,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,967,0,0,0,0,0,0
140,788,-120.8243,23.7389,-0.5033,23.2576,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,950,0,0,0,0,0,0
141,579,-135.3773,23.7389,-19.0326,18.3967,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1073,0,0,0,0,0,0
142,879,-120.6331,23.7389,5.0229,22.1207,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,953,0,0,0,0,0,0
143,843,-128.7561,23.7389,1.2071,21.2785,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,951,0,0,0,0,0,0
144,795,-121.4071,23.7389,1.1333,22.7809,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,982,0,0,0,0,0,0
145,786,-118.4424,23.7389,0.8333,22.0361,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,968,0,0,0,0,0,0
146,562,-140.378,23.7389,-18.0424,18.8894,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,1067,0,0,0,0,0,0
147,832,-118.1113,23.7389,3.2297,23.0162,00982578-e9e8-46ef-91d9-93d088938a4c,23.7389,1.4788,1,4,199,134,4,360,360,970,0,0,0,0,0,0
148,793,-118.6816,23.9798,2.027,23.9798,308bf879-aee8-4595-8435-9294fad59872,23.9798,6.0427,1,4,200,137,4,360,360,973,0,0,0,0,0,0
149,857,-119.2562,23.9798,2.8172,22.9733,308bf879-aee8-4595-8435-9294fad59872,23.9798,6.0427,1,4,200,137,4,360,360,983,0,0,0,0,0,0
150,804,-118.4838,23.9798,3.392,23.5664,308bf879-aee8-4595-8435-9294fad59872,23.9798,6.0427,1,4,200,137,4,360,360,954,0,0,0,0,0,0
151,563,-121.316,23.9798,-17.0654,22.7416,308bf879-aee8-4595-8435-9294fad59872,23.9798,6.0427,1,4,200,137,4,360,360,1109,0,0,0,0,0,0
152,862,-118.683,23.9798,3.2241,23.0446,308bf879-aee8-4595-8435-9294fad59872,23.9798,6.0427,1,4,200,137,4,360,360,975,0,0,0,0,0,0
