gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-teams,champ-learners,champ-bid-inst,champ-act-inst,champ-real-acts,pop-roots,pop-teams,pop-learners,hh-learners-rem,hh-teams-affected,b-teams,b-learners,b-teams-new,b-learners-new
35,794,-119.5414,17.3528,-6.1057,14.9026,ad560446-5ae5-458d-ba37-298b970f63ad,17.3528,5.7068,1,3,127,76,3,360,360,799,0,0,0,0,0,0
36,523,-125.0056,17.3528,-25.0783,13.9232,ad560446-5ae5-458d-ba37-298b970f63ad,17.3528,5.7068,1,3,127,76,3,360,360,958,0,0,0,0,0,0
37,869,-119.8101,22.4771,-2.2514,22.4771,db9efbad-5e8a-424b-8106-058d66c504cf,22.4771,14.2468,1,4,266,141,4,360,360,816,0,0,0,0,0,0
38,831,-118.1767,25.9699,-3.8715,25.9699,ca614e74-6786-4707-b959-8451151804cd,25.9699,23.3689,1,3,181,112,3,360,360,854,0,0,0,0,0,0
39,826,-120.3096,25.9699,-3.793,16.5186,ca614e74-6786-4707-b959-8451151804cd,25.9699,23.3689,1,3,181,112,3,360,360,852,0,0,0,0,0,0
40,827,-121.2794,27.7858,-4.39,27.7858,f430695b-d327-4cbd-ae87-2e906e3d04d8,27.7858,13.2219,1,2,123,84,2,360,360,877,0,0,0,0,0,0
41,481,-143.9738,27.7858,-28.4599,26.9385,f430695b-d327-4cbd-ae87-2e906e3d04d8,27.7858,13.2219,1,2,123,84,2,360,360,1021,0,0,0,0,0,0
42,770,-131.3652,27.7858,-6.5784,26.8493,f430695b-d327-4cbd-ae87-2e906e3d04d8,27.7858,13.2219,1,2,123,84,2,360,360,912,0,0,0,0,0,0
43,812,-120.3928,32.7404,-3.1547,32.7404,fc6248cf-bfab-4aa8-b103-fd07763aaece,32.7404,17.9488,1,2,123,84,2,360,360,920,0,0,0,0,0,0
44,838,-120.9323,35.353,-0.9654,35.353,1294a5e3-cf04-4b03-ba7d-ee836a9da1f1,35.353,16.6554,1,2,123,84,2,360,360,907,0,0,0,0,0,0
45,762,-130.3419,35.353,-5.1113,27.2746,1294a5e3-cf04-4b03-ba7d-ee836a9da1f1,35.353,16.6554,1,2,123,84,2,360,360,900,0,0,0,0,0,0
46,485,-178.3365,35.353,-25.5239,26.1158,1294a5e3-cf04-4b03-ba7d-ee836a9da1f1,35.353,16.6554,1,2,123,84,2,360,360,1032,0,0,0,0,0,0
47,781,-120.4864,39.6547,-2.2538,39.6547,349fc5b5-1c43-4480-b974-ad0a8afba7d1,39.6547,3.4081,1,4,265,142,4,360,360,925,0,0,0,0,0,0
48,794,-120.2181,39.6547,-4.3882,35.7526,349fc5b5-1c43-4480-b974-ad0a8afba7d1,39.6547,3.4081,1,4,265,142,4,360,360,878,0,0,0,0,0,0
49,859,-118.8512,39.6547,2.6694,36.5995,349fc5b5-1c43-4480-b974-ad0a8afba7d1,39.6547,3.4081,1,4,265,142,4,360,360,850,0,0,0,0,0,0
50,769,-124.7779,47.2205,0.0938,47.2205,65c3501d-c160-48b0-9bc2-3ba3ea3b5a8c,47.2205,2.3429,1,3,181,110,3,360,360,828,0,0,0,0,0,0
51,565,-122.0527,47.2205,-14.877,42.7064,65c3501d-c160-48b0-9bc2-3ba3ea3b5a8c,47.2205,2.3429,1,3,181,110,3,360,360,944,0,0,0,0,0,0
52,867,-120.5375,47.2205,8.0968,40.2659,65c3501d-c160-48b0-9bc2-3ba3ea3b5a8c,47.2205,2.3429,1,3,181,110,3,360,360,797,0,0,0,0,0,0
53,880,-120.1208,47.2205,11.7317,40.4477,65c3501d-c160-48b0-9bc2-3ba3ea3b5a8c,47.2205,2.3429,1,3,181,110,3,360,360,736,0,0,0,0,0,0
54,900,-119.3093,47.2205,14.4484,40.7648,65c3501d-c160-48b0-9bc2-3ba3ea3b5a8c,47.2205,2.3429,1,3,181,110,3,360,360,757,0,0,0,0,0,0
55,831,-122.1658,47.2205,13.7628,43.1485,65c3501d-c160-48b0-9bc2-3ba3ea3b5a8c,47.2205,2.3429,1,3,181,110,3,360,360,740,0,0,0,0,0,0
56,757,-118.5723,47.2205,-1.0482,36.6733,65c3501d-c160-48b0-9bc2-3ba3ea3b5a8c,47.2205,2.3429,1,3,181,110,3,360,360,912,0,0,0,0,0,0
57,929,-127.7135,47.2205,16.2368,42.0635,65c3501d-c160-48b0-9bc2-3ba3ea3b5a8c,47.2205,2.3429,1,3,181,110,3,360,360,777,0,0,0,0,0,0
58,907,-117.7141,47.2205,16.5592,44.7595,65c3501d-c160-48b0-9bc2-3ba3ea3b5a8c,47.2205,2.3429,1,3,181,110,3,360,360,753,0,0,0,0,0,0
59,933,-121.0727,47.2205,17.1084,42.2432,65c3501d-c160-48b0-9bc2-3ba3ea3b5a8c,47.2205,2.3429,1,3,181,110,3,360,360,777,0,0,0,0,0,0
60,914,-121.0884,47.2205,19.2812,41.5043,65c3501d-c160-48b0-9bc2-3ba3ea3b5a8c,47.2205,2.3429,1,3,181,110,3,360,360,765,0,0,0,0,0,0
61,628,-125.7062,47.2205,-4.5354,45.4871,65c3501d-c160-48b0-9bc2-3ba3ea3b5a8c,47.2205,2.3429,1,3,181,110,3,360,360,916,0,0,0,0,0,0
62,895,-124.0806,47.2205,19.7591,47.134,65c3501d-c160-48b0-9bc2-3ba3ea3b5a8c,47.2205,2.3429,1,3,181,110,3,360,360,776,0,0,0,0,0,0
63,852,-121.5188,49.4781,16.6716,49.4781,891d4c17-b67e-47ac-b2a2-54798fd8140e,49.4781,2.5802,1,4,265,139,4,360,360,733,0,0,0,0,0,0
64,915,-119.2234,56.5454,21.6316,56.5454,54322fc5-d7d7-452a-823a-dd9f8be20298,56.5454,7.5951,1,4,260,118,4,360,360,760,0,0,0,0,0,0
65,877,-120.4121,56.5454,19.9583,47.0236,54322fc5-d7d7-452a-823a-dd9f8be20298,56.5454,7.5951,1,4,260,118,4,360,360,786,0,0,0,0,0,0
66,667,-129.9536,56.5454,-2.3338,49.9784,54322fc5-d7d7-452a-823a-dd9f8be20298,56.5454,7.5951,1,4,260,118,4,360,360,966,0,0,0,0,0,0
67,861,-122.0489,57.8863,18.6852,57.8863,a0f55184-4a28-4983-8bf3-bf62d9827fa1,57.8863,6.7707,1,2,124,83,2,360,360,794,0,0,0,0,0,0
68,824,-123.9083,57.8863,18.6675,50.1539,a0f55184-4a28-4983-8bf3-bf62d9827fa1,57.8863,6.7707,1,2,124,83,2,360,360,833,0,0,0,0,0,0
69,830,-127.1963,57.8863,18.1893,45.4465,a0f55184-4a28-4983-8bf3-bf62d9827fa1,57.8863,6.7707,1,2,124,83,2,360,360,822,0,0,0,0,0,0
70,870,-121.5668,57.8863,24.9189,53.9363,a0f55184-4a28-4983-8bf3-bf62d9827fa1,57.8863,6.7707,1,2,124,83,2,360,360,838,0,0,0,0,0,0
71,672,-120.4576,57.8863,2.1029,47.7518,a0f55184-4a28-4983-8bf3-bf62d9827fa1,57.8863,6.7707,1,2,124,83,2,360,360,1000,0,0,0,0,0,0
72,860,-122.0597,64.333,19.4933,64.333,c263ff7c-066a-4b8e-bd68-2aa8a8436fac,64.333,4.937,1,2,124,83,2,360,360,849,0,0,0,0,0,0
73,863,-123.0922,64.333,24.5191,60.4796,c263ff7c-066a-4b8e-bd68-2aa8a8436fac,64.333,4.937,1,2,124,83,2,360,360,846,0,0,0,0,0,0
74,862,-120.9437,70.9092,23.8058,70.9092,b7ffba02-bd9d-4aff-8e4d-9f7eb494d2fb,70.9092,7.6577,1,2,124,83,2,360,360,850,0,0,0,0,0,0
75,874,-123.959,70.9092,25.4181,63.3131,b7ffba02-bd9d-4aff-8e4d-9f7eb494d2fb,70.9092,7.6577,1,2,124,83,2,360,360,858,0,0,0,0,0,0
76,548,-142.0452,70.9092,-5.0133,66.9905,b7ffba02-bd9d-4aff-8e4d-9f7eb494d2fb,70.9092,7.6577,1,2,124,83,2,360,360,992,0,0,0,0,0,0
77,843,-149.483,70.9092,24.5745,69.5383,b7ffba02-bd9d-4aff-8e4d-9f7eb494d2fb,70.9092,7.6577,1,2,124,83,2,360,360,864,0,0,0,0,0,0
78,836,-124.4735,78.7527,27.5939,78.7527,b7be414c-fe88-45d3-9152-476dd14beee0,78.7527,14.6561,1,4,265,140,4,360,360,846,0,0,0,0,0,0
79,799,-123.6718,78.7527,33.2967,69.6414,b7be414c-fe88-45d3-9152-476dd14beee0,78.7527,14.6561,1,4,265,140,4,360,360,777,0,0,0,0,0,0
80,801,-124.0548,78.7527,32.8323,77.5172,b7be414c-fe88-45d3-9152-476dd14beee0,78.7527,14.6561,1,4,265,140,4,360,360,755,0,0,0,0,0,0
81,543,-138.8284,78.7527,3.6186,60.9861,b7be414c-fe88-45d3-9152-476dd14beee0,78.7527,14.6561,1,4,265,140,4,360,360,924,0,0,0,0,0,0
82,914,-123.7664,82.6389,40.4222,82.6389,fff8d143-ca40-405a-9996-fd84aafe22c2,82.6389,6.9668,1,4,266,140,4,360,360,765,0,0,0,0,0,0
83,812,-126.8382,84.2584,34.2219,84.2584,affd34cf-711e-4bca-9bcb-1641f6444c6e,84.2584,8.0222,1,4,266,139,4,360,360,803,0,0,0,0,0,0
84,902,-120.6723,88.3162,42.6169,88.3162,da01eac5-05f5-43d8-9bc2-070709e8bc15,88.3162,6.5162,1,2,121,82,2,360,360,807,0,0,0,0,0,0
85,805,-162.7878,93.6003,36.8284,93.6003,4903df0f-dd7f-4103-9de0-58dada46d1e4,93.6003,15.8808,1,2,121,82,2,360,360,858,0,0,0,0,0,0
86,628,-130.2035,93.6003,12.4517,83.4707,4903df0f-dd7f-4103-9de0-58dada46d1e4,93.6003,15.8808,1,2,121,82,2,360,360,998,0,0,0,0,0,0
87,875,-122.6112,93.6003,40.3143,82.4054,4903df0f-dd7f-4103-9de0-58dada46d1e4,93.6003,15.8808,1,2,121,82,2,360,360,837,0,0,0,0,0,0
88,846,-123.8983,93.6003,41.1951,90.1131,4903df0f-dd7f-4103-9de0-58dada46d1e4,93.6003,15.8808,1,2,121,82,2,360,360,846,0,0,0,0,0,0
89,841,-122.5749,101.4112,43.5128,101.4112,cb71b563-3fad-48cd-b247-1fc6c0c29db1,101.4112,66.3514,1,3,180,108,3,360,360,861,0,0,0,0,0,0
90,803,-121.71,101.4112,38.7218,84.9162,cb71b563-3fad-48cd-b247-1fc6c0c29db1,101.4112,66.3514,1,3,180,108,3,360,360,873,0,0,0,0,0,0
91,569,-143.8936,101.4112,11.8995,84.096,cb71b563-3fad-48cd-b247-1fc6c0c29db1,101.4112,66.3514,1,3,180,108,3,360,360,1028,0,0,0,0,0,0
92,852,-125.9513,101.4112,48.7804,86.5636,cb71b563-3fad-48cd-b247-1fc6c0c29db1,101.4112,66.3514,1,3,180,108,3,360,360,918,0,0,0,0,0,0
93,803,-127.6418,105.0546,46.2212,105.0546,6eb4e627-4f1a-43bc-b68c-4a735698b87e,105.0546,7.4331,1,4,251,167,4,360,360,927,0,0,0,0,0,0
94,798,-126.9452,105.5619,47.3158,105.5619,b17ff128-b7cd-44d4-867a-2c7a477bc8db,105.5619,4.5624,1,4,252,167,4,360,360,937,0,0,0,0,0,0
95,782,-175.3474,105.5619,43.8823,97.5694,b17ff128-b7cd-44d4-867a-2c7a477bc8db,105.5619,4.5624,1,4,252,167,4,360,360,871,0,0,0,0,0,0
96,422,-160.1815,105.5619,8.3651,84.0173,b17ff128-b7cd-44d4-867a-2c7a477bc8db,105.5619,4.5624,1,4,252,167,4,360,360,1049,0,0,0,0,0,0
97,769,-128.8375,105.5619,46.1459,104.9768,b17ff128-b7cd-44d4-867a-2c7a477bc8db,105.5619,4.5624,1,4,252,167,4,360,360,925,0,0,0,0,0,0
98,835,-122.3467,105.5619,50.3711,86.5936,b17ff128-b7cd-44d4-867a-2c7a477bc8db,105.5619,4.5624,1,4,252,167,4,360,360,942,0,0,0,0,0,0
99,753,-122.8247,106.3016,47.686,106.3016,3fdedb97-1376-40ab-b838-6a7e97050e79,106.3016,6.5064,1,4,251,167,4,360,360,942,0,0,0,0,0,0
100,764,-124.2038,106.3016,43.2165,103.7395,3fdedb97-1376-40ab-b838-6a7e97050e79,106.3016,6.5064,1,4,251,167,4,360,360,939,0,0,0,0,0,0
101,466,-157.6387,106.3016,9.3329,80.2769,3fdedb97-1376-40ab-b838-6a7e97050e79,106.3016,6.5064,1,4,251,167,4,360,360,1071,0,0,0,0,0,0
102,762,-134.2504,106.3016,47.6807,105.2706,3fdedb97-1376-40ab-b838-6a7e97050e79,106.3016,6.5064,1,4,251,167,4,360,360,955,0,0,0,0,0,0
103,820,-162.7252,106.3016,49.1244,100.8916,3fdedb97-1376-40ab-b838-6a7e97050e79,106.3016,6.5064,1,4,251,167,4,360,360,940,0,0,0,0,0,0
104,802,-120.9413,106.3016,55.0839,94.089,3fdedb97-1376-40ab-b838-6a7e97050e79,106.3016,6.5064,1,4,251,167,4,360,360,950,0,0,0,0,0,0
105,713,-176.8683,106.3016,44.1277,102.2238,3fdedb97-1376-40ab-b838-6a7e97050e79,106.3016,6.5064,1,4,251,167,4,360,360,942,0,0,0,0,0,0
106,467,-145.7991,120.5137,15.6945,120.5137,559e2fc0-c70b-4d07-98cd-748082a4a83f,120.5137,2.4905,1,2,122,83,2,360,360,1061,0,0,0,0,0,0
107,776,-120.4604,120.5137,51.1668,110.7978,559e2fc0-c70b-4d07-98cd-748082a4a83f,120.5137,2.4905,1,2,122,83,2,360,360,922,0,0,0,0,0,0
108,739,-149.1157,120.5137,46.6335,110.0134,559e2fc0-c70b-4d07-98cd-748082a4a83f,120.5137,2.4905,1,2,122,83,2,360,360,917,0,0,0,0,0,0
109,759,-128.5528,120.5137,50.9206,113.8596,559e2fc0-c70b-4d07-98cd-748082a4a83f,120.5137,2.4905,1,2,122,83,2,360,360,906,0,0,0,0,0,0
110,776,-122.1806,120.5137,54.553,116.9031,559e2fc0-c70b-4d07-98cd-748082a4a83f,120.5137,2.4905,1,2,122,83,2,360,360,921,0,0,0,0,0,0
111,414,-125.5319,120.5137,14.144,102.2577,559e2fc0-c70b-4d07-98cd-748082a4a83f,120.5137,2.4905,1,2,122,83,2,360,360,1031,0,0,0,0,0,0
112,810,-119.4116,120.5137,54.2012,114.3029,559e2fc0-c70b-4d07-98cd-748082a4a83f,120.5137,2.4905,1,2,122,83,2,360,360,917,0,0,0,0,0,0
113,771,-121.5817,120.5137,52.1394,113.9975,559e2fc0-c70b-4d07-98cd-748082a4a83f,120.5137,2.4905,1,2,122,83,2,360,360,899,0,0,0,0,0,0
114,759,-117.803,120.5137,52.7877,110.3724,559e2fc0-c70b-4d07-98cd-748082a4a83f,120.5137,2.4905,1,2,122,83,2,360,360,853,0,0,0,0,0,0
115,771,-121.3469,120.5137,53.3792,111.3811,559e2fc0-c70b-4d07-98cd-748082a4a83f,120.5137,2.4905,1,2,122,83,2,360,360,839,0,0,0,0,0,0
116,491,-134.6187,120.5137,19.564,99.0978,559e2fc0-c70b-4d07-98cd-748082a4a83f,120.5137,2.4905,1,2,122,83,2,360,360,963,0,0,0,0,0,0
117,693,-125.4246,120.5137,47.7676,116.3836,559e2fc0-c70b-4d07-98cd-748082a4a83f,120.5137,2.4905,1,2,122,83,2,360,360,826,0,0,0,0,0,0
118,757,-128.0125,120.5137,59.369,111.0942,559e2fc0-c70b-4d07-98cd-748082a4a83f,120.5137,2.4905,1,2,122,83,2,360,360,782,0,0,0,0,0,0
119,756,-122.9446,120.5137,57.6694,115.1952,559e2fc0-c70b-4d07-98cd-748082a4a83f,120.5137,2.4905,1,2,122,83,2,360,360,763,0,0,0,0,0,0
120,721,-129.2383,120.5137,59.3586,117.1871,559e2fc0-c70b-4d07-98cd-748082a4a83f,120.5137,2.4905,1,2,122,83,2,360,360,795,0,0,0,0,0,0
121,520,-159.2697,120.5137,23.3278,101.424,559e2fc0-c70b-4d07-98cd-748082a4a83f,120.5137,2.4905,1,2,122,83,2,360,360,960,0,0,0,0,0,0
122,747,-148.8499,127.8152,60.3457,127.8152,e43689f2-5d68-4cf1-887a-fee8befd293b,127.8152,14.7257,1,4,261,140,4,360,360,810,0,0,0,0,0,0
123,681,-123.8953,131.2433,55.5043,131.2433,b74098e2-bab3-4ff5-a1ef-d034211e0550,131.2433,21.6742,1,4,261,140,4,360,360,864,0,0,0,0,0,0
124,739,-122.5177,131.2433,61.4816,117.7153,b74098e2-bab3-4ff5-a1ef-d034211e0550,131.2433,21.6742,1,4,261,140,4,360,360,841,0,0,0,0,0,0
125,758,-119.3619,131.2433,61.6479,123.4758,b74098e2-bab3-4ff5-a1ef-d034211e0550,131.2433,21.6742,1,4,261,140,4,360,360,822,0,0,0,0,0,0
126,462,-120.8189,131.2433,23.4279,105.6923,b74098e2-bab3-4ff5-a1ef-d034211e0550,131.2433,21.6742,1,4,261,140,4,360,360,1011,0,0,0,0,0,0
127,778,-122.9677,148.2175,65.818,148.2175,c8e4684f-f16b-4467-9cd8-eb20cfd2fa41,148.2175,23.3226,1,4,261,138,4,360,360,848,0,0,0,0,0,0
128,717,-120.1931,148.2175,66.5237,131.3231,c8e4684f-f16b-4467-9cd8-eb20cfd2fa41,148.2175,23.3226,1,4,261,138,4,360,360,856,0,0,0,0,0,0
129,759,-122.785,148.2175,70.9764,137.5387,c8e4684f-f16b-4467-9cd8-eb20cfd2fa41,148.2175,23.3226,1,4,261,138,4,360,360,841,0,0,0,0,0,0
130,724,-136.9543,148.2175,62.8148,129.1171,c8e4684f-f16b-4467-9cd8-eb20cfd2fa41,148.2175,23.3226,1,4,261,138,4,360,360,878,0,0,0,0,0,0
131,516,-147.7147,148.2175,29.3153,118.4086,c8e4684f-f16b-4467-9cd8-eb20cfd2fa41,148.2175,23.3226,1,4,261,138,4,360,360,1023,0,0,0,0,0,0
132,710,-160.0645,148.2175,68.3579,139.0858,c8e4684f-f16b-4467-9cd8-eb20cfd2fa41,148.2175,23.3226,1,4,261,138,4,360,360,882,0,0,0,0,0,0
133,783,-161.5936,148.2175,75.5705,143.4855,c8e4684f-f16b-4467-9cd8-eb20cfd2fa41,148.2175,23.3226,1,4,261,138,4,360,360,844,0,0,0,0,0,0
134,799,-127.0153,148.2175,76.4941,139.6916,c8e4684f-f16b-4467-9cd8-eb20cfd2fa41,148.2175,23.3226,1,4,261,138,4,360,360,884,0,0,0,0,0,0
135,770,-123.2523,160.0597,78.7165,160.0597,be0f4a7f-6549-43b1-b0d3-dfe21c2599d8,160.0597,19.0605,1,4,261,137,4,360,360,901,0,0,0,0,0,0
136,459,-130.2517,160.0597,33.137,139.8156,be0f4a7f-6549-43b1-b0d3-dfe21c2599d8,160.0597,19.0605,1,4,261,137,4,360,360,1060,0,0,0,0,0,0
137,780,-122.9719,168.5143,80.1093,168.5143,2127b9df-ae2b-4338-af32-673a4eab4c58,168.5143,13.2248,1,4,261,138,4,360,360,943,0,0,0,0,0,0
138,806,-124.2312,177.9586,81.1554,177.9586,74800d74-df02-4705-9aef-6a37fbb581a1,177.9586,17.4563,1,4,263,140,4,360,360,971,0,0,0,0,0,0
139,757,-125.4052,181.5981,77.8004,181.5981,9c862d82-8c04-4416-bcdb-d6e6f6381c50,181.5981,24.0224,1,4,263,140,4,360,360,962,0,0,0,0,0,0
140,827,-121.5118,190.9424,85.5605,190.9424,98d91dd3-8c81-4dde-80eb-3264a030c1ec,190.9424,15.5338,1,4,259,138,4,360,360,997,0,0,0,0,0,0
141,497,-180.581,190.9424,38.9636,156.4128,98d91dd3-8c81-4dde-80eb-3264a030c1ec,190.9424,15.5338,1,4,259,138,4,360,360,1085,0,0,0,0,0,0
142,808,-166.6709,190.9424,92.7057,173.6315,98d91dd3-8c81-4dde-80eb-3264a030c1ec,190.9424,15.5338,1,4,259,138,4,360,360,995,0,0,0,0,0,0
143,781,-145.1809,190.9424,92.4876,182.0266,98d91dd3-8c81-4dde-80eb-3264a030c1ec,190.9424,15.5338,1,4,259,138,4,360,360,1020,0,0,0,0,0,0
144,880,-122.3446,190.9424,103.8907,185.3192,98d91dd3-8c81-4dde-80eb-3264a030c1ec,190.9424,15.5338,1,4,259,138,4,360,360,983,0,0,0,0,0,0
145,823,-146.9908,191.2893,107.291,191.2893,51f6e517-c7b1-46e7-8064-38ab4d2b1df2,191.2893,15.8017,1,4,265,141,4,360,360,973,0,0,0,0,0,0
146,498,-163.644,191.2893,52.4489,189.2311,51f6e517-c7b1-46e7-8064-38ab4d2b1df2,191.2893,15.8017,1,4,265,141,4,360,360,1061,0,0,0,0,0,0
147,813,-134.0464,191.2893,113.4015,179.5017,51f6e517-c7b1-46e7-8064-38ab4d2b1df2,191.2893,15.8017,1,4,265,141,4,360,360,943,0,0,0,0,0,0
148,828,-118.9792,191.2893,115.0884,190.89,51f6e517-c7b1-46e7-8064-38ab4d2b1df2,191.2893,15.8017,1,4,265,141,4,360,360,967,0,0,0,0,0,0
149,839,-182.4481,191.2893,113.2977,187.2434,51f6e517-c7b1-46e7-8064-38ab4d2b1df2,191.2893,15.8017,1,4,265,141,4,360,360,973,0,0,0,0,0,0
150,827,-120.7131,193.5892,113.5328,193.5892,e070fe55-9281-45e5-bb59-bb86f118be33,193.5892,18.5518,1,4,239,169,4,360,360,992,0,0,0,0,0,0
