gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-teams,champ-learners,champ-bid-inst,champ-act-inst,champ-real-acts,pop-roots,pop-teams,pop-learners,hh-learners-rem,hh-teams-affected,b-teams,b-learners,b-teams-new,b-learners-new
86,338,-167.2628,23.6466,-30.09,19.2607,9dacb689-968b-40f0-9e43-0879a93f515a,23.6466,1.5889,1,4,189,36,4,360,360,1053,0,0,0,0,0,0
87,769,-122.1631,23.6466,-1.7046,22.9858,9dacb689-968b-40f0-9e43-0879a93f515a,23.6466,1.5889,1,4,189,36,4,360,360,951,0,0,0,0,0,0
88,706,-131.0376,23.6466,-5.4544,23.6007,9dacb689-968b-40f0-9e43-0879a93f515a,23.6466,1.5889,1,4,189,36,4,360,360,939,0,0,0,0,0,0
89,790,-135.8855,23.6466,-1.8701,23.4255,9dacb689-968b-40f0-9e43-0879a93f515a,23.6466,1.5889,1,4,189,36,4,360,360,948,0,0,0,0,0,0
90,779,-124.812,23.6466,-0.8307,23.4943,9dacb689-968b-40f0-9e43-0879a93f515a,23.6466,1.5889,1,4,189,36,4,360,360,951,0,0,0,0,0,0
91,352,-159.7922,23.6466,-29.1856,22.0234,9dacb689-968b-40f0-9e43-0879a93f515a,23.6466,1.5889,1,4,189,36,4,360,360,1075,0,0,0,0,0,0
92,624,-121.1395,23.6466,-8.5716,23.2036,9dacb689-968b-40f0-9e43-0879a93f515a,23.6466,1.5889,1,4,189,36,4,360,360,951,0,0,0,0,0,0
93,719,-118.961,23.6466,-3.6671,23.0765,9dacb689-968b-40f0-9e43-0879a93f515a,23.6466,1.5889,1,4,189,36,4,360,360,967,0,0,0,0,0,0
94,713,-164.2154,23.6466,-3.5828,22.4822,9dacb689-968b-40f0-9e43-0879a93f515a,23.6466,1.5889,1,4,189,36,4,360,360,976,0,0,0,0,0,0
95,756,-118.521,23.6466,-1.696,23.0068,9dacb689-968b-40f0-9e43-0879a93f515a,23.6466,1.5889,1,4,189,36,4,360,360,933,0,0,0,0,0,0
96,392,-169.5548,23.6466,-27.8413,20.0064,9dacb689-968b-40f0-9e43-0879a93f515a,23.6466,1.5889,1,4,189,36,4,360,360,1043,0,0,0,0,0,0
97,668,-148.5725,23.6466,-6.7116,23.2321,9dacb689-968b-40f0-9e43-0879a93f515a,23.6466,1.5889,1,4,189,36,4,360,360,980,0,0,0,0,0,0
98,744,-134.9635,23.6466,-2.2017,23.5512,9dacb689-968b-40f0-9e43-0879a93f515a,23.6466,1.5889,1,4,189,36,4,360,360,935,0,0,0,0,0,0
99,778,-170.3717,23.7867,-1.9901,23.7867,08af02bd-e41f-4a77-9007-1b306bdccaa3,23.7867,1.4546,1,4,190,35,4,360,360,963,0,0,0,0,0,0
100,775,-130.5541,23.7867,-1.3766,23.5136,08af02bd-e41f-4a77-9007-1b306bdccaa3,23.7867,1.4546,1,4,190,35,4,360,360,962,0,0,0,0,0,0
101,406,-173.7177,23.7867,-28.1216,20.6805,08af02bd-e41f-4a77-9007-1b306bdccaa3,23.7867,1.4546,1,4,190,35,4,360,360,1083,0,0,0,0,0,0
102,661,-120.0454,24.0455,-7.6971,24.0455,79502ac6-f901-4b36-9cf2-d3d90f957e36,24.0455,1.0913,1,4,189,38,4,360,360,940,0,0,0,0,0,0
103,670,-174.4295,24.0455,-8.4684,23.6639,79502ac6-f901-4b36-9cf2-d3d90f957e36,24.0455,1.0913,1,4,189,38,4,360,360,963,0,0,0,0,0,0
104,713,-124.3742,24.0455,-4.5769,23.2376,79502ac6-f901-4b36-9cf2-d3d90f957e36,24.0455,1.0913,1,4,189,38,4,360,360,955,0,0,0,0,0,0
105,769,-138.8874,24.0455,-2.0508,23.3809,79502ac6-f901-4b36-9cf2-d3d90f957e36,24.0455,1.0913,1,4,189,38,4,360,360,946,0,0,0,0,0,0
106,367,-193.3889,24.0455,-28.8525,22.3752,79502ac6-f901-4b36-9cf2-d3d90f957e36,24.0455,1.0913,1,4,189,38,4,360,360,1079,0,0,0,0,0,0
107,686,-141.9874,24.0455,-4.4555,23.4475,79502ac6-f901-4b36-9cf2-d3d90f957e36,24.0455,1.0913,1,4,189,38,4,360,360,961,0,0,0,0,0,0
108,797,-121.4772,24.2818,0.4708,24.2818,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,963,0,0,0,0,0,0
109,658,-118.9848,24.2818,-5.6862,23.6653,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,993,0,0,0,0,0,0
110,824,-124.469,24.2818,0.7655,23.0506,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,970,0,0,0,0,0,0
111,373,-160.2559,24.2818,-29.8103,21.6611,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,1077,0,0,0,0,0,0
112,811,-119.1195,24.2818,0.4446,23.6424,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,956,0,0,0,0,0,0
113,770,-120.8279,24.2818,-2.1517,23.9258,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,973,0,0,0,0,0,0
114,761,-143.6636,24.2818,-2.3239,23.5794,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,948,0,0,0,0,0,0
115,806,-121.6854,24.2818,1.1396,24.0483,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,958,0,0,0,0,0,0
116,396,-155.7971,24.2818,-28.5431,22.1349,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,1088,0,0,0,0,0,0
117,792,-121.9612,24.2818,-0.5279,23.1386,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,1000,0,0,0,0,0,0
118,768,-131.9544,24.2818,-1.7388,23.8582,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,938,0,0,0,0,0,0
119,771,-124.8587,24.2818,-2.0821,23.3505,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,959,0,0,0,0,0,0
120,686,-120.475,24.2818,-4.373,24.164,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,975,0,0,0,0,0,0
121,391,-141.888,24.2818,-27.5347,22.513,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,1077,0,0,0,0,0,0
122,717,-151.4202,24.2818,-3.2661,23.6965,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,942,0,0,0,0,0,0
123,792,-129.3225,24.2818,0.6135,23.8955,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,952,0,0,0,0,0,0
124,724,-120.4983,24.2818,-4.8217,24.0499,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,948,0,0,0,0,0,0
125,710,-149.944,24.2818,-4.3316,23.7127,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,938,0,0,0,0,0,0
126,370,-168.4057,24.2818,-27.7386,22.4991,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,1080,0,0,0,0,0,0
127,742,-122.5569,24.2818,-1.8596,23.8194,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,971,0,0,0,0,0,0
128,792,-122.9542,24.2818,-0.2987,23.6175,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,961,0,0,0,0,0,0
129,718,-122.2636,24.2818,-3.7044,23.4159,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,976,0,0,0,0,0,0
130,765,-120.0664,24.2818,-0.3437,23.9388,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,956,0,0,0,0,0,0
131,329,-122.8035,24.2818,-28.3222,21.9266,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,1059,0,0,0,0,0,0
132,769,-131.5225,24.2818,-0.4316,23.6451,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,960,0,0,0,0,0,0
133,752,-121.1616,24.2818,-1.8018,23.7503,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,974,0,0,0,0,0,0
134,699,-120.5519,24.2818,-4.8645,23.5104,50612d69-efa8-4b0d-8a19-c737a5083d91,24.2818,1.0714,1,3,126,27,3,360,360,959,0,0,0,0,0,0
135,726,-121.0999,24.4006,-4.636,24.4006,770744c9-76e9-4017-a7da-eea193a9ee44,24.4006,0.8777,1,4,193,38,4,360,360,958,0,0,0,0,0,0
136,338,-136.5289,24.4006,-30.3822,22.0336,770744c9-76e9-4017-a7da-eea193a9ee44,24.4006,0.8777,1,4,193,38,4,360,360,1065,0,0,0,0,0,0
137,770,-135.8821,24.4006,-1.5596,23.7862,770744c9-76e9-4017-a7da-eea193a9ee44,24.4006,0.8777,1,4,193,38,4,360,360,976,0,0,0,0,0,0
138,682,-156.6765,24.4006,-6.9035,23.327,770744c9-76e9-4017-a7da-eea193a9ee44,24.4006,0.8777,1,4,193,38,4,360,360,976,0,0,0,0,0,0
139,817,-123.1806,24.4006,-0.6119,23.5316,770744c9-76e9-4017-a7da-eea193a9ee44,24.4006,0.8777,1,4,193,38,4,360,360,947,0,0,0,0,0,0
140,738,-141.3817,24.4006,-2.2017,23.5538,770744c9-76e9-4017-a7da-eea193a9ee44,24.4006,0.8777,1,4,193,38,4,360,360,973,0,0,0,0,0,0
141,352,-130.9949,24.4006,-26.7319,22.0034,770744c9-76e9-4017-a7da-eea193a9ee44,24.4006,0.8777,1,4,193,38,4,360,360,1075,0,0,0,0,0,0
142,763,-126.3355,24.4006,-1.243,23.3708,770744c9-76e9-4017-a7da-eea193a9ee44,24.4006,0.8777,1,4,193,38,4,360,360,947,0,0,0,0,0,0
143,696,-119.4864,24.4006,-5.2592,23.7388,770744c9-76e9-4017-a7da-eea193a9ee44,24.4006,0.8777,1,4,193,38,4,360,360,993,0,0,0,0,0,0
144,696,-137.5253,24.4006,-4.8234,24.3529,770744c9-76e9-4017-a7da-eea193a9ee44,24.4006,0.8777,1,4,193,38,4,360,360,958,0,0,0,0,0,0
145,730,-154.8197,24.4006,-2.276,24.1568,770744c9-76e9-4017-a7da-eea193a9ee44,24.4006,0.8777,1,4,193,38,4,360,360,945,0,0,0,0,0,0
146,359,-183.4029,24.4006,-29.1853,22.8316,770744c9-76e9-4017-a7da-eea193a9ee44,24.4006,0.8777,1,4,193,38,4,360,360,1078,0,0,0,0,0,0
147,756,-119.2217,24.4006,-2.0741,23.3532,770744c9-76e9-4017-a7da-eea193a9ee44,24.4006,0.8777,1,4,193,38,4,360,360,969,0,0,0,0,0,0
148,754,-122.6275,24.4006,-3.3467,23.5797,770744c9-76e9-4017-a7da-eea193a9ee44,24.4006,0.8777,1,4,193,38,4,360,360,969,0,0,0,0,0,0
149,718,-173.7072,24.4006,-7.706,23.0067,770744c9-76e9-4017-a7da-eea193a9ee44,24.4006,0.8777,1,4,193,38,4,360,360,981,0,0,0,0,0,0
150,839,-118.8955,24.4006,2.7237,24.055,770744c9-76e9-4017-a7da-eea193a9ee44,24.4006,0.8777,1,4,193,38,4,360,360,971,0,0,0,0,0,0
