gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-teams,champ-learners,champ-bid-inst,champ-act-inst,champ-real-acts,pop-roots,pop-teams,pop-learners,hh-learners-rem,hh-teams-affected,b-teams,b-learners,b-teams-new,b-learners-new
33,762,-117.4155,15.0443,-8.3277,12.8046,f2fc2a9c-2ad7-44df-8acb-8c8d6ee8c956,15.0443,3.5507,1,3,247,29,3,360,360,739,0,0,0,0,0,0
34,820,-121.3356,15.0443,-4.3075,14.0332,f2fc2a9c-2ad7-44df-8acb-8c8d6ee8c956,15.0443,3.5507,1,3,247,29,3,360,360,726,0,0,0,0,0,0
35,789,-129.9576,17.4526,-5.9285,17.4526,bea842bf-5c1e-4d41-a7d8-dad2a3e211da,17.4526,4.5184,1,2,145,23,2,360,360,724,0,0,0,0,0,0
36,486,-148.2862,17.4526,-27.036,10.8527,bea842bf-5c1e-4d41-a7d8-dad2a3e211da,17.4526,4.5184,1,2,145,23,2,360,360,904,0,0,0,0,0,0
37,819,-119.7693,17.4526,-5.0148,15.663,bea842bf-5c1e-4d41-a7d8-dad2a3e211da,17.4526,4.5184,1,2,145,23,2,360,360,761,0,0,0,0,0,0
38,868,-119.7751,17.4526,-2.3052,14.4698,bea842bf-5c1e-4d41-a7d8-dad2a3e211da,17.4526,4.5184,1,2,145,23,2,360,360,767,0,0,0,0,0,0
39,745,-158.562,17.4526,-10.2975,16.4652,bea842bf-5c1e-4d41-a7d8-dad2a3e211da,17.4526,4.5184,1,2,145,23,2,360,360,790,0,0,0,0,0,0
40,791,-117.4631,18.1466,-8.2115,18.1466,3e7054fd-38a9-443b-ada0-37d2f7dd1bb2,18.1466,1.8306,1,3,267,85,3,360,360,816,0,0,0,0,0,0
41,464,-171.1938,18.1466,-28.52,12.6251,3e7054fd-38a9-443b-ada0-37d2f7dd1bb2,18.1466,1.8306,1,3,267,85,3,360,360,940,0,0,0,0,0,0
42,817,-120.2306,18.1466,-5.2257,16.0741,3e7054fd-38a9-443b-ada0-37d2f7dd1bb2,18.1466,1.8306,1,3,267,85,3,360,360,811,0,0,0,0,0,0
43,794,-172.64,18.1466,-6.6239,16.139,3e7054fd-38a9-443b-ada0-37d2f7dd1bb2,18.1466,1.8306,1,3,267,85,3,360,360,852,0,0,0,0,0,0
44,806,-116.3152,18.1466,-5.0694,17.4899,3e7054fd-38a9-443b-ada0-37d2f7dd1bb2,18.1466,1.8306,1,3,267,85,3,360,360,883,0,0,0,0,0,0
45,786,-123.5538,19.5509,-6.565,19.5509,b7b33628-7148-4b81-8e66-57584ffc145d,19.5509,4.4268,1,2,145,24,2,360,360,856,0,0,0,0,0,0
46,481,-127.139,19.5509,-27.8315,18.0614,b7b33628-7148-4b81-8e66-57584ffc145d,19.5509,4.4268,1,2,145,24,2,360,360,1004,0,0,0,0,0,0
47,807,-118.5245,19.5509,-5.7129,16.1211,b7b33628-7148-4b81-8e66-57584ffc145d,19.5509,4.4268,1,2,145,24,2,360,360,869,0,0,0,0,0,0
48,825,-120.8219,19.5509,-3.6899,17.7177,b7b33628-7148-4b81-8e66-57584ffc145d,19.5509,4.4268,1,2,145,24,2,360,360,882,0,0,0,0,0,0
49,814,-117.0443,20.2204,-4.4225,20.2204,ac6bd618-c52f-4ac9-afeb-591dab5be3cc,20.2204,2.25,1,3,160,60,3,360,360,880,0,0,0,0,0,0
50,729,-126.6435,20.2204,-7.3487,19.0913,ac6bd618-c52f-4ac9-afeb-591dab5be3cc,20.2204,2.25,1,3,160,60,3,360,360,886,0,0,0,0,0,0
51,427,-166.8814,20.2204,-32.0337,16.7093,ac6bd618-c52f-4ac9-afeb-591dab5be3cc,20.2204,2.25,1,3,160,60,3,360,360,1000,0,0,0,0,0,0
52,853,-126.0221,21.9926,-4.3405,21.9926,dbc8a1ef-db45-4336-9c84-3acbd9629dc0,21.9926,1.5996,1,3,159,59,3,360,360,877,0,0,0,0,0,0
53,879,-118.3356,21.9926,1.7733,17.6401,dbc8a1ef-db45-4336-9c84-3acbd9629dc0,21.9926,1.5996,1,3,159,59,3,360,360,859,0,0,0,0,0,0
54,763,-128.0354,23.6994,-4.675,23.6994,041a2127-be3b-457c-b24c-af499908259f,23.6994,4.9045,1,3,198,40,3,360,360,833,0,0,0,0,0,0
55,784,-116.5366,25.9381,-3.2094,25.9381,5587a530-6e48-489f-b5de-65032dd9ee36,25.9381,4.133,1,4,272,74,4,360,360,817,0,0,0,0,0,0
56,523,-136.5352,25.9381,-25.2861,21.3563,5587a530-6e48-489f-b5de-65032dd9ee36,25.9381,4.133,1,4,272,74,4,360,360,997,0,0,0,0,0,0
57,781,-132.3043,25.9381,-4.3419,21.4363,5587a530-6e48-489f-b5de-65032dd9ee36,25.9381,4.133,1,4,272,74,4,360,360,842,0,0,0,0,0,0
58,869,-117.8058,25.9381,-0.6029,23.9871,5587a530-6e48-489f-b5de-65032dd9ee36,25.9381,4.133,1,4,272,74,4,360,360,834,0,0,0,0,0,0
59,895,-119.2603,25.9381,3.0802,24.735,5587a530-6e48-489f-b5de-65032dd9ee36,25.9381,4.133,1,4,272,74,4,360,360,810,0,0,0,0,0,0
60,814,-160.896,25.9381,4.5453,25.2531,5587a530-6e48-489f-b5de-65032dd9ee36,25.9381,4.133,1,4,272,74,4,360,360,793,0,0,0,0,0,0
61,531,-155.6174,25.9381,-21.1506,23.7284,5587a530-6e48-489f-b5de-65032dd9ee36,25.9381,4.133,1,4,272,74,4,360,360,973,0,0,0,0,0,0
62,836,-120.0177,27.7449,2.8725,27.7449,8434c6c2-42f8-4361-961e-63df56018894,27.7449,3.1854,1,3,215,99,3,360,360,846,0,0,0,0,0,0
63,847,-119.6257,27.7449,3.5663,25.5081,8434c6c2-42f8-4361-961e-63df56018894,27.7449,3.1854,1,3,215,99,3,360,360,832,0,0,0,0,0,0
64,858,-119.9996,27.7449,5.8228,27.1818,8434c6c2-42f8-4361-961e-63df56018894,27.7449,3.1854,1,3,215,99,3,360,360,813,0,0,0,0,0,0
65,778,-145.8044,28.9238,5.6057,28.9238,7798a403-00d6-45d8-80e8-f9987c4d2c8e,28.9238,1.8342,1,4,329,114,4,360,360,853,0,0,0,0,0,0
66,558,-126.3947,28.9238,-19.5713,25.2249,7798a403-00d6-45d8-80e8-f9987c4d2c8e,28.9238,1.8342,1,4,329,114,4,360,360,1015,0,0,0,0,0,0
67,816,-122.1975,28.9238,5.9672,26.7731,7798a403-00d6-45d8-80e8-f9987c4d2c8e,28.9238,1.8342,1,4,329,114,4,360,360,860,0,0,0,0,0,0
68,822,-116.3865,28.9238,6.7883,25.8394,7798a403-00d6-45d8-80e8-f9987c4d2c8e,28.9238,1.8342,1,4,329,114,4,360,360,861,0,0,0,0,0,0
69,866,-125.3935,28.9238,6.9234,28.3254,7798a403-00d6-45d8-80e8-f9987c4d2c8e,28.9238,1.8342,1,4,329,114,4,360,360,854,0,0,0,0,0,0
70,824,-122.9137,28.9238,7.1923,28.3182,7798a403-00d6-45d8-80e8-f9987c4d2c8e,28.9238,1.8342,1,4,329,114,4,360,360,871,0,0,0,0,0,0
71,523,-136.5784,28.9238,-19.2557,25.7801,7798a403-00d6-45d8-80e8-f9987c4d2c8e,28.9238,1.8342,1,4,329,114,4,360,360,1023,0,0,0,0,0,0
72,848,-124.5228,31.2716,6.6989,31.2716,8d75360d-99dc-47d4-acde-583609595eeb,31.2716,4.2604,1,4,266,74,4,360,360,873,0,0,0,0,0,0
73,827,-144.5561,31.2716,2.5961,28.566,8d75360d-99dc-47d4-acde-583609595eeb,31.2716,4.2604,1,4,266,74,4,360,360,896,0,0,0,0,0,0
74,844,-126.8667,31.2716,9.4279,28.2285,8d75360d-99dc-47d4-acde-583609595eeb,31.2716,4.2604,1,4,266,74,4,360,360,884,0,0,0,0,0,0
75,850,-122.2667,31.2716,5.5837,29.2403,8d75360d-99dc-47d4-acde-583609595eeb,31.2716,4.2604,1,4,266,74,4,360,360,883,0,0,0,0,0,0
76,595,-164.2485,31.2716,-17.7858,29.0886,8d75360d-99dc-47d4-acde-583609595eeb,31.2716,4.2604,1,4,266,74,4,360,360,1030,0,0,0,0,0,0
77,832,-119.1708,31.2716,6.5738,27.8799,8d75360d-99dc-47d4-acde-583609595eeb,31.2716,4.2604,1,4,266,74,4,360,360,906,0,0,0,0,0,0
78,842,-121.1911,31.2716,9.8385,29.1852,8d75360d-99dc-47d4-acde-583609595eeb,31.2716,4.2604,1,4,266,74,4,360,360,908,0,0,0,0,0,0
79,862,-131.4125,31.2716,7.0296,29.4157,8d75360d-99dc-47d4-acde-583609595eeb,31.2716,4.2604,1,4,266,74,4,360,360,901,0,0,0,0,0,0
80,891,-123.5424,31.2716,11.1918,28.8227,8d75360d-99dc-47d4-acde-583609595eeb,31.2716,4.2604,1,4,266,74,4,360,360,920,0,0,0,0,0,0
81,584,-177.0736,31.2716,-16.1462,27.2757,8d75360d-99dc-47d4-acde-583609595eeb,31.2716,4.2604,1,4,266,74,4,360,360,1042,0,0,0,0,0,0
82,838,-131.1807,31.2716,4.3867,30.8869,8d75360d-99dc-47d4-acde-583609595eeb,31.2716,4.2604,1,4,266,74,4,360,360,912,0,0,0,0,0,0
83,886,-119.8178,31.2716,9.0939,30.6705,8d75360d-99dc-47d4-acde-583609595eeb,31.2716,4.2604,1,4,266,74,4,360,360,916,0,0,0,0,0,0
84,817,-122.775,32.2084,7.7214,32.2084,ca18f531-7dee-416f-bbab-46a22bcc046e,32.2084,3.2651,1,4,230,52,4,360,360,930,0,0,0,0,0,0
85,904,-148.6455,32.2084,10.1151,30.9704,ca18f531-7dee-416f-bbab-46a22bcc046e,32.2084,3.2651,1,4,230,52,4,360,360,918,0,0,0,0,0,0
86,565,-158.0481,32.2084,-15.7499,29.9834,ca18f531-7dee-416f-bbab-46a22bcc046e,32.2084,3.2651,1,4,230,52,4,360,360,1076,0,0,0,0,0,0
87,819,-120.4151,32.2084,7.6443,29.9442,ca18f531-7dee-416f-bbab-46a22bcc046e,32.2084,3.2651,1,4,230,52,4,360,360,936,0,0,0,0,0,0
88,846,-118.7498,32.2084,7.7179,31.411,ca18f531-7dee-416f-bbab-46a22bcc046e,32.2084,3.2651,1,4,230,52,4,360,360,931,0,0,0,0,0,0
89,826,-126.4415,32.2084,8.8823,31.3031,ca18f531-7dee-416f-bbab-46a22bcc046e,32.2084,3.2651,1,4,230,52,4,360,360,899,0,0,0,0,0,0
90,803,-133.8986,32.2084,4.7142,31.4462,ca18f531-7dee-416f-bbab-46a22bcc046e,32.2084,3.2651,1,4,230,52,4,360,360,912,0,0,0,0,0,0
91,484,-146.6943,32.2084,-19.7418,28.3929,ca18f531-7dee-416f-bbab-46a22bcc046e,32.2084,3.2651,1,4,230,52,4,360,360,1032,0,0,0,0,0,0
92,866,-120.4689,32.2084,8.5923,30.5415,ca18f531-7dee-416f-bbab-46a22bcc046e,32.2084,3.2651,1,4,230,52,4,360,360,920,0,0,0,0,0,0
93,760,-118.5485,33.4615,5.5196,33.4615,666331e6-5a72-47f9-a519-3712eb2d6114,33.4615,6.4924,1,4,233,50,4,360,360,916,0,0,0,0,0,0
94,841,-120.8716,33.4615,7.9869,31.3528,666331e6-5a72-47f9-a519-3712eb2d6114,33.4615,6.4924,1,4,233,50,4,360,360,938,0,0,0,0,0,0
95,809,-128.5466,33.4615,7.9161,31.3883,666331e6-5a72-47f9-a519-3712eb2d6114,33.4615,6.4924,1,4,233,50,4,360,360,899,0,0,0,0,0,0
96,584,-122.0387,33.4615,-13.1246,29.5866,666331e6-5a72-47f9-a519-3712eb2d6114,33.4615,6.4924,1,4,233,50,4,360,360,1050,0,0,0,0,0,0
97,793,-132.6875,33.4615,4.6782,31.219,666331e6-5a72-47f9-a519-3712eb2d6114,33.4615,6.4924,1,4,233,50,4,360,360,934,0,0,0,0,0,0
98,836,-122.0735,33.6898,8.4859,33.6898,9e05108c-7fdd-4d2d-83f6-e9fa2b58e2ba,33.6898,5.816,1,4,232,51,4,360,360,893,0,0,0,0,0,0
99,825,-132.0246,33.6898,7.5934,33.0135,9e05108c-7fdd-4d2d-83f6-e9fa2b58e2ba,33.6898,5.816,1,4,232,51,4,360,360,909,0,0,0,0,0,0
100,785,-120.0181,36.2165,8.3271,36.2165,e0f3af2a-361c-401b-9410-fd38e36f1235,36.2165,3.4243,1,4,270,76,4,360,360,903,0,0,0,0,0,0
101,487,-179.056,36.2165,-16.8102,33.3624,e0f3af2a-361c-401b-9410-fd38e36f1235,36.2165,3.4243,1,4,270,76,4,360,360,1032,0,0,0,0,0,0
102,817,-128.14,36.2165,7.4536,33.0099,e0f3af2a-361c-401b-9410-fd38e36f1235,36.2165,3.4243,1,4,270,76,4,360,360,908,0,0,0,0,0,0
103,804,-120.8614,36.2165,8.6171,35.1466,e0f3af2a-361c-401b-9410-fd38e36f1235,36.2165,3.4243,1,4,270,76,4,360,360,910,0,0,0,0,0,0
104,778,-118.6607,36.2165,6.7439,33.8059,e0f3af2a-361c-401b-9410-fd38e36f1235,36.2165,3.4243,1,4,270,76,4,360,360,889,0,0,0,0,0,0
105,859,-118.8358,36.2165,10.2899,35.5111,e0f3af2a-361c-401b-9410-fd38e36f1235,36.2165,3.4243,1,4,270,76,4,360,360,860,0,0,0,0,0,0
106,579,-132.1454,36.2165,-14.4036,33.9221,e0f3af2a-361c-401b-9410-fd38e36f1235,36.2165,3.4243,1,4,270,76,4,360,360,1008,0,0,0,0,0,0
107,821,-121.6945,36.2165,9.5496,33.4247,e0f3af2a-361c-401b-9410-fd38e36f1235,36.2165,3.4243,1,4,270,76,4,360,360,882,0,0,0,0,0,0
108,756,-125.8849,36.2165,6.5736,33.3243,e0f3af2a-361c-401b-9410-fd38e36f1235,36.2165,3.4243,1,4,270,76,4,360,360,845,0,0,0,0,0,0
109,827,-116.8007,36.2165,12.0449,33.4517,e0f3af2a-361c-401b-9410-fd38e36f1235,36.2165,3.4243,1,4,270,76,4,360,360,848,0,0,0,0,0,0
110,819,-121.2969,36.2165,8.2925,34.1606,e0f3af2a-361c-401b-9410-fd38e36f1235,36.2165,3.4243,1,4,270,76,4,360,360,864,0,0,0,0,0,0
111,493,-135.3839,36.2165,-19.2677,30.3561,e0f3af2a-361c-401b-9410-fd38e36f1235,36.2165,3.4243,1,4,270,76,4,360,360,983,0,0,0,0,0,0
112,846,-127.3677,36.2165,12.252,35.5241,e0f3af2a-361c-401b-9410-fd38e36f1235,36.2165,3.4243,1,4,270,76,4,360,360,837,0,0,0,0,0,0
113,732,-185.336,36.2165,5.938,33.2281,e0f3af2a-361c-401b-9410-fd38e36f1235,36.2165,3.4243,1,4,270,76,4,360,360,839,0,0,0,0,0,0
114,825,-122.664,37.5224,10.6329,37.5224,2b3e5c72-b570-41dc-814d-5af478467bb2,37.5224,6.1678,1,3,193,43,3,360,360,857,0,0,0,0,0,0
115,879,-120.4099,40.9876,12.897,40.9876,ac67a070-9c05-44a3-98db-d2c3a5675854,40.9876,4.2889,1,4,226,52,4,360,360,826,0,0,0,0,0,0
116,553,-121.2238,40.9876,-14.1512,32.3035,ac67a070-9c05-44a3-98db-d2c3a5675854,40.9876,4.2889,1,4,226,52,4,360,360,976,0,0,0,0,0,0
117,751,-120.5384,40.9876,5.7877,36.0793,ac67a070-9c05-44a3-98db-d2c3a5675854,40.9876,4.2889,1,4,226,52,4,360,360,832,0,0,0,0,0,0
118,781,-123.6894,41.3007,9.8918,41.3007,12471811-7ed7-45b1-bae4-a4be1d46a022,41.3007,3.2892,1,3,193,43,3,360,360,854,0,0,0,0,0,0
119,852,-129.9102,41.3007,14.3025,36.8959,12471811-7ed7-45b1-bae4-a4be1d46a022,41.3007,3.2892,1,3,193,43,3,360,360,824,0,0,0,0,0,0
120,876,-121.2444,42.5718,16.2822,42.5718,2139318f-d56f-4236-a67b-2ce6a54d4740,42.5718,5.2639,1,3,194,44,3,360,360,844,0,0,0,0,0,0
121,516,-129.2487,42.5718,-14.2044,36.6557,2139318f-d56f-4236-a67b-2ce6a54d4740,42.5718,5.2639,1,3,194,44,3,360,360,968,0,0,0,0,0,0
122,771,-121.3528,42.5718,12.2973,42.1408,2139318f-d56f-4236-a67b-2ce6a54d4740,42.5718,5.2639,1,3,194,44,3,360,360,857,0,0,0,0,0,0
123,890,-130.268,42.5718,12.6302,41.4088,2139318f-d56f-4236-a67b-2ce6a54d4740,42.5718,5.2639,1,3,194,44,3,360,360,854,0,0,0,0,0,0
124,796,-123.57,42.5841,10.5742,42.5841,7a7ad1fe-864a-402e-9498-96865c4dbd02,42.5841,3.4051,1,3,192,42,3,360,360,854,0,0,0,0,0,0
125,846,-120.978,42.5841,15.4998,41.5534,7a7ad1fe-864a-402e-9498-96865c4dbd02,42.5841,3.4051,1,3,192,42,3,360,360,841,0,0,0,0,0,0
126,469,-132.8927,42.5841,-15.8268,38.1877,7a7ad1fe-864a-402e-9498-96865c4dbd02,42.5841,3.4051,1,3,192,42,3,360,360,965,0,0,0,0,0,0
127,917,-123.1991,45.1667,19.0858,45.1667,f5600cb3-9cba-4c55-8123-a98ec276a64d,45.1667,7.9577,1,4,292,47,4,360,360,851,0,0,0,0,0,0
128,868,-116.5744,45.1667,17.1604,42.0299,f5600cb3-9cba-4c55-8123-a98ec276a64d,45.1667,7.9577,1,4,292,47,4,360,360,848,0,0,0,0,0,0
129,841,-124.5923,45.1667,18.0051,42.6151,f5600cb3-9cba-4c55-8123-a98ec276a64d,45.1667,7.9577,1,4,292,47,4,360,360,853,0,0,0,0,0,0
130,910,-130.6293,49.3372,22.1054,49.3372,88084576-833e-4312-934a-7ea532e74efa,49.3372,16.2172,1,3,169,30,3,360,360,857,0,0,0,0,0,0
131,618,-187.468,49.3372,-9.3043,41.3007,88084576-833e-4312-934a-7ea532e74efa,49.3372,16.2172,1,3,169,30,3,360,360,1002,0,0,0,0,0,0
132,813,-125.2738,49.3372,17.2958,42.8602,88084576-833e-4312-934a-7ea532e74efa,49.3372,16.2172,1,3,169,30,3,360,360,871,0,0,0,0,0,0
133,820,-119.9005,49.3372,19.2207,45.2768,88084576-833e-4312-934a-7ea532e74efa,49.3372,16.2172,1,3,169,30,3,360,360,902,0,0,0,0,0,0
134,876,-132.1019,49.3372,19.088,44.1207,88084576-833e-4312-934a-7ea532e74efa,49.3372,16.2172,1,3,169,30,3,360,360,912,0,0,0,0,0,0
135,881,-125.8274,49.3372,20.3038,42.8389,88084576-833e-4312-934a-7ea532e74efa,49.3372,16.2172,1,3,169,30,3,360,360,894,0,0,0,0,0,0
136,650,-136.1689,49.3372,-4.6646,41.4283,88084576-833e-4312-934a-7ea532e74efa,49.3372,16.2172,1,3,169,30,3,360,360,1068,0,0,0,0,0,0
137,898,-114.1732,49.3372,19.3003,44.7685,88084576-833e-4312-934a-7ea532e74efa,49.3372,16.2172,1,3,169,30,3,360,360,916,0,0,0,0,0,0
138,812,-130.8296,49.3372,17.1754,45.9622,88084576-833e-4312-934a-7ea532e74efa,49.3372,16.2172,1,3,169,30,3,360,360,927,0,0,0,0,0,0
139,829,-124.065,49.3372,17.4903,43.2351,88084576-833e-4312-934a-7ea532e74efa,49.3372,16.2172,1,3,169,30,3,360,360,917,0,0,0,0,0,0
140,842,-144.4963,52.9542,18.0765,52.9542,6ac6bd8f-d0e9-4601-aca6-bddb487cc3e2,52.9542,14.0129,1,4,224,53,4,360,360,889,0,0,0,0,0,0
141,609,-144.8335,52.9542,-8.3386,47.0802,6ac6bd8f-d0e9-4601-aca6-bddb487cc3e2,52.9542,14.0129,1,4,224,53,4,360,360,1051,0,0,0,0,0,0
142,864,-182.3417,52.9542,18.7251,47.061,6ac6bd8f-d0e9-4601-aca6-bddb487cc3e2,52.9542,14.0129,1,4,224,53,4,360,360,919,0,0,0,0,0,0
143,886,-124.2875,52.9542,25.2655,44.8379,6ac6bd8f-d0e9-4601-aca6-bddb487cc3e2,52.9542,14.0129,1,4,224,53,4,360,360,905,0,0,0,0,0,0
144,888,-123.6677,52.9542,18.1043,46.0859,6ac6bd8f-d0e9-4601-aca6-bddb487cc3e2,52.9542,14.0129,1,4,224,53,4,360,360,921,0,0,0,0,0,0
145,836,-118.279,52.9542,20.1407,43.5636,6ac6bd8f-d0e9-4601-aca6-bddb487cc3e2,52.9542,14.0129,1,4,224,53,4,360,360,891,0,0,0,0,0,0
146,652,-125.4809,52.9542,-5.1975,42.3502,6ac6bd8f-d0e9-4601-aca6-bddb487cc3e2,52.9542,14.0129,1,4,224,53,4,360,360,1040,0,0,0,0,0,0
147,875,-136.5423,52.9542,18.2642,45.0318,6ac6bd8f-d0e9-4601-aca6-bddb487cc3e2,52.9542,14.0129,1,4,224,53,4,360,360,912,0,0,0,0,0,0
148,875,-118.5118,57.9926,18.8594,57.9926,0a14596d-4c04-4403-a6f6-e38a7802a10e,57.9926,2.9427,1,4,267,35,4,360,360,884,0,0,0,0,0,0
149,833,-138.0493,58.2702,22.8831,58.2702,0dd3fa9c-7362-4293-9b27-d62b3b92b9e8,58.2702,3.3155,1,4,267,35,4,360,360,884,0,0,0,0,0,0
150,877,-118.2151,59.3539,21.1028,59.3539,b7176a58-f4d0-42b9-8f72-bff83dda6678,59.3539,3.3497,1,2,135,17,2,360,360,918,0,0,0,0,0,0
151,657,-169.223,59.3539,-3.8456,43.4101,b7176a58-f4d0-42b9-8f72-bff83dda6678,59.3539,3.3497,1,2,135,17,2,360,360,1035,0,0,0,0,0,0
