gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-teams,champ-learners,champ-bid-inst,champ-act-inst,champ-real-acts,pop-roots,pop-teams,pop-learners,hh-learners-rem,hh-teams-affected,b-teams,b-learners,b-teams-new,b-learners-new
19,665,-120.3542,28.0891,-17.8409,26.508,0872c4df-7dc7-4e5e-99a2-5bc0adb766b1,28.0891,15.2975,1,2,141,71,2,360,360,719,0,0,0,0,0,0
20,673,-121.4769,28.0891,-12.9787,23.9705,0872c4df-7dc7-4e5e-99a2-5bc0adb766b1,28.0891,15.2975,1,2,141,71,2,360,360,698,0,0,0,0,0,0
21,369,-137.3057,28.0891,-35.1045,15.5079,0872c4df-7dc7-4e5e-99a2-5bc0adb766b1,28.0891,15.2975,1,2,141,71,2,360,360,879,0,0,0,0,0,0
22,644,-122.03,30.6855,-15.7134,30.6855,fcb841d3-6b30-4c51-bbc8-8cdb481d7ea8,30.6855,17.0588,1,2,143,71,2,360,360,702,0,0,0,0,0,0
23,671,-130.8795,32.3181,-13.0216,32.3181,9df0dfb8-8f77-49a3-b007-0e0b7abce8d8,32.3181,7.7229,1,2,141,72,2,360,360,641,0,0,0,0,0,0
24,706,-122.1854,36.335,-8.4984,36.335,59797096-b0b9-4577-8ddd-68281f5a3fce,36.335,10.7522,1,2,142,71,2,360,360,603,0,0,0,0,0,0
25,659,-131.3685,36.335,-10.7954,27.7818,59797096-b0b9-4577-8ddd-68281f5a3fce,36.335,10.7522,1,2,142,71,2,360,360,593,0,0,0,0,0,0
26,399,-122.9036,36.335,-28.3472,16.9922,59797096-b0b9-4577-8ddd-68281f5a3fce,36.335,10.7522,1,2,142,71,2,360,360,788,0,0,0,0,0,0
27,628,-117.8019,36.335,-8.8332,32.7773,59797096-b0b9-4577-8ddd-68281f5a3fce,36.335,10.7522,1,2,142,71,2,360,360,612,0,0,0,0,0,0
28,670,-114.4541,45.0416,-7.9361,45.0416,5b582926-d281-4be3-8056-76878b6f997b,45.0416,3.1473,1,2,141,71,2,360,360,626,0,0,0,0,0,0
29,674,-124.7476,45.0416,-7.5352,31.7221,5b582926-d281-4be3-8056-76878b6f997b,45.0416,3.1473,1,2,141,71,2,360,360,637,0,0,0,0,0,0
30,644,-135.9532,45.0416,-8.6488,29.6146,5b582926-d281-4be3-8056-76878b6f997b,45.0416,3.1473,1,2,141,71,2,360,360,640,0,0,0,0,0,0
31,414,-150.2073,45.0416,-29.5515,13.7691,5b582926-d281-4be3-8056-76878b6f997b,45.0416,3.1473,1,2,141,71,2,360,360,843,0,0,0,0,0,0
32,649,-124.2594,45.0416,-7.2574,35.6024,5b582926-d281-4be3-8056-76878b6f997b,45.0416,3.1473,1,2,141,71,2,360,360,630,0,0,0,0,0,0
33,716,-123.4763,45.0416,-1.7601,28.2468,5b582926-d281-4be3-8056-76878b6f997b,45.0416,3.1473,1,2,141,71,2,360,360,636,0,0,0,0,0,0
34,683,-123.3979,45.0416,-6.2475,33.6735,5b582926-d281-4be3-8056-76878b6f997b,45.0416,3.1473,1,2,141,71,2,360,360,657,0,0,0,0,0,0
35,741,-115.2356,45.0416,-1.867,34.1704,5b582926-d281-4be3-8056-76878b6f997b,45.0416,3.1473,1,2,141,71,2,360,360,658,0,0,0,0,0,0
36,419,-130.2268,45.0416,-25.4138,25.4689,5b582926-d281-4be3-8056-76878b6f997b,45.0416,3.1473,1,2,141,71,2,360,360,842,0,0,0,0,0,0
37,639,-125.7558,48.276,-4.3922,48.276,a579015f-fcf3-45ff-981b-64edaf2647ac,48.276,13.3587,1,2,143,73,2,360,360,665,0,0,0,0,0,0
38,653,-121.6035,48.276,-5.3009,34.4953,a579015f-fcf3-45ff-981b-64edaf2647ac,48.276,13.3587,1,2,143,73,2,360,360,683,0,0,0,0,0,0
39,679,-116.3367,48.276,-1.5268,36.509,a579015f-fcf3-45ff-981b-64edaf2647ac,48.276,13.3587,1,2,143,73,2,360,360,678,0,0,0,0,0,0
40,640,-125.0698,48.276,-5.4003,38.7836,a579015f-fcf3-45ff-981b-64edaf2647ac,48.276,13.3587,1,2,143,73,2,360,360,673,0,0,0,0,0,0
41,391,-190.9938,48.276,-25.9434,19.6151,a579015f-fcf3-45ff-981b-64edaf2647ac,48.276,13.3587,1,2,143,73,2,360,360,858,0,0,0,0,0,0
42,674,-119.0937,48.276,-4.0943,42.1529,a579015f-fcf3-45ff-981b-64edaf2647ac,48.276,13.3587,1,2,143,73,2,360,360,682,0,0,0,0,0,0
43,568,-135.4803,48.276,-9.1608,44.3576,a579015f-fcf3-45ff-981b-64edaf2647ac,48.276,13.3587,1,2,143,73,2,360,360,706,0,0,0,0,0,0
44,679,-123.2501,49.2595,-4.199,49.2595,cd03cbfc-d71b-4b7d-8149-643823c846bf,49.2595,8.976,1,2,142,73,2,360,360,686,0,0,0,0,0,0
45,662,-141.5897,51.6279,-0.941,51.6279,b7006f9c-0ab9-46bf-be50-992bc504ef6b,51.6279,7.2773,1,2,142,71,2,360,360,685,0,0,0,0,0,0
46,407,-134.4082,51.6279,-23.3617,45.0232,b7006f9c-0ab9-46bf-be50-992bc504ef6b,51.6279,7.2773,1,2,142,71,2,360,360,896,0,0,0,0,0,0
47,689,-128.1552,51.6279,-2.2329,50.6707,b7006f9c-0ab9-46bf-be50-992bc504ef6b,51.6279,7.2773,1,2,142,71,2,360,360,704,0,0,0,0,0,0
48,683,-146.7005,53.2986,-0.8988,53.2986,99fc7828-1521-4658-89a2-fbd0055c2036,53.2986,5.8506,1,3,233,122,3,360,360,703,0,0,0,0,0,0
49,638,-117.5767,54.2858,-2.1687,54.2858,ef5bcf52-f764-457e-8e7c-03f05285284f,54.2858,6.81,1,2,142,73,2,360,360,722,0,0,0,0,0,0
50,641,-126.1176,58.1249,-0.8241,58.1249,cd589358-9833-4462-ab62-ef4d76edc528,58.1249,10.7588,1,2,142,71,2,360,360,709,0,0,0,0,0,0
51,390,-135.314,58.1249,-22.3088,34.9644,cd589358-9833-4462-ab62-ef4d76edc528,58.1249,10.7588,1,2,142,71,2,360,360,879,0,0,0,0,0,0
52,681,-120.7999,58.5101,0.2609,58.5101,cad1ea13-6d07-4d0a-a047-6b48565e4934,58.5101,7.6783,1,2,143,72,2,360,360,703,0,0,0,0,0,0
53,656,-130.3718,60.6136,2.0675,60.6136,b0ffe043-2c06-4b4d-b935-a57fc405d899,60.6136,4.3128,1,3,232,122,3,360,360,686,0,0,0,0,0,0
54,686,-117.0839,60.6136,3.8496,56.1109,b0ffe043-2c06-4b4d-b935-a57fc405d899,60.6136,4.3128,1,3,232,122,3,360,360,685,0,0,0,0,0,0
55,702,-125.434,61.9432,7.7612,61.9432,b100fcfe-e5c6-40d7-b8c5-23f9383d328b,61.9432,5.6635,1,2,142,73,2,360,360,699,0,0,0,0,0,0
56,383,-167.8966,61.9432,-17.5065,54.9296,b100fcfe-e5c6-40d7-b8c5-23f9383d328b,61.9432,5.6635,1,2,142,73,2,360,360,848,0,0,0,0,0,0
57,706,-139.3675,62.3016,11.4202,62.3016,3e9abc29-98ce-4750-84c1-6f3d47eaf62d,62.3016,8.2367,1,2,142,71,2,360,360,678,0,0,0,0,0,0
58,672,-123.5799,62.3016,15.1076,60.924,3e9abc29-98ce-4750-84c1-6f3d47eaf62d,62.3016,8.2367,1,2,142,71,2,360,360,666,0,0,0,0,0,0
59,653,-173.9243,62.3016,14.3823,58.121,3e9abc29-98ce-4750-84c1-6f3d47eaf62d,62.3016,8.2367,1,2,142,71,2,360,360,669,0,0,0,0,0,0
60,701,-122.6844,62.3016,17.8149,59.8467,3e9abc29-98ce-4750-84c1-6f3d47eaf62d,62.3016,8.2367,1,2,142,71,2,360,360,660,0,0,0,0,0,0
61,381,-172.6703,62.3016,-12.5673,57.7556,3e9abc29-98ce-4750-84c1-6f3d47eaf62d,62.3016,8.2367,1,2,142,71,2,360,360,841,0,0,0,0,0,0
62,710,-126.0374,62.9648,20.707,62.9648,a0f58940-9e2a-4169-a8d3-b4107fa0962d,62.9648,8.5812,1,3,189,95,3,360,360,658,0,0,0,0,0,0
63,641,-117.6426,82.2485,19.0243,82.2485,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,669,0,0,0,0,0,0
64,653,-134.6043,82.2485,15.9845,64.806,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,682,0,0,0,0,0,0
65,642,-121.4162,82.2485,17.4052,73.6806,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,699,0,0,0,0,0,0
66,391,-131.7157,82.2485,-10.9766,58.2731,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,882,0,0,0,0,0,0
67,667,-124.5314,82.2485,16.8227,64.5571,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,718,0,0,0,0,0,0
68,664,-128.2363,82.2485,18.9224,62.8611,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,711,0,0,0,0,0,0
69,630,-127.1253,82.2485,16.5693,64.6607,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,701,0,0,0,0,0,0
70,627,-129.3123,82.2485,20.7583,66.6003,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,682,0,0,0,0,0,0
71,342,-144.4022,82.2485,-9.9808,61.1786,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,856,0,0,0,0,0,0
72,659,-112.9829,82.2485,19.9527,79.0131,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,700,0,0,0,0,0,0
73,587,-135.0882,82.2485,18.9259,68.7913,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,709,0,0,0,0,0,0
74,599,-115.1697,82.2485,21.9012,65.896,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,711,0,0,0,0,0,0
75,697,-118.6127,82.2485,25.5887,74.6585,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,705,0,0,0,0,0,0
76,348,-126.1672,82.2485,-8.1336,62.9841,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,870,0,0,0,0,0,0
77,687,-120.9048,82.2485,25.6499,67.6182,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,699,0,0,0,0,0,0
78,648,-124.8019,82.2485,25.0061,75.8268,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,723,0,0,0,0,0,0
79,676,-122.7725,82.2485,25.0739,72.931,200c5627-125d-41f3-a9fb-8ebcb581a112,82.2485,12.1365,1,3,187,93,3,360,360,754,0,0,0,0,0,0
80,601,-124.0741,83.6818,22.6281,83.6818,c2eb1590-0ed8-43f5-865e-875c8ec20211,83.6818,12.2685,1,3,186,93,3,360,360,767,0,0,0,0,0,0
81,361,-131.2167,83.6818,-6.8382,64.0412,c2eb1590-0ed8-43f5-865e-875c8ec20211,83.6818,12.2685,1,3,186,93,3,360,360,902,0,0,0,0,0,0
82,665,-127.0192,83.6818,27.8023,75.9244,c2eb1590-0ed8-43f5-865e-875c8ec20211,83.6818,12.2685,1,3,186,93,3,360,360,746,0,0,0,0,0,0
83,683,-120.9832,88.5977,29.8246,88.5977,c7a6097e-8e7b-4539-9535-32be93ae1911,88.5977,6.5285,1,3,187,93,3,360,360,731,0,0,0,0,0,0
84,657,-128.2135,88.5977,30.6844,85.706,c7a6097e-8e7b-4539-9535-32be93ae1911,88.5977,6.5285,1,3,187,93,3,360,360,702,0,0,0,0,0,0
85,587,-123.5382,88.5977,25.9458,81.6407,c7a6097e-8e7b-4539-9535-32be93ae1911,88.5977,6.5285,1,3,187,93,3,360,360,723,0,0,0,0,0,0
86,381,-133.0361,88.5977,-2.3335,71.2388,c7a6097e-8e7b-4539-9535-32be93ae1911,88.5977,6.5285,1,3,187,93,3,360,360,896,0,0,0,0,0,0
87,624,-123.1099,88.5977,30.2756,79.8111,c7a6097e-8e7b-4539-9535-32be93ae1911,88.5977,6.5285,1,3,187,93,3,360,360,732,0,0,0,0,0,0
88,657,-126.969,88.5977,30.7514,81.9216,c7a6097e-8e7b-4539-9535-32be93ae1911,88.5977,6.5285,1,3,187,93,3,360,360,725,0,0,0,0,0,0
89,698,-120.3601,88.5977,34.5519,79.7252,c7a6097e-8e7b-4539-9535-32be93ae1911,88.5977,6.5285,1,3,187,93,3,360,360,716,0,0,0,0,0,0
90,719,-130.9248,88.5977,37.6051,86.5847,c7a6097e-8e7b-4539-9535-32be93ae1911,88.5977,6.5285,1,3,187,93,3,360,360,710,0,0,0,0,0,0
91,416,-134.7258,102.6091,0.4272,102.6091,b05d6cba-00d6-416c-aa9b-9d2277ad32a6,102.6091,7.0209,1,4,241,114,4,360,360,890,0,0,0,0,0,0
92,724,-119.0566,102.6091,36.3548,79.9,b05d6cba-00d6-416c-aa9b-9d2277ad32a6,102.6091,7.0209,1,4,241,114,4,360,360,725,0,0,0,0,0,0
93,732,-134.2067,102.6091,41.5943,83.4598,b05d6cba-00d6-416c-aa9b-9d2277ad32a6,102.6091,7.0209,1,4,241,114,4,360,360,713,0,0,0,0,0,0
94,731,-129.2378,102.6091,40.9154,84.4849,b05d6cba-00d6-416c-aa9b-9d2277ad32a6,102.6091,7.0209,1,4,241,114,4,360,360,675,0,0,0,0,0,0
95,714,-119.5923,102.6091,37.8745,99.4026,b05d6cba-00d6-416c-aa9b-9d2277ad32a6,102.6091,7.0209,1,4,241,114,4,360,360,711,0,0,0,0,0,0
96,429,-158.8226,102.6091,3.7652,78.8244,b05d6cba-00d6-416c-aa9b-9d2277ad32a6,102.6091,7.0209,1,4,241,114,4,360,360,871,0,0,0,0,0,0
97,725,-122.8586,102.6091,41.9425,85.4201,b05d6cba-00d6-416c-aa9b-9d2277ad32a6,102.6091,7.0209,1,4,241,114,4,360,360,704,0,0,0,0,0,0
98,771,-123.0739,102.6091,47.0055,84.3181,b05d6cba-00d6-416c-aa9b-9d2277ad32a6,102.6091,7.0209,1,4,241,114,4,360,360,677,0,0,0,0,0,0
99,714,-118.9493,102.6091,42.1067,91.6801,b05d6cba-00d6-416c-aa9b-9d2277ad32a6,102.6091,7.0209,1,4,241,114,4,360,360,696,0,0,0,0,0,0
100,688,-117.231,102.6091,40.6427,94.851,b05d6cba-00d6-416c-aa9b-9d2277ad32a6,102.6091,7.0209,1,4,241,114,4,360,360,707,0,0,0,0,0,0
101,423,-149.7167,102.6091,4.7212,100.8122,b05d6cba-00d6-416c-aa9b-9d2277ad32a6,102.6091,7.0209,1,4,241,114,4,360,360,893,0,0,0,0,0,0
102,728,-123.4778,102.6091,46.5415,96.7874,b05d6cba-00d6-416c-aa9b-9d2277ad32a6,102.6091,7.0209,1,4,241,114,4,360,360,696,0,0,0,0,0,0
103,757,-119.0822,102.6091,44.6163,90.3773,b05d6cba-00d6-416c-aa9b-9d2277ad32a6,102.6091,7.0209,1,4,241,114,4,360,360,708,0,0,0,0,0,0
104,715,-126.9646,106.0677,45.3112,106.0677,9f8e7a24-3224-4899-9a90-a618ee64f81c,106.0677,7.2853,1,4,240,112,4,360,360,714,0,0,0,0,0,0
105,737,-123.7285,106.0677,47.4412,102.0802,9f8e7a24-3224-4899-9a90-a618ee64f81c,106.0677,7.2853,1,4,240,112,4,360,360,736,0,0,0,0,0,0
106,426,-151.9444,106.0677,6.129,75.4536,9f8e7a24-3224-4899-9a90-a618ee64f81c,106.0677,7.2853,1,4,240,112,4,360,360,885,0,0,0,0,0,0
107,699,-123.1466,106.0677,47.4458,100.535,9f8e7a24-3224-4899-9a90-a618ee64f81c,106.0677,7.2853,1,4,240,112,4,360,360,696,0,0,0,0,0,0
108,615,-118.5884,106.0677,40.7359,105.7583,9f8e7a24-3224-4899-9a90-a618ee64f81c,106.0677,7.2853,1,4,240,112,4,360,360,709,0,0,0,0,0,0
109,733,-116.5728,111.802,44.5245,111.802,679497fa-4cdf-49e8-9b91-a851a244dbdc,111.802,6.4702,1,3,187,90,3,360,360,754,0,0,0,0,0,0
110,638,-126.1375,111.802,42.9717,101.9133,679497fa-4cdf-49e8-9b91-a851a244dbdc,111.802,6.4702,1,3,187,90,3,360,360,766,0,0,0,0,0,0
111,372,-144.4596,111.802,6.7121,85.7171,679497fa-4cdf-49e8-9b91-a851a244dbdc,111.802,6.4702,1,3,187,90,3,360,360,914,0,0,0,0,0,0
112,680,-128.314,112.4476,45.5873,112.4476,259a1b89-b7b6-4b26-8646-08de3324313d,112.4476,7.4991,1,3,191,92,3,360,360,744,0,0,0,0,0,0
113,726,-123.7205,112.4476,45.9506,108.9852,259a1b89-b7b6-4b26-8646-08de3324313d,112.4476,7.4991,1,3,191,92,3,360,360,763,0,0,0,0,0,0
114,633,-145.7047,112.4476,45.7429,106.4574,259a1b89-b7b6-4b26-8646-08de3324313d,112.4476,7.4991,1,3,191,92,3,360,360,775,0,0,0,0,0,0
115,624,-130.8795,112.4476,47.9442,108.0916,259a1b89-b7b6-4b26-8646-08de3324313d,112.4476,7.4991,1,3,191,92,3,360,360,785,0,0,0,0,0,0
116,398,-136.6521,112.4476,10.0725,94.8651,259a1b89-b7b6-4b26-8646-08de3324313d,112.4476,7.4991,1,3,191,92,3,360,360,952,0,0,0,0,0,0
117,673,-140.17,112.4476,49.4374,109.7009,259a1b89-b7b6-4b26-8646-08de3324313d,112.4476,7.4991,1,3,191,92,3,360,360,835,0,0,0,0,0,0
118,724,-145.5571,112.4476,54.3923,108.0753,259a1b89-b7b6-4b26-8646-08de3324313d,112.4476,7.4991,1,3,191,92,3,360,360,847,0,0,0,0,0,0
119,657,-123.8837,112.4476,52.6528,109.9087,259a1b89-b7b6-4b26-8646-08de3324313d,112.4476,7.4991,1,3,191,92,3,360,360,880,0,0,0,0,0,0
120,674,-120.4147,112.4476,52.7901,109.1618,259a1b89-b7b6-4b26-8646-08de3324313d,112.4476,7.4991,1,3,191,92,3,360,360,923,0,0,0,0,0,0
121,374,-134.0089,112.4476,12.6859,102.7046,259a1b89-b7b6-4b26-8646-08de3324313d,112.4476,7.4991,1,3,191,92,3,360,360,1037,0,0,0,0,0,0
122,632,-126.7617,112.4476,52.4328,107.8728,259a1b89-b7b6-4b26-8646-08de3324313d,112.4476,7.4991,1,3,191,92,3,360,360,937,0,0,0,0,0,0
123,668,-160.6663,112.4476,52.928,108.796,259a1b89-b7b6-4b26-8646-08de3324313d,112.4476,7.4991,1,3,191,92,3,360,360,923,0,0,0,0,0,0
124,631,-122.1687,113.8664,49.5677,113.8664,5d7f00d4-5464-440d-af3d-90bf0f0d4147,113.8664,5.664,1,4,233,114,4,360,360,959,0,0,0,0,0,0
125,616,-129.5012,113.8664,49.5009,110.0977,5d7f00d4-5464-440d-af3d-90bf0f0d4147,113.8664,5.664,1,4,233,114,4,360,360,979,0,0,0,0,0,0
126,370,-141.9458,113.8664,13.9719,104.9226,5d7f00d4-5464-440d-af3d-90bf0f0d4147,113.8664,5.664,1,4,233,114,4,360,360,1083,0,0,0,0,0,0
127,659,-122.7422,116.7117,53.7617,116.7117,c24b1e4c-668a-4014-aee5-ac8f6c84b529,116.7117,3.7147,1,4,241,112,4,360,360,989,0,0,0,0,0,0
128,661,-117.0248,116.7117,55.1274,115.1126,c24b1e4c-668a-4014-aee5-ac8f6c84b529,116.7117,3.7147,1,4,241,112,4,360,360,958,0,0,0,0,0,0
129,619,-120.6341,119.1013,57.3359,119.1013,31501dc8-847f-4abc-abf9-74dd9f21ea06,119.1013,9.6831,1,4,238,113,4,360,360,960,0,0,0,0,0,0
130,702,-123.5046,119.1013,56.433,118.3855,31501dc8-847f-4abc-abf9-74dd9f21ea06,119.1013,9.6831,1,4,238,113,4,360,360,967,0,0,0,0,0,0
131,388,-158.016,119.1013,14.5317,116.0543,31501dc8-847f-4abc-abf9-74dd9f21ea06,119.1013,9.6831,1,4,238,113,4,360,360,1090,0,0,0,0,0,0
132,670,-120.2538,128.2637,56.2729,128.2637,6deb0673-8b31-4249-9f59-8df969b6a938,128.2637,6.8685,1,3,191,93,3,360,360,964,0,0,0,0,0,0
133,684,-116.0721,128.2637,58.1952,127.3383,6deb0673-8b31-4249-9f59-8df969b6a938,128.2637,6.8685,1,3,191,93,3,360,360,981,0,0,0,0,0,0
134,675,-144.6035,128.2637,55.5806,115.6309,6deb0673-8b31-4249-9f59-8df969b6a938,128.2637,6.8685,1,3,191,93,3,360,360,983,0,0,0,0,0,0
135,725,-138.3748,133.2019,62.9906,133.2019,80b929ed-13dc-4acc-8a24-ead93b16fc79,133.2019,8.6672,1,4,233,109,4,360,360,958,0,0,0,0,0,0
136,430,-169.7861,133.2019,20.8674,110.7343,80b929ed-13dc-4acc-8a24-ead93b16fc79,133.2019,8.6672,1,4,233,109,4,360,360,1068,0,0,0,0,0,0
137,706,-127.5119,133.2019,63.7376,124.3813,80b929ed-13dc-4acc-8a24-ead93b16fc79,133.2019,8.6672,1,4,233,109,4,360,360,961,0,0,0,0,0,0
138,640,-127.2769,134.5622,57.2681,134.5622,18d0b259-488a-4a7f-9dc1-e10aeb363437,134.5622,9.0616,1,3,191,93,3,360,360,956,0,0,0,0,0,0
139,725,-127.1794,134.5622,67.2003,125.4059,18d0b259-488a-4a7f-9dc1-e10aeb363437,134.5622,9.0616,1,3,191,93,3,360,360,935,0,0,0,0,0,0
140,725,-124.8511,134.5622,64.4012,124.8503,18d0b259-488a-4a7f-9dc1-e10aeb363437,134.5622,9.0616,1,3,191,93,3,360,360,969,0,0,0,0,0,0
141,388,-136.4979,134.5622,21.2785,116.5824,18d0b259-488a-4a7f-9dc1-e10aeb363437,134.5622,9.0616,1,3,191,93,3,360,360,1117,0,0,0,0,0,0
142,690,-135.9052,134.5622,63.8684,126.1439,18d0b259-488a-4a7f-9dc1-e10aeb363437,134.5622,9.0616,1,3,191,93,3,360,360,969,0,0,0,0,0,0
143,633,-126.0904,134.5622,59.9444,129.1656,18d0b259-488a-4a7f-9dc1-e10aeb363437,134.5622,9.0616,1,3,191,93,3,360,360,971,0,0,0,0,0,0
144,734,-133.9131,134.5622,70.0485,129.5517,18d0b259-488a-4a7f-9dc1-e10aeb363437,134.5622,9.0616,1,3,191,93,3,360,360,947,0,0,0,0,0,0
145,732,-126.8032,134.5622,70.8468,126.3862,18d0b259-488a-4a7f-9dc1-e10aeb363437,134.5622,9.0616,1,3,191,93,3,360,360,990,0,0,0,0,0,0
146,404,-150.7536,134.5622,24.4536,105.6503,18d0b259-488a-4a7f-9dc1-e10aeb363437,134.5622,9.0616,1,3,191,93,3,360,360,1083,0,0,0,0,0,0
147,764,-111.0895,134.5622,74.9259,130.4966,18d0b259-488a-4a7f-9dc1-e10aeb363437,134.5622,9.0616,1,3,191,93,3,360,360,990,0,0,0,0,0,0
148,730,-122.8848,134.5622,75.1502,128.1329,18d0b259-488a-4a7f-9dc1-e10aeb363437,134.5622,9.0616,1,3,191,93,3,360,360,975,0,0,0,0,0,0
149,792,-131.1646,134.5622,81.0935,129.168,18d0b259-488a-4a7f-9dc1-e10aeb363437,134.5622,9.0616,1,3,191,93,3,360,360,959,0,0,0,0,0,0
150,761,-120.6023,134.5622,79.2034,131.2761,18d0b259-488a-4a7f-9dc1-e10aeb363437,134.5622,9.0616,1,3,191,93,3,360,360,966,0,0,0,0,0,0
151,379,-128.8724,134.5622,26.625,126.2357,18d0b259-488a-4a7f-9dc1-e10aeb363437,134.5622,9.0616,1,3,191,93,3,360,360,1067,0,0,0,0,0,0
