gen,gen_time,fitness_min,fitness_max,fitness_avg,champ_id,champ_mean,champ_std,champ_teams,champ_learners,champ_instructions,champ_act_instructions,champ_real_acts,pop_roots,pop_teams,pop_learners
0, 131.4788362979889, -203.15887688775678, -39.90255369571863, -117.5595818214056, 9e8fb7ab-75a0-4635-b228-68eb5a980333, -39.90255369571863, 0.14568269790020016, 1, 1, 56,10, 1, 360, 360, 360
1, 31.70691680908203, -136.57136781598686, -39.90255369571863, -107.19874792276589, 9e8fb7ab-75a0-4635-b228-68eb5a980333, -39.90255369571863, 0.14568269790020016, 1, 1, 56,10, 1, 360, 360, 360
2, 41.9255166053772, -152.20185581471696, -39.66194681724554, -100.51928289766165, 64043cf3-cb5d-48d8-b017-6d4476b5b731, -39.66194681724554, 0.2698007148054333, 1, 1, 56,8, 1, 360, 360, 360
3, 44.96013522148132, -124.9172457214502, -39.57713869886515, -91.89122259565076, a3f851e8-9281-42b4-bd49-55a61eac37d7, -39.57713869886515, 0.2463407507807748, 1, 1, 55,8, 1, 360, 360, 360
4, 48.62131905555725, -129.81775497889376, -20.69152340519313, -82.77644899245966, b70ef239-ab6a-41b8-b10f-8eed0ae0c713, -20.69152340519313, 9.771328654714612, 1, 1, 26,225, 1, 360, 360, 360
5, 69.6378276348114, -126.72838855742751, -14.64778099678027, -74.07420725101807, 04229f5f-bf95-4c7b-8e71-fb35dfe15b21, -14.64778099678027, 0.11663774312934234, 1, 1, 58,11, 1, 360, 360, 360
6, 72.26159715652466, -152.67192970869928, -14.64778099678027, -63.306907487372804, 04229f5f-bf95-4c7b-8e71-fb35dfe15b21, -14.64778099678027, 0.11663774312934234, 1, 1, 58,11, 1, 360, 360, 360
7, 78.78907704353333, -188.64007974296152, 0.3048074734856753, -50.63193894027557, c3e1367c-5557-437d-b3cd-7bbb573d60c0, 0.3048074734856753, 3.8404662927259428, 1, 1, 56,10, 1, 360, 360, 360
8, 78.22359728813171, -127.34384501536356, 0.3048074734856753, -42.42322890565834, c3e1367c-5557-437d-b3cd-7bbb573d60c0, 0.3048074734856753, 3.8404662927259428, 1, 1, 56,10, 1, 360, 360, 360
9, 73.59150290489197, -154.74018924317718, 0.3048074734856753, -42.170133237609875, c3e1367c-5557-437d-b3cd-7bbb573d60c0, 0.3048074734856753, 3.8404662927259428, 1, 1, 56,10, 1, 360, 360, 360
10, 76.83180856704712, -134.37174935134664, 0.3048074734856753, -39.08781075667529, c3e1367c-5557-437d-b3cd-7bbb573d60c0, 0.3048074734856753, 3.8404662927259428, 1, 1, 56,10, 1, 360, 360, 360
11, 63.10020971298218, -124.7228145585544, 0.3048074734856753, -46.67327239397204, c3e1367c-5557-437d-b3cd-7bbb573d60c0, 0.3048074734856753, 3.8404662927259428, 1, 1, 56,10, 1, 360, 360, 360
12, 83.15494751930237, -114.93556626370625, 4.182694257604161, -30.283154213339166, be4dfd4d-6ecf-4cd3-9853-3a18f1b62bde, 4.182694257604161, 2.9414973109388503, 1, 1, 55,9, 1, 360, 360, 360
13, 79.27572584152222, -133.4774401961492, 4.182694257604161, -25.06900360131265, be4dfd4d-6ecf-4cd3-9853-3a18f1b62bde, 4.182694257604161, 2.9414973109388503, 1, 1, 55,9, 1, 360, 360, 360
14, 77.66090989112854, -129.81430669912262, 4.182694257604161, -24.555459839163845, be4dfd4d-6ecf-4cd3-9853-3a18f1b62bde, 4.182694257604161, 2.9414973109388503, 1, 1, 55,9, 1, 360, 360, 360
15, 79.26339721679688, -119.58276497735005, 4.182694257604161, -21.428091540962694, be4dfd4d-6ecf-4cd3-9853-3a18f1b62bde, 4.182694257604161, 2.9414973109388503, 1, 1, 55,9, 1, 360, 360, 360
16, 53.14305067062378, -129.86125634956935, 4.182694257604161, -39.34930335087208, be4dfd4d-6ecf-4cd3-9853-3a18f1b62bde, 4.182694257604161, 2.9414973109388503, 1, 1, 55,9, 1, 360, 360, 360
17, 77.27765130996704, -116.38405323287661, 4.182694257604161, -19.724511754751877, be4dfd4d-6ecf-4cd3-9853-3a18f1b62bde, 4.182694257604161, 2.9414973109388503, 1, 1, 55,9, 1, 360, 360, 360
18, 75.5007119178772, -117.91240214691643, 4.6928774300364875, -17.61736744297736, e46303ab-91f1-4bb7-9525-48a5349d5615, 4.6928774300364875, 0.17997302398375833, 1, 1, 57,13, 1, 360, 360, 360
19, 80.78657269477844, -146.24937463052606, 4.6928774300364875, -13.765999715668189, e46303ab-91f1-4bb7-9525-48a5349d5615, 4.6928774300364875, 0.17997302398375833, 1, 1, 57,13, 1, 360, 360, 360
20, 77.76284837722778, -116.01477281992925, 4.6928774300364875, -12.298847773418528, e46303ab-91f1-4bb7-9525-48a5349d5615, 4.6928774300364875, 0.17997302398375833, 1, 1, 57,13, 1, 360, 360, 360
21, 60.059346437454224, -119.11743956903811, 4.6928774300364875, -31.298708789196734, e46303ab-91f1-4bb7-9525-48a5349d5615, 4.6928774300364875, 0.17997302398375833, 1, 1, 57,13, 1, 360, 360, 360
22, 81.79238653182983, -130.0878166344007, 6.389750356142426, -9.675356366521006, 328da9ba-6500-4f29-924b-2b54dc6ae22d, 6.389750356142426, 3.3970845530113962, 1, 1, 54,7, 1, 360, 360, 360
23, 79.17334389686584, -134.7072661062223, 6.389750356142426, -12.088256297029229, 328da9ba-6500-4f29-924b-2b54dc6ae22d, 6.389750356142426, 3.3970845530113962, 1, 1, 54,7, 1, 360, 360, 360
24, 75.11810731887817, -138.5490189445474, 6.389750356142426, -12.849639391907395, 328da9ba-6500-4f29-924b-2b54dc6ae22d, 6.389750356142426, 3.3970845530113962, 1, 1, 54,7, 1, 360, 360, 360
25, 73.8020703792572, -137.10955671297478, 6.389750356142426, -13.951727798209703, 328da9ba-6500-4f29-924b-2b54dc6ae22d, 6.389750356142426, 3.3970845530113962, 1, 1, 54,7, 1, 360, 360, 360
26, 53.90552568435669, -137.0795173699372, 6.389750356142426, -30.91665391852282, 328da9ba-6500-4f29-924b-2b54dc6ae22d, 6.389750356142426, 3.3970845530113962, 1, 1, 54,7, 1, 360, 360, 360
27, 78.64169120788574, -134.6875820511345, 6.457857119984387, -10.64557764003629, ba05b466-95d6-46c1-a508-ad5a8be83fa6, 6.457857119984387, 2.665695560159198, 1, 1, 55,10, 1, 360, 360, 360
28, 84.68724799156189, -134.24996324276722, 7.310009382547264, -8.596335194384217, 206473f1-c1e8-4c17-944f-a7bd0adf5dba, 7.310009382547264, 2.898960351565303, 1, 1, 56,11, 1, 360, 360, 360
29, 88.12481999397278, -120.53353734660432, 7.898509426983059, -9.273780056225242, 407dbb71-ab30-43d6-893f-5349c4a58941, 7.898509426983059, 2.616325676457615, 1, 1, 55,8, 1, 360, 360, 360
