gen, gen_time, fitness_min, fitness_max, fitness_avg, champ_id, champ_mean, champ_std, champ_teams, champ_learners, champ_instructions, champ_act_instructions, champ_real_acts, pop_roots, pop_teams, pop_learners, hh_learners_removed, hh_teams_affected, b_teams, b_learners, b_teams_new, b_learners_new
0, 143.68420314788818, -202.67976526139972, -3.7235474765914574, -111.92267018280913, 3412903a-a70e-4878-a635-95f0565fe751, -3.7235474765914574, 0.5072603909988677, 1, 2, 64,62, 2, 360, 360, 720, -1, -1, 3, 9, 3, 9
1, 50.76733422279358, -134.2834764523016, -3.7235474765914574, -101.06928372987382, 3412903a-a70e-4878-a635-95f0565fe751, -3.7235474765914574, 0.5072603909988677, 1, 2, 64,62, 2, 316, 363, 658, -1, -1, 7, 18, 7, 18
2, 52.837891578674316, -157.53064604882888, 198.53332040303482, -93.09916840970168, 554e56cc-db2b-4a8b-bd78-39dd7b891379, 198.53332040303482, 12.086226812070848, 2, 4, 169,104, 3, 309, 364, 643, -1, -1, 12, 30, 12, 30
3, 61.49128198623657, -133.9704191987087, 198.53332040303482, -81.5890339248913, 554e56cc-db2b-4a8b-bd78-39dd7b891379, 198.53332040303482, 12.086226812070848, 2, 4, 169,104, 3, 304, 365, 681, -1, -1, 13, 32, 13, 32
4, 69.66289949417114, -135.69824388385078, 202.96491909687933, -70.95298811514797, 4263b67e-88ea-43e4-bbbf-dbc3c588d201, 202.96491909687933, 12.972791712112747, 1, 3, 147,88, 3, 298, 361, 670, -1, -1, 14, 34, 14, 34
5, 72.47373747825623, -153.22042238650386, 202.96491909687933, -60.626849899213994, 4263b67e-88ea-43e4-bbbf-dbc3c588d201, 202.96491909687933, 12.972791712112747, 1, 3, 147,88, 3, 289, 361, 687, -1, -1, 16, 39, 16, 39
6, 81.76854419708252, -209.4255380188979, 203.00075614019602, -49.50433534318137, c30b7fec-9119-4af9-9d74-61f371591fff, 203.00075614019602, 7.983740886501189, 1, 3, 143,133, 3, 285, 362, 701, -1, -1, 16, 39, 16, 39
7, 81.81447243690491, -179.53059223081058, 206.63956826445036, -29.5979376256628, 6b3f97d2-8589-4566-ab45-55f86e49c9be, 206.63956826445036, 9.32071334042387, 1, 4, 202,103, 4, 285, 360, 675, -1, -1, 17, 41, 17, 41
8, 87.54833459854126, -131.22736002079566, 206.63956826445036, -14.148033500689554, 6b3f97d2-8589-4566-ab45-55f86e49c9be, 206.63956826445036, 9.32071334042387, 1, 4, 202,103, 4, 279, 361, 661, -1, -1, 17, 41, 17, 41
9, 78.82101440429688, -120.8029984417185, 206.63956826445036, 6.17584359955207, 6b3f97d2-8589-4566-ab45-55f86e49c9be, 206.63956826445036, 9.32071334042387, 1, 4, 202,103, 4, 284, 360, 658, -1, -1, 17, 41, 17, 41
10, 85.57884883880615, -158.95573179937045, 208.65436807269398, 31.38289516746102, 6f726ac8-67f8-4d57-ab7c-b7daec682ae7, 208.65436807269398, 5.171224092294825, 1, 2, 88,70, 2, 283, 360, 669, -1, -1, 17, 41, 17, 41
11, 65.59335803985596, -143.5861772992182, 208.65436807269398, 8.848262366009395, 6f726ac8-67f8-4d57-ab7c-b7daec682ae7, 208.65436807269398, 5.171224092294825, 1, 2, 88,70, 2, 278, 360, 759, -1, -1, 18, 43, 18, 43
12, 87.37340950965881, -127.35633216868511, 208.65436807269398, 51.41105657973172, 6f726ac8-67f8-4d57-ab7c-b7daec682ae7, 208.65436807269398, 5.171224092294825, 1, 2, 88,70, 2, 287, 361, 662, -1, -1, 19, 44, 19, 44
13, 82.47803115844727, -119.09588602147895, 209.4054965649359, 84.65850137550407, b4b4cc1d-3ad7-4a10-b142-d833473cdd77, 209.4054965649359, 6.893672589142281, 1, 2, 94,69, 2, 293, 361, 639, -1, -1, 20, 46, 20, 46
14, 84.4150185585022, -122.68032898658828, 209.4054965649359, 115.31612563095483, b4b4cc1d-3ad7-4a10-b142-d833473cdd77, 209.4054965649359, 6.893672589142281, 1, 2, 94,69, 2, 287, 361, 641, -1, -1, 19, 46, 19, 46
15, 92.60613131523132, -118.304719145069, 210.7788114938087, 121.50473289527382, 10c61963-27d8-4209-8696-8c7ac5ee8fb7, 210.7788114938087, 14.762005448442443, 1, 3, 143,88, 3, 298, 360, 659, -1, -1, 18, 46, 18, 46
16, 78.90938591957092, -120.43018951342722, 210.7788114938087, 59.34604967822134, 10c61963-27d8-4209-8696-8c7ac5ee8fb7, 210.7788114938087, 14.762005448442443, 1, 3, 143,88, 3, 269, 360, 798, -1, -1, 19, 46, 19, 46
17, 85.51876664161682, -118.73448619347357, 210.7788114938087, 129.38983880457363, 10c61963-27d8-4209-8696-8c7ac5ee8fb7, 210.7788114938087, 14.762005448442443, 1, 3, 143,88, 3, 294, 361, 680, -1, -1, 15, 46, 15, 46
18, 92.14453673362732, -119.1649070665397, 210.7788114938087, 133.02440274060635, 10c61963-27d8-4209-8696-8c7ac5ee8fb7, 210.7788114938087, 14.762005448442443, 1, 3, 143,88, 3, 291, 361, 692, -1, -1, 17, 46, 17, 46
19, 89.81840777397156, -120.70532254900316, 210.7788114938087, 138.1904613117168, 10c61963-27d8-4209-8696-8c7ac5ee8fb7, 210.7788114938087, 14.762005448442443, 1, 3, 143,88, 3, 296, 362, 689, -1, -1, 16, 46, 16, 46
20, 80.49305987358093, -118.81411162718595, 211.15460476553636, 125.87825371055742, af3a370c-936b-4022-b11b-17f3b2fdc2bf, 211.15460476553636, 18.142932449259334, 1, 2, 89,71, 2, 298, 361, 687, -1, -1, 15, 46, 15, 46
21, 72.81884741783142, -138.72565528310184, 211.15460476553636, 80.95277802902685, af3a370c-936b-4022-b11b-17f3b2fdc2bf, 211.15460476553636, 18.142932449259334, 1, 2, 89,71, 2, 283, 363, 803, -1, -1, 15, 46, 15, 46
22, 87.48305606842041, -132.96806043547687, 214.44983237627352, 138.61152983259893, 9939bf4f-78d5-40cd-9822-7afb2c6c004b, 214.44983237627352, 12.276367260526879, 1, 2, 87,70, 2, 295, 360, 692, -1, -1, 14, 46, 14, 46
23, 93.47467732429504, -120.76597145178562, 214.44983237627352, 134.84785069122213, 9939bf4f-78d5-40cd-9822-7afb2c6c004b, 214.44983237627352, 12.276367260526879, 1, 2, 87,70, 2, 300, 362, 700, -1, -1, 12, 46, 12, 46
24, 96.21607780456543, -117.97287408544352, 214.44983237627352, 140.8227450620103, 9939bf4f-78d5-40cd-9822-7afb2c6c004b, 214.44983237627352, 12.276367260526879, 1, 2, 87,70, 2, 301, 361, 703, -1, -1, 10, 46, 10, 46
25, 87.59564018249512, -118.77810813199876, 214.44983237627352, 131.59305791186836, 9939bf4f-78d5-40cd-9822-7afb2c6c004b, 214.44983237627352, 12.276367260526879, 1, 2, 87,70, 2, 281, 361, 727, -1, -1, 11, 46, 11, 46
26, 61.185624837875366, -175.17453067704292, 214.44983237627352, 77.34953159332547, 9939bf4f-78d5-40cd-9822-7afb2c6c004b, 214.44983237627352, 12.276367260526879, 1, 2, 87,70, 2, 280, 362, 835, -1, -1, 12, 46, 12, 46
27, 85.3840548992157, -118.54034960165166, 214.44983237627352, 132.70604255303414, 9939bf4f-78d5-40cd-9822-7afb2c6c004b, 214.44983237627352, 12.276367260526879, 1, 2, 87,70, 2, 303, 361, 710, -1, -1, 10, 46, 10, 46
28, 93.55326843261719, -170.56540541053985, 214.44983237627352, 134.74125715262198, 9939bf4f-78d5-40cd-9822-7afb2c6c004b, 214.44983237627352, 12.276367260526879, 1, 2, 87,70, 2, 289, 362, 702, -1, -1, 10, 46, 10, 46
29, 80.4037778377533, -122.97444393866947, 214.44983237627352, 132.36176337777724, 9939bf4f-78d5-40cd-9822-7afb2c6c004b, 214.44983237627352, 12.276367260526879, 1, 2, 87,70, 2, 299, 361, 709, -1, -1, 10, 46, 10, 46
