gen,tpg-gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-teams,champ-learners,champ-bid-inst,champ-act-inst,champ-real-acts,pop-roots,pop-teams,pop-learners,hh-learners-rem,hh-teams-affected,b-teams,b-learners,b-teams-new,b-learners-new
0,0,335,-215.1443,-16.2558,-115.2788,-16.2558,484d0ced-57ee-41d2-b3e7-2cd73da04e43,-16.2558,1.2495,1,2,207,23,2,360,360,720,-1,-1,0,0,0,0
1,1,232,-144.6614,-16.2558,-106.4986,-39.6898,484d0ced-57ee-41d2-b3e7-2cd73da04e43,-16.2558,1.2495,1,2,207,23,2,360,409,749,-1,-1,0,0,0,0
2,2,248,-136.9411,-14.8137,-99.7221,-14.8137,6cc2dc15-ea1f-4cba-aac6-9cf783d91ab4,-14.8137,2.7163,1,2,70,93,2,360,435,788,-1,-1,0,0,0,0
3,3,298,-152.7468,-2.4399,-93.4587,-2.4399,ea83581e-3695-40d2-adc4-6a5eb66f79d9,-2.4399,0.0221,2,4,211,90,3,360,440,785,-1,-1,0,0,0,0
4,4,365,-132.4755,-2.4399,-83.9076,-13.0532,ea83581e-3695-40d2-adc4-6a5eb66f79d9,-2.4399,0.0221,2,4,211,90,3,360,453,845,-1,-1,0,0,0,0
5,5,433,-156.4554,5.7333,-72.1819,5.7333,abe2b89c-45b3-4291-a68e-7e524d879dad,5.7333,2.6873,2,4,309,192,3,360,444,821,-1,-1,0,0,0,0
6,6,481,-165.2264,5.7333,-64.2885,5.6097,abe2b89c-45b3-4291-a68e-7e524d879dad,5.7333,2.6873,2,4,309,192,3,360,467,891,-1,-1,0,0,0,0
7,7,439,-124.6826,5.7333,-52.8434,-1.0531,abe2b89c-45b3-4291-a68e-7e524d879dad,5.7333,2.6873,2,4,309,192,3,360,453,828,-1,-1,0,0,0,0
8,8,489,-153.5804,7.396,-47.3622,7.396,b620a728-f50a-4eb1-be1b-a3c95be3debf,7.396,2.5849,2,4,308,192,3,360,442,814,-1,-1,0,0,0,0
9,9,527,-142.5541,7.396,-41.3259,6.1149,b620a728-f50a-4eb1-be1b-a3c95be3debf,7.396,2.5849,2,4,308,192,3,360,437,823,-1,-1,0,0,0,0
10,10,529,-155.2377,7.396,-43.6806,5.9915,b620a728-f50a-4eb1-be1b-a3c95be3debf,7.396,2.5849,2,4,308,192,3,360,461,887,-1,-1,0,0,0,0
11,11,406,-178.1447,7.396,-58.1189,5.1414,b620a728-f50a-4eb1-be1b-a3c95be3debf,7.396,2.5849,2,4,308,192,3,360,503,1181,-1,-1,0,0,0,0
12,12,434,-156.5903,8.3177,-32.9833,8.3177,342644aa-45bd-4a24-8031-244386902938,8.3177,1.2905,2,4,309,192,3,361,479,979,-1,-1,0,0,0,0
13,13,469,-159.2209,8.3177,-32.3894,7.154,342644aa-45bd-4a24-8031-244386902938,8.3177,1.2905,2,4,309,192,3,360,470,944,-1,-1,0,0,0,0
14,14,475,-147.5594,10.7834,-28.7263,10.7834,f706e9fb-4dc6-4da9-a6b4-960cbd98ba21,10.7834,1.9571,2,4,308,192,3,360,459,896,-1,-1,0,0,0,0
15,15,500,-173.6611,10.7834,-32.5806,8.595,f706e9fb-4dc6-4da9-a6b4-960cbd98ba21,10.7834,1.9571,2,4,308,192,3,360,475,917,-1,-1,0,0,0,0
16,16,361,-180.0314,10.7834,-52.4894,7.3063,f706e9fb-4dc6-4da9-a6b4-960cbd98ba21,10.7834,1.9571,2,4,308,192,3,361,515,1200,-1,-1,0,0,0,0
17,17,447,-183.2058,10.7834,-24.5589,7.8375,f706e9fb-4dc6-4da9-a6b4-960cbd98ba21,10.7834,1.9571,2,4,308,192,3,361,491,1001,-1,-1,0,0,0,0
18,18,449,-146.3449,10.7834,-26.1857,8.9296,f706e9fb-4dc6-4da9-a6b4-960cbd98ba21,10.7834,1.9571,2,4,308,192,3,361,472,935,-1,-1,0,0,0,0
19,19,529,-156.0864,10.7834,-25.9584,7.6486,f706e9fb-4dc6-4da9-a6b4-960cbd98ba21,10.7834,1.9571,2,4,308,192,3,361,483,977,-1,-1,0,0,0,0
20,20,509,-158.8467,10.7834,-29.4981,8.9815,f706e9fb-4dc6-4da9-a6b4-960cbd98ba21,10.7834,1.9571,2,4,308,192,3,361,503,1034,-1,-1,0,0,0,0
21,21,353,-163.5874,10.7834,-42.4653,7.8678,f706e9fb-4dc6-4da9-a6b4-960cbd98ba21,10.7834,1.9571,2,4,308,192,3,361,517,1218,-1,-1,0,0,0,0
22,22,423,-177.9691,10.7834,-22.4834,8.8823,f706e9fb-4dc6-4da9-a6b4-960cbd98ba21,10.7834,1.9571,2,4,308,192,3,361,487,1007,-1,-1,0,0,0,0
