gen,tpg-gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-teams,champ-learners,champ-bid-inst,champ-act-inst,champ-real-acts,pop-roots,pop-teams,pop-learners,hh-learners-rem,hh-teams-affected,b-teams,b-learners,b-teams-new,b-learners-new
0,0,359,-196.0066,-34.37,-114.4783,-34.37,f4eb03e5-4f81-4baa-9844-afd107ed6379,-34.37,0.1525,1,2,77,124,2,360,360,720,-1,-1,0,0,0,0
1,1,224,-163.8186,5.1647,-105.9096,5.1647,1dd09476-7783-492e-bd18-70d29530671e,5.1647,1.669,2,4,278,80,3,360,418,753,-1,-1,0,0,0,0
2,2,251,-160.6802,5.1647,-98.3864,-13.704,1dd09476-7783-492e-bd18-70d29530671e,5.1647,1.669,2,4,278,80,3,360,422,763,-1,-1,0,0,0,0
3,3,268,-124.727,5.1647,-91.1085,-29.27,1dd09476-7783-492e-bd18-70d29530671e,5.1647,1.669,2,4,278,80,3,360,430,776,-1,-1,0,0,0,0
4,4,383,-141.5683,5.1647,-83.8385,2.7132,1dd09476-7783-492e-bd18-70d29530671e,5.1647,1.669,2,4,278,80,3,360,446,838,-1,-1,0,0,0,0
5,5,388,-171.5305,5.1647,-77.0391,-9.6199,1dd09476-7783-492e-bd18-70d29530671e,5.1647,1.669,2,4,278,80,3,361,456,842,-1,-1,0,0,0,0
6,6,473,-140.5261,5.1647,-65.6624,-6.1739,1dd09476-7783-492e-bd18-70d29530671e,5.1647,1.669,2,4,278,80,3,360,456,874,-1,-1,0,0,0,0
7,7,600,-125.8224,5.1647,-54.6482,4.9786,1dd09476-7783-492e-bd18-70d29530671e,5.1647,1.669,2,4,278,80,3,360,467,921,-1,-1,0,0,0,0
8,8,609,-123.5593,5.7967,-50.6868,5.7967,e6fbb8f0-d8eb-4873-a8ba-94cf8e1652da,5.7967,1.1118,2,4,278,80,3,360,473,964,-1,-1,0,0,0,0
9,9,559,-180.5319,7.9393,-46.5359,7.9393,52814401-7bee-40a2-8465-c4e788f5a97a,7.9393,0.0518,1,2,74,38,2,361,467,970,-1,-1,0,0,0,0
10,10,592,-174.2069,7.9393,-44.895,5.0224,52814401-7bee-40a2-8465-c4e788f5a97a,7.9393,0.0518,1,2,74,38,2,360,482,1037,-1,-1,0,0,0,0
11,11,467,-185.4821,7.9393,-54.726,3.6338,52814401-7bee-40a2-8465-c4e788f5a97a,7.9393,0.0518,1,2,74,38,2,361,508,1250,-1,-1,0,0,0,0
12,12,488,-186.8772,7.9393,-37.0544,4.6475,52814401-7bee-40a2-8465-c4e788f5a97a,7.9393,0.0518,1,2,74,38,2,360,488,1076,-1,-1,0,0,0,0
13,13,518,-193.3272,19.1118,-35.164,19.1118,7078f18c-4478-45f7-8a01-027dce72011e,19.1118,4.1309,1,4,253,81,4,360,477,1025,-1,-1,0,0,0,0
14,14,513,-181.3938,19.1118,-31.7762,7.3939,7078f18c-4478-45f7-8a01-027dce72011e,19.1118,4.1309,1,4,253,81,4,360,468,1023,-1,-1,0,0,0,0
15,15,521,-191.9657,19.1118,-27.517,7.8365,7078f18c-4478-45f7-8a01-027dce72011e,19.1118,4.1309,1,4,253,81,4,360,456,996,-1,-1,0,0,0,0
16,16,508,-217.6142,19.1118,-45.0712,2.2709,7078f18c-4478-45f7-8a01-027dce72011e,19.1118,4.1309,1,4,253,81,4,360,501,1305,-1,-1,0,0,0,0
17,17,501,-226.0861,19.1118,-25.1635,8.0879,7078f18c-4478-45f7-8a01-027dce72011e,19.1118,4.1309,1,4,253,81,4,361,489,1140,-1,-1,0,0,0,0
18,18,529,-229.432,19.1118,-20.9449,7.5999,7078f18c-4478-45f7-8a01-027dce72011e,19.1118,4.1309,1,4,253,81,4,360,479,1124,-1,-1,0,0,0,0
19,19,583,-122.9836,19.1118,-16.231,7.9023,7078f18c-4478-45f7-8a01-027dce72011e,19.1118,4.1309,1,4,253,81,4,360,484,1134,-1,-1,0,0,0,0
20,20,590,-216.965,19.1118,-12.9947,7.9304,7078f18c-4478-45f7-8a01-027dce72011e,19.1118,4.1309,1,4,253,81,4,360,483,1137,-1,-1,0,0,0,0
21,21,483,-173.0477,19.1118,-36.7187,8.9453,7078f18c-4478-45f7-8a01-027dce72011e,19.1118,4.1309,1,4,253,81,4,360,512,1340,-1,-1,0,0,0,0
22,22,498,-196.5483,19.1118,-12.2868,15.5301,7078f18c-4478-45f7-8a01-027dce72011e,19.1118,4.1309,1,4,253,81,4,360,492,1150,-1,-1,0,0,0,0
23,23,540,-174.0413,19.1118,-14.3303,13.7119,7078f18c-4478-45f7-8a01-027dce72011e,19.1118,4.1309,1,4,253,81,4,361,496,1137,-1,-1,0,0,0,0
24,24,443,-190.6638,19.1118,-13.4492,15.1473,7078f18c-4478-45f7-8a01-027dce72011e,19.1118,4.1309,1,4,253,81,4,360,467,1049,-1,-1,0,0,0,0
25,25,560,-163.5972,19.1118,-16.8053,14.2519,7078f18c-4478-45f7-8a01-027dce72011e,19.1118,4.1309,1,4,253,81,4,360,477,1024,-1,-1,0,0,0,0
26,26,447,-130.1861,19.1118,-32.504,7.9511,7078f18c-4478-45f7-8a01-027dce72011e,19.1118,4.1309,1,4,253,81,4,361,500,1233,-1,-1,0,0,0,0
27,27,430,-123.8959,19.1118,-13.0994,17.7999,7078f18c-4478-45f7-8a01-027dce72011e,19.1118,4.1309,1,4,253,81,4,360,470,1022,-1,-1,0,0,0,0
28,28,527,-121.9669,19.1118,-19.312,18.9657,7078f18c-4478-45f7-8a01-027dce72011e,19.1118,4.1309,1,4,253,81,4,360,483,1003,-1,-1,0,0,0,0
29,29,482,-174.1361,20.5344,-11.6451,20.5344,f4c3e35e-037d-453a-84a2-e5415663eae7,20.5344,3.5939,1,4,252,81,4,360,466,951,-1,-1,0,0,0,0
30,30,488,-135.3717,21.8963,-12.1874,21.8963,ba497626-a11c-402c-9493-d897ef4c3789,21.8963,3.2034,1,4,250,81,4,360,460,912,-1,-1,0,0,0,0
31,31,373,-159.4115,21.8963,-35.5378,7.7467,ba497626-a11c-402c-9493-d897ef4c3789,21.8963,3.2034,1,4,250,81,4,360,473,1088,-1,-1,0,0,0,0
32,32,418,-165.5581,21.8963,-12.3447,16.8166,ba497626-a11c-402c-9493-d897ef4c3789,21.8963,3.2034,1,4,250,81,4,360,450,856,-1,-1,0,0,0,0
33,33,491,-142.7118,21.8963,-16.0422,21.7165,ba497626-a11c-402c-9493-d897ef4c3789,21.8963,3.2034,1,4,250,81,4,360,459,876,-1,-1,0,0,0,0
34,34,483,-205.9918,21.8963,-9.6397,19.0978,ba497626-a11c-402c-9493-d897ef4c3789,21.8963,3.2034,1,4,250,81,4,360,449,827,-1,-1,0,0,0,0
35,35,529,-137.2513,21.8963,-13.4564,20.3764,ba497626-a11c-402c-9493-d897ef4c3789,21.8963,3.2034,1,4,250,81,4,360,459,866,-1,-1,0,0,0,0
36,36,413,-125.6586,22.6777,-36.0834,22.6777,edd51746-b845-4bc9-9667-71cfa2d291a8,22.6777,5.0768,1,4,254,81,4,361,493,1153,-1,-1,0,0,0,0
37,37,393,-205.4734,22.6777,-10.6537,20.6568,edd51746-b845-4bc9-9667-71cfa2d291a8,22.6777,5.0768,1,4,254,81,4,360,460,931,-1,-1,0,0,0,0
38,38,492,-128.9156,24.0413,-8.4765,24.0413,cedccb62-d309-47de-94fa-8655dea9591b,24.0413,6.5086,1,4,252,81,4,360,448,873,-1,-1,0,0,0,0
39,39,564,-129.2521,24.0413,-10.55,23.3934,cedccb62-d309-47de-94fa-8655dea9591b,24.0413,6.5086,1,4,252,81,4,361,456,913,-1,-1,0,0,0,0
40,40,497,-178.3675,29.0133,-10.1992,29.0133,7fb0ab32-fd12-40b1-aad4-721785ea4bfe,29.0133,7.631,3,7,402,113,5,360,453,906,-1,-1,0,0,0,0
41,41,498,-179.2652,29.0133,-35.2702,22.2313,7fb0ab32-fd12-40b1-aad4-721785ea4bfe,29.0133,7.631,3,7,402,113,5,361,496,1237,-1,-1,0,0,0,0
42,42,458,-177.7128,29.0133,-9.4708,25.4705,7fb0ab32-fd12-40b1-aad4-721785ea4bfe,29.0133,7.631,3,7,402,113,5,360,478,1037,-1,-1,0,0,0,0
43,43,505,-127.8722,29.0133,-9.3903,26.6428,7fb0ab32-fd12-40b1-aad4-721785ea4bfe,29.0133,7.631,3,7,402,113,5,360,473,1026,-1,-1,0,0,0,0
44,44,548,-142.859,31.5831,-5.8555,31.5831,4a88c353-59ff-495d-ae80-323ccce9fe12,31.5831,10.3866,2,7,494,135,6,360,478,1038,-1,-1,0,0,0,0
45,45,558,-143.7372,31.5831,-3.9212,24.7224,4a88c353-59ff-495d-ae80-323ccce9fe12,31.5831,10.3866,2,7,494,135,6,360,475,1060,-1,-1,0,0,0,0
46,46,506,-173.9026,31.5831,-29.9567,23.9497,4a88c353-59ff-495d-ae80-323ccce9fe12,31.5831,10.3866,2,7,494,135,6,360,514,1374,-1,-1,0,0,0,0
47,47,491,-142.6952,31.5831,0.6037,31.1494,4a88c353-59ff-495d-ae80-323ccce9fe12,31.5831,10.3866,2,7,494,135,6,360,486,1151,-1,-1,0,0,0,0
48,48,572,-122.4179,31.5831,-0.8323,29.5438,4a88c353-59ff-495d-ae80-323ccce9fe12,31.5831,10.3866,2,7,494,135,6,360,482,1123,-1,-1,0,0,0,0
49,49,581,-139.6726,31.5831,1.564,30.2976,4a88c353-59ff-495d-ae80-323ccce9fe12,31.5831,10.3866,2,7,494,135,6,360,482,1116,-1,-1,0,0,0,0
50,50,651,-124.6553,51.9559,1.0008,51.9559,dda5c599-2bdf-4823-b46b-8543dc490388,51.9559,2.0825,1,4,297,72,4,360,493,1167,-1,-1,0,0,0,0
51,51,499,-133.0384,51.9559,-25.9396,38.4609,dda5c599-2bdf-4823-b46b-8543dc490388,51.9559,2.0825,1,4,297,72,4,360,524,1419,-1,-1,0,0,0,0
52,52,495,-125.0642,51.9559,4.0282,36.2748,dda5c599-2bdf-4823-b46b-8543dc490388,51.9559,2.0825,1,4,297,72,4,360,492,1171,-1,-1,0,0,0,0
53,53,594,-122.6342,51.9559,4.0808,44.079,dda5c599-2bdf-4823-b46b-8543dc490388,51.9559,2.0825,1,4,297,72,4,360,500,1182,-1,-1,0,0,0,0
54,54,541,-124.1819,51.9559,-0.0981,40.6114,dda5c599-2bdf-4823-b46b-8543dc490388,51.9559,2.0825,1,4,297,72,4,360,502,1213,-1,-1,0,0,0,0
55,55,572,-127.9001,57.4397,7.029,57.4397,40de17db-3a47-4818-be3a-be2d3dba7205,57.4397,3.4284,2,7,545,150,6,361,496,1151,-1,-1,0,0,0,0
56,56,623,-152.2366,57.4397,-16.3883,44.1493,40de17db-3a47-4818-be3a-be2d3dba7205,57.4397,3.4284,2,7,545,150,6,361,538,1439,-1,-1,0,0,0,0
57,57,477,-138.3113,57.4397,8.4514,43.4258,40de17db-3a47-4818-be3a-be2d3dba7205,57.4397,3.4284,2,7,545,150,6,360,516,1259,-1,-1,0,0,0,0
58,58,608,-126.8527,57.4397,9.712,53.5935,40de17db-3a47-4818-be3a-be2d3dba7205,57.4397,3.4284,2,7,545,150,6,360,519,1241,-1,-1,0,0,0,0
59,59,565,-143.5355,57.4397,9.8312,55.6193,40de17db-3a47-4818-be3a-be2d3dba7205,57.4397,3.4284,2,7,545,150,6,360,509,1179,-1,-1,0,0,0,0
60,60,681,-158.9346,57.4397,17.6007,45.8698,40de17db-3a47-4818-be3a-be2d3dba7205,57.4397,3.4284,2,7,545,150,6,360,508,1180,-1,-1,0,0,0,0
61,61,589,-133.3605,57.4397,-3.073,48.5232,40de17db-3a47-4818-be3a-be2d3dba7205,57.4397,3.4284,2,7,545,150,6,361,527,1397,-1,-1,0,0,0,0
62,62,579,-125.6095,57.4397,19.0138,48.0301,40de17db-3a47-4818-be3a-be2d3dba7205,57.4397,3.4284,2,7,545,150,6,360,512,1215,-1,-1,0,0,0,0
63,63,630,-120.4946,57.4397,20.0897,55.7055,40de17db-3a47-4818-be3a-be2d3dba7205,57.4397,3.4284,2,7,545,150,6,361,511,1219,-1,-1,0,0,0,0
64,64,621,-120.5835,57.4397,21.1193,57.3485,40de17db-3a47-4818-be3a-be2d3dba7205,57.4397,3.4284,2,7,545,150,6,360,507,1195,-1,-1,0,0,0,0
65,65,614,-122.2609,57.4397,16.4137,55.1833,40de17db-3a47-4818-be3a-be2d3dba7205,57.4397,3.4284,2,7,545,150,6,360,506,1203,-1,-1,0,0,0,0
66,66,570,-143.7881,57.4397,2.8929,53.096,40de17db-3a47-4818-be3a-be2d3dba7205,57.4397,3.4284,2,7,545,150,6,360,515,1390,-1,-1,0,0,0,0
67,67,581,-124.9599,65.1553,21.7362,65.1553,2693a561-8b81-44fa-8bc0-5bdbab939550,65.1553,41.1675,1,4,480,141,4,360,505,1214,-1,-1,0,0,0,0
68,68,556,-142.148,65.1553,19.5249,56.6804,2693a561-8b81-44fa-8bc0-5bdbab939550,65.1553,41.1675,1,4,480,141,4,360,499,1238,-1,-1,0,0,0,0
69,69,672,-122.1347,73.7807,23.6036,73.7807,3b5c9356-846d-4c74-94a8-e1adc4f7428a,73.7807,55.4439,2,6,721,191,5,360,507,1227,-1,-1,0,0,0,0
70,70,644,-149.6992,73.7807,23.2863,56.4532,3b5c9356-846d-4c74-94a8-e1adc4f7428a,73.7807,55.4439,2,6,721,191,5,360,513,1242,-1,-1,0,0,0,0
71,71,559,-152.4027,73.7807,-5.9791,56.5261,3b5c9356-846d-4c74-94a8-e1adc4f7428a,73.7807,55.4439,2,6,721,191,5,360,534,1466,-1,-1,0,0,0,0
72,72,650,-131.9292,73.7807,23.1412,69.2404,3b5c9356-846d-4c74-94a8-e1adc4f7428a,73.7807,55.4439,2,6,721,191,5,360,539,1323,-1,-1,0,0,0,0
73,73,589,-122.2541,73.7807,25.1648,57.6858,3b5c9356-846d-4c74-94a8-e1adc4f7428a,73.7807,55.4439,2,6,721,191,5,360,533,1330,-1,-1,0,0,0,0
74,74,580,-120.8455,81.7551,26.5184,81.7551,3662f282-3544-4751-9d4d-692d24999436,81.7551,6.3661,2,8,558,149,7,360,534,1352,-1,-1,0,0,0,0
75,75,524,-133.5614,81.7551,27.1874,58.3138,3662f282-3544-4751-9d4d-692d24999436,81.7551,6.3661,2,8,558,149,7,360,525,1369,-1,-1,0,0,0,0
