gen,tpg-gen,gen-time,fit-min,fit-max,fit-avg,gen-max,champ-id,champ-mean,champ-std,champ-teams,champ-learners,champ-bid-inst,champ-act-inst,champ-real-acts,pop-roots,pop-teams,pop-learners,hh-learners-rem,hh-teams-affected,b-teams,b-learners,b-teams-new,b-learners-new
0,0,344,-171.6083,-3.9896,-113.464,-3.9896,a846cb61-03f2-4be6-b2b6-13097d7735df,-3.9896,0.0958,1,2,128,20,2,360,360,720,-1,-1,0,0,0,0
1,1,220,-160.3822,-3.9896,-106.2804,-26.1022,a846cb61-03f2-4be6-b2b6-13097d7735df,-3.9896,0.0958,1,2,128,20,2,360,412,724,-1,-1,0,0,0,0
2,2,201,-165.1308,-3.9896,-99.3878,-4.503,a846cb61-03f2-4be6-b2b6-13097d7735df,-3.9896,0.0958,1,2,128,20,2,361,417,745,-1,-1,0,0,0,0
3,3,266,-178.4323,-3.9896,-89.1822,-4.3648,a846cb61-03f2-4be6-b2b6-13097d7735df,-3.9896,0.0958,1,2,128,20,2,361,432,772,-1,-1,0,0,0,0
4,4,353,-137.6223,-3.9489,-79.6219,-3.9489,5435853d-a782-4442-92b8-81fa337508b0,-3.9489,0.1106,3,8,305,154,6,361,439,797,-1,-1,0,0,0,0
5,5,452,-138.5102,5.8876,-67.1274,5.8876,ef7e7a89-f20c-47a3-9015-b7f55c2b1bc9,5.8876,0.0735,1,2,86,102,2,360,444,831,-1,-1,0,0,0,0
6,6,519,-123.6724,5.8876,-55.3178,-1.552,ef7e7a89-f20c-47a3-9015-b7f55c2b1bc9,5.8876,0.0735,1,2,86,102,2,360,461,911,-1,-1,0,0,0,0
7,7,441,-138.546,6.1826,-45.4692,6.1826,95ee10c0-fc35-4dc5-baf7-86cd926f2f64,6.1826,0.8798,2,4,146,107,3,361,454,854,-1,-1,0,0,0,0
8,8,456,-145.7205,10.5145,-40.6571,10.5145,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,456,879,-1,-1,0,0,0,0
9,9,507,-134.0835,10.5145,-28.5937,5.865,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,452,876,-1,-1,0,0,0,0
10,10,539,-169.3696,10.5145,-24.5702,1.8506,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,459,860,-1,-1,0,0,0,0
11,11,375,-159.0535,10.5145,-45.5017,0.5556,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,485,1129,-1,-1,0,0,0,0
12,12,510,-137.9276,10.5145,-19.8995,6.8595,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,478,947,-1,-1,0,0,0,0
13,13,496,-162.0251,10.5145,-22.6489,7.9403,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,476,968,-1,-1,0,0,0,0
14,14,565,-150.4692,10.5145,-22.5081,6.7987,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,492,975,-1,-1,0,0,0,0
15,15,503,-134.4045,10.5145,-16.902,7.881,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,481,948,-1,-1,0,0,0,0
16,16,426,-150.0516,10.5145,-42.9877,7.9466,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,526,1279,-1,-1,0,0,0,0
17,17,434,-126.0206,10.5145,-16.3867,7.938,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,499,1055,-1,-1,0,0,0,0
18,18,468,-157.3358,10.5145,-19.4215,7.9386,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,492,1014,-1,-1,0,0,0,0
19,19,462,-187.7596,10.5145,-21.6019,7.9802,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,487,1012,-1,-1,0,0,0,0
20,20,478,-136.0497,10.5145,-15.8679,7.6982,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,479,1027,-1,-1,0,0,0,0
21,21,397,-162.3724,10.5145,-42.0018,6.958,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,507,1260,-1,-1,0,0,0,0
22,22,412,-151.4023,10.5145,-9.2274,7.1817,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,462,1009,-1,-1,0,0,0,0
23,23,553,-144.5733,10.5145,-11.4383,7.9875,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,457,906,-1,-1,0,0,0,0
24,24,550,-162.0263,10.5145,-14.7083,7.8466,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,456,901,-1,-1,0,0,0,0
25,25,545,-162.2101,10.5145,-10.0698,8.0883,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,448,864,-1,-1,0,0,0,0
26,26,510,-174.0908,10.5145,-39.2066,8.4954,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,361,487,1170,-1,-1,0,0,0,0
27,27,429,-156.7691,10.5145,-9.5326,9.2075,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,451,927,-1,-1,0,0,0,0
28,28,614,-162.2364,10.5145,-14.4785,8.9889,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,470,977,-1,-1,0,0,0,0
29,29,469,-169.4821,10.5145,-16.7906,8.5866,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,456,971,-1,-1,0,0,0,0
30,30,521,-161.0319,10.5145,-13.2849,8.2636,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,455,961,-1,-1,0,0,0,0
31,31,461,-162.2437,10.5145,-38.7734,7.7954,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,361,491,1217,-1,-1,0,0,0,0
32,32,442,-160.9511,10.5145,-11.5637,7.9412,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,464,1003,-1,-1,0,0,0,0
33,33,495,-161.7422,10.5145,-13.0749,7.9752,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,361,448,944,-1,-1,0,0,0,0
34,34,613,-145.4645,10.5145,-11.9613,8.8898,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,361,469,961,-1,-1,0,0,0,0
35,35,501,-158.526,10.5145,-12.161,8.8646,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,461,950,-1,-1,0,0,0,0
36,36,428,-163.287,10.5145,-35.4251,7.814,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,489,1188,-1,-1,0,0,0,0
37,37,552,-159.02,10.5145,-10.85,8.6752,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,484,1020,-1,-1,0,0,0,0
38,38,518,-158.5395,10.5145,-9.9,9.6968,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,468,947,-1,-1,0,0,0,0
39,39,567,-167.3572,10.5145,-11.2341,8.7415,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,472,964,-1,-1,0,0,0,0
40,40,531,-160.3299,10.5145,-11.7393,9.1875,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,465,962,-1,-1,0,0,0,0
41,41,466,-165.4469,10.5145,-40.3293,9.4749,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,507,1269,-1,-1,0,0,0,0
42,42,420,-158.5754,10.5145,-8.489,9.3963,f09bac6f-f6ee-4f71-8571-74a61107bbfd,10.5145,3.8916,3,7,393,106,5,360,474,1055,-1,-1,0,0,0,0
