gen,gen_time,fitness_min,fitness_max,fitness_avg,champ_id,champ_mean,champ_std,champ_teams,champ_learners,champ_instructions,champ_act_instructions,champ_real_acts,pop_roots,pop_teams,pop_learners
0,70.83458638191223,-180.74878278430617,-14.561301830533802,-108.93500828366096,8a9d0404-1eaf-4e2d-8e07-3dcde9394b72,-14.561301830533802,0.31892395606108637,1,2,20,58,2,360,360,720
1,54.169092416763306,-127.12975549118934,1.315006192618266,-97.54658280384629,174efa40-7398-4941-bab3-fa311ce43c61,1.315006192618266,6.076146411551081,1,2,32,74,2,360,360,639
2,57.20837092399597,-158.7521435762639,2.4367499483107933,-88.52846987472192,8e957184-8287-4603-9358-0859b4e8e2bf,2.4367499483107933,2.8635792566345724,1,3,52,113,3,360,360,610
3,65.23511576652527,-142.82536167545499,2.4367499483107933,-79.0649356270477,8e957184-8287-4603-9358-0859b4e8e2bf,2.4367499483107933,2.8635792566345724,1,3,52,113,3,360,360,630
4,82.71305418014526,-129.538492946427,2.4367499483107933,-67.40416251251413,8e957184-8287-4603-9358-0859b4e8e2bf,2.4367499483107933,2.8635792566345724,1,3,52,113,3,360,360,622
5,86.75678753852844,-128.88150784008394,2.4367499483107933,-56.380823685296676,8e957184-8287-4603-9358-0859b4e8e2bf,2.4367499483107933,2.8635792566345724,1,3,52,113,3,360,360,617
6,89.73100733757019,-130.15249729075285,3.6463437956839124,-47.79530399083206,13fa64b8-4535-4b22-a5c0-d936750e8c3b,3.6463437956839124,4.275848728897691,1,3,132,57,3,360,360,610
7,98.30080008506775,-125.61894655097117,3.6463437956839124,-40.90824001238529,13fa64b8-4535-4b22-a5c0-d936750e8c3b,3.6463437956839124,4.275848728897691,1,3,132,57,3,360,360,628
8,94.46604442596436,-116.49614263758176,3.6463437956839124,-37.40623080111866,13fa64b8-4535-4b22-a5c0-d936750e8c3b,3.6463437956839124,4.275848728897691,1,3,132,57,3,360,360,658
9,93.85103750228882,-119.04274186722276,3.6463437956839124,-34.03477046133892,13fa64b8-4535-4b22-a5c0-d936750e8c3b,3.6463437956839124,4.275848728897691,1,3,132,57,3,360,360,625
10,90.4023368358612,-131.5776738792469,4.528228859568099,-33.129788791271075,bd26e708-6dc5-47fe-adc0-379505465d9a,4.528228859568099,2.0489164165205627,1,2,81,42,2,360,360,632
11,63.307416915893555,-139.2308788006344,20.157802823100507,-44.160176750614646,a16ec637-2c79-43db-af1e-8c09e394826a,20.157802823100507,13.928420272099515,1,2,61,114,2,360,360,835
12,87.80900073051453,-135.29348841050864,20.157802823100507,-26.669099287422245,a16ec637-2c79-43db-af1e-8c09e394826a,20.157802823100507,13.928420272099515,1,2,61,114,2,360,360,662
13,89.37631154060364,-123.93202156818754,20.157802823100507,-26.03546194268171,a16ec637-2c79-43db-af1e-8c09e394826a,20.157802823100507,13.928420272099515,1,2,61,114,2,360,360,657
14,90.37081408500671,-136.8927374964602,20.71262834799115,-26.8214689036149,af4d3d22-6a9e-4bb6-95c8-93536ad3f66a,20.71262834799115,22.63364002643105,1,2,61,114,2,360,360,672
15,95.61669516563416,-190.02596237737725,27.052874583122463,-22.706801022067648,c7e94c4a-d4e7-4e47-ba9a-388b07fae41a,27.052874583122463,9.87083261404459,1,3,66,120,3,360,360,655
16,61.837385177612305,-152.79342049148872,27.052874583122463,-38.91890762418082,c7e94c4a-d4e7-4e47-ba9a-388b07fae41a,27.052874583122463,9.87083261404459,1,3,66,120,3,360,360,894
17,92.14928603172302,-147.3809636752856,27.052874583122463,-18.955575094551,c7e94c4a-d4e7-4e47-ba9a-388b07fae41a,27.052874583122463,9.87083261404459,1,3,66,120,3,360,360,748
18,90.14151787757874,-139.04958012267073,27.052874583122463,-19.56285222676291,c7e94c4a-d4e7-4e47-ba9a-388b07fae41a,27.052874583122463,9.87083261404459,1,3,66,120,3,360,360,747
19,98.34427833557129,-159.69730279228557,27.052874583122463,-15.833541133091266,c7e94c4a-d4e7-4e47-ba9a-388b07fae41a,27.052874583122463,9.87083261404459,1,3,66,120,3,360,360,759
20,101.7510097026825,-122.36520283063405,39.45317140467542,-11.85032926548972,050e87da-d24a-4bdb-b3b2-420bbf057711,39.45317140467542,5.048910693478255,1,3,67,120,3,360,360,749
21,77.23560929298401,-158.770925062202,39.45317140467542,-29.436358746776584,050e87da-d24a-4bdb-b3b2-420bbf057711,39.45317140467542,5.048910693478255,1,3,67,120,3,360,360,879
22,105.52064728736877,-124.23253213314577,39.45317140467542,-7.077443794474499,050e87da-d24a-4bdb-b3b2-420bbf057711,39.45317140467542,5.048910693478255,1,3,67,120,3,360,360,735
23,104.4292221069336,-121.07054441627179,48.612961695735834,-4.294997665596029,f7a10dc8-f076-4184-b763-42afb7f1246b,48.612961695735834,7.741443607477805,1,2,61,114,2,360,360,739
24,104.62580919265747,-147.67603557278912,48.612961695735834,-3.955639650836253,f7a10dc8-f076-4184-b763-42afb7f1246b,48.612961695735834,7.741443607477805,1,2,61,114,2,360,360,727
25,102.4769275188446,-120.13863526895962,48.612961695735834,-2.290216739877974,f7a10dc8-f076-4184-b763-42afb7f1246b,48.612961695735834,7.741443607477805,1,2,61,114,2,360,360,723
26,77.1411120891571,-138.06941281505416,48.612961695735834,-21.202575044257145,f7a10dc8-f076-4184-b763-42afb7f1246b,48.612961695735834,7.741443607477805,1,2,61,114,2,360,360,844
27,100.1881160736084,-132.63717436405133,48.612961695735834,1.308227187542574,f7a10dc8-f076-4184-b763-42afb7f1246b,48.612961695735834,7.741443607477805,1,2,61,114,2,360,360,670
28,106.12663769721985,-180.55079140282297,48.612961695735834,5.556921704608267,f7a10dc8-f076-4184-b763-42afb7f1246b,48.612961695735834,7.741443607477805,1,2,61,114,2,360,360,573
29,96.81590437889099,-123.50566754305996,48.612961695735834,5.1589935964721745,f7a10dc8-f076-4184-b763-42afb7f1246b,48.612961695735834,7.741443607477805,1,2,61,114,2,360,360,597
30,106.92932558059692,-127.3017513107221,48.612961695735834,10.283345126941626,f7a10dc8-f076-4184-b763-42afb7f1246b,48.612961695735834,7.741443607477805,1,2,61,114,2,360,360,620
31,80.17676305770874,-135.62723670687623,48.612961695735834,-10.710604964653335,f7a10dc8-f076-4184-b763-42afb7f1246b,48.612961695735834,7.741443607477805,1,2,61,114,2,360,360,816
32,102.82812190055847,-119.32643580476017,48.612961695735834,9.036548361128059,f7a10dc8-f076-4184-b763-42afb7f1246b,48.612961695735834,7.741443607477805,1,2,61,114,2,360,360,659
