gen,gen_time,fitness_min,fitness_max,fitness_avg,champ_id,champ_mean,champ_std,champ_teams,champ_learners,champ_instructions,champ_act_instructions,champ_real_acts,pop_roots,pop_teams,pop_learners
64,66.15098547935486,-117.547027386179,7.791856406317521,-11.56898696347672,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,846
65,69.01977229118347,-125.47799319647666,7.791856406317521,-9.847416017636164,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,856
66,46.03856110572815,-120.15709456305424,7.791856406317521,-26.765191462369316,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,1027
67,66.71771264076233,-125.9512473223323,7.791856406317521,-11.24844035057029,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,881
68,70.36703968048096,-124.03974035606089,7.791856406317521,-7.043000547338893,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,894
69,66.82188606262207,-117.80570802862098,7.791856406317521,-10.9714383959072,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,906
70,70.17422914505005,-116.04668765762192,7.791856406317521,-8.442333742582935,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,889
71,44.030484199523926,-125.15077644042253,7.791856406317521,-28.008229254741373,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,1034
72,69.92150068283081,-116.39691492875777,7.791856406317521,-11.037557747222756,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,889
73,67.69882822036743,-117.79737745033628,7.791856406317521,-10.908064598701946,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,905
74,63.52187919616699,-119.64062530622009,7.791856406317521,-11.985539197825515,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,909
75,67.66863632202148,-125.38047664652545,7.791856406317521,-9.809799898952907,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,912
76,49.09694290161133,-117.75500273112382,7.791856406317521,-28.740464704801248,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,1054
77,66.0329897403717,-117.40866870434093,7.791856406317521,-10.76590857964143,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,890
78,65.66349792480469,-123.19515146840376,7.791856406317521,-10.401829475453187,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,873
79,64.60056328773499,-117.47561485700923,7.791856406317521,-11.073615517133648,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,914
80,70.16102051734924,-117.9506951955187,7.791856406317521,-9.715822282475749,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,919
81,50.579707622528076,-114.57690886548346,7.791856406317521,-24.738152328005828,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,1074
82,68.83636665344238,-115.58675047132851,7.791856406317521,-8.707095687832448,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,935
83,65.57037568092346,-120.28712971511213,7.791856406317521,-12.05869949732815,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,922
84,67.44836759567261,-116.87183083719624,7.791856406317521,-11.023441131588495,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,966
85,66.96034455299377,-123.6604348620104,7.791856406317521,-12.890778150538903,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,938
86,46.92405724525452,-117.23788737055638,7.791856406317521,-27.8400876981599,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,1104
87,64.22365760803223,-117.32125944941622,7.791856406317521,-13.857542857254847,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,968
88,67.702139377594,-117.7791870602158,7.791856406317521,-10.39814953296606,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,973
89,68.88097381591797,-115.63705382626704,7.791856406317521,-8.578645904856232,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,959
90,66.41988587379456,-120.75993358437299,7.791856406317521,-11.709361186282734,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,997
91,48.36863398551941,-117.19897980175047,7.791856406317521,-28.426313640683585,1244b0ca-9c73-4245-9eab-09f3bfce19e9,7.791856406317521,0.196265288545272,1,3,126,24,3,360,360,1129
92,66.42332983016968,-115.78875124664344,7.864565009727305,-11.32315370642772,831a2ade-917d-4ea4-aaed-ba2d10780e5c,7.864565009727305,0.15120919281569453,1,3,126,26,3,360,360,982
93,69.27552103996277,-114.92460368899222,7.864565009727305,-10.953867351131988,831a2ade-917d-4ea4-aaed-ba2d10780e5c,7.864565009727305,0.15120919281569453,1,3,126,26,3,360,360,991
94,70.52360582351685,-121.03334267123053,7.864565009727305,-11.025198936138034,831a2ade-917d-4ea4-aaed-ba2d10780e5c,7.864565009727305,0.15120919281569453,1,3,126,26,3,360,360,999
95,70.07516670227051,-118.98498661345604,7.864565009727305,-9.39195241155873,831a2ade-917d-4ea4-aaed-ba2d10780e5c,7.864565009727305,0.15120919281569453,1,3,126,26,3,360,360,1004
96,45.95775246620178,-118.70139361401527,7.864565009727305,-29.166306019383203,831a2ade-917d-4ea4-aaed-ba2d10780e5c,7.864565009727305,0.15120919281569453,1,3,126,26,3,360,360,1130
97,67.7946355342865,-115.35104943744963,7.864565009727305,-11.71768772714134,831a2ade-917d-4ea4-aaed-ba2d10780e5c,7.864565009727305,0.15120919281569453,1,3,126,26,3,360,360,975
98,62.363462924957275,-119.57039203841032,7.864565009727305,-14.336168195469236,831a2ade-917d-4ea4-aaed-ba2d10780e5c,7.864565009727305,0.15120919281569453,1,3,126,26,3,360,360,1013
99,72.29702758789062,-117.03490397121125,7.864565009727305,-9.826706625195074,831a2ade-917d-4ea4-aaed-ba2d10780e5c,7.864565009727305,0.15120919281569453,1,3,126,26,3,360,360,1001
100,66.3816077709198,-117.2280255976369,7.864565009727305,-12.559734111892888,831a2ade-917d-4ea4-aaed-ba2d10780e5c,7.864565009727305,0.15120919281569453,1,3,126,26,3,360,360,975
101,45.76577281951904,-117.64686421978963,7.864565009727305,-28.354878997070173,831a2ade-917d-4ea4-aaed-ba2d10780e5c,7.864565009727305,0.15120919281569453,1,3,126,26,3,360,360,1158
102,67.76775765419006,-118.68292061304423,7.864565009727305,-9.696430952979926,831a2ade-917d-4ea4-aaed-ba2d10780e5c,7.864565009727305,0.15120919281569453,1,3,126,26,3,360,360,993
103,65.65965604782104,-118.131935095633,7.864565009727305,-12.48078322809705,831a2ade-917d-4ea4-aaed-ba2d10780e5c,7.864565009727305,0.15120919281569453,1,3,126,26,3,360,360,1007
104,64.87841606140137,-119.52308197626863,7.864565009727305,-12.571629824385917,831a2ade-917d-4ea4-aaed-ba2d10780e5c,7.864565009727305,0.15120919281569453,1,3,126,26,3,360,360,998
105,70.24013876914978,-115.57639957736009,7.889213215663176,-10.764159773727293,ba6d423d-b254-4804-9ad7-e75433386d45,7.889213215663176,0.3008954134865903,1,3,121,23,3,360,360,980
106,47.067407846450806,-118.38915337592319,7.889213215663176,-28.33644171632062,ba6d423d-b254-4804-9ad7-e75433386d45,7.889213215663176,0.3008954134865903,1,3,121,23,3,360,360,1084
107,58.10977387428284,-117.47272466433026,7.889213215663176,-15.762974159198105,ba6d423d-b254-4804-9ad7-e75433386d45,7.889213215663176,0.3008954134865903,1,3,121,23,3,360,360,982
108,60.27717089653015,-114.54745510251762,7.889213215663176,-13.692804337271903,ba6d423d-b254-4804-9ad7-e75433386d45,7.889213215663176,0.3008954134865903,1,3,121,23,3,360,360,958
109,62.976064920425415,-114.94819603257315,7.889213215663176,-13.317893698160239,ba6d423d-b254-4804-9ad7-e75433386d45,7.889213215663176,0.3008954134865903,1,3,121,23,3,360,360,957
110,67.44586491584778,-118.51599166092191,7.889213215663176,-12.211786918832887,ba6d423d-b254-4804-9ad7-e75433386d45,7.889213215663176,0.3008954134865903,1,3,121,23,3,360,360,970
111,49.952656507492065,-119.8264623668791,7.889213215663176,-29.696308070767454,ba6d423d-b254-4804-9ad7-e75433386d45,7.889213215663176,0.3008954134865903,1,3,121,23,3,360,360,1117
112,67.53716325759888,-117.52852889153341,7.889213215663176,-11.193044885279537,ba6d423d-b254-4804-9ad7-e75433386d45,7.889213215663176,0.3008954134865903,1,3,121,23,3,360,360,966
113,58.52894306182861,-118.25400800812258,7.889213215663176,-14.93974432802298,ba6d423d-b254-4804-9ad7-e75433386d45,7.889213215663176,0.3008954134865903,1,3,121,23,3,360,360,978
114,67.75201296806335,-117.39917135586684,7.889213215663176,-11.815560436647017,ba6d423d-b254-4804-9ad7-e75433386d45,7.889213215663176,0.3008954134865903,1,3,121,23,3,360,360,970
115,65.23379731178284,-125.96639141890762,7.889213215663176,-13.06937199828143,ba6d423d-b254-4804-9ad7-e75433386d45,7.889213215663176,0.3008954134865903,1,3,121,23,3,360,360,1010
116,46.25214242935181,-119.79726148773265,7.889213215663176,-29.152734526547572,ba6d423d-b254-4804-9ad7-e75433386d45,7.889213215663176,0.3008954134865903,1,3,121,23,3,360,360,1135
117,62.18876266479492,-119.12800417665713,7.889213215663176,-15.304517143746484,ba6d423d-b254-4804-9ad7-e75433386d45,7.889213215663176,0.3008954134865903,1,3,121,23,3,360,360,967
118,62.71522641181946,-118.02024793811552,7.889213215663176,-12.930340607773354,ba6d423d-b254-4804-9ad7-e75433386d45,7.889213215663176,0.3008954134865903,1,3,121,23,3,360,360,990
119,62.73619818687439,-117.1339880171289,7.93733093551589,-13.486178671238761,ac6b6fa6-9da9-44e7-b8a3-3817eb246f4f,7.93733093551589,0.2842061037220516,1,3,124,21,3,360,360,967
120,68.01179361343384,-114.87731611063491,7.93733093551589,-11.09740521593832,ac6b6fa6-9da9-44e7-b8a3-3817eb246f4f,7.93733093551589,0.2842061037220516,1,3,124,21,3,360,360,982
121,43.56987810134888,-118.57441264766835,7.93733093551589,-30.626390262451338,ac6b6fa6-9da9-44e7-b8a3-3817eb246f4f,7.93733093551589,0.2842061037220516,1,3,124,21,3,360,360,1151
122,67.65572500228882,-117.28960426173823,7.978755555118864,-10.25394515212317,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1011
123,59.54483604431152,-118.28684389428349,7.978755555118864,-15.368273404996138,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1016
124,65.28919291496277,-121.21401415352338,7.978755555118864,-13.122685595832849,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1023
125,64.35562944412231,-116.6516689308127,7.978755555118864,-13.030299288049694,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1005
126,46.72713828086853,-118.06451828836907,7.978755555118864,-31.003472928840544,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1188
127,62.473777770996094,-116.92754266694298,7.978755555118864,-13.614046916089867,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,997
128,67.92911791801453,-119.29878059718797,7.978755555118864,-12.115380524831558,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,972
129,63.92928433418274,-116.63937189543272,7.978755555118864,-11.711351030776294,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1016
130,70.0952250957489,-117.42913932979187,7.978755555118864,-9.59104214187664,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1015
131,41.070438623428345,-117.57753821275553,7.978755555118864,-31.93029523342036,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1151
132,60.147133111953735,-116.23803282747467,7.978755555118864,-14.351566394156553,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1019
133,69.94625234603882,-121.91285273065978,7.978755555118864,-10.2100307442421,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1009
134,65.10143661499023,-119.1578034621773,7.978755555118864,-12.443469516576139,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1018
135,65.63671588897705,-119.76843151526978,7.978755555118864,-11.935202303401782,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1021
136,46.82982349395752,-118.06805804509679,7.978755555118864,-28.37200027219728,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1181
137,63.010416984558105,-117.60383651965942,7.978755555118864,-13.044413768479158,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1004
138,65.10714507102966,-120.63529259535305,7.978755555118864,-12.436833295853017,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,983
139,58.34476685523987,-115.88542886807224,7.978755555118864,-17.034851499282972,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1037
140,63.64465260505676,-117.58723762858051,7.978755555118864,-15.076088490419027,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1027
141,42.401429891586304,-120.49558060817864,7.978755555118864,-31.830985012699823,0e7c09d6-eaf2-4002-b446-524f467d76fd,7.978755555118864,0.21640632783274535,1,6,253,44,6,360,360,1196
